Rank Type,Distinction,Cutoff Value,a,b,c,d,Mean Placement of Host
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Top 5 Avg,0.189,519.7507382575502,-0.9325304027452086,1.7777092906845735,0.8922482740672484,1.9784105157223042,0.4465735357215958
Top 5 Avg,0.189,519.7507382575502,-0.9325304027452086,1.7777092906845735,0.8922482740672484,1.9784105157223042,0.4465735357215958
Top 5 Avg,0.189,519.7507382575502,-0.9325304027452086,1.7777092906845735,0.8922482740672484,1.9784105157223042,0.4465735357215958
Top 5 Avg,0.189,519.7507382575502,-0.9325304027452086,1.7777092906845735,0.8922482740672484,1.9784105157223042,0.4465735357215958
Top 5 Avg,0.189,519.7507382575502,-0.9325304027452086,1.7777092906845735,0.8922482740672484,1.9784105157223042,0.4465735357215958
Top 5 Avg,0.189,519.7507382575502,-0.9325304027452086,1.7777092906845735,0.8922482740672484,1.9784105157223042,0.4465735357215958
Top 5 Avg,0.189,519.7507382575502,-0.9325304027452086,1.7777092906845735,0.8922482740672484,1.9784105157223042,0.4465735357215958
Top 5 Avg,0.189,519.7507382575502,-0.9325304027452086,1.7777092906845735,0.8922482740672484,1.9784105157223042,0.4465735357215958
Top 5 Avg,0.189,519.7507382575502,-0.9325304027452086,1.7777092906845735,0.8922482740672484,1.9784105157223042,0.4465735357215958
Top 5 Avg,0.189,519.7507382575502,-0.9325304027452086,1.7777092906845735,0.8922482740672484,1.9784105157223042,0.4465735357215958
Top 5 Avg,0.189,519.7507382575502,-0.9325304027452086,1.7777092906845735,0.8922482740672484,1.9784105157223042,0.4465735357215958
Top 5 Avg,0.189,519.7507382575502,-0.9325304027452086,1.7777092906845735,0.8922482740672484,1.9784105157223042,0.4465735357215958
Top 5 Avg,0.189,519.7507382575502,-0.9325304027452086,1.7777092906845735,0.8922482740672484,1.9784105157223042,0.4465735357215958
Top 5 Avg,0.189,519.7507382575502,-0.9325304027452086,1.7777092906845735,0.8922482740672484,1.9784105157223042,0.4465735357215958
Sum Ranks,0.196,0.11679054975174337,-0.09641172638707207,-0.15269000233742647,-0.1846993170744744,1.3966765940277757,0.6458622311397576
Sum Ranks,0.196,0.11679054975174337,-0.09641172638707207,-0.15269000233742647,-0.1846993170744744,1.3966765940277757,0.6458622311397576
Sum Ranks,0.207,2.9716365859985084e-06,3.993105964552309,0.23333177709272235,-0.5068098338393465,1.3875541219222485,0.38922626237275426
Sum Ranks,0.207,2.9716365859985084e-06,3.993105964552309,0.23333177709272235,-0.5068098338393465,1.3875541219222485,0.38922626237275426
Sum Ranks,0.207,2.9716365859985084e-06,3.993105964552309,0.23333177709272235,-0.5068098338393465,1.3875541219222485,0.38922626237275426
Sum Ranks,0.207,2.9716365859985084e-06,3.993105964552309,0.23333177709272235,-0.5068098338393465,1.3875541219222485,0.38922626237275426
Sum Ranks,0.207,2.9716365859985084e-06,3.993105964552309,0.23333177709272235,-0.5068098338393465,1.3875541219222485,0.38922626237275426
Sum Ranks,0.207,2.9716365859985084e-06,3.993105964552309,0.23333177709272235,-0.5068098338393465,1.3875541219222485,0.38922626237275426
Sum Ranks,0.207,2.9716365859985084e-06,3.993105964552309,0.23333177709272235,-0.5068098338393465,1.3875541219222485,0.38922626237275426
Sum Ranks,0.207,2.9716365859985084e-06,3.993105964552309,0.23333177709272235,-0.5068098338393465,1.3875541219222485,0.38922626237275426
Sum Ranks,0.207,2.9716365859985084e-06,3.993105964552309,0.23333177709272235,-0.5068098338393465,1.3875541219222485,0.38922626237275426
Sum Ranks,0.207,2.9716365859985084e-06,3.993105964552309,0.23333177709272235,-0.5068098338393465,1.3875541219222485,0.38922626237275426
Sum Ranks,0.207,2.9716365859985084e-06,3.993105964552309,0.23333177709272235,-0.5068098338393465,1.3875541219222485,0.38922626237275426
Sum Ranks,0.207,2.9716365859985084e-06,3.993105964552309,0.23333177709272235,-0.5068098338393465,1.3875541219222485,0.38922626237275426
Sum Ranks,0.207,2.9716365859985084e-06,3.993105964552309,0.23333177709272235,-0.5068098338393465,1.3875541219222485,0.38922626237275426
Sum Ranks,0.207,2.9716365859985084e-06,3.993105964552309,0.23333177709272235,-0.5068098338393465,1.3875541219222485,0.38922626237275426
Sum Ranks,0.207,2.9716365859985084e-06,3.993105964552309,0.23333177709272235,-0.5068098338393465,1.3875541219222485,0.38922626237275426
