Max Rank,Sum Ranks,Top 5 Avg,Max Rank2,Sum Ranks2,Top 5 Avg2,Max Rank3,Sum Ranks3,Top 5 Avg3,Max Rank4,Sum Ranks4,Top 5 Avg4,Max Rank5,Sum Ranks5,Top 5 Avg5,Max Rank6,Sum Ranks6,Top 5 Avg6,Max Rank7,Sum Ranks7,Top 5 Avg7,Max Rank8,Sum Ranks8,Top 5 Avg8,Max Rank9,Sum Ranks9,Top 5 Avg9,Max Rank10,Sum Ranks10,Top 5 Avg10,Max Rank11,Sum Ranks11,Top 5 Avg11,Max Rank12,Sum Ranks12,Top 5 Avg12,Max Rank13,Sum Ranks13,Top 5 Avg13,Max Rank14,Sum Ranks14,Top 5 Avg14,Max Rank15,Sum Ranks15,Top 5 Avg15,Max Rank16,Sum Ranks16,Top 5 Avg16,Max Rank17,Sum Ranks17,Top 5 Avg17,Max Rank18,Sum Ranks18,Top 5 Avg18,Max Rank19,Sum Ranks19,Top 5 Avg19,Max Rank20,Sum Ranks20,Top 5 Avg20,Max Rank21,Sum Ranks21,Top 5 Avg21,Max Rank22,Sum Ranks22,Top 5 Avg22,Max Rank23,Sum Ranks23,Top 5 Avg23,Max Rank24,Sum Ranks24,Top 5 Avg24,Max Rank25,Sum Ranks25,Top 5 Avg25,Max Rank26,Sum Ranks26,Top 5 Avg26,Max Rank27,Sum Ranks27,Top 5 Avg27,Max Rank28,Sum Ranks28,Top 5 Avg28,Max Rank29,Sum Ranks29,Top 5 Avg29
7420178.603276823,534008813.7324202,4756749.995373664,1.5389319523223398e+16,3.095441137256156e+16,5619967879892131.0,86575636936977.48,164696741872045.16,29912668972994.086,2.017713114821214e+26,3.800610311859457e+26,6.937475780117258e+25,1540404550595385.5,7.683387937168826e+16,1032089842190069.8,4652.615460072419,63979.231899421415,3153.864091729159,5741725006414867.0,6.8999584250183144e+16,3311050182408983.0,55059050504527.164,465365214462437.94,26457611431181.2,6992303.231671996,353988393.68055683,4087364.209720074,360987.12726669014,4162716.8942572502,219729.6904427625,1.4264621544816064e+17,5.05767157924237e+18,8.729101584268826e+16,71154.22421205918,3557323.0912949787,41597.71904518104,58428242445191.93,696582290428546.8,33766466983087.664,3686.2120253937096,42159.522359506445,2247.485903768384,1451579037794831.0,5.07702508004063e+16,882457759946761.1,5410635574189130.0,4.608861997208179e+16,2596084770424719.5,8235551.7405866785,908647380.9586229,7003703.382167091,403714539.91591704,84429055663.07161,342633356.37246644,1.3989320422535238e-05,0.0008123045745867997,1.219669961232181e-05,1173760.3014433,2616213.3613479026,475437.9361470159,3.9739855509759434e+48,2.1528573230209504e+49,3.119548378302242e+48,514123433549027.7,1861389087436936.0,265715546020058.1,1313230.6407738163,34204851.30188979,1045315.1532061391,1.0888292267906179,1.1439704805394537,0.22879125019088184,0.010045985717195408,7.9682536768447365,0.010015280284223865,658697.4211254503,1370577.1721126002,247802.39721642612,6603.218911365329,13734.377016367655,2483.2532466089024,4.071166213721526e+52,4.853852935691887e+52,9.669140294707651e+51,364257414246457.8,1651632650512381.0,199828528474799.4
6557980.300941058,820130473.5251547,5158511.292232339,3805789815351517.0,1.559405738987723e+16,2359365577789476.5,16111416344949.424,83457756493279.08,12255964049801.666,4.933673482537307e+25,1.840406648747407e+26,3.0254583405182903e+25,6885468659285617.0,1.472592864857829e+17,4324077610388203.0,845.9567105275396,55843.206525713664,554.2613422659572,4900073876617627.0,9.72956507299284e+16,3125626067911694.5,43007105627530.984,711584017178040.2,27894030156362.535,6080079.304990316,590098293.6696557,4663061.685475823,45399.99162216295,3992309.4111448387,40067.40209620983,6.0131812906528e+17,1.0667375744035525e+19,3.833337444843388e+17,60974.16883676868,5911052.013755994,46751.80353507163,49123129398902.16,975080606311643.2,31338232036674.258,455.2945143471375,40027.897717408996,404.1330896550056,6028200596103893.0,1.0686222062118957e+17,3843410838880972.0,4289995311233353.0,7.100278184316856e+16,2782076106983315.0,7490588.129984635,1291540238.8726707,6168516.54034403,919216026.8061277,132585045903.59059,712773891.7467005,3.709393413967886e-06,0.0013750801499679138,3.5132612443267463e-06,420150.4176313973,1981009.6243475226,287577.98757989984,1.5597198262754007e+50,1.7088654240368008e+50,3.2723465665198734e+49,706919483349787.0,2058550237985776.8,259431713078005.06,2367265.74097321,69281619.66498853,1744649.464867466,0.3444888719676036,0.4190355087841089,0.0836557288921641,0.010022018386258177,20.012293053339533,0.010009668733710633,268997.5312433699,1087160.6815251925,150683.45947718975,2696.0256773449655,10879.044323878963,1507.3203615810394,2.43411340322918e+51,5.583451034583812e+51,1.0714477049743116e+51,34958689817123.02,708468679286587.9,25525369424953.184
6585385.982636743,299115035.3176408,3356028.3199919714,4687601600863124.0,4810876392683805.0,962173916316079.0,24913313183061.51,25462147501934.406,5092409672128.604,8.294509213617702e+25,8.573713218590667e+25,1.7147422145180035e+25,1047186509934483.1,4.627914068417022e+16,928103861290901.6,3621.675500397455,31347.144922413263,1585.7700830941542,5183497569936000.0,3.5191586439250776e+16,1978059351366708.0,43367308540308.51,236739402652525.44,14324158566719.775,5504960.023283214,202870454.80287886,2574767.12858934,302493.35158288013,2098605.3508644667,111881.28928908578,8.710686866601406e+16,3.1868320700817347e+18,7.17687037935316e+16,55096.09330627245,1998544.156698055,25636.25280893568,51878753807135.055,347992341029648.44,19759497319187.457,3027.4882747282054,20826.05777941025,1119.0984391002535,855000452872658.2,3.135295758617364e+16,708474699900909.1,4333071285194155.5,2.3936971688434464e+16,1435137997625452.5,7877860.757732405,488356589.4923849,5163024.428016561,451540020.84446305,52038872837.4684,371852390.7239344,1.3132913557220312e-05,0.0006546128432528605,1.1452064578020497e-05,264917.5279995932,272295.64387681655,54458.67096673629,8.088053880627196e+48,1.359886258789817e+49,2.719536779172435e+48,345094103500103.8,400082436073035.2,79871517409356.6,858215.016123452,10791858.709375842,622126.2095544385,45004.37371577195,45004.374842599864,9000.874968519973,0.010062832380902198,5.912530644021966,0.009867144471663342,143190.00246272684,170554.1602852588,34110.07579081868,1407.963795711881,1683.0457668675842,336.60165575195,6.879888309478895e+51,6.887660422473022e+51,1.3775320844945525e+51,284829235129758.75,695201860288463.8,93919715175816.78
8391548.873419065,264698023.88683277,4557455.439253099,7176988303160119.0,8304220422640365.0,1638959165734550.5,48576483077783.65,57581466923170.01,11402817071824.582,6.615798030295707e+25,7.755734249180093e+25,1.516239020461533e+25,3519258864731358.5,4.024609139032458e+16,1294862775164353.5,5253.756416553436,30062.27531375544,2308.060711285738,1.182215789709705e+16,4.0633107760032264e+16,3822727804377653.5,70418092494980.77,274199376740771.28,25666763992035.87,5362485.574184766,186605283.04275024,3375738.421361625,488493.33810063644,2126848.4612676334,179849.87362967958,2.038264518463699e+17,2.7988588942924216e+18,9.055724185115408e+16,54810.639820946446,1869579.6177435876,34233.05615817041,119890795113067.45,409639145808569.94,38794325040633.52,4992.95187635749,21491.351036406923,1834.15882452909,2067043562574745.0,2.802954838327408e+16,912387594612723.4,6943767513618817.0,2.720229774433535e+16,2528922760627789.0,14287087.750013782,423319232.9262878,7055434.436612377,380510428.34685796,43847155028.552124,299482604.3775469,1.122412660044028e-05,0.0004033081807352677,8.656561258346095e-06,778578.1982433774,952677.6703519297,188240.71081888993,2.199621167980088e+48,7.249725583209863e+48,1.1828553991796094e+48,357502046927228.3,753051833927628.4,131860705036510.3,1278637.9119429733,18242697.06845436,873883.4527750213,1.8862364609500388,2.194851638649631,0.43897032675010134,0.010049050078376094,4.583857884201622,0.010003831367422403,526242.081976938,690724.8069838954,136786.57716913123,5269.702147215124,6921.506958585058,1370.7106087860918,4.376878357766456e+51,4.409669225149378e+51,8.816430541388153e+50,402746136250306.56,1032935920050622.4,165201476692274.56
2513213.817526383,599515849.1406099,2415632.831114734,256806066868791.25,686178372731756.1,137194637203614.95,2443585839602.1543,4805500334951.572,960891028454.7012,5.354578371416113e+24,8.655900238243936e+24,1.7308846437088136e+24,1546143580448016.2,1.0493475694114474e+17,1251780298095246.8,915.0428748139905,37144.84803221814,528.1249204461307,874704846666702.9,6.184809710566343e+16,802544440466912.6,6316243692605.533,395942778519068.1,5841466370809.95,2270789.8350124266,397019705.54535383,2011897.795667236,46898.99585393635,2420686.8476877655,27879.650753881455,1.3063421548163048e+17,7.142620598362669e+18,1.0608326517502614e+17,22166.040870755558,3885643.2713494776,19723.858602952896,8672867135450.841,605932717914097.0,7892229531663.894,470.32949225360517,23740.74173349724,277.3805459075984,1275170125758936.0,6.988964222213438e+16,1037739349854255.6,643414706242069.8,4.0425791042662984e+16,594708078947470.4,4176823.693504144,1005873478.8451078,3724844.3003365425,522577619.03822243,109441112304.73355,445356620.66006833,1.083989771515475e-05,0.0005718211934297737,8.40106314136893e-06,41970.75792371523,80082.89844726153,16010.262218028312,5.0325802468736705e+48,5.533324477802656e+48,1.0997045959330633e+48,148654295768958.2,245222264480517.66,48611035923031.31,819578.9274372087,17610951.66992386,612258.7145107763,0.00023765858868885403,0.00027038326565870935,5.407665313174185e-05,0.009796623085589665,9.053711730801421,0.00972481282535415,32444.601329921992,62543.41408771962,12505.521165130473,318.7892494597581,614.4587122310217,122.86090914204519,2.867150953563723e+49,3.570244067872554e+49,7.140488014541139e+48,22262913823609.27,428275105096048.0,13197945960725.043
4032013.9802968455,709533640.9645925,3536139.9281381043,1.1098044620547062e+16,2.55133634214367e+16,4003704897508649.5,48481026781575.234,139131999841703.58,21635524101561.74,2.682912238632177e+26,4.525767198779553e+26,7.847061329571012e+25,2910037916765999.0,1.0659885760875485e+17,1953017349273210.0,1680.1477754403609,47172.25802955628,1057.4553331379661,4957289291567683.0,6.840375393015e+16,2271823446674881.0,16257136737309.21,465416793992394.25,12681462662813.473,3868637.861137884,508710520.47942954,2956379.007794029,87795.23990070242,3343134.1838078015,54390.12174627334,1.910935813842295e+17,7.550311012692633e+18,1.51928661656862e+17,38669.73238003709,5033080.215077349,29372.009580607817,49813548636650.93,677971627742189.2,22683792903852.54,877.5746278310831,33147.021476100665,547.0827983969867,1886860656734303.5,7.468579714790555e+16,1502754396283841.2,1626413497708041.8,4.698297162504162e+16,1272204444913523.5,13368883.028884148,1091782190.2417579,6322991.734895022,645438564.2662649,128497729506.2891,538825516.1000258,1.1940414736812694e-05,0.001720877524463182,7.745949719581396e-06,459077.98483355285,1916259.024808374,240631.29821460618,4.2372662772255e+49,7.985819175289123e+49,1.242476475603539e+49,649245576601154.8,2927152353484411.5,391556563485718.75,1359974.1134119758,60626170.34368082,1218034.9004768536,0.021867527275779546,0.03302635840993642,0.006209354338464323,0.009954499883328423,26.328244026254573,0.009918560547661284,203158.94971986502,1095620.8270921356,135380.70969018395,2005.4498642347282,10838.749426129474,1339.1437845921037,7.198018080202321e+52,7.704357399840836e+52,1.5326504763565918e+52,222451925638914.66,714056932108980.8,67797754164812.7
3448706.4754234166,815995038.8185925,3190557.9351725103,2.913542633135435e+16,3.3675686011815744e+16,6568142169900906.0,140053604431996.17,173760377417688.2,33789578183156.7,6.783617898562948e+26,7.357089420982252e+26,1.4626792439653909e+26,1956679762908339.5,1.2035619374426107e+17,1732604378475645.8,1275.4728024522249,57623.73965937,957.0527108392105,1471960374566798.2,7.57178540353601e+16,1354965072329431.8,11893576353627.404,519168838010088.1,10221455973560.016,3283966.1811377695,555048672.0463138,2715874.814288335,90131.76721143203,3896245.247387428,70333.17419844869,1.8367019032753466e+17,8.248004603777466e+18,1.4658465259985875e+17,32846.93335110225,5549526.986031782,27217.411155464164,14914058240292.479,757858678520141.2,13654113885646.51,913.224600823505,39055.98327911607,712.8924677819007,1837108595979082.2,8.243240297733075e+16,1465200889501066.0,1189094339511045.5,5.187031101807958e+16,1015404057672762.0,4687782.274069562,1329634474.6573215,4518572.766965412,569480545.2953417,141390000682.29602,495475500.1885263,4.098614339453506e-06,0.0015316616602837852,3.620400033281684e-06,1251357.432277551,1758363.919210573,313885.9422868678,5.335277316658806e+49,6.659944894847578e+49,1.3034544554189284e+49,919274888485383.8,2107507170316675.5,386312674782985.6,1176730.1344685296,37618289.29136785,1009296.5271706643,0.1308317540857636,0.1900394018894271,0.03800410674422202,0.0100433268041607,23.172068442491323,0.010020029569921629,602770.5905869791,978518.0769301071,175541.783326162,6015.258429036063,9779.804881901175,1754.6537589315326,4.601747179370358e+53,4.6116381359956775e+53,9.223156629988135e+52,57523022056220.29,673932883016526.1,37002815997419.81
2723003.2857707073,460266890.3206636,2260162.4016909273,1.664357722290553e+16,3.798631694181474e+16,5675810185783338.0,71955860163674.52,173418448207034.62,25248899742923.875,4.643085439551491e+26,7.741337110927976e+26,1.3711904737378553e+26,1075291806211681.6,6.2454169504762504e+16,822887845246970.0,982.1808956683033,34242.74038236675,699.0973161796055,1223782625957733.0,4.142150466007679e+16,850461081463116.0,7414746894318.068,278419881586640.97,5205920537033.186,2631056.0842735227,324814675.2671176,1751473.5576112717,68592.8333976069,2387984.041199419,46698.52113185749,1.0383173373316715e+17,4.433651408260689e+18,6.08763549259657e+16,25929.32826874247,3197421.5496644275,17255.969635385016,12100406956656.768,408255492581981.7,8415399737488.019,689.4970406495148,23584.63364742881,468.13870595126883,1023272413223124.4,4.36262810606119e+16,600050959910982.5,752376410505057.0,2.825553504998587e+16,526679382339131.2,4873144.994900127,720481342.200134,3924102.8704171525,375788166.90024734,79355404643.13449,309264387.5503006,7.763183770289701e-06,0.0008328359572411606,6.020299103568449e-06,596604.7068941683,3144869.4692552425,300171.5430214738,9.083405286748035e+49,2.0630785162889167e+50,3.553191045212835e+49,678933550068136.6,2692934407249869.5,343697017886042.25,1139310.9370881496,41749521.37932675,1030364.5272680279,0.0543729637242176,0.09442230269684779,0.017814302396881344,0.009873542875675115,12.022859262361397,0.009854424082205467,262733.8677838828,1524557.99552761,141530.42014210293,2579.3256033436123,14982.049651781146,1391.4883524227657,2.1558242398975062e+53,2.3572300801136017e+53,4.6964580501336714e+52,23515526227821.984,376023292692325.94,15179356925363.203
4532300.79996075,566821759.3373731,4126239.3809476113,2.3928885676468096e+16,2.9370314629608604e+16,5660110397342707.0,119637211388995.22,144928971365173.47,27957923799725.36,4.864547795394151e+26,5.197907731976203e+26,1.034227182848814e+26,1884714220523369.0,9.185531410051626e+16,1641873086372278.5,664.2935606895949,42812.39285403742,541.0854852322097,2309218853777370.0,6.72643944436509e+16,1898376903648239.5,20541750541324.86,477062724497339.6,17216748149171.176,4120992.410224153,390868075.0261718,3813399.6723909327,59646.161882438646,3095305.896356561,50377.8199434782,1.5634421443230054e+17,6.349540208380613e+18,1.3799308398531336e+17,40960.105080702,3868571.8929022322,37924.335256083265,22984763667883.625,666523655888760.2,18880908879314.934,593.686879145996,30696.787180937637,501.032044391373,1553964388776564.5,6.282862330272952e+16,1370636386991338.0,2063775739660959.0,4.812668316326122e+16,1731433886710602.8,5071323.524705745,906851076.019361,4858524.673835474,457679590.2775215,92302204493.15894,395356927.3163444,4.222186520987706e-06,0.0009189917341373523,3.6440172253323887e-06,1177070.4982272373,2466676.8548763357,400067.3226669327,2.783287018691545e+49,3.086480125782442e+49,6.027047732194875e+48,791145460669249.6,1097358825986441.0,198433477803792.88,1599817.997122661,32091669.480218675,1280539.2185832316,0.19840161763246503,0.24192098734308876,0.04821352437533269,0.009930746502877563,12.508015474006243,0.009905887136280813,596102.9360581983,1210122.080650288,199515.93917557728,5884.997484636198,11944.96498494434,1969.673060214095,2.3663825253674092e+53,2.370090301618901e+53,4.7401536495706075e+52,34004114032764.215,617182731245530.4,25376319548971.477
12109285.213591238,423796880.0876882,5365108.905942189,1.1469526870029256e+16,3.491076027236324e+16,5708534960068616.0,65200122001261.86,182625479774716.9,30604154172539.586,4.004474229792144e+26,7.942407335699578e+26,1.4146742810948132e+26,4334617131002939.0,7.97903680924791e+16,2939235524887086.0,5102.715640880631,33056.06195373819,1364.2703229143247,1.80489005347759e+16,6.616234587641077e+16,5074311204031650.0,146634788384099.4,486344935854733.25,40753466867873.766,9882666.912893755,306783044.00586045,4589558.467689378,418337.11910754716,2397592.249304413,104731.19915783315,3.694704715253836e+17,6.043911353622013e+18,2.5878330884651488e+17,98379.53682311109,3006242.6402281923,45294.679475697274,179672399204409.4,651628658755435.4,50331238632823.19,4164.443907344466,23596.9356808093,1040.7782654714981,3627804415124997.0,5.923412321103293e+16,2548010076284581.0,1.4730123948929666e+16,4.937292475428618e+16,4109179746410829.5,14837572.658933528,647275570.6754467,6955763.644758882,729184203.9774231,73243956007.6868,563931576.2292973,7.942651674721306e-06,0.00042497039969060667,5.335118962022566e-06,424396.3918924586,1975650.7808099873,298672.4375498666,2.007767796054233e+50,3.1467359180061045e+50,5.36015517687107e+49,1220226226596665.5,3309540107235376.0,506641609566066.3,1773384.980545774,31232929.58419696,1285223.6404127243,0.040051053861004195,0.0467408796530791,0.009326680041972306,0.009781178067799257,6.2102992887418935,0.009775908544713776,224538.59349753015,1026785.7104002316,161045.3239950556,2197.5749436766328,10045.906008453549,1576.8871284180545,1.6035813857069386e+53,1.8910266011182818e+53,3.756644379360122e+52,764016952036071.5,1152232658098663.0,170118763672327.3
8513836.988384482,520286072.4893142,4616418.218854589,4395063280543878.5,1.0107801381408422e+16,1908680189900883.2,21058154920718.125,49198421443652.22,9110961395333.066,3.174279266806596e+25,1.044812112400903e+26,1.970681319593828e+25,2927820855103078.0,8.835681016619518e+16,1723509810270380.2,2638.7515348413976,44407.67253667214,1394.0019323822964,8922762421771234.0,7.101643032987069e+16,3400762534595551.0,72485420264783.72,459657473109848.9,25555064326718.977,6858316.022197458,337223313.4202674,3704599.598602391,210781.01520223744,2944041.136020401,110122.49040405304,2.3387160330197677e+17,5.612407561154117e+18,1.1995254311661995e+17,69163.45219089728,3361694.3535571927,37303.71675472268,89982591961572.61,710084972722301.9,34229460060791.29,2125.644636453735,29469.661044280016,1111.1362891131491,2358504245274199.5,5.593283507302552e+16,1201419188137919.5,7187725647435370.0,4.59529044104305e+16,2536458796016959.0,10568982.244355492,903185095.450953,6872440.532970607,499311315.0101938,85968645232.56082,371311791.439487,6.246156020305541e-06,0.0006726612367401493,4.8466092342811494e-06,608534.3984059121,1135547.206494932,211837.36543806628,4.329225007954676e+48,1.7789412664631275e+49,3.153132582619143e+48,157966871143632.94,864193213534027.5,123955493399295.1,1341545.5859490617,18246912.29482355,934594.1285625056,0.07610724011249322,0.1307238934906056,0.026144639655359497,0.009998545746695215,8.934154472417413,0.009936068283773945,293300.16844868625,578239.2942858106,106965.8243313953,2915.6830785453276,5751.728510740987,1063.9211357932359,1.0076048863678221e+51,2.5449611410187556e+51,5.0754806562880636e+50,274228967516534.62,975450325392957.8,94014817871840.16
7475459.970351531,377427045.62807816,3783744.150590374,2123908371648614.2,5893876722040046.0,1135494259598104.5,10915130572826.36,35488280539333.87,6881275699883.64,2.0585926581277727e+25,5.990496809752385e+25,1.1443079222586528e+25,3932699229847070.0,5.749556687871787e+16,1809867348928284.5,1277.1539080789364,29999.70692735163,571.1563390977271,6904153266385101.0,4.55668323129913e+16,2308778143224761.0,55882501768328.1,301567113004975.94,17852683981150.24,6133530.428355104,244994929.0134847,3015506.178530314,106224.09205406746,2039964.3214090178,49971.02200895614,3.2709245328200166e+17,3.8226959414445855e+18,1.3933859897630205e+17,60506.68183253715,2392774.9678663635,29698.154552240558,68108801267375.03,446186043615378.9,22747608431508.574,1047.8903489501834,19995.625954541654,492.97377527793253,3226735276157379.5,3.731267287179273e+16,1367338639155406.5,5664779733869533.0,3.0780969518425e+16,1811566695601573.2,9110984.68020721,655648536.5735029,4971960.796628835,506037348.4106455,59026103338.43996,395149095.25537574,2.054519472642012e-06,0.00040948583224527954,1.9800794612116505e-06,233913.7636470437,663056.450510387,129092.75010207,2.27592170250276e+48,4.933065254087054e+48,8.44193820356037e+47,334177170642894.2,819922383960864.6,146298588569647.56,1067478.013738468,17670812.145440668,826888.4025423798,0.050627070462365406,0.0527417389435235,0.010548345125671457,0.009804994605679842,5.790527149416183,0.009735689812064062,126702.61084693731,405269.6381916958,79265.6140643815,1245.629644422964,3950.960486352701,772.8244738315232,4.237803732097569e+50,9.224358870781524e+50,1.8340921203736184e+50,119570192190366.67,465886005169428.8,34851071433031.164
3513912.0185796306,276497814.6170715,2602131.702519852,1.907712617713736e+16,2.2800557988329356e+16,4421846748986748.0,94408033122064.22,121849894592845.69,23266425936381.57,4.763355029018498e+26,5.072364575478474e+26,1.0045723008406846e+26,2610796871721232.0,3.517421414932283e+16,1010642878299352.6,777.9386149305325,22928.81661239025,584.4155864880887,1286604508554604.0,2.425578798703991e+16,874120775097469.5,12347577674318.375,170170763873190.0,7058442877813.611,3396764.0550594386,192868144.2331577,2406429.0788068837,68609.55313829148,1607033.2283573905,48991.12842772379,2.542057565860142e+17,2.521867811326038e+18,9.633630371688798e+16,33723.10706331669,1919877.3198187724,24059.68956480745,12773422259195.932,241729062096425.8,8748628756682.287,691.1283145092057,16049.368223124822,493.06287857475536,2523757260293892.0,2.5076750996575696e+16,957720501086402.4,1243711261018487.8,1.7076971680005396e+16,705864592866189.4,5076087.636593895,437570849.58858985,3394588.748697029,718218682.4683299,44472044447.53103,381515962.316112,5.429326695413012e-06,0.0004519659777319667,3.951155108571922e-06,764034.4693211114,1553254.4877968987,293066.0051903833,6.034831574913574e+49,7.336881957735173e+49,1.435995221500899e+49,847614814189008.0,1671253175263242.8,286076012685566.9,1559541.9160107896,20976911.709621605,1251897.5137363265,19.493460276808197,19.66133982743163,3.932258632120527,0.00999519125114533,5.737902794652566,0.00995600539397952,380810.64880567795,1026051.3956313955,190794.7784749559,3781.019783394332,10214.78958916631,1899.2384691075695,2.268955113247582e+53,2.2713190597821535e+53,4.5425150362300596e+52,24709326195128.27,247059315906965.62,16516454522966.396
8007945.038536922,754649178.5328704,4877535.498629171,3.0762635703150136e+16,6.1455214673546024e+16,1.0605769261532364e+16,132258844219335.67,318667188021140.5,53719339674811.93,6.69920923940904e+26,1.1010498058009694e+27,1.9993698547292116e+26,3713969328106765.5,1.206118498988844e+17,2037088243158974.5,1439.293749930922,60748.28894574978,1015.3791975370766,6638534406259657.0,9.321100278475933e+16,3112841122922572.0,64127183740228.11,689878614831134.0,26368875607231.49,7714251.82252372,551606208.2278454,4482546.7593235085,138269.03711390664,4481917.624457696,82072.28206997477,3.5679093506280544e+17,8.871465400413263e+18,1.8434506054878688e+17,77355.47207282478,5491995.570584787,44903.36532480618,66568602462332.48,929713227731753.0,31219732990926.082,1386.5073224303976,44725.34156000284,823.8146537636214,3577758653470897.5,8.830465080532022e+16,1841087645125186.0,6395064638422076.0,6.915824842703026e+16,2630565719512156.0,8312819.598783706,1119578129.6126504,6123171.15487284,553999781.6426406,118479749618.86426,472508360.4221786,3.8780332293580985e-06,0.0009273928546912247,2.96424743298165e-06,1412614.1184511015,3815379.105551328,590029.2072278803,1.5305654491233385e+50,2.398134679576571e+50,4.401182120286606e+49,708908099975680.5,4358599446143392.5,491210002989156.7,2693927.4249235783,66826216.19155089,1903459.2990439502,0.1347800729956869,0.3570686534037949,0.0711400248398358,0.009998706351257118,12.836177116623698,0.00996094922366416,612317.0256075752,2079229.8704042642,314456.4772145857,6073.299844561976,20663.33174699431,3124.3557895489603,4.487940443338344e+53,4.913923499397777e+53,9.80538164655376e+52,118988047984319.88,993779574565973.2,61387352395689.086
7171707.757710157,297786465.3269373,4602493.47950038,1.2277466448705692e+16,1.5602239437556132e+16,3094283529562675.0,185598810269864.9,206935578543859.84,41258188473928.7,2.0220354066192907e+26,2.3473286214956738e+26,4.6541868493865156e+25,3037167474866670.0,4.267500253067245e+16,1250865795151897.5,2247.143335821312,35122.45498632428,1617.2854060639916,9770226204445962.0,4.986907321625946e+16,3738156372508113.5,51433392162000.016,328605242997216.75,23294514379144.82,4265412.423724822,213817491.74318177,3345709.148911082,121450.41741228223,2492599.49075849,105852.69899878962,1.6414852212297664e+17,3.132139877177729e+18,8.901192129762098e+16,42056.82892229613,2072017.2897052043,32980.07040692735,96425250353894.36,487696927023108.6,36875307538432.54,1198.630068486564,24388.886073982452,1045.79627948644,1620030284838973.0,3.0307771848969268e+16,873667482653662.6,5211455236469841.0,3.3628138640352256e+16,2361306528117091.0,13445228.613816502,444521610.55490375,7691849.281651591,374891876.19568425,42706146745.155624,312606808.2317854,8.038110909023417e-06,0.00038575680896470833,4.561861793001091e-06,745467.5714660946,1155406.0792564764,229569.8750380671,1.764050671102178e+49,2.9580953607000953e+49,5.778230575971886e+48,4209457039103982.0,4852510091744630.0,951966510468378.6,2370872.0528883794,17777931.95066399,1113523.6672772497,1011.6534692855904,1365.5780016971282,273.1156003394028,0.009851497205859226,4.2747737009842695,0.009662844072540722,1148187.6391967847,1596611.378434304,318539.36176183453,11269.254527138906,15650.991193398799,3122.6841157379663,4.08862718562204e+52,4.125162818812134e+52,8.249925116417142e+51,310189186330345.1,1056691106628309.5,120261194044733.6
6508022.264135082,761429580.2158359,3948908.491537565,1.9396149215959456e+16,3.7239340234766024e+16,7220008529580541.0,86612208870031.62,178250994117599.5,34273470750163.977,4.141860967058486e+26,7.469198351020329e+26,1.4755356390404638e+26,1609244357892591.5,1.0187315683778944e+17,1313443945172191.2,5848.106260737389,64676.592513384196,1871.2640285104724,1.0051156668724788e+16,8.173071012508885e+16,3470251994729780.0,42354353790477.914,527045905116559.56,17303822068219.363,2894424.8713024105,531680732.28771806,2538665.1566444244,239364.0074577627,4195437.799042631,83773.43533780098,1.1303763627972155e+17,7.197242738646588e+18,1.0053582149636349e+17,28915.04867976429,5287179.610820126,25390.818901086546,101984754596906.94,815929161051047.5,35026841701153.85,2428.7234160692137,41862.06501354581,847.1944489748364,1120478582531671.2,7.154503927971176e+16,999983017893386.2,4174253762077517.0,5.28593851378032e+16,1716583096714469.0,15670621.650901917,1223563042.4802918,7764396.977627933,507745937.2965449,123167922248.91534,409962886.43790424,0.0016474182483420638,0.00393703641676275,0.0003887715247778286,908312.9718739592,2393797.837368489,422520.20999765425,1.020268368587165e+50,1.7118229719764752e+50,3.3424065464047556e+49,973654309373746.9,2156867574514628.0,385852616809484.5,1685832.6988481008,44776682.5743281,1100024.311141901,0.5085155518221629,0.5529461540827644,0.11017935306065038,0.010000485081503323,25.70946759170988,0.009965415739210986,409100.18383054377,1163724.035868612,195378.59375496217,4056.0109103808504,11546.985024216927,1937.584474364612,1.715501227044266e+53,2.2662499835657627e+53,4.5316597140548796e+52,890149710417581.2,1630084336544594.5,218331205674407.2
