Max Rank,Sum Ranks,Max Rank2,Sum Ranks2,Max Rank3,Sum Ranks3,Max Rank4,Sum Ranks4,Max Rank5,Sum Ranks5,Max Rank6,Sum Ranks6,Max Rank7,Sum Ranks7,Max Rank8,Sum Ranks8,Max Rank9,Sum Ranks9,Max Rank10,Sum Ranks10,Max Rank11,Sum Ranks11,Max Rank12,Sum Ranks12,Max Rank13,Sum Ranks13,Max Rank14,Sum Ranks14,Max Rank15,Sum Ranks15,Max Rank16,Sum Ranks16,Max Rank17,Sum Ranks17,Max Rank18,Sum Ranks18,Max Rank19,Sum Ranks19,Max Rank20,Sum Ranks20,Max Rank21,Sum Ranks21,Max Rank22,Sum Ranks22,Max Rank23,Sum Ranks23,Max Rank24,Sum Ranks24,Max Rank25,Sum Ranks25,Top 5 Avg,Top 5 Avg2,Top 5 Avg3,Top 5 Avg4,Top 5 Avg5,Top 5 Avg6,Top 5 Avg7,Top 5 Avg8,Top 5 Avg9,Top 5 Avg10,Top 5 Avg11,Top 5 Avg12,Top 5 Avg13,Top 5 Avg14,Top 5 Avg15,Top 5 Avg16,Top 5 Avg17,Top 5 Avg18,Top 5 Avg19,Top 5 Avg20,Top 5 Avg21,Top 5 Avg22,Top 5 Avg23,Top 5 Avg24,Top 5 Avg25
8082798.078684515,1416793197.3721988,5.076083053112973e+18,3.459857619097807e+19,123617.23356539388,4798417.002664537,79563.21302802516,13912897.783702724,4.610698222758346e+16,3.357553831704782e+17,1239.7055426064499,47359.927442053886,7543295940024472.0,9.08148091104728e+16,65331624780786.09,643119055492915.6,7111700.503135166,1037347979.0567055,74289.88906246018,3409479.0752589675,2.7721698649143163e+18,2.4549203435763556e+19,70004.19119891542,10185217.645270692,74252611034826.52,895202930406075.5,745.0222317232999,33638.27928891645,2.518012123837528e+16,2.388213789504771e+17,6637016168131270.0,6.526234373484611e+16,9186498.32792943,2081142542.724794,22056119066.80409,675840431839.3215,2.30864037831946e-06,0.0011886405768027628,2521997.9416259304,11716368.02693887,2.2188101057219653e+51,4.2919420241471365e+51,664721293865856.4,2733053851763928.0,1553980.3947257625,86697880.77411883,3.451036084376408e-29,8.311653113296417e-29,0.009899418288993515,45.9144798090829,4457939.827127943,1.6635906400168005e+18,66178.54858833282,44267.89622407527,1.5603499062762326e+16,661.856007302999,3299526948163956.5,24011859843862.727,3462617.2246351214,41441.55381941006,1.0990831039994252e+18,34262.74381630253,32716485170848.367,414.1308319724611,1.0395724139924612e+16,2424796713211199.5,6402481.320382763,5560267812.309679,2.1260594824669143e-06,1491177.1430029883,6.84300181222251e+50,314240942142496.8,1145884.8997716035,1.6609308348548425e-29,0.009853519411531474
10235385.496064736,2336482266.6230173,4.519003638913951e+19,1.1823815820273838e+20,442161.66055568075,8501036.150164608,104839.07763919645,23396070.961650133,4.34244837699562e+17,1.1538627596910305e+18,4528.976527351682,85738.6276766948,1.8307164443290324e+16,1.54264138885742e+17,104763116253052.36,994118609686565.5,5718373.821854615,1548965381.225531,247029.84227819252,5495322.8385264855,3.494563639024534e+19,8.307376112513938e+19,58572.19909400203,15509410.94811162,187516751094678.25,1553907790722853.5,2530.2789839971533,55401.95978000268,3.358032746846157e+17,8.098544508419543e+17,1.0227969424810504e+16,9.875920642365856e+16,18320438.557665855,3992861485.601635,74309140137.20934,1326320568679.8423,9.35874318134376e-06,0.0026240846857875774,3637871.475326142,21080603.126464378,1.6508484799248236e+51,4.1426732374548966e+51,651030929868355.4,4070805072715674.5,1040039.0087496691,94354601.28725773,4.667031529856321e-28,6.120093841763172e-28,0.01006675703565483,93.81926111186027,6197993.97738234,1.4755424044165036e+19,217299.83546919207,62747.58360732529,1.4181831597478435e+17,2224.0648881934326,7197319178979501.0,45595649944671.61,4303326.376289686,130935.9342287548,1.0739251418267357e+19,43490.04263583639,73332002772621.16,1339.7810225697933,1.0319953123842275e+17,4484236932201788.0,9932351.033466054,32565872296.98449,7.048093305448173e-06,2266127.304853994,7.06314422413476e+50,426762803814382.75,911352.5116286918,1.18991121962439e-28,0.01004967257599456
11687949.721022137,1569734665.7840638,1.1765943769118759e+19,6.772960947119641e+19,412466.7896982181,8583482.298332844,118806.23255290835,15650696.070907047,1.1217830330838338e+17,6.591692272793755e+17,4192.662229638046,86531.68378984573,2.911179514351798e+16,1.6810631868500925e+17,136608168681141.39,1030543425247462.0,6709619.476235428,1036375874.7288139,368688.46905844373,5554444.352689583,1.0964043848206381e+19,4.5712324682032415e+19,68443.84232168835,10332271.15985943,295916973156773.44,1692001458859255.2,3760.936895369083,55986.17457042353,1.0453286709720771e+17,4.4471644302962157e+17,1.3439273114859876e+16,1.0248697186192362e+17,25318125.096357357,2643479760.9583573,34089928767.596256,776510195050.7257,1.3418230149900742e-05,0.0016421943503175111,1859968.7237714485,7881080.993912733,4.512472102007506e+51,9.076130558343e+51,350089836108267.7,2449510574722490.5,896430.6741925857,63987034.52686908,1.1957443121329801e-29,1.8942319022057538e-29,0.009987216137196216,42.89376760915282,8213966.438022761,6.722231193249625e+18,322379.4043367185,83543.49727924072,6.390586100345794e+16,3280.441541873003,1.3224269785041278e+16,72106988823276.1,5038289.122552754,209940.16667465508,4.66757449408883e+18,51273.63642990058,134458425304314.7,2137.1809026816454,4.439572218313084e+16,7090111014778434.0,14849324.339195365,21840809575.018578,1.1396287141503602e-05,1033826.0856591156,1.7707998208960345e+51,249500039206576.34,754318.4147311539,3.7116535640942746e-30,0.009977412228397547
3523853.887364546,1394959977.763352,4.011728915831768e+17,3.0495983845669315e+19,1463404.3933118412,6337413.66694107,36630.737678502686,13937336.240320994,3999289668290289.0,3.044164554276575e+17,15212.203502871536,64095.24087444837,1320335664599223.5,9.206012873538653e+16,12417546219494.219,605198104714271.5,3188170.5894773076,909905434.1075249,1324000.085247018,4440340.946332551,2.784913401303815e+17,2.0106106918369206e+19,33141.283455655095,9090705.707130874,13724992841197.865,921618227894136.5,13763.08478138141,45006.95402372131,2776278164998667.0,2.0068784339390515e+17,1194560123280658.5,6.044483261897722e+16,4016088.8195914566,2414146844.6236634,1126500525.469434,547884043799.72076,4.059996551350139e-05,0.0009828762585070896,1394383.678374698,8404243.240587218,1.6984711733540154e+51,2.5905313130966135e+51,719935217404731.1,2857448284121635.5,1370399.9843769968,55512431.969487414,1.488673923590311e-29,3.4547888660848074e-29,0.0100291589306908,29.047446724034554,2808299.063311373,2.135164904896172e+17,354838.7973988628,28458.481398432043,2131854101221382.8,3679.357587977006,1001131683569368.8,8092557347164.195,2476397.980350818,300290.8535864494,1.502850336977938e+17,25154.16765344353,10164313002905.125,3115.5789038088997,1501228143955924.5,797519592957498.9,3759677.428553985,738972441.932099,2.4280799551896267e-05,978177.2284684333,4.4885448755192375e+50,365906736973908.7,1037155.4768695922,6.891958496808643e-30,0.009999174120421745
6742581.573091772,1385359076.3339026,4.510931262105801e+17,2.9068301294157496e+19,73807.10038356991,5400663.567605377,68272.03277764225,13891213.833110008,4567544992161812.0,2.912316986580604e+17,747.3340473505358,54348.32012680051,4937852851707649.0,1.0297104548823811e+17,45462406269796.71,699341304927103.1,6130894.735152694,919999863.6553941,67111.32201416173,3617807.536487179,4.1016996866377734e+17,1.9260747192016085e+19,62078.39560815084,9225642.081582025,49998245937182.734,1035559822877341.1,679.5359205718565,36409.06673083162,4153177420466449.5,1.929928975275668e+17,4489890959911875.5,6.952730081940624e+16,7415297.152164276,2349871313.1731353,747710790.9450282,526281077918.57587,3.992036010167239e-06,0.0009472424639192907,1302177.166182969,2514584.7043795376,1.4827183921838114e+50,5.039174053877211e+50,111772084969564.05,1054303159522769.4,1266858.030804435,68997651.27719538,4.022224304115083e-27,4.024305548987018e-27,0.010092118609703167,29.205913653472017,4271066.858153482,2.5452473679805773e+17,47470.529875943794,43248.373848711446,2569368629752825.5,481.01166952403935,2387293086870621.0,19825220611925.688,3590070.1706571816,38647.27630860517,1.946800139956746e+17,36340.478894207874,24153141251547.89,391.33145117415916,1966131832453022.0,1957927988214723.5,5678641.364311671,633012682.2590356,3.2431685622071184e-06,419127.64434304304,6.822054106530771e+49,76479892389246.94,1058858.223546303,8.048610787958206e-28,0.01002147697517231
7522467.118288148,1590452762.9413009,2.357003883336577e+19,5.43456453083099e+19,99311.1154612023,6043173.285191897,71627.3490071974,15718632.235245973,2.2442895011482282e+17,5.2822124569383245e+17,1001.3421778180144,59958.29111987361,6285796266228707.0,1.101782955064745e+17,56587511545726.38,727930767240200.5,7112168.114285285,1046562825.5845636,43894.6334602736,3848800.909088177,2.228445482142269e+19,4.256899575311472e+19,67720.56822705004,10341393.606405161,59852029376734.54,1089455392301272.2,442.58437395968144,38169.5516057792,2.1218788966835654e+17,4.1244491205532774e+17,5942949178053538.0,7.370163712519656e+16,7956436.157922987,2685942495.7370567,28207220627.45862,662713662032.8188,6.901573317156491e-06,0.0013657065978982907,1255338.3984910664,5765289.775753115,1.6298163868531304e+53,2.948776159526877e+53,3859378004157786.5,5835454610911496.0,2578010.4324690173,68113002.48690109,6.11867347599044e-29,6.256618845848808e-29,0.009916397440407083,44.6474191127034,4195598.547564989,4.947681523989323e+18,56499.45624131789,41067.773993777075,4.716023861404598e+16,567.8122773370595,2442834099309863.5,20523145216612.805,3853535.565468193,30006.004957452533,4.644762993623345e+18,37666.430512758576,23797505082018.977,301.3735418670898,4.428375054110985e+16,2115155809417840.0,5397084.752249739,6955342758.144198,4.8462486940636385e-06,987523.2250114962,5.889651191059364e+52,974031638941888.6,1789586.9990936231,1.2512503821148082e-29,0.009888156466792317
3418247.865754841,1958933271.6547284,1.4419474752247314e+19,6.9780769069658464e+19,64039.08894643465,6315722.166545974,34022.39807417962,19496873.369140152,1.354751035128731e+17,6.812238867476315e+17,651.990633443851,63099.664908813844,1338149336144692.2,1.1901650855003672e+17,11684418471737.53,771873122830631.6,3033070.5040287753,1304142058.3156328,50708.964032894946,4130370.613466406,1.3963295044100233e+19,4.931259246330993e+19,30188.662767535137,12978160.538018124,13471185104719.799,1185965036835170.8,516.2748272190923,41259.794274813874,1.3118916423675168e+17,4.8019400683159635e+17,1173939544664690.0,7.74832166876716e+16,6126018.736108722,3339479419.330344,51398272714.83271,979001284682.8317,4.485701485126671e-06,0.0016022423901025165,4399116.441355202,17136719.5584627,3.330900420343381e+57,3.425874596626213e+57,895550232811242.6,6094643881061393.0,1705655.6972558084,116831727.4313964,2.0991640457269813e-27,2.4157809640589483e-27,0.010017814546242365,57.797145786342604,2928180.8379074926,5.060990563932062e+18,41432.67998359805,29211.115393377644,4.782858683093531e+16,420.0504496493962,1106942172519227.6,8700701908976.414,2631500.103393316,30581.312152280218,4.034085318799255e+18,25990.32049045487,11076093636098.379,309.15752874809994,3.810765594622316e+16,879138365239543.8,4877162.187193401,19173940829.10704,3.991873497188092e-06,2013978.1201754808,6.851746567487862e+56,605880474794110.2,1255811.4686496519,4.783188351734289e-28,0.010007382503802464
36787332.07183936,1567727208.0912447,1.2294143914202338e+20,1.5764177832579393e+20,106640.41242516237,6611789.94789749,359685.34508443665,15380085.036275718,1.2020505829730025e+18,1.5379666032917135e+18,1066.342831547185,65301.56535628071,2.321125680706853e+17,3.365757306621668e+17,1353307800963781.0,2046205736528282.5,21936723.96794606,1086068486.3226504,62284.677424834874,4530087.391127167,7.331144344509568e+19,9.786409848626045e+19,214484.6523532685,10653499.30821883,2269463003783543.0,3299399673415310.0,620.7471466778438,44736.37682636897,7.16797069781879e+17,9.542027186691839e+17,1.3841148701173328e+17,2.087241921280721e+17,61691426.802891545,2537333800.2810297,19484888667.166656,696468025509.7842,4.280705647641603e-06,0.0015256957210130224,1253314.311827729,10238834.947026612,2.395374097887013e+50,1.4915775818448753e+51,489563506254285.56,3890499702921489.5,1298630.8401367594,113114583.82124901,1.0974666301876457e-29,4.572631717273731e-29,0.009911209391879994,47.69794430511745,10290200.94865645,2.5988588242034303e+19,83635.36760737226,101167.10977650383,2.5334669841771782e+17,832.6097850791532,4.846492368034022e+16,281818080309875.6,6476973.377174912,48547.14553503464,1.5752847283276198e+19,63595.04083264293,474261089056989.6,483.1909730206292,1.5344290400739264e+17,2.880173198868089e+16,18083732.933298353,10526228779.51797,3.531079065978195e-06,956976.9578789227,1.3848882458039658e+50,296530336677275.6,1143067.5794453209,8.121775641619347e-30,0.009890111136369539
13561337.0510119,1590225908.5359154,2.139254774666642e+18,3.496527062684323e+19,935845.980155604,8752853.251384003,135945.3554582524,15813034.331906062,2.144491724259004e+16,3.4743075370175744e+17,9734.507894098713,87952.21953436104,2.167154039723842e+16,1.4360951437022733e+17,183909862611148.1,1036962579235908.6,11480369.958218828,1105735062.7704372,750392.3538637452,6371349.6166602895,1.8109892966804895e+18,2.455803718933635e+19,115084.74193153738,10996187.9582612,217245928742005.72,1432978332605339.5,7805.451374747994,64079.52522331757,1.8154226441112556e+16,2.440480309196276e+17,1.8346074608197816e+16,1.0388238238254488e+17,16019506.625697767,2605128488.996192,2101255270.0628688,548046683739.70447,0.00015905384760183834,0.0015230694325698965,1851459.337629254,11491458.12047946,9.2383524230077e+50,2.9532106076972033e+51,458175496995728.25,2778318611925316.5,2408942.9720333796,79859274.39784308,4.642681870540417e-28,5.656183864458211e-28,0.010039359182723475,30.61794123905494,6246517.539090146,6.974447960845741e+17,333859.2325723857,62754.80932725314,6970571807065723.0,3433.1933705252804,6224252253625236.0,52846460170249.33,5439310.903468296,288255.4324724766,5.810772578892543e+17,54726.41810342089,62427885453552.2,2961.491089765782,5803240181939593.0,5265779402969755.0,7618620.687140813,1177963584.8708308,6.640791960186672e-05,1418771.1630252015,4.507307485917492e+50,227503080555161.1,1394598.8396602632,1.130770779052213e-28,0.00997249389868827
20556850.577422064,1110414454.7752342,6.074584520415447e+18,2.5377347830778397e+19,272690.53663413116,6778924.57443664,203689.70947686562,10878286.79525036,6.019065768348135e+16,2.4881476958293907e+17,2701.9827757614758,66954.83423268076,8.05805201756351e+16,1.7520353475795546e+17,422584105662457.8,1096167929890427.8,10879956.554038031,755661812.6831837,144324.6950744107,4683005.779428387,3.2150457783908347e+18,1.6543155992848466e+19,107805.19035571262,7404055.581039233,798440533595012.9,1730357193129226.8,1430.0563746049531,46258.61020916071,3.185661821536559e+16,1.6214696666579245e+17,4.26481943481947e+16,1.110095212885685e+17,38840605.98620849,1817430629.0991323,1549683794.965862,345876586446.639,1.611209460607783e-05,0.0017290370562789658,1595096.9183032694,10398270.897980502,9.979315543587542e+50,2.07545417321294e+51,5591814981077522.0,8347439624044005.0,4738379.770078001,75904441.26606797,8.42528827764267e-26,1.017499918995737e-25,0.009886086377062009,26.61605686389852,9575948.843759993,1.5717829527421896e+18,151193.59863326102,94933.2815587791,1.5566104384324986e+16,1501.97923790713,2.061766957476194e+16,123707106535670.84,7136881.712243823,111672.89443104962,9.581159204845404e+17,70755.8385739899,204352542018772.62,1109.8316626201151,9486162543170056.0,1.248045857983433e+16,14432354.823753845,860507025.3884919,1.171975732456676e-05,954929.0679737593,3.3847772920542988e+50,1314779849889268.8,2530694.8807905866,2.0348028639687032e-26,0.009859491794812639
