,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
2603,3078,,,,15504376-0733372,,G,237.682373,-7.5603440000000015,114.095751689,,0.015383,-21.7213,0.0016778720439669936,38416695031.326385,1738.0
6392,6868,,,56146,15495157-0728477,,G,237.46489,-7.479933,121.40373132799999,,0.019795,-21.3512,0.004185024921512592,27319956279.333576,1738.0
16136,16620,165673.0,PGC165673,PGC165673,15474255-0730390,,G,236.927307,-7.510835,104.16474464299999,,0.034526,-20.5226,0.010427644259952405,12736203803.868256,1738.0
16315,16799,,,55713,15392430-0650402,,G,234.851257,-6.844522,117.584571934,,0.022077,-21.1838,0.010541043283715615,23416393091.61652,1738.0
18566,19051,,,56184,15504964-0739580,,G,237.706863,-7.666117999999999,123.61704524700001,,0.032969,-18.6034,0.01195360286722587,2174502944.094336,1738.0
18638,19123,,,1031925,15441134-0631066,,G,236.047256,-6.51852,119.263509738,,0.034063,-18.7725,0.01199365622578342,2540972705.549312,1738.0
21250,21735,,,185167,15510443-0726340,,G,237.768494,-7.44278,116.709753923,,0.029047000000000007,-20.5265,0.013616988071109516,12782034929.152256,1738.0
24731,25219,,,1040426,15475838-0547085,,G,236.993256,-5.785711,138.868059309,,0.040922,-20.442,0.01573719225217354,11824968703.831072,1738.0
31020,31510,,,,15462671-0814381,,G,236.611313,-8.24394,161.555249815,,0.074637,-20.3176,0.01953272462937759,10544840134.85597,1738.0
37118,37609,,,,15503273-0728292,,G,237.636398,-7.474798,236.93086923200002,,0.049475,-21.3701,0.023055435524111108,27799693006.031887,1738.0
85734,86227,,,91475,15464578-0715071,,G,236.69075,-7.251981,217.617212548,,0.049235,-20.2475,0.04088638706644032,9885530946.56937,1738.0
97103,97596,,,165671,15442869-0601340,,G,236.119553,-6.026116,170.46244347,,0.039301,-20.5531,0.04695298118510628,13099056036.085192,1738.0
99289,99782,,,185131,15381532-0654071,,G,234.563843,-6.9019949999999985,105.02254764,,0.023674,-19.8874,0.0481400011970735,7095124164.453512,1738.0
99292,99785,,,185151,15490906-0806274,,G,237.287781,-8.107619,214.502931404,,0.04857,-20.9012,0.04814111969670013,18050116113.609608,1738.0
99294,99787,,,185161,15504619-0734002,,G,237.692459,-7.5667300000000015,117.731887865,,0.0261450130725,-18.3945,0.0481420909928257,1793907311.7342122,1738.0
119487,119980,,,1020852,15442568-0719356,,G,236.107025,-7.326564,144.726873943,,0.032894,-20.6127,0.057967005174887586,13838212647.924644,1738.0
119512,120005,,,1021445,15433006-0717222,,G,235.875275,-7.289503,123.339732876,,0.0273518836759,-18.5755,0.0579772355313608,2119336901.2640054,1738.0
119736,120229,,,1027970,15353502-0650395,,G,233.89595,-6.844308,241.672514143,,0.054436,-20.6921,0.058082898115664625,14888124778.744478,1738.0
119806,120299,,,1029607,15523967-0643104,,G,238.165298,-6.71956,225.628456722,,0.050960000000000005,-20.443,0.05811771089108912,11835864919.618605,1738.0
119911,120404,,,1032192,15461013-0629442,,G,236.542221,-6.495625,203.658526215,,0.046027,-20.6235,0.05816448198895807,13976550562.990412,1738.0
120154,120647,,,1038234,15394866-0558311,,G,234.952759,-5.97532,199.97539182900002,,0.044924,-20.2279,0.05827787351621115,9708675822.018658,1738.0
120256,120749,,,1040665,15460843-0545561,,G,236.535126,-5.765609,247.64396382400002,,0.055696,-21.1521,0.05832196489032529,22742594082.823242,1738.0
120526,121019,,,1046806,15470333-0517025,,G,236.763901,-5.284032,216.90287631299998,,0.049033,-21.0203,0.05844844578651781,20142807393.134075,1738.0
160136,160629,,,1015458,15514729-0738394,,G,237.947052,-7.644291,190.664868633,,0.042389,-19.8914,0.0747670174357231,7121311777.614018,1738.0
194673,195166,,,,15433367-0703368,,G,235.89032000000003,-7.060242,207.327492323,,0.046968,-19.7903,0.08796445986679917,6488136826.285728,1738.0
239169,239662,,,,15434011-0525589,,G,235.91716,-5.433041,74.7736880728,,0.018089,-19.3797,0.10309778220602446,4445084282.813496,1738.0
239173,239666,,,,15454064-0506267,,G,236.419357,-5.107425,217.63103995400002,,0.049191000000000006,-20.5106,0.1030997066812458,12596213119.535088,1738.0
239174,239667,,,,15455041-0459467,,G,236.460068,-4.996311,239.03176144,,0.053838,-20.6843,0.10310025295275416,14781550790.92627,1738.0
239175,239668,,,,15460954-0511311,,G,236.53978,-5.191998,203.117029562,,0.045783,-20.5447,0.1031007333146496,12998103775.30315,1738.0
239176,239669,,,,15460813-0504211,,G,236.533905,-5.072554,240.17784116,,0.054085,-20.6457,0.10310126050633213,14265270131.383575,1738.0
239177,239670,,,,15461376-0508401,,G,236.557343,-5.144495,229.979143447,,0.051885,-21.2344,0.10310216717487873,24533527681.59312,1738.0
239187,239680,,,,15463634-0511341,,G,236.65144300000003,-5.192819999999998,238.01593227700002,,0.053620000000000015,-20.311,0.1031064920133712,10480934333.628786,1738.0
243378,243871,,,,15391831-0610412,,G,234.826309,-6.178136,224.852318648,,0.050801,-20.0695,0.10453236434966852,8390734899.101361,1738.0
243382,243875,,,,15402019-0658573,,G,235.084152,-6.982595,158.898000797,,0.036272000000000006,-20.5526,0.10453355694246952,13093025086.636969,1738.0
243383,243876,,,,15405222-0700385,,G,235.217621,-7.010713000000001,164.989945647,,0.037809,-20.3193,0.1045339472514553,10561363733.815395,1738.0
243385,243878,,,,15422824-0703468,,G,235.617676,-7.063014,149.965177697,,0.034107,-20.783,0.10453471288371724,16188253626.42117,1738.0
243386,243879,,,,15420969-0647468,,G,235.540405,-6.796361,162.809970265,,0.0373,-20.4724,0.10453516229973776,12160739909.344759,1738.0
243387,243880,,,,15441093-0629576,,G,236.045578,-6.499354,188.270673448,,0.041931,-20.4989,0.1045356228197948,12461203832.72167,1738.0
245318,245811,,,,15463337-0802271,,G,236.639069,-8.040881,222.22036012900003,,0.050251,-19.7459,0.10521991673467512,6228163427.971983,1738.0
245319,245812,,,,15463308-0724471,,G,236.637848,-7.413104,232.390444793,,0.052435,-20.0941,0.10522023393129433,8583017539.265803,1738.0
245320,245813,,,,15470517-0643371,,G,236.771576,-6.726978999999999,126.758718525,,0.028179000000000006,-19.8699,0.10522049194843007,6981680974.576475,1738.0
245321,245814,,,,15474895-0839409,,G,236.953964,-8.661384,226.95016122400003,,0.051279999999999985,-19.6777,0.10522070810505456,5848978163.811068,1738.0
245766,246259,,,,15502991-0726262,,G,237.624634,-7.440633,182.972386919,,0.041172,-20.1069,0.10538077090175907,8684803566.68076,1738.0
245767,246260,,,,15504066-0720102,,G,237.669434,-7.336181,152.677990381,,0.034774,-19.9129,0.10538103934257476,7263735140.38443,1738.0
245768,246261,,,,15504200-0601372,,G,237.675003,-6.027013,236.10108195599997,,0.053214,-21.0475,0.10538180263077708,20653801558.10536,1738.0
245769,246262,,,,15505648-0615350,,G,237.735367,-6.259728,225.43440500900002,,0.050912,-21.0081,0.10538253871676362,19917737297.49681,1738.0
245793,246286,,,,15551130-0715348,,G,238.797104,-7.2596729999999985,143.015768727,,0.032541,-18.4619,0.10539259478768427,1908798126.222619,1738.0
254972,255465,,,,15390351-0652006,,G,234.764664,-6.866849,240.44237721599998,,0.054168,-21.0541,0.108255537274406,20779734771.2086,1738.0
255263,255756,,,,15423553-0521531,,G,235.648056,-5.364758,254.045472766,,0.057065,-20.9636,0.108347270629749,19117891829.222874,1738.0
274444,275176,1001786.0,PGC1001786,PGC1001786,,,G,237.029,-8.58966,27.030089485900003,,0.006144393072199999,-17.0792,0.11259642463464813,534170622.89661247,1738.0
303843,307492,,,55697,,,G,234.765,-6.8670399999999985,120.626104863,,0.0267418333709,-18.3472,0.11562064699364845,1717433777.1012108,1738.0
303856,307505,,,56180,,,G,237.682,-7.56044,117.075718109,,0.0260274130137,-20.6723,0.1156262380815692,14619078562.73391,1738.0
308180,313239,,,160610,,,G,235.084,-6.98257,152.547034497,,0.034717427358699995,-18.687,0.11636748043588598,2348551024.058888,1738.0
308182,313241,,,160623,,,G,235.218,-7.01071,152.524456457,,0.034717427358699995,-18.5267,0.11636763428388315,2026189217.9741032,1738.0
