,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
1951,2426,70113.0,NGC7417,NGC7417,22574951-6502188,,G,344.456329,-65.038567,49.5271985695,,0.016327,-20.3382,0.0012676924906087892,10746820621.642292,2926.0
10807,11287,70037.0,NGC7408,NGC7408,22555688-6341411,,G,343.987,-63.694763,54.157592924300005,,0.010765445382700002,-21.0983,0.007017463893961977,21643126608.553,2926.0
28594,29083,,,69790,22485677-6147033,,G,342.236572,-61.78426700000001,154.927685297,,0.038714,-20.7556,0.018096761643565468,15784833308.426771,2926.0
31623,32113,,,127679,23083282-6420598,,G,347.13678,-64.34996,177.12763015,,0.047310000000000005,-20.9814,0.019885853650039382,19433901625.55797,2926.0
36290,36781,,,355640,22475031-6124055,,G,341.959625,-61.40153100000001,152.190320772,,0.039712,-20.8539,0.022579923497888427,17280647049.787468,2926.0
51042,51535,70369.0,ESO109-032,ESO109-032,23034644-6231193,,G,345.943512,-62.522045,32.390279274,,0.00717,-18.0731,0.02741873290276137,1334258566.9994593,2926.0
83358,83851,,,70203,22595601-6507498,,G,344.983398,-65.130501,144.510681628,,0.033269,-20.3635,0.0397758623210904,11000185275.062195,2926.0
89050,89543,,,127725,23160038-6350546,,G,349.0015870000001,-63.848503,195.96223251599997,,0.044442,-20.8219,0.04221636332916381,16778765330.34286,2926.0
89051,89544,,,127726,23103983-6241171,,G,347.6659850000001,-62.68810300000001,138.935493275,,0.031858,-20.0121,0.042216657451867694,7958660884.971719,2926.0
102746,103239,,,312105,23131809-6534302,,G,348.325409,-65.575066,282.96785260400003,,0.063309,-20.8827,0.04994901714438835,17745163287.73116,2926.0
102780,103273,,,315427,22595725-6511508,,G,344.988556,-65.197449,221.306595197,,0.049977,-20.775,0.049967322524800635,16069412530.128819,2926.0
102785,103278,,,316015,23131812-6507462,,G,348.325531,-65.129509,277.492171321,,0.062028,-21.3253,0.049970340475499406,26675956466.153614,2926.0
102811,103304,,,317818,23003418-6455587,,G,345.142456,-64.932983,251.329741138,,0.056416,-20.8132,0.049984108818636214,16644854379.270859,2926.0
102866,103359,,,322395,23133309-6428083,,G,348.387878,-64.468994,239.500353563,,0.053895000000000005,-20.6515,0.050010618945909004,14341679074.041143,2926.0
102905,103398,,,325477,22525824-6410138,,G,343.242706,-64.170502,175.253040399,,0.0400673900337,-20.2683,0.0500267263147258,10076738769.299023,2926.0
102908,103401,,,325571,23145204-6409369,,G,348.716858,-64.160255,208.880824364,,0.04757,-20.4875,0.050028192949797205,12331048332.289122,2926.0
102985,103478,,,333570,22491398-6318557,,G,342.308258,-63.315487,230.25674673900002,,0.051832,-20.5771,0.0500683458402969,13391832231.998068,2926.0
103016,103509,,,336991,23061616-6300246,,G,346.567352,-63.006851,267.778680926,,0.059937,-20.9259,0.050082837936449486,18465454430.338844,2926.0
103036,103529,,,339606,22551539-6248076,,G,343.814148,-62.802135,255.061524625,,0.0572,-20.5422,0.05009401907609524,12968208966.19214,2926.0
103049,103542,,,340662,23082252-6243346,,G,347.093842,-62.726292,234.36337424599998,,0.052784000000000005,-20.0774,0.050100367951568116,8452009956.867163,2926.0
103120,103613,,,352327,23003540-6147407,,G,345.1475220000001,-61.79464,268.564851831,,0.060095,-21.0982,0.050136522733522884,21641133294.7222,2926.0
103176,103669,,,355621,22475811-6124124,,G,341.992126,-61.40345799999999,186.558374623,,0.042383,-21.0801,0.050166235901955035,21283350638.592613,2926.0
131020,131513,,,3083279,23055751-6259197,,G,346.489655,-62.988811,152.407053313,,0.035189,-19.78,0.06251132002570411,6426877173.17022,2926.0
131025,131518,,,3083296,23124173-6452446,,G,348.1738890000001,-64.87906600000001,173.284103088,,0.039611,-20.2758,0.06251457767464916,10146587385.553944,2926.0
131026,131519,,,3083297,23125980-6429186,,G,348.249207,-64.48850999999999,216.77845954400001,,0.04912,-20.6991,0.0625151314435338,14984422158.9555,2926.0
137197,137690,,,ESO109-024,22484482-6228154,,G,342.1867680000001,-62.470966,163.784199199,,0.037596,-20.4274,0.06534822084788877,11667021548.726357,2926.0
137239,137732,,,IC5277,23015922-6511523,,G,345.496765,-65.197884,152.009721944,,0.035065,-20.7734,0.0653705996269547,16045749208.753822,2926.0
137247,137740,,,IC5280,23035011-6512283,,G,345.958832,-65.207886,77.96944085359999,,0.018371,-19.4326,0.06537421953345479,4667023632.110012,2926.0
137255,137748,,,ESO110-002,23094251-6504222,,G,347.427155,-65.072838,214.68252058099998,,0.04867,-20.807,0.06537845625192915,16550076287.699894,2926.0
137267,137760,,,ESO110-005,23145332-6524309,,G,348.722168,-65.408585,204.562752862,,0.046464,-20.3861,0.06538387050566642,11231557892.484457,2926.0
140162,140655,,,69793,22490147-6146546,,G,342.256134,-61.781837,148.69309968299999,,0.034173,-20.5875,0.066801374631759,13520725631.94278,2926.0
141832,142325,,,94912,23004765-6150340,,G,345.198547,-61.84279599999999,232.00618477700002,,0.052251,-20.8365,0.06755659806880167,17005914842.240988,2926.0
141833,142326,,,94913,23005132-6151200,,G,345.213837,-61.855583,178.13818681400002,,0.040488,-20.3668,0.06755700583249086,11033670235.262234,2926.0
148131,148624,,,319017,22595835-6448308,,G,344.9931640000001,-64.808571,283.16995282799996,,0.063283,-20.6512,0.07037405934041584,14337716869.091845,2926.0
148159,148652,,,321213,22560511-6434592,,G,344.021301,-64.583115,282.765764245,,0.06314700000000001,-20.2441,0.07038493448235414,9854622671.079266,2926.0
148192,148685,,,324179,23062600-6417355,,G,346.6083680000001,-64.293221,241.913952873,,0.054398,-19.9173,0.07040017332215386,7293231515.907134,2926.0
148544,149037,,,355333,22483361-6126025,,G,342.140076,-61.434032,226.330834909,,0.050959,-20.2507,0.07052781890509469,9914709638.284685,2926.0
211320,211813,,,,23150339-6522168,,G,348.76413,-65.371353,202.057244255,,0.045849,-21.0194,0.09360247843507184,20126117321.453163,2926.0
211321,211814,,,,23144021-6350198,,G,348.667572,-63.83886,224.57978986700002,,0.05074,-19.4069,0.09360264687635833,4557849702.597902,2926.0
217419,217912,,,,22545825-6255436,,G,343.7427370000001,-62.928783,233.293400205,,0.052509,-20.1715,0.09570142285158274,9217220986.588806,2926.0
217420,217913,,,,22570375-6214457,,G,344.265656,-62.246037,234.974943365,,0.052875,-20.7711,0.09570201458834322,16011794219.508362,2926.0
