,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
6049,6525,21427.0,ESO088-026,ESO088-026,,,G,114.401,-66.11966,88.497194846,,0.0204937002469,-21.6246,0.003960299251083416,35143094473.10282,2938.0
11334,11814,,,303235,07385346-6637473,,G,114.722771,-66.62982199999999,112.22809746200001,,0.033089,-20.2365,0.007365895117161658,9785882571.180136,2938.0
12107,12588,21771.0,ESO089-002,ESO089-002,07464807-6718535,,G,116.700302,-67.314888,74.2853932289,,0.025802,-19.5845,0.007861461937595732,5367845410.255136,2938.0
16250,16734,,,ESO089-011,08083708-6520127,,G,122.15451000000002,-65.336884,173.079549798,,0.030032,-21.5712,0.010499363444193192,33456461022.884724,2938.0
16626,17110,,,ESO089-001,,,G,115.683,-65.31664,156.243023712,,0.0348736674368,-18.479,0.010727302763204985,1939099078.6148546,2938.0
19063,19548,,,,07560614-6816409,,G,119.025589,-68.278046,75.3676717225,,0.023863,-19.9349,0.012280734020649236,7412419672.486671,2938.0
22052,22538,21717.0,ESO059-017,ESO059-017,07452878-6748067,,G,116.369949,-67.801865,95.6314123963,,0.022426,-20.692,0.01410043424164444,14886753594.9236,2938.0
22851,23337,,,ESO088-023,,,G,113.848,-66.35406,118.647194593,,0.0263821031911,-20.4213,0.014589782221476963,11601656425.201336,2938.0
26682,27170,,,,08080044-6546057,,G,122.001869,-65.76825699999999,268.0360383,,0.045822,-21.489,0.016931388687286185,31017014994.776894,2938.0
29012,29502,,,6dFJ0742364-651655,07423637-6516544,,G,115.651581,-65.28179899999999,151.942000107,,0.043974,-20.2814,0.01835131272103176,10199056554.852978,2938.0
31364,31854,,,303917,07393559-6632352,,G,114.898293,-66.543137,179.84594311799995,,0.052836,-20.3575,0.019743242866239342,10939563662.720976,2938.0
44745,45238,298531.0,PGC298531,PGC298531,08003650-6710096,,G,120.1521,-67.16933399999999,268.41977091,,0.06025,-21.1301,0.02580886596355759,22286404051.847645,2938.0
51312,51805,4683553.0,6dFJ0752514-664950,6dFJ0752514-664950,07525138-6649502,,G,118.214104,-66.830635,119.866549298,,0.027479000000000003,-19.3395,0.02750810301220001,4283512119.4594,2938.0
80616,81109,,,21505,07393070-6802262,,G,114.87793700000002,-68.040627,158.214816849,,0.0361473180737,-19.9262,0.038357380169637606,7353261316.758826,2938.0
85595,86088,,,90077,08010650-6609147,,G,120.277084,-66.154099,219.834954703,,0.04975,-20.7255,0.04082567114837902,15353238627.895426,2938.0
92736,93229,,,139046,07580298-6429298,,G,119.512421,-64.491638,226.645105327,,0.051275,-21.2277,0.04458772582208316,24382599210.79369,2938.0
97082,97575,,,165493,07520661-6556142,,G,118.027542,-65.937286,193.24383571400003,,0.043666,-20.5735,0.0469407912389431,13347502165.809477,2938.0
102422,102915,,,283280,07455392-6848507,,G,116.474693,-68.814095,274.945156065,,0.061652,-21.0312,0.0497752254526949,20346044966.93341,2938.0
102495,102988,,,289205,07440941-6801476,,G,116.03921499999998,-68.029915,226.15522629,,0.051172,-21.067,0.04981840562262152,21028098370.377357,2938.0
102593,103086,,,298916,08025151-6707338,,G,120.714645,-67.126083,273.646579934,,0.0613658106829,-19.806,0.04986916243709563,6582638416.409024,2938.0
102635,103128,,,301924,08084794-6647215,,G,122.199753,-66.789307,237.59855834,,0.053638,-20.6742,0.049891612847609436,14644683831.359837,2938.0
102662,103155,,,303882,07393022-6632502,,G,114.875946,-66.54729499999999,228.674721032,,0.051714,-20.8591,0.04990469665117162,17363609092.86674,2938.0
102666,103159,,,304465,07380121-6628322,,G,114.505081,-66.47563199999999,233.932563855,,0.052851,-21.2005,0.04990711502989617,23779351141.01356,2938.0
102675,103168,,,305273,08140694-6622273,,G,123.528954,-66.374268,217.52964034099998,,0.049245,-20.3436,0.049911695200643376,10800403974.789934,2938.0
102678,103171,,,305428,07401655-6621177,,G,115.068985,-66.354935,193.65556563400003,,0.043919,-20.9371,0.0499133264233296,18656922177.910297,2938.0
133698,134191,,,6dFJ0758321-664248,07583212-6642474,,G,119.633865,-66.713173,205.54529628900002,,0.046769,-20.4025,0.06347165854822437,11402497875.611696,2938.0
133699,134192,,,6dFJ0810445-654230,08104446-6542299,,G,122.68528,-65.708321,212.440668942,,0.048132,-20.6262,0.06347217635597865,14011350588.00257,2938.0
