,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
4145,4621,,,NGC3468,10573116+4056463,,G,164.379837,40.946198,114.769106995,,0.024122,-21.4061,0.002688168233555855,28736905511.674294,509.0
8890,9369,,,IC0674,11110633+4337587,,G,167.776413,43.632992,114.100210496,,0.022382,-21.2314,0.005778299719493635,24465832606.72288,509.0
12377,12858,,,32873,10561600+4219591,,G,164.066696,42.333088,113.440379463,,0.022588,-20.1748,0.008036096042046798,9245278539.272915,509.0
14487,14971,34019.0,UGC06232,UGC06232,11112597+4354250,,G,167.858215,43.906952,96.10557680379999,,0.027518,-20.2817,0.009371807224202276,10201875047.694538,509.0
15171,15655,,,33373,11031102+4142184,,G,165.795944,41.705112,138.34662029,,0.02793,-21.0668,0.009805821039479912,21024225208.25254,509.0
24107,24595,33571.0,UGC06149,UGC06149,11060455+4319525,,G,166.518982,43.331268,46.5940470037,,0.022317,-19.2397,0.0153645910920577,3907329173.804132,509.0
27483,27971,,,33448,11042578+4050290,,G,166.107452,40.8414,144.61427187799998,,0.033918000000000004,-20.4391,0.017416265666715804,11793426371.219841,509.0
29482,29972,,,,11035389+4050598,,G,165.974548,40.849968,154.47128953799998,,0.036325,-20.4672,0.018635057605101625,12102636791.332886,509.0
32800,33290,,,32972,10575931+4049406,,G,164.497162,40.827965,108.50519904299999,,0.027491,-19.7273,0.02057480217711851,6122376030.026265,509.0
33235,33725,,,2192749,11081188+4207111,,G,167.0495,42.11977,160.898648294,,0.040224,-20.4338,0.020810327581014955,11735997275.116035,509.0
37109,37600,,,UGC06033,10553313+4217599,,G,163.888046,42.29998,113.82377703799999,,0.026909,-20.2192,0.02304968990798135,9631191097.285994,509.0
44606,45099,213782.0,PGC213782,PGC213782,11071135+4345131,,G,166.797333,43.753654,148.611921056,,0.033333,-20.2033,0.025769772489238858,9491175413.681135,509.0
47264,47757,2231252.0,PGC2231252,PGC2231252,11091902+4352289,,G,167.32926899999995,43.87471,95.7067418135,,0.0211594005797,-17.8947,0.026388371627360945,1132087512.6759706,509.0
49696,50189,33388.0,UGC06121,UGC06121,11032531+3915180,,G,165.855469,39.255001,149.473425671,,0.033299,-21.0118,0.027043688044764102,19985729265.874084,509.0
52077,52570,,,2232236,11081699+4354572,,G,167.070801,43.91589000000001,219.249250725,,0.049248,-20.2207,0.02777892762342401,9644506275.196215,509.0
52855,53348,,,32794,10545636+4129539,,G,163.734863,41.498325,125.46943091700001,,0.02794,-20.1167,0.028082424348765744,8763548610.678133,509.0
53738,54231,,,2139716,11032619+3855249,,G,165.859161,38.923611,134.766384988,,0.0297971248986,-18.6779,0.028378650322108026,2328949116.194701,509.0
53777,54270,,,2193512,11081861+4209442,,G,167.077576,42.162281,223.023576127,,0.050108,-19.7578,0.02839007899971043,6296801458.762817,509.0
53793,54286,,,2237773,11082310+4409011,,G,167.096252,44.150333,217.00886471099997,,0.048752,-21.1554,0.028395380769253888,22811823358.39148,509.0
57146,57639,,,2245895,11115368+4430410,,G,167.973694,44.511395,215.24898210700002,,0.048358,-19.8907,0.02974001151048025,7116721977.973922,509.0
58773,59266,,,2193224,11080252+4208410,,G,167.01051299999997,42.144749,204.55357162299998,,0.046065,-20.196,0.030289749050589336,9427575085.274178,509.0
60215,60708,,,2202383,11061168+4236336,,G,166.548691,42.609341,220.476121064,,0.049548,-20.1928,0.030732266714252294,9399830015.87003,509.0
64221,64714,,,32969,10575724+4147206,,G,164.488525,41.789066,202.52974616900002,,0.045697,-20.7184,0.032377390754277896,15253166115.647924,509.0
64224,64717,,,33005,10582209+4138147,,G,164.592056,41.637432,179.203718455,,0.040365,-20.4367,0.032378556984480215,11767386009.646912,509.0
64234,64727,,,33119,10594696+4239251,,G,164.945679,42.656986,211.106419554,,0.047516,-20.5615,0.03238302971216369,13200792361.922548,509.0
64253,64746,,,33283,11015902+4202596,,G,165.495926,42.049892,159.757849823,,0.0358247579124,-19.1973,0.032390768582229695,3757681788.5617795,509.0
64264,64757,,,33428,11035805+4103579,,G,165.991898,41.066105,127.42148336,,0.028316,-20.4382,0.03239642205708045,11783654489.492651,509.0
64276,64769,,,33559,11055283+4232096,,G,166.470139,42.536022,203.277633492,,0.045747,-20.7524,0.0324032373214404,15738379019.628868,509.0
64285,64778,,,33666,11065411+4226531,,G,166.725494,42.448109,211.57104420299999,,0.047612,-20.6703,0.03240758917661148,14592174012.450672,509.0
64287,64780,,,33679,11072457+4033114,,G,166.852402,40.553192,167.60701948,,0.037808,-20.4005,0.032408524607152905,11381513031.995798,509.0
64336,64829,,,34133,11125806+4137180,,G,168.241928,41.621674,175.68063988400002,,0.039856,-21.3406,0.03243237945288499,27054530396.780342,509.0
65657,66150,,,139527,11074931+4355000,,G,166.95549,43.916679,201.552707075,,0.045123,-20.6779,0.03298011324498964,14694675497.83704,509.0
65851,66344,,,213762,10572260+4055532,,G,164.344177,40.931465,161.609595459,,0.036285000000000005,-19.8333,0.03306084710154342,6750252214.664281,509.0
73080,73573,,,2151332,11064316+3931348,,G,166.679871,39.526348,189.36702819,,0.042711,-19.8925,0.035376501886709925,7128530301.265221,509.0
73164,73657,,,2159528,10585706+4001593,,G,164.737762,40.033157,130.970641814,,0.029118,-19.8919,0.03540249778377209,7124592018.127699,509.0
73239,73732,,,2168197,11050405+4035523,,G,166.266891,40.597862,198.01399776099998,,0.044583,-19.8475,0.03542986631106116,6839116472.814306,509.0
