,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
8759,9238,,,ESO308-005,06251677-3748038,,G,96.319893,-37.801071,139.992153274,,0.027752,-21.3295,0.0056941851031448295,26779348062.59704,2481.0
9018,9497,,,96024,06243980-3720085,,G,96.165855,-37.335709,136.059635523,,0.027705,-21.2166,0.005856956455684189,24134594145.990276,2481.0
11200,11680,,,18670,06133875-3844124,,G,93.411469,-38.736778,114.800325824,,0.028936,-20.5117,0.007281697787057459,12608981281.51962,2481.0
12837,13320,,,19005,06252404-3859228,,G,96.350204,-38.989685,158.436495823,,0.037931,-21.4503,0.008349222641011003,29930915441.180195,2481.0
13440,13923,,,18931,06232706-3701593,,G,95.86277,-37.033165,145.731467255,,0.034591000000000004,-21.1908,0.00872558647091902,23567851877.878983,2481.0
13964,14448,,,18963,06235993-3854565,,G,95.99971,-38.915718,139.911204683,,0.032441000000000005,-21.0843,0.009037937937192979,21365841386.50576,2481.0
14539,15023,,,18828,06200097-3711410,,G,95.004044,-37.194744,146.790475261,,0.0318775959388,-20.5935,0.009402189967944969,13595650758.127287,2481.0
15049,15533,,,ESO365-010,06215671-3633217,,G,95.48632,-36.556046,136.967035049,,0.032273,-21.1501,0.009724956678571385,22700739237.90634,2481.0
17069,17553,,,ESO365-008,06203901-3640163,,G,95.16256,-36.671219,164.690732012,,0.035631,-21.0163,0.011008942582437594,20068735078.306328,2481.0
17727,18212,,,96022,06242451-3717244,,G,96.102142,-37.290138,156.22493967100002,,0.032703,-21.4178,0.011443448830718805,29048251764.44732,2481.0
19388,19873,,,ESO365-015,06241919-3730455,,G,96.079971,-37.512653,133.962870906,,0.027763,-20.9689,0.012477051102695659,19211443593.203808,2481.0
20563,21048,,,96026,06254351-3713484,,G,96.431328,-37.230122,159.717114762,,0.0346,-21.0898,0.01319614497778042,21474348655.739872,2481.0
22612,23098,,,96023,06242758-3714514,,G,96.114944,-37.247631,149.112556702,,0.03564,-20.4846,0.014437401292826196,12298156065.28332,2481.0
22724,23210,,,148770,06224757-4039269,,G,95.698235,-40.657486,170.180871107,,0.032021,-21.0096,0.01451475985462159,19945273685.572414,2481.0
23912,24400,,,ESO365-016,06251052-3720248,,G,96.293846,-37.340225,156.46004043,,0.032025,-21.168000000000006,0.015247793874802497,23078097296.98408,2481.0
24210,24698,,,3081227,06253457-3745508,,G,96.394043,-37.764118,170.085505554,,0.033936,-21.2753,0.015428094626314741,25475340650.207317,2481.0
24908,25396,,,179275,06241438-4040435,,G,96.059937,-40.678772,135.143526273,,0.039985,-20.892,0.015840687448749932,17897814394.089634,2481.0
25302,25790,,,ESO365-014,06241046-3634575,,G,96.043617,-36.582664,193.65556563400003,,0.041808,-20.7611,0.016082280403924558,15864997207.73826,2481.0
29288,29778,,,96025,06244877-3721205,,G,96.203239,-37.355713,144.57373614600002,,0.041896,-20.4154,0.01851874093180564,11538782839.933084,2481.0
30373,30863,,,96021,06241143-3714375,,G,96.047653,-37.243774,134.223204162,,0.040103,-20.3431,0.019154674237586825,10795431350.028904,2481.0
31593,32083,,,96020,06235577-3713255,,G,95.982414,-37.22377,149.608762436,,0.036318,-20.3078,0.01986968583390599,10450089259.69652,2481.0
31730,32220,,,602153,06252714-3904018,,G,96.363091,-39.067181,170.12637615,,0.045236,-20.8939,0.019950552116145444,17929162357.87621,2481.0
34430,34920,,,ESO308-009,06271020-3959525,,G,96.792511,-39.99792100000001,220.499186945,,0.039145,-21.888,0.021509806692750228,44791953125.42849,2481.0
35150,35640,,,ESO308-004,06245843-3826235,,G,96.243469,-38.439869,165.982996374,,0.040597,-20.4923,0.02191685372976931,12385684127.82325,2481.0
36230,36721,,,179322,06242290-3917375,,G,96.095421,-39.293751,223.332912939,,0.035673,-21.5218,0.022545833268967617,31968333704.947964,2481.0
37384,37875,,,ESO308-011,06284340-3928283,,G,97.18084,-39.474541,165.76531440000005,,0.034487000000000004,-21.2175,0.02319609448701829,24154608344.44955,2481.0
37472,37963,,,96019,06233098-3714103,,G,95.879105,-37.236221,136.558222589,,0.03804,-20.0956,0.02324821759255811,8594883611.113766,2481.0
39147,39639,,,3081249,06273006-3958585,,G,96.875259,-39.982941,213.890560766,,0.04919,-20.922,0.02421922085637901,18399244897.96676,2481.0
42555,43048,75555.0,PGC075555,PGC075555,06121419-3846233,,G,93.059135,-38.773151,23.9520432794,,0.00476847238424,-15.9967,0.02519921208366916,197096993.6631127,2481.0
44298,44791,179437.0,PGC179437,PGC179437,06250170-3722517,,G,96.257111,-37.381039,151.765930286,,0.03414,-19.9349,0.02568955346488935,7412419672.486671,2481.0
48063,48556,3098456.0,PGC3098456,PGC3098456,06245599-3721255,,G,96.233299,-37.357094,185.271332992,,0.040632,-20.883000000000006,0.026586252905026416,17750067135.00662,2481.0
49137,49630,18697.0,ESO307-026,ESO307-026,06144384-3903361,,G,93.682701,-39.060028,188.59497242700002,,0.041815,-20.9067,0.026888853744433592,18141784341.10505,2481.0
80401,80894,,,18939,06233266-4036463,,G,95.886124,-40.612888,269.056300909,,0.060302,-21.0192,0.03823839729104414,20122410295.075428,2481.0
80403,80896,,,18961,06235770-3855065,,G,95.990425,-38.918495,274.884201027,,0.061535,-21.2287,0.03823968988078887,24405066759.682487,2481.0
84232,84725,,,75650,06200252-4018090,,G,95.010536,-40.302521,185.52231083200002,,0.041105,-19.872,0.04018657726166087,6995197810.512149,2481.0
94528,95021,,,148626,06164789-3842561,,G,94.199562,-38.715607,203.181270175,,0.045649,-19.9604,0.04551873851475341,7588570968.224252,2481.0
94539,95032,,,148668,06174155-3900514,,G,94.423141,-39.014305,200.488851447,,0.044902,-19.8715,0.04552417566944998,6991977144.514592,2481.0
94549,95042,,,148698,06203185-3945414,,G,95.132744,-39.761501,203.22715711,,0.045589,-20.7999,0.04553015683524715,16442202779.566715,2481.0
94552,95045,,,148702,06203560-4001123,,G,95.148369,-40.020111,206.684318625,,0.046466,-20.7145,0.045531236738024,15198474529.284883,2481.0
94556,95049,,,148713,06205272-4007446,,G,95.219673,-40.12907,180.183049408,,0.039833,-21.1136,0.04553334241726645,21950276739.10784,2481.0
