,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
2307,2782,64312.0,UGC11526,UGC11526,20133588+0716543,,G,303.3995060000001,7.281766,88.1701111055,,0.019939,-20.6966,0.0014918092135886704,14949958944.33394,1366.0
3827,4303,64401.0,UGC11532,UGC11532,20164344+0723486,,G,304.18103,7.396847,76.7144878229,,0.017022,-20.7494,0.002463978430050496,15694952295.192938,1366.0
3894,4370,,,,20243641+0654404,,G,306.1517330000001,6.911242,73.5245221629,,0.015119,-20.9312,0.002508777984827321,18555813547.865986,1366.0
8222,8701,64552.0,NGC6901,NGC6901,20222151+0625475,,G,305.589661,6.429863,72.2715026004,,0.01885,-20.9218,0.005358599521555717,18395855943.94857,1366.0
9067,9546,64237.0,UGC11522,UGC11522,20114936+0545493,,G,302.955688,5.763719,80.1107235788,,0.018885,-20.9755,0.005887261994463882,19328582261.997425,1366.0
12470,12951,,,,20040927+0708441,,G,301.0386660000001,7.145607000000001,86.5043214817,,0.027679,-19.8012,0.008100094750838545,6553601046.9038725,1366.0
14715,15199,,,64341,20143886+0630507,,G,303.661926,6.514084,108.34053726799999,,0.02283,-20.461,0.009510519584456137,12033722711.826872,1366.0
15373,15857,64253.0,UGC11524,UGC11524,20120391+0545491,,G,303.016296,5.763651,80.0402034425,,0.017700999999999998,-20.8335,0.009937892382745079,16958990621.092552,1366.0
22523,23009,64137.0,PGC064137,PGC064137,20072152+0626440,,G,301.839691,6.445556,88.04193964209999,,0.021546,-20.5824,0.014383120747238338,13457364014.447279,1366.0
23225,23712,,,165850,20162282+0807126,,G,304.095123,8.120192999999999,110.08552588399999,,0.02399,-21.0267,0.01482046746517076,20261892179.74103,1366.0
23628,24116,64494.0,PGC064494,PGC064494,20200812+0747013,,G,305.033844,7.783721000000001,72.1484283738,,0.017762,-20.3711,0.015079920194567172,11077455141.036728,1366.0
26023,26511,,,1323418,20170985+0730075,,G,304.291046,7.502105999999999,163.834051658,,0.042898,-20.623,0.016513364591853416,13970115605.41227,1366.0
35218,35708,,,1301455,20205628+0628414,,G,305.2345279999999,6.478184,210.02102118099998,,0.033887,-21.3753,0.02195674471662406,27933155562.272408,1366.0
42198,42691,64241.0,PGC064241,PGC064241,20115701+0549223,,G,302.987549,5.8228849999999985,103.02287475700001,,0.023038,-19.9677,0.025088967660373485,7639765002.888844,1366.0
50744,51237,64169.0,UGC11519,UGC11519,20090013+0747314,,G,302.2505490000001,7.79207,136.836748199,,0.03162,-20.242,0.0273334559012055,9835580562.269594,1366.0
50751,51244,64243.0,UGC11523,UGC11523,20120054+0531033,,G,303.002289,5.517606,121.193662957,,0.027545,-20.6064,0.027337229965303533,13758148729.9498,1366.0
50766,51259,64425.0,UGC11534,UGC11534,20171236+0516402,,G,304.301514,5.277838,86.2790490512,,0.018729,-19.6625,0.027342062462872883,5767664633.922545,1366.0
82852,83345,,,64111,20064079+0706554,,G,301.669983,7.115410000000002,90.137586365,,0.019597,-19.9975,0.039512963308097775,7852356346.100709,1366.0
82884,83377,,,64340,20144389+0636287,,G,303.682892,6.607976,111.074213506,,0.0251038325519,-19.0181,0.0395290541067088,3185957660.604877,1366.0
97218,97711,,,166663,20131565+0649403,,G,303.315247,6.827882000000002,208.890017895,,0.0470456935228,-20.1196,0.04700883025933045,8786987326.148207,1366.0
140042,140535,,,64379,20155666+0704552,,G,303.986084,7.082025999999999,240.553767115,,0.053862,-21.2191,0.06674492377731632,24190230131.41013,1366.0
145831,146324,,,214738,20114239+0544303,,G,302.926666,5.741775,134.142408695,,0.031034,-20.0298,0.06936841746129921,8089468719.322248,1366.0
163812,164305,,,1304771,20204595+0638374,,G,305.191498,6.643743,225.235744893,,0.05058,-20.5562,0.0762131231601908,13136509977.029785,1366.0
163819,164312,,,1305304,20211379+0640174,,G,305.307465,6.671511,172.70229753599997,,0.039178,-20.0115,0.07621592668398176,7954263981.453615,1366.0
163953,164446,,,1317590,20212562+0715494,,G,305.35675,7.263729,223.887021961,,0.050279,-20.0491,0.0762740766680347,8234552447.48393,1366.0
163960,164453,,,1317801,20212649+0716194,,G,305.360382,7.272061999999999,206.56947963599998,,0.046526,-21.0883,0.07627727857523539,21444701231.113003,1366.0
163963,164456,,,1318131,20211150+0717114,,G,305.2979430000001,7.286511,263.12154372099997,,0.058667,-20.9798,0.07627919047861764,19405283861.288525,1366.0
163993,164486,,,1321243,20123344+0724526,,G,303.139343,7.414623,182.078802218,,0.041196,-19.5583,0.07629313650917692,5239863818.149553,1366.0
164125,164618,,,1334180,20101932+0754380,,G,302.580505,7.910581,183.59257335599997,,0.041526,-19.8883,0.07634958394041914,7101007968.517571,1366.0
190101,190594,,,,20192529+0617284,,G,304.855377,6.291245,219.585902392,,0.049369,-20.151,0.08644058487448203,9044821490.47591,1366.0
190102,190595,,,,20191812+0639044,,G,304.825531,6.651249000000001,243.836801094,,0.054566,-19.9055,0.0864408514919194,7214396379.258091,1366.0
190106,190599,,,,20195217+0759164,,G,304.967407,7.987891,249.072186666,,0.055666,-20.6416,0.08644276749485443,14211502637.44844,1366.0
190107,190600,,,,20194146+0801224,,G,304.922791,8.022895,283.734016209,,0.063038,-21.2856,0.0864437179432673,25718166285.298958,1366.0
190108,190601,,,,20195605+0715373,,G,304.983551,7.260388000000002,176.38130065400003,,0.039963,-19.6213,0.0864439231580064,5552901885.889666,1366.0
190109,190602,,,,20202635+0608153,,G,305.109833,6.1376040000000005,179.695623522,,0.040667,-20.5627,0.08644441155001578,13215390482.556114,1366.0
190110,190603,,,,20202435+0607443,,G,305.101471,6.1289940000000005,213.70180809099998,,0.048097,-20.376,0.08644482278357618,11127561417.305206,1366.0
190111,190604,,,,20201162+0743453,,G,305.048431,7.7292770000000015,209.864680154,,0.047239,-19.1967,0.0864449615768915,3755605790.5371327,1366.0
190117,190610,,,,20203633+0821234,,G,305.151398,8.356521,193.875176597,,0.043748,-20.7546,0.08644682702383395,15770301632.789337,1366.0
190118,190611,,,,20203405+0809174,,G,305.141876,8.154853,179.12174172099998,,0.04055,-20.8497,0.08644746318704398,17213928708.404537,1366.0
190119,190612,,,,20203076+0734104,,G,305.128204,7.569574,237.051414267,,0.053101,-17.7132,0.08644749858421465,957811396.099376,1366.0
190120,190613,,,,20203910+0655114,,G,305.162933,6.919855,90.8187742458,,0.019742,-18.3939,0.08644756484377497,1792916235.7876136,1366.0
190121,190614,,,,20204702+0619164,,G,305.195953,6.321243,146.046878263,,0.033524,-18.6935,0.08644765215871296,2362653315.486069,1366.0
190122,190615,,,,20210339+0634144,,G,305.26413,6.570677000000001,211.93911091599998,,0.047706,-20.2521,0.08644801904252494,9927502383.363873,1366.0
190123,190616,,,,20211325+0641074,,G,305.3052370000001,6.6854,148.09333036200002,,0.033956,-20.2377,0.08644838109252327,9796704307.509504,1366.0
190124,190617,,,,20210016+0640524,,G,305.250702,6.6812320000000005,222.031125248,,0.049889,-20.1001,0.08644870004688812,8630580346.89009,1366.0
190125,190618,,,,20212217+0641114,,G,305.342407,6.686509,214.056303851,,0.048163,-19.4686,0.08644887833753052,4824363244.140712,1366.0
190126,190619,,,,20212185+0711064,,G,305.341064,7.18512,236.773240028,,0.053046,-20.2297,0.08644923772964988,9724784809.16072,1366.0
190127,190620,,,,20211123+0710584,,G,305.2968140000001,7.1829,257.934228428,,0.057564,-21.0235,0.08644998433061983,20202262041.58765,1366.0
190128,190621,,,,20212508+0716004,,G,305.354523,7.266785,275.690770966,,0.061338,-20.7721,0.08645057661264105,16026548420.498747,1366.0
190129,190622,,,,20212588+0708534,,G,305.3578490000001,7.148174000000001,227.523373065,,0.051063,-20.2821,0.08645095377517929,10205634249.787485,1366.0
190130,190623,,,,20210599+0749324,,G,305.274963,7.8256770000000015,208.039726638,,0.04684,-20.4987,0.08645141421041325,12458908605.551552,1366.0
190139,190632,,,,20214309+0724284,,G,305.429565,7.407914999999999,269.78658485799997,,0.060083,-20.7051,0.08645623605784221,15067458362.16114,1366.0
190140,190633,,,,20215074+0624254,,G,305.461426,6.407081,77.88135618390001,,0.017218999999999998,-19.4442,0.08645641038640503,4717153404.7406,1366.0
190141,190634,,,,20213873+0613194,,G,305.411407,6.222081,281.71791496099996,,0.062625,-18.4781,0.086456481988965,1937492366.0058913,1366.0
192631,193124,,,,20121563+0647256,,G,303.065125,6.79046,243.297920146,,0.054456,-20.5007,0.08726254167066418,12481879914.197186,1366.0
192632,193125,,,,20122780+0744236,,G,303.1158450000001,7.739903,137.730897617,,0.031793,-17.6292,0.08726257443252415,886502572.096982,1366.0
192986,193479,,,,20140924+0637493,,G,303.538513,6.6303649999999985,94.0056544187,,0.020583,-19.0838,0.08738500014219966,3384698586.204257,1366.0
192987,193480,,,,20140700+0622113,,G,303.529205,6.369811,104.65361744299999,,0.02346,-20.1198,0.08738532493661247,8788606098.120375,1366.0
192988,193481,,,,20140465+0606223,,G,303.519409,6.106201,197.523836333,,0.044563,-18.8701,0.08738542767400752,2779969300.6031885,1366.0
192989,193482,,,,20142563+0628160,,G,303.606812,6.471125,279.346162748,,0.062128,-18.8857,0.08738553189820261,2820200595.773993,1366.0
192990,193483,,,,20143618+0653070,,G,303.6507870000001,6.885288,100.27886043,,0.022289,-18.592,0.08738561142043254,2151790570.3397574,1366.0
192991,193484,,,,20141175+0908110,,G,303.548981,9.1364,274.766982853,,0.061133000000000014,-20.5868,0.08738611077445177,13512011307.450706,1366.0
192992,193485,,,,20145240+0719007,,G,303.718353,7.316867,283.907954387,,0.063087,-20.9289,0.08738679507761855,18516546920.84461,1366.0
198265,198758,,,,20153229+0539012,,G,303.884552,5.650346,238.00201896599998,,0.053338,-19.8209,0.08916152066561922,6673597349.246825,1366.0
199869,200362,,,,20065340+0651184,,G,301.722534,6.855134,201.06200583400002,,0.04534,-19.3397,0.08976355691041114,4284301244.230405,1366.0
199874,200367,,,,20084596+0608147,,G,302.191528,6.1374260000000005,142.466616493,,0.032793,-18.8406,0.08976461595232903,2705453039.6780233,1366.0
199877,200370,,,,20094259+0738029,,G,302.42746,7.634163,279.543354956,,0.062165,-20.1112,0.0897656776737934,8719267466.519077,1366.0
199880,200373,,,,20104767+0740373,,G,302.698639,7.677042,242.893816592,,0.054360000000000006,-20.3851,0.0897664820023431,11221218007.798565,1366.0
199881,200374,,,,20105218+0714013,,G,302.717438,7.233708999999998,167.312092274,,0.038049,-20.3616,0.08976688781776745,10980952172.992771,1366.0
199882,200375,,,,20105199+0608513,,G,302.716644,6.147598,146.27219167799998,,0.033598,-20.3278,0.08976728119439233,10644370924.323677,1366.0
199883,200376,,,,20110365+0603333,,G,302.765228,6.059264,264.949035462,,0.059079,-20.1298,0.08976760899409082,8869926069.119127,1366.0
199884,200377,,,,20113902+0752149,,G,302.912598,7.870807000000001,210.034816339,,0.047283,-19.8525,0.08976786290920323,6870684400.142345,1366.0
199889,200382,,,,20155746+0719242,,G,303.989441,7.323415,174.29342743400002,,0.039523,-18.2184,0.08976947177184025,1525316611.5647864,1366.0
201005,201498,,,,20114614+0537033,,G,302.942291,5.6176080000000015,169.77218201899998,,0.038577,-19.0313,0.09017550362234936,3224927829.3117146,1366.0
201497,201990,,,,20160259+0506304,,G,304.0108029999999,5.108446,280.886441182,,0.062466,-21.1247,0.09033886136957067,22175835941.479683,1366.0
201500,201993,,,,20171378+0556552,,G,304.307434,5.948671,226.79300768299998,,0.05093,-20.9331,0.09034065485128492,18588313995.033485,1366.0
201501,201994,,,,20172188+0526549,,G,304.341187,5.448608,215.19371323,,0.048436,-18.9341,0.09034076382670447,2948763892.5788,1366.0
201822,202315,,,,20135649+0500230,,G,303.485413,5.006408,256.297046708,,0.057248,-20.7207,0.09045821179595992,15285512340.206944,1366.0
201823,202316,,,,20135260+0543400,,G,303.469177,5.727796,203.222568387,,0.045819,-20.6119,0.09045872282849414,13828020031.59423,1366.0
201824,202317,,,,20134416+0545040,,G,303.434021,5.751126,155.37510885,,0.035538,-19.2739,0.0904588718498635,4032366517.975903,1366.0
201834,202327,,,,20195856+0602545,,G,304.994019,6.048483,181.791632082,,0.041118,-20.7149,0.0904630914712741,15204074885.787287,1366.0
208642,209135,,,,20163050+0804286,,G,304.127106,8.074638,186.964676817,,0.04225,-20.7578,0.09270262170515477,15816850146.176062,1366.0
208643,209136,,,,20172927+0749096,,G,304.371979,7.819347,238.261743707,,0.053360000000000005,-19.6613,0.09270283462127793,5761293496.859936,1366.0
210513,211006,,,,20231313+0729349,,G,305.8047180000001,7.493044,156.152604565,,0.035657999999999995,-18.5297,0.09331227407480748,2031795527.5167558,1366.0
210525,211018,,,,20242181+0710418,,G,306.090881,7.178284,94.65673544159999,,0.020693,-16.8548,0.09331961291859124,434430191.8018564,1366.0
