Max Rank,Sum Ranks,Max Rank2,Sum Ranks2,Max Rank3,Sum Ranks3,Max Rank4,Sum Ranks4,Max Rank5,Sum Ranks5,Max Rank6,Sum Ranks6,Max Rank7,Sum Ranks7,Max Rank8,Sum Ranks8,Max Rank9,Sum Ranks9,Max Rank10,Sum Ranks10,Max Rank11,Sum Ranks11,Max Rank12,Sum Ranks12,Max Rank13,Sum Ranks13,Max Rank14,Sum Ranks14,Max Rank15,Sum Ranks15,Max Rank16,Sum Ranks16,Max Rank17,Sum Ranks17,Max Rank18,Sum Ranks18,Max Rank19,Sum Ranks19,Max Rank20,Sum Ranks20,Max Rank21,Sum Ranks21,Max Rank22,Sum Ranks22,Max Rank23,Sum Ranks23,Max Rank24,Sum Ranks24,Max Rank25,Sum Ranks25
4455230.825688429,1447570662.5533338,4.8004739370441664e+17,2.7783827728744632e+19,198325.39061371004,6816123.3734472105,45046.91895038077,14490468.526842743,4765666668520570.0,2.7783440172667347e+17,2028.4031234375675,68628.71274301875,2849847446768019.5,1.0956120235631162e+17,19849081710164.402,769026169339703.0,3824375.2683002306,1013769725.4553294,119565.37891128207,4694222.809547557,2.8244165526700378e+17,1.9534482838732493e+19,38668.327071547596,10148007.892473958,28813064223532.973,1100961423510076.5,1219.619308008355,47249.17210754767,2803937277777482.5,1.9534985331790144e+17,1963114076550741.2,7.654248635655434e+16,7961539.310891531,2268904036.8514395,1559136642.5738707,537366849037.75964,4.224775462422249e-06,0.0012660977450404288,440631283.3965001,144614136060.8295,1.1474219905467109e-05,3.3340683715343106e-05,1049065745043456.8,6876620900715169.0,1.0767074941023893e-17,4.459265403260118e-17,3.316885316536544e-25,3.36634353936768e-25,0.01009980299079601,37.35381861470529
4301604.943655818,3195357380.947229,8.199152003947336e+18,7.207097251040654e+19,206665.8028286281,9935363.873287883,43254.91415634621,31377647.68696069,7.477286154166248e+16,6.967676611116564e+17,2091.6151301010395,98133.77920755034,5722982638850622.0,1.5352692025500646e+17,18503805091284.17,1025225075368810.4,3651175.8921561013,2231776084.3744326,168696.89781334583,6840461.707262722,7.862536743285681e+18,5.238288962819137e+19,36017.3535785948,21914078.35271949,57547619087344.59,1512632732109923.0,1706.2219575872068,67547.54593070754,7.170307014541235e+16,5.0502347633064435e+17,1840162233807915.5,1.0411599904103126e+17,13378173.923716117,5051227396.638072,35462456297.70107,1669445731031.3887,9.685602500010945e-06,0.003924726182145151,427785037.8896048,325418931262.0524,0.0009191941449286341,0.0017171026998121827,887472434015988.5,7873356693331271.0,8.76877554528958e-15,1.2377495855766666e-14,5.347848131889243e-26,8.038096564182462e-26,0.009913285170094866,143.16194755536108
4855008.069897284,1304068817.9937506,4.9192257739085914e+17,2.737115118854706e+19,311452.4687719542,5461104.976598424,49088.874926404285,13043881.731758162,4861804362060527.0,2.7344084387125216e+17,3195.455601096818,54897.44786416264,4577144611749594.0,9.75998172632574e+16,23571103358767.75,619228996640032.9,2719743.7614638424,854240449.3372157,145755.66092870216,3441654.3850626918,3.221754392637611e+17,1.7964568519874611e+19,27451.18529754961,8543415.432267074,46279403892112.33,979621010704246.1,1495.4312128031866,34576.3312305007,3184147319013510.0,1.794444691001624e+17,2331238945581246.0,6.172594408002835e+16,9532302.156006807,2206287138.5136576,2195312737.667708,499535327156.45044,4.8831680628005695e-06,0.0008886648024544192,480172002.19207215,130378413029.18619,8.255152318507335e-05,9.722284155711909e-05,195477409165156.66,1206718468684620.0,1.8166276830674814e-17,3.417455598419635e-17,2.431142283838897e-32,2.709303374660712e-32,0.009973408770723752,27.165660288929693
59155743.983773395,2161342631.3803954,8.394540345128808e+21,8.552752628696917e+21,235168.13557757778,8187555.918694381,550651.8086715675,21339416.700165566,7.814065909270924e+19,7.963896758802135e+19,2371.8369622906744,81360.19302745341,6.982300288730231e+17,8.516542500782344e+17,3499402046273740.0,4438382512705923.0,31850194.60263408,1337292621.060512,139017.0332160714,5181525.440095317,4.5197258218129316e+21,4.587496021613515e+21,296477.84109168977,13209335.461927857,6499480902026952.0,8016911206595294.0,1402.0850952449632,51492.650174343136,4.2071911041530675e+19,4.271808679402511e+19,3.7593580604968403e+17,4.7069200726374125e+17,109870664.52599739,3892309804.4121017,711205847619.3138,1696549389017.4104,3.915789616969673e-06,0.0019943243751403255,6355017801.023762,218940565132.8871,1.1975707800499354e-06,1.7467925359878122e-06,532821469157970.06,3167231076123750.0,9.212641077448838e-18,1.0024479928073613e-17,2.608886051044449e-27,4.063029489058766e-27,0.009986606127628639,67.91226321222092
4289916.311689651,1266752624.3321285,1.855448138788477e+19,5.208330581117646e+19,63517.68820931844,4637040.786034426,40408.279767338994,12325062.929512087,1.698036814722289e+17,4.874876622605285e+17,629.7196684697088,45459.85883990843,2744408806002335.0,7.913830559313411e+16,18403381961300.938,535672112223128.3,3287738.756437385,886097689.2806437,45450.95361554621,3204090.2217889093,1.3595631158844422e+19,3.835003529768842e+19,32476.370639096644,8619717.473419406,25115804046578.434,772257571528055.2,450.60455204373983,31406.72987491243,1.2442213686542224e+17,3.5806237662153926e+17,2010941135754695.8,5.490774843604266e+16,5854613.98818901,1979056015.302111,42536577262.53991,647926695790.3158,3.330245571093002e-06,0.0013959391116623622,468759991.9548675,130216451070.05386,1.653158865959835e-08,8.708188913320903e-08,630574502043499.5,2575233667320297.5,6.287337016943653e-19,1.47478461941079e-18,3.8477214571356e-28,6.371426602806228e-28,0.009834146850662247,52.113919001487545
3075039.598813565,433091479.17766035,1.2321134906482225e+18,9.815051431708103e+18,26719.15942628628,1379928.4692689064,29849.05424582047,4260799.286911459,1.195998335551703e+16,9.628213261162309e+16,265.5585467743201,13612.991776375839,1255020117839020.2,2.476984937529481e+16,9455868534271.494,149151198619209.3,2386830.551958281,265784922.6049686,18548.800529743763,847182.3616080259,9.563604072265608e+17,6.123851061334407e+18,23168.688510051215,2614811.7525333,12182335340145.363,243867815251587.22,184.35432172463865,8357.552660355619,9283280021783970.0,6.00513503713268e+16,974140418138423.4,1.5151985415085768e+16,3961684.0527340327,789840375.8734028,3018913976.0560203,182029102010.36502,3.0257473844597496e-06,0.00031777966138885603,316789552.405853,44023067458.54342,7.800368975188495e-09,9.684036630771611e-09,60846257852033.625,150170584773438.56,3.1065694825093417e-19,3.1736319810661727e-19,1.2042064391612358e-32,1.7351077024358728e-32,0.009846993207880555,10.69675647082141
7153791.929733358,1338357350.9540734,4.2919858465369926e+17,2.6834016845634933e+19,1308766.8579961364,10479626.305087972,73980.89069511741,13434963.496860068,4350910808331959.5,2.690189926382963e+17,13534.60358056756,106330.46175353581,1.0191128761597866e+16,1.6134098197388134e+17,51176738973918.13,1063674982169182.0,4273148.639507436,938324196.0926921,635520.1975913399,6925199.493502766,2.662367479656649e+17,1.866220767053895e+19,43355.56878818438,9417731.534393191,105391488930226.8,1630761910761620.2,6572.227810698539,70194.2781853576,2701250673484279.0,1.8703557525952352e+17,4948679839101322.0,1.0531720668646795e+17,14732255.280194461,2134962064.8598504,728615415.0932132,429663359850.9076,4.8330100654800466e-05,0.0012214167759687527,691756188.565268,133330855070.06502,48.678516477428374,48.73848007876976,303443511805246.56,1861101021814203.2,4.842991601960752e-10,4.843358399612463e-10,1.105609054253148e-23,1.105611252668053e-23,0.01013384180873054,24.80423631133655
18503012.53153445,1093787161.1703258,6.925393583608133e+17,2.2432988981949444e+19,1017690.8588145819,7295822.977362841,184510.06232465908,10622567.663118647,6625608533651579.0,2.17156644748379e+17,10148.30441621834,71689.01407884987,3.5880284137301092e+16,1.4418176070881238e+17,342361472742120.8,1070289482312330.4,17704914.862484235,745902185.4328308,973794.4013674835,5358747.187428697,6.242144855586249e+17,1.5192562056703705e+19,176551.51771433404,7249149.481338359,357794356519893.9,1417262962568589.2,9710.573636671374,52711.27113880699,6224600098934568.0,1.471779614228191e+17,3.433264582240315e+16,1.087142687890415e+17,19337086.64522112,1785928044.8428845,1392590753.2473233,344914325228.2724,5.703770283074154e-06,0.0008390806508743552,1855516541.638312,112647715004.0047,0.00024614344187654506,0.00031605086121032653,513205469430029.1,1411302749645158.0,9.977219007337758e-16,1.817034452842796e-15,2.1222699944812173e-21,2.1222702241603183e-21,0.009945394666756159,20.14541431527425
3729122.736774244,820804213.723172,1.4941929313805676e+18,1.8577487240876737e+19,34243.61098528647,2760618.5393753005,36932.50792815472,8193185.807336839,1.4798196836004634e+16,1.851505576653147e+17,345.0934403148157,27628.249659470457,1521971963661314.0,5.184012919103924e+16,13906356385926.629,358991402297611.6,3440418.3717835136,567422479.9735641,30047.59386226862,1906856.0969021092,1.3785142444942743e+18,1.3265964369929605e+19,34073.23592196263,5663537.425778298,15242302251629.379,518143310050145.06,302.80765493942766,19085.294297429806,1.3652537569170696e+16,1.3217366968673168e+17,1404142656256263.8,3.5921479185394544e+16,5646132.601253451,1315941762.2638721,3661058788.5826406,335684202424.3976,3.078421836560079e-06,0.0005686170271899803,376534309.9087351,82230805711.77512,2.1183319180748087e-08,3.290093138802794e-08,3904247424316974.0,4887036664114632.0,2.9856963707308556e-19,6.166272885966629e-19,1.458910963241358e-31,2.3472384199979447e-31,0.00998014402354238,18.86669497903664
6220140.4526297115,2999547250.54758,8.06117744498544e+18,8.576887342534428e+19,279120.7331364792,9521523.472713208,62449.133481370605,29399690.650574878,7.29900751157617e+16,8.222771091713745e+17,2802.323846833509,93857.0967940469,8275459110700834.0,1.738477479836873e+17,38690147250440.54,1169390564517849.0,4795033.695646106,2026249159.2076533,129979.28907192846,6368839.055540952,4.528253339480837e+18,5.3942681506985886e+19,46978.897616319475,19863959.824691042,83084177047046.19,1709992529880366.0,1304.9695637716384,62760.46338136594,4.100115071868413e+16,5.199209258055019e+17,3853666762285130.5,1.1889688548116198e+17,13357283.11599787,4925062932.059816,28734097728.174553,1523341910388.9836,8.640358083831042e-06,0.003198044714309132,619546582.8518233,306054248579.67,0.00031973167672020837,0.00044371844072490867,724174155865363.6,5479052833777944.0,1.4099372793774322e-15,1.7713396263569565e-15,3.3837318824452206e-28,4.166482302945844e-28,0.009863278953068171,118.01240337691132
2955046.516104833,1149690459.018465,1.961708294718814e+17,2.3001434814685385e+19,39561.760963551074,4192600.9215310374,29561.228109864,11375211.7110605,1934631768793650.2,2.2741595043663318e+17,396.64522432802886,41605.687276673816,2464879055539930.5,7.668397728205552e+16,8732299912343.31,500899580641470.5,2414943.964622071,802613291.0014695,18067.18502322537,2810934.9967220207,1.6877388999428397e+17,1.6018189483866196e+19,24003.332702086907,7939913.723602392,24712815661235.383,760514869245589.5,180.7376550128514,27880.89519378247,1664443843179183.8,1.5834069163633235e+17,872912056889214.0,5.0542043055043144e+16,10774234.855509222,1842314147.5774703,917560519.5168929,432864823759.239,2.5575239593077765e-06,0.000788088038392528,295397061.3091516,116201076950.71468,1.872992982950941e-08,5.086409736841967e-08,5051218564029892.0,1.0880205847564032e+16,6.922644241949208e-20,1.4811140578542754e-19,8.463984775146739e-26,8.74795937750817e-26,0.009973559520177885,25.560683977964608
32861721.809541542,1700724666.883206,1.0982224435466789e+20,1.4094134781609466e+20,71058.44279832681,6266981.212684011,315253.72860030434,16445491.455363823,1.0535623244796067e+18,1.3536535395554289e+18,701.20703867974,61115.19776998103,2.073436210470958e+17,3.09553832011086e+17,1079892760287698.1,1764096508314540.8,17840636.66586345,1158623139.0631156,47575.56824170652,4292842.734537309,5.96225228463961e+19,8.089411935667534e+19,171151.32500098358,11205156.946666377,1989118221358876.8,2984198148653223.5,469.4772641578129,41866.38448256353,5.7197923909226304e+17,7.77119516652682e+17,1.1256690168351592e+17,1.8283769976349277e+17,60529945.2319424,2735175761.0781274,17405638158.8072,738308754141.0472,2.982208003389065e-06,0.0015660522734749613,3425471809.904728,175909474378.28455,9.248732858173885e-07,1.0745976772832944e-06,1103517565448486.4,4156824348990109.0,7.559589289560961e-19,1.1859251270053887e-18,2.7747703645773103e-27,3.0578855314394334e-27,0.009838284712896423,54.40644833834384
5155433.936331941,900331940.5734346,2.3949983911735462e+17,1.705796476802193e+19,244239.35008790554,3591249.181446939,51242.39978109803,8837661.91197567,2380506986438466.0,1.6718520581264448e+17,2453.05058476391,35434.52371035569,3326433400822485.0,5.704744384550841e+16,26578499071883.047,399338666503213.1,4391660.790953593,630586951.3455667,236664.25025031858,2567025.017724864,1.925274288062255e+17,1.1972675399855774e+19,44108.232631048566,6190044.231711565,33063061669532.43,561628768331780.25,2376.9690562159935,25340.320812773596,1913625040598384.0,1.1735096499001168e+17,2674029644928871.5,4.055101890199311e+16,6413245.146354566,1412299012.846871,417978755.38329536,335582195005.87585,5.2674768102660415e-06,0.0007454560409315887,518681778.86717856,91724956092.02414,5.466140695262957e-05,5.944573093203376e-05,642971924056450.5,2035419885719944.2,4.931233364222775e-16,5.417494112501764e-16,5.906279188915129e-29,1.6872823589079059e-28,0.009839529667499571,21.136654021793404
9986594.600823684,962393592.5726848,6.494375869892156e+17,1.8033780686742045e+19,277618.19282700814,4789156.812830413,99286.5883837876,9379433.034448355,6456699701722169.0,1.7537633804857363e+17,2760.0763163844363,47013.013668015985,1.805377072570947e+16,8.635609688719926e+16,99732071721200.77,531644438205512.3,5548954.586520934,643924680.523896,154255.8605775408,3068673.034377492,3.608537064962732e+17,1.1920054170237966e+19,55167.631411291455,6273128.145194624,179490344253179.9,847632443396160.4,1533.609678487,30106.221141860937,3587602666949605.5,1.1587424456241752e+17,1.0031402883237118e+16,5.420210194681958e+16,17973128.12100891,1608475448.3581338,983365938.9542764,312891942395.1115,8.219602405210913e-06,0.0008988614252568337,1004486843.0335339,98759545705.05673,2.5070320067372913e-05,9.855737629775036e-05,624374195474213.0,2152657419834414.0,6.308987668148247e-16,1.3421376304741782e-15,2.483820873104871e-28,4.626228184195062e-28,0.00985255023551351,20.602949145290115
