Max Rank,Sum Ranks,Max Rank2,Sum Ranks2,Max Rank3,Sum Ranks3,Max Rank4,Sum Ranks4,Max Rank5,Sum Ranks5,Max Rank6,Sum Ranks6,Max Rank7,Sum Ranks7,Max Rank8,Sum Ranks8,Max Rank9,Sum Ranks9,Max Rank10,Sum Ranks10,Max Rank11,Sum Ranks11,Max Rank12,Sum Ranks12,Max Rank13,Sum Ranks13,Max Rank14,Sum Ranks14,Max Rank15,Sum Ranks15,Max Rank16,Sum Ranks16,Max Rank17,Sum Ranks17,Max Rank18,Sum Ranks18,Max Rank19,Sum Ranks19,Max Rank20,Sum Ranks20,Max Rank21,Sum Ranks21,Max Rank22,Sum Ranks22,Max Rank23,Sum Ranks23,Max Rank24,Sum Ranks24,Max Rank25,Sum Ranks25
4765358.370488537,803042449.5601678,1.268595220192155e+17,1.0994585590625632e+19,290624.62980233686,6699893.267277375,47540.00903990746,7869784.716470463,1247764456873764.5,1.0767861385589088e+17,2899.3197266308493,65898.72344603184,4537873833522722.0,8.447778574595149e+16,22708640399185.168,559807133191235.25,2858533.349503025,570392797.8217065,145783.18683473306,4539517.793637962,1.1266350634432438e+17,7.803024104722469e+18,28115.95263426834,5588877.112131805,45270585398913.734,830010941142527.5,1454.3573601746182,44621.0397688989,1108135333995082.0,7.640839806982829e+16,2276289209743949.5,5.701730050509109e+16,9499933.033215437,1272891621.2741346,371511053.9083174,125509946892.67163,6.263905394273166e-05,0.0017801156186405644,477674297.0352066,81945797083.73555,20.248714800803096,20.827330071163093,537208464226703.6,2772985463792130.5,6.137170360985233e-10,6.187675397531523e-10,9.020047347223104e-23,9.076943253007293e-23,0.009903242007469249,20.797847053407484
9067851.069181109,362098118.5453695,5.727754281630902e+17,5.416060864415639e+18,300336.44565325015,4202738.4596233135,90291.24795027413,3590422.0448601358,5703292633451730.0,5.36911034351035e+16,3011.0142722096325,41904.40892484111,1.1997424809115482e+16,5.853474417075722e+16,82225923012848.95,420808160465424.75,8884433.685561622,262517067.75686207,176244.67774760356,3006612.7839780347,5.611897757705117e+17,3.9212982452719903e+18,88464.90736126034,2603348.6887411643,120279832344142.67,582876753717402.4,1766.9358740154585,29962.100640308505,5587930900571123.0,3.888022020382934e+16,8257859325602578.0,4.22718809812828e+16,14316683.362970008,546790720.9274415,616235407.699054,52096774638.7301,2.2712429955177126e-05,0.000526842788330092,910674344.1859729,36519054181.40081,0.12826486240766424,0.13365114947834733,1009260824870546.8,1935150417027530.8,1.2204244921225617e-12,1.2234954358492863e-12,1.0729983642764895e-22,1.0731299222235109e-22,0.009982566679566129,5.254232586560285
8937188.568847429,449758436.0269656,4.318380651507451e+17,6.041928859060476e+18,3031274.4835002897,8682431.27803512,86862.95612342017,4255467.15099849,4197151108164359.0,5.706140847087223e+16,30372.697585985985,84973.59864223798,1.1837608953256546e+16,5.858929895735768e+16,79873339515137.14,372065320479045.0,6204475.742777629,299829047.84250194,2220131.538547128,5597463.813371638,2.997954870701983e+17,4.073727026081295e+18,60302.98007723713,2836144.490587086,115052927348665.72,560843910594428.94,22245.225296633966,54751.91617435611,2913793531239809.5,3.847229086992335e+16,8218038260821813.0,3.889338088556367e+16,12873503.391179243,770491183.841624,326030217.30978006,66895227710.58876,5.265219808964409e-05,0.001460043881571791,919532825.9568816,47545612218.663216,1608.5140194372138,2484.6761924514703,558921985283835.06,1369141882282767.5,8.799536817890463e-09,9.116683381354444e-09,3.634020708744585e-29,5.67863925042863e-29,0.009605081398183946,12.406146130686938
5530020.02038305,766468823.4216793,3.568508237284939e+17,1.1378511044316975e+19,121515.11319028554,6456715.265103246,55337.76382187312,7657252.259347139,3570932208263584.0,1.1363399895302651e+17,1231.8433882337808,64686.389915846645,3188680939852466.0,8.662599460953792e+16,30581121425837.344,570490511912540.5,5299978.929815071,493012927.2942535,81510.25650757758,4168133.953961337,3.420063290687986e+17,7.453431584398696e+18,53035.79032227354,4925818.096743039,31908469065658.406,866652145286634.2,826.1448525194347,41755.05469908043,3422386427867589.0,7.444475167354379e+16,3056036277053184.5,5.7029479161681864e+16,7551635.36367917,1324697632.4350538,618874147.8788589,117510049643.4671,5.461280905256273e-06,0.0015023687071241095,552626620.8420527,76722419110.09541,1.3722802958565074e-05,3.054263696930409e-05,269071629015844.3,531409909289548.25,2.1010066980404794e-16,3.1832438050611567e-16,2.8269651764692852e-24,3.1597295576101243e-24,0.010041663835817005,19.47085407944069
8023218.062501387,236323158.27686268,3.701592410322448e+17,3.516294329252741e+18,145990.8140902405,1976452.3546745395,80019.5808494516,2340688.730103617,3691783905685940.5,3.4845350801960636e+16,1456.039666423966,19619.828540581002,6735433154171939.0,3.1797968065206384e+16,64372028078448.51,233418454685215.94,7688340.013774378,160650290.08856595,139897.35899856064,1387334.7373300628,3.547093051848696e+17,2.4146161581297475e+18,76679.67398339503,1591508.793645362,67175855577868.4,315811680361751.1,1395.2665802928427,13775.424646498528,3537693940658561.0,2.394002401274243e+16,6454305470189101.0,2.3488684614932776e+16,8372682.26471774,390021695.33578426,440932044.1124369,35893593989.9489,6.6239957940974116e-06,0.0003927207159961639,804453452.4563142,23860239223.508484,9.59898077662767e-06,3.541430905236921e-05,194073525207258.75,225739208559904.75,1.7310849546769935e-16,3.5675654150822744e-16,1.2551405817183538e-26,1.395990046920036e-26,0.009937214970093837,4.723006515088343
7014892.203675395,664749213.2200089,4.413557242916317e+17,9.66161541111008e+18,260857.37786385237,5515072.244292738,70122.2484853201,6562302.248186225,4374279345175912.0,9.5361478240369e+16,2607.581889884809,54583.236591960165,5390674691316541.0,7.670538440461373e+16,49208712629185.83,523590401708655.5,6405972.190694299,451411118.75016963,238213.9396893002,3763643.242435491,2.8510728089345136e+17,6.563931825805177e+18,64035.36372384464,4456321.516052656,53886249315416.64,758711067999732.2,2381.2336079531187,37251.97060086174,2825700044953824.0,6.479050733521878e+16,4922743095547542.0,5.2923588346610056e+16,9055849.975804195,1068552486.7963685,483033548.13333887,102665309598.6795,0.0025105412933332473,0.0038597472433410393,701756057.3444468,67338788126.25188,406831662.4435234,406831762.1790138,863381607619431.9,1160125950888426.5,23.017487177610104,23.01748730185252,1.241600950039504e-26,1.2742831711580773e-26,0.009882776194064656,15.59890379727705
9283829.299983611,507988762.3512715,7.53021101842999e+17,7.206478872301731e+18,200072.23384296423,5949183.904386827,93288.14555519987,5069670.283938685,7566699029568616.0,7.191677468321554e+16,2010.4169377962799,59680.213900436545,1.6228068085750464e+16,7.73855291368934e+16,86189486471234.2,443621275428415.1,4906991.4940656265,314315223.9853059,126081.10492155951,3573235.2078036256,3.9801121091294144e+17,4.3012500443602427e+18,49307.685648348786,3136261.6806060527,163067019948961.72,774735418757806.9,1277.0400576572308,35835.62724823864,3999397939847233.0,4.291032387902885e+16,8577386495251045.0,4.4323150623087784e+16,17564629.279563505,924319013.3572767,430791843.6042651,68530837514.517975,0.0009801443336498645,0.002622534352317673,923906097.1603804,50902576176.755356,1077026077.747162,1077026378.8343067,139242380438669.17,195941678011570.5,0.2350254808313119,0.23502554638366674,1.2546151330002986e-20,1.2546597761949757e-20,0.010089640076000857,12.245611851869901
4813300.99297866,520587789.56362534,1.846751364080272e+17,8.376707177038347e+18,70877.66305503964,3959647.441126408,48680.70967734651,5233405.16565611,1853786985612635.5,8.419062304914474e+16,716.8417148282152,39880.26564223014,2452389171077946.0,6.091533411411763e+16,23167866449009.35,410325365134150.5,4495994.709017727,350842574.5512289,66205.2089715247,2653808.9809308616,1.618226582702138e+17,5.663167883266298e+18,45471.540936220095,3526764.416383945,24802946133487.99,613202500912424.1,669.5855010464206,26727.974011997052,1624391586833688.5,5.691338450533592e+16,2290720807550316.5,4.0764558651761496e+16,5184351.898445488,844742499.9691234,536985183.7564179,83643850533.68326,4.765489186093876e-06,0.0007423063929598457,475914722.7426408,51785587975.93877,2.135660883551174e-06,3.619335087079928e-06,1151394350728296.8,1625680296329840.8,5.113323369518777e-17,1.0670869555407618e-16,1.1363150403128313e-27,1.2366356758369264e-27,0.010032696680123387,9.797818153830278
10206245.157789936,701255989.7747386,3.2552623560506624e+17,9.564983517343392e+18,553352.3280652382,6287142.406699217,104187.49034230287,7043424.765722542,3323040060661563.0,9.604721908260173e+16,5648.736576955976,63455.97395608703,1.7649066579680536e+16,8.253886786113936e+16,104167440220910.53,571565181605878.9,5901014.28241667,491027299.9044961,319935.48466050794,4333869.290894084,1.8821172095211456e+17,6.829034207025889e+18,60238.79096122061,4931692.704963835,180165371828017.44,832819920874811.1,3265.9685029008906,43731.232092599326,1921304706661861.8,6.856481272054989e+16,1.0204281040469312e+16,5.667667446736963e+16,17652463.667356245,1125358866.33445,555703407.8893031,114221625908.08391,7.040070140172279e-06,0.001483120419662282,999807557.3053302,69819772058.78662,0.0002406434274744545,0.00032065173504802134,2361983726889604.0,3707370905133313.5,2.9199822357752268e-15,3.60651703140383e-15,2.144454332321895e-26,3.3145416217314697e-26,0.010155394838190121,20.086495352734126
5967898.828819788,456527365.4483878,3.77173743410528e+17,6.92944845305242e+18,120417.62917092477,3846013.7413647156,59636.12785203596,4551217.84162899,3769028636316461.0,6.905840186705832e+16,1212.9385772733567,38492.70188891898,3598975969578679.5,5.253077562756961e+16,35615816431028.59,376243826283828.9,5910135.316737157,316373269.0520588,89338.77083991036,2672995.476808644,3.7352306488703597e+17,4.922668967108729e+18,59058.90757894637,3154067.455691796,35963912461405.49,524621394406975.5,899.8885158592358,26756.21170245991,3732548069634886.5,4.906321560634532e+16,3564141348907844.5,3.767196012904178e+16,6084493.817835269,717512044.5226804,625437557.9575695,72608092629.11176,0.001444306476740135,0.0021931578858318725,597218795.2812011,45794452111.89613,5052656241.042711,5052656241.05194,2836332866627330.0,6369048143402832.0,11.203372663837499,11.203372663838083,1.500602810133069e-26,2.8774600392738117e-26,0.009983132410105747,9.123063765743233
3291326.899471479,467901465.4523069,1.4590672557922387e+17,7.417199817915789e+18,75116.55766207815,2980209.017418711,33200.248816687745,4670352.041834249,1457078990796734.8,7.401524815358992e+16,757.7151953622521,29791.07880543563,1284149767471537.2,4.49316523531796e+16,10832832759184.537,291368982145720.6,2752498.3092078734,304527307.6442634,62819.10131490952,1942118.914952213,1.1268818790286331e+17,4.832883817055238e+18,27764.980971014487,3039590.237373991,12953466215948.629,448906594538042.5,633.668382934135,19414.781421361935,1125346281690507.8,4.822413483766446e+16,1073919477370260.4,2.9163482057411092e+16,4924252.655791184,819605855.7219926,515145207.32968134,84171925578.09904,3.073613693232601e-06,0.0006780194263949681,326287697.99277925,46877293550.55411,6.262706675769866e-08,2.575958739080085e-07,2661496312316617.0,2956297242653606.0,1.951705190228892e-19,1.1843905789612311e-18,5.9895667204456005e-25,1.162850602973774e-24,0.01003012272154727,11.071692281434995
5504736.358318247,514863334.151134,1.176246468356958e+17,7.420874724024678e+18,212394.56415477928,5231078.507404004,54546.406486531305,5043658.941855662,1159128682913345.0,7.263204309514435e+16,2117.246379214544,51556.06218205736,3183729286701192.0,6.503316684553261e+16,30302122374590.836,450641718169970.75,5491603.1224759305,370728579.47349584,146407.5344558107,3630612.4556976743,1.1470415325186232e+17,5.363663091462949e+18,54416.26931481081,3631352.986825264,31632001135214.438,639538076987431.9,1450.7515650681032,35760.305266214054,1136602910966829.5,5.2493546678033496e+16,3058041867722429.5,4.584302730343317e+16,8809923.616774736,779223221.9942236,360996775.84833086,78016898836.20593,3.078967166132135e-05,0.000795082958003953,555529214.9643825,52560302859.79274,0.38643307628639023,0.6735157843959982,1.2544475154258172e+16,1.7262360659817102e+16,8.19111370586823e-12,8.393364274196125e-12,1.830735888558788e-24,1.8484303188701837e-24,0.009885354315394595,7.662914579388235
4302198.635410053,864915676.9894125,2.1224104178295302e+17,1.278071679049558e+19,85245.36554997535,5854301.107303372,42932.01238075003,8590166.357777925,2108435626089018.5,1.2690184665022589e+17,859.3391849534942,58248.89661265939,1899846456595270.2,8.079908999538981e+16,18508913098524.12,518923817351310.75,4200123.723169055,558345811.8889383,48111.63639973845,3761142.021829159,1.6192059223093427e+17,8.208518385507883e+18,41913.39800064555,5545571.251027069,18958732152612.04,803197849047491.9,480.1101819360425,37416.17862301774,1615819598179542.2,8.150928854275734e+16,1854770281187611.2,5.2202719317832e+16,4656112.392687613,1495460760.7342043,476781085.03711927,148598358004.71002,4.6807523585286e-06,0.0015567444577582758,431121488.88746715,87086222218.95535,7.018442778103321e-07,3.0317637459875638e-06,351431655606303.25,716698327201934.5,7.26491222806407e-18,1.7488955007299353e-17,1.0625989536360558e-27,1.7603901537221354e-27,0.009948711391274732,24.334836640563637
3679437.0825129375,379907534.6529937,3.2197442849205594e+17,4.958967748236126e+18,77055.49979102942,2923868.5570338788,36425.308233238546,3772319.4913627086,3187448932550873.5,4.920743145864599e+16,775.4402325824332,29105.41274784259,1440160736528792.8,3.3524064728952224e+16,13538257244171.312,243801659132790.88,3493906.8485730183,280108181.1384008,75659.6015926521,2166408.1773574436,3.0573933880273715e+17,3.6733226835499213e+18,34588.615335304574,2781255.6337591684,14257153351740.912,333242318285042.56,761.3927521748489,21568.486764768262,3026726481571001.0,3.6445509854119416e+16,1367542737534014.8,2.452713596268553e+16,5443271.911421105,565512910.6965349,822605853.4757833,62949229767.36331,5.751545288430837e-06,0.0008487483135414678,371671727.73070693,38260735961.49477,2.188190811620181e-06,4.5502720342812525e-06,811341835187912.0,1144713584216391.5,2.8437364823482185e-17,8.409702487526856e-17,5.881810571458304e-29,6.887278388767623e-29,0.009946905169002533,11.34817673031964
12622563.77802688,765704738.0081146,2.2012409007143456e+17,1.065068835152535e+19,1117878.4553921001,6976534.151783837,126258.23397749012,7498351.49249166,2201809343732682.5,1.042491426715401e+17,11181.671335659024,68756.71700014785,1.949461156472858e+16,8.992725658443043e+16,159329116330356.16,622455084606316.0,10313735.709236315,522870208.21460897,913404.2138122352,4912641.535198491,1.7986058364664426e+17,7.226617404921272e+18,103163.99102895313,5120365.419013696,194996458051134.28,885609802462438.2,9136.4008906246,48442.391741312225,1799070303999345.2,7.073248225193618e+16,1.5928798219489908e+16,6.316384447204605e+16,15448245.022186415,1245934899.2830646,452209062.8188453,123985678434.8458,0.000141429356246749,0.0019788674351251933,1261930499.9843585,78193659955.51138,22.37177190743467,22.37490512961829,467673198549517.75,1226655072413801.2,5.630705866411699e-08,5.6307067384259905e-08,3.828296547246557e-25,3.862378378237191e-25,0.009863523014179375,24.884331347740243
4397078.657262677,423515610.97240424,2.2461783377768096e+17,7.370248317877623e+18,42581.45415571766,2685277.773504029,44265.09283450763,4247536.329041166,2261212509362914.0,7.390716760383555e+16,428.6646130648403,26958.079594216077,2175206480730816.0,4.548473737831945e+16,19334300718154.953,310697667294516.2,3882353.44419643,288152073.32614565,37596.83828427521,1832164.6312840423,1.983239074321216e+17,4.984528948460544e+18,39083.388999620314,2890003.9413160067,21897656218802.586,456488721857336.9,378.48482291500505,18393.72574442701,1996513334890001.8,4.998538091650808e+16,1920575234276321.2,3.0956092221257344e+16,4980046.509432829,693521530.0597113,489803195.3206296,74525894256.15216,2.2218323055174107e-06,0.0004237117650215653,436784370.7103345,42228395605.09956,8.850843684691826e-08,1.2785551188703792e-07,20309419959627.383,95370875008596.83,1.8085955722257624e-19,2.294218315992481e-19,2.3382773472637968e-35,2.3427507953503375e-35,0.009941832388882483,6.912976016442107
3548867.4463353883,251120131.3112904,2.7007835412042253e+17,4.074154424380521e+18,111245.39034246236,2066245.546667509,35560.840899972885,2519925.5297017265,2706275601056988.5,4.085917866325408e+16,1133.3269829871429,20818.714680619058,1490018538049364.8,2.848301838288251e+16,12594460151659.064,177014378174522.1,2993611.368990173,161245275.23643857,62994.28816019238,1285541.878628664,2.2782187377776806e+17,2.599748595666697e+18,29996.988960220784,1617819.2836954813,14930484998615.004,286347028634558.5,641.7625604641596,12947.806093150433,2282851509517685.5,2.6068152288931224e+16,1256890121415132.0,1.7613571332507456e+16,5468459.80450428,429768233.2126548,643261982.6009536,42178101771.232864,3.5871521073510263e-06,0.000282453756355401,354166544.7981199,25025524011.90146,1.7875643619380081e-06,6.974875223216531e-06,103669295690008.77,167142958230129.06,5.393824733675204e-18,1.3836263740196112e-17,3.195793790270445e-25,3.195815905673731e-25,0.010057955840510566,3.882091350781473
4417134.16602391,458561190.9542675,3.0432707420093306e+17,8.038056987474119e+18,28843.17083677193,2746733.2420281013,44081.43764456575,4571808.079674509,3037076629487406.5,8.012611140302856e+16,287.8446497035464,27404.815726417648,1987206514791872.8,4.651269869286174e+16,19511074240655.754,337971635439557.06,4345738.711458389,326845602.34882903,28376.970079538423,1956130.7129424836,2.994081450983722e+17,5.803076051175818e+18,43368.93624428149,3258786.775869477,19831618596164.367,463860194199274.8,283.1921309351756,19514.731624976394,2987987455746560.0,5.785249659746339e+16,1955086704275262.8,3.3888416606370052e+16,4489702.565230392,706589736.7951043,676453859.7740175,82308401506.19055,7.5688889678428825e-06,0.00045437489223562773,442614290.349966,45994760394.92207,2.0194443612382127e-06,2.4662795542759927e-06,243263722217859.72,814396043779198.0,4.190406868378383e-16,4.797061034186468e-16,4.46349530864888e-27,4.465080793168552e-27,0.010071158347724813,7.239981062553502
