Max Rank,Sum Ranks,Top 5 Avg,Max Rank2,Sum Ranks2,Max Rank3,Sum Ranks3,Max Rank4,Sum Ranks4,Max Rank5,Sum Ranks5,Max Rank6,Sum Ranks6,Max Rank7,Sum Ranks7,Max Rank8,Sum Ranks8,Max Rank9,Sum Ranks9,Max Rank10,Sum Ranks10,Max Rank11,Sum Ranks11,Max Rank12,Sum Ranks12,Max Rank13,Sum Ranks13,Max Rank14,Sum Ranks14,Max Rank15,Sum Ranks15,Max Rank16,Sum Ranks16,Max Rank17,Sum Ranks17,Max Rank18,Sum Ranks18,Max Rank19,Sum Ranks19,Max Rank20,Sum Ranks20,Max Rank21,Sum Ranks21,Max Rank22,Sum Ranks22,Max Rank23,Sum Ranks23,Max Rank24,Sum Ranks24,Max Rank25,Sum Ranks25,Max Rank26,Sum Ranks26,Max Rank27,Sum Ranks27,Max Rank28,Sum Ranks28,Max Rank29,Sum Ranks29,Top 5 Avg2,Top 5 Avg3,Top 5 Avg4,Top 5 Avg5,Top 5 Avg6,Top 5 Avg7,Top 5 Avg8,Top 5 Avg9,Top 5 Avg10,Top 5 Avg11,Top 5 Avg12,Top 5 Avg13,Top 5 Avg14,Top 5 Avg15,Top 5 Avg16,Top 5 Avg17,Top 5 Avg18,Top 5 Avg19,Top 5 Avg20,Top 5 Avg21,Top 5 Avg22,Top 5 Avg23,Top 5 Avg24,Top 5 Avg25,Top 5 Avg26,Top 5 Avg27,Top 5 Avg28,Top 5 Avg29
3433560.886370426,1528982548.5094137,2468693.673598281,1.0171490009604156e+16,2.362435645173076e+16,15453465228596.924,45620548294693.266,2.9985036157630146e+26,6.042005408425396e+26,2363140366385801.0,3.182018759003606e+17,587.3735261248158,54598.47827441779,1544710734578337.5,1.0133425813465712e+17,11789340360412.87,634700933548176.5,2623265.990070667,977765884.9095367,41717.84149881224,3486890.5974095375,1.8073502719244746e+17,2.0362039001224225e+19,26205.17682145297,9709937.230400654,15430923928736.4,1008026466128934.8,422.8168711876385,34718.98558992072,1805456771572222.2,2.0198293859537933e+17,1180170461109820.8,6.380703238894323e+16,4494146.001601337,2668982998.9425516,2113819671.4383154,594154988902.6145,8.157418802596621e-06,0.0010972635139886258,345036.132261426,999086.5263337706,9.413671466315224e+49,4.350663342593356e+50,227652901134524.75,601392928361048.0,766030.4502261685,50876233.907004215,8.960653938688328e-05,8.968203597952578e-05,0.010078691246530058,34.70348625928487,86904.82966492137,220927.96526339007,865.9760464869223,2191.55017843281,8.991023933743873e+52,1.047338216780764e+53,11014673435039.855,446817423683205.75,3970021359582360.0,7569257487820.873,1.0539745431250902e+26,1786338791622570.0,263.7971416037457,954644203272762.6,6341351595652.934,1750808.680620551,18825.990414722968,1.1464965627579746e+17,17492.42352685265,9541192862485.33,189.35790027522003,1134006453783796.0,634506988326022.1,3887116.6430457225,910315102.2434248,4.983487372152333e-06,154492.69653238394,5.092686550417163e+49,77630881034852.77,545789.3046450068,1.7936279272166342e-05,0.009943841954219114,34798.87863830267,345.3582177378081,2.072573316921472e+52,7986809690684.611
36897460.28110012,1508160795.0272622,10154264.677688893,2.9732071250021588e+16,1.2194653205562042e+17,56616901367599.64,252292450674589.44,1.6802935676985062e+27,4.028200070744703e+27,1.1906095010245056e+18,1.5149775276398062e+18,1171.2935719367308,54740.41948741923,2.3280743067769955e+17,3.261913542245405e+17,1361422575195360.2,2001463912853151.8,22347024.95069238,1040648207.1190529,89148.74252617762,3969604.317548274,7.46826489786123e+19,9.721825404634409e+19,215770.75631922955,10119402.426033445,2247862321937733.2,3160369265924587.5,888.2230206319034,38902.18394005299,7.210951654457001e+17,9.381928169332995e+17,1.4100031336644677e+17,2.0647885147707456e+17,60921871.175213374,2371415715.72816,19543219504.868332,678529016633.2064,5.149348263555418e-06,0.0013614961249052127,869408.9390015118,4920753.520520252,2.2147922697200947e+51,3.2573413408554067e+51,359573033220698.2,2284758163574177.0,947771.0321095408,68595219.82662216,0.04981825226213991,0.07886079767993001,0.009855865619487276,46.876453098448714,145150.62009098544,1343202.4875031912,1414.8703687520976,13085.077745895554,2.8233864736489745e+54,4.039418083407932e+54,439538783486291.44,971891466756468.5,1.7707153540821828e+16,31911608457827.617,6.730074892636733e+26,2.5015278247240714e+17,572.5191405524021,4.8347553180784184e+16,283182329773626.7,6558679.500050933,42354.51507746228,1.5668018504598815e+19,63763.373105505656,467134828008949.3,419.1917443485684,1.5100544537927616e+17,2.930837893064768e+16,16965893.03663639,8771930335.005194,3.7009072751232194e-06,546696.2839713873,5.896688113471287e+50,219354903502557.7,837563.4162690684,0.015734691312080128,0.009840278913177344,116184.01979092797,1129.8407706576868,7.975196540243028e+53,109157708690418.31
4089610.203536271,1371845986.6224904,3151243.7691047364,2.2462590449581764e+16,5.382994336916815e+16,65235009093940.92,149649282155933.75,3.592690775423326e+26,8.935245544398182e+26,6.079207403819703e+16,4.6992934877423795e+17,1497.8141131151249,48230.69546046527,3009884594815960.0,9.017039206749565e+16,16724911616867.973,545805543978368.3,2747311.0232799333,852516876.562552,101056.79300753557,3106267.3165836255,5.144686308393294e+18,3.096634284227258e+19,27354.3341721283,8250310.558842784,28090240207017.496,875875946907865.5,1006.1988842426224,30335.32199700729,4.593435180772469e+16,2.908005427715754e+17,1679753334856221.2,5.616938794344328e+16,7426882.026913188,2469785489.8714223,27357053825.35295,673610937262.8508,3.871930517089993e-06,0.0010922333566121952,1404429.162557662,3550830.1195704346,4.229815571724292e+49,1.7276217214036716e+50,205296234771949.66,1158707174080663.8,1255035.8176943208,49273485.48055034,0.009535346860978913,0.01177912071712991,0.009780231427342636,38.030457560833995,420551.61338886485,1076443.9210393156,4078.690273808147,10451.082607797169,1.290742700781186e+53,1.9436057171842764e+53,91976585343590.22,494532603712306.44,9000362273004173.0,24075859917341.58,1.5177801639944232e+26,3.89069897091156e+16,556.1095056789572,1781998343625031.2,10361140031638.88,2181195.148170645,40303.654799076656,2.681289191332607e+18,21350.27011303173,17295442165072.285,400.6243470960467,2.428287843251499e+16,1064128616208434.4,5343366.951512704,14161266577.439667,3.4592005281599855e-06,604437.0948555216,2.1729397488882043e+49,122947685991206.95,967023.4838799661,0.0023552744391079953,0.009762633185197045,180811.53032400104,1754.9922296991076,3.841829032898236e+52,26486570162663.434
6339482.452235877,1888703778.9235091,4058821.2148615094,4861720765982396.0,1.9359009575127868e+16,13025463889283.58,59191306305028.055,9.385793814823208e+25,3.730231167696495e+26,1.7525538547994957e+17,8.846734662426202e+17,1478.1359873705019,66071.66126799438,5044925074225679.0,1.3413617554193358e+17,40189037762206.59,911294915964241.0,5084689.6039578635,1243289300.8770542,89585.93943680928,4328840.129534081,9.969508477460965e+18,5.774580166908814e+19,50501.78068399922,12516060.943791315,50106834341950.33,1351601828348436.2,920.3881950753015,43722.94796150229,9.762547701351862e+16,5.7386861422888966e+17,4046367865347507.5,9.044020308009398e+16,7903931.388638535,3225341776.625514,34102107447.71999,906078836853.5046,5.0422825504239065e-06,0.0014213958836397256,344183.4721130057,1237676.0800338457,1.5299003340586445e+50,3.23668711896055e+50,217481819568877.6,1255489074104272.8,1159758.5705057243,59757268.32038504,0.00035829414213239217,0.000488868078917827,0.01009396649173102,47.99070568376673,91646.89252202013,405341.68317288125,922.6294312171133,4086.8823568239154,8.809312553437359e+51,1.8184124990424645e+52,87967223866993.7,633667230701662.0,2717975218329458.5,7873446007682.373,5.168855745174919e+25,8.143260840679179e+16,561.9233566371264,2472648557791995.5,17892704590803.367,2978296.2733427943,38280.74838051864,5.249063922734885e+18,30033.92756356032,24820049035063.207,391.87299578628256,5.160958541732263e+16,1783054866541531.5,5798937.594494335,20275988063.35677,3.757026627919598e-06,181974.3752334554,4.752362779606869e+49,126810588517295.47,912981.5697265295,9.777182699120288e-05,0.010061875921022225,62860.921401934254,633.981492404728,3.3574403080860406e+51,26011584987682.62
8096503.186160652,1782982482.2601185,3546256.5185579965,3.0718875077163452e+16,1.0925883963009344e+17,117570247766376.36,388619472687251.75,7.557972507571092e+26,2.0936191492737541e+27,1.3554733508891893e+17,4.9291072496229037e+17,1119.3862897577492,77289.3108512299,2.229962417472583e+16,1.5087039375067818e+17,65553363843509.586,879481171748101.8,2425500.883248988,1149011397.5956056,56079.303391387824,5009517.376310084,4.138104341422613e+18,2.750262072970995e+19,23800.98494323837,11336722.702515144,218822026777237.75,1489742297170965.0,568.23352257299,49636.408406103765,4.060644125258742e+16,2.7081480164976384e+17,6680384962284726.0,8.902891084998912e+16,27026732.620975204,3101833486.4929276,5015306030.13854,618463415341.1088,7.177287973063132e-06,0.001336867359071861,1248548.1854572592,6787399.212016425,2.363933052274696e+50,9.665318826191762e+50,635610742238050.4,3379115994284277.0,1589064.6260295906,71316299.99401493,884.0696621380171,884.3116812452467,0.010040348345181697,35.11893344520158,483844.8024036417,2701942.95798619,4778.564291294491,26717.263667022067,5.712294842520046e+53,7.11449292105993e+53,39521450926724.14,779950656450567.2,1.4374533742696758e+16,56964303867124.5,2.7977037338957853e+26,2.8156286262032268e+16,622.0032712606505,5210031198743727.0,17799026995690.7,2115867.6938029286,39906.21219155891,9.06274825292149e+17,20943.40087835385,51253407551693.36,401.98965011670646,8899861534690101.0,1807779058194582.0,8938095.921840113,1592231941.2618656,5.7539296238002095e-06,878214.0856755853,1.2719268728159437e+50,358474774646691.7,1010385.3980451028,176.86105182131388,0.009912450392368256,364539.6574492205,3608.4475110134363,1.355375190771177e+53,24915165195166.637
32012739.97067985,794555707.3466501,10367064.479782369,3698869254259037.0,1.1533877843510716e+16,8845830965217.11,28115104823244.938,6.2972216568420885e+25,2.0888222817558336e+26,3.1261771947688412e+16,1.763708731852876e+17,24212.578851945105,68245.06768331963,2.2960973876309363e+17,2.9130886955936026e+17,1024815520430363.4,1436065271082997.5,14080156.854917608,517778136.0651739,1049433.564685703,4049578.346354918,1.3549631773659098e+18,1.114128429980411e+19,142882.23552792714,5139250.960162817,2330027506902098.5,2944037493798513.0,10649.413590017299,40624.705953835146,1.3749858743402282e+16,1.10665959674897e+17,1.0098920430310034e+17,1.4231664927244406e+17,72784382.37514651,1402227042.3533878,1387327203.547014,253325662200.3498,6.703215418459937e-06,0.0009220687256536689,217264.60502207934,692785.5705015453,8.257888395025845e+49,2.569319775277522e+50,101016575534810.55,574208446438889.9,3580993.571459881,42594715.72754204,8.939038119713243e-07,1.3377445226765583e-06,0.009938467331157826,16.786486272635315,52580.0692205252,180896.01079075414,519.5874302767074,1789.5578710521772,3.965500059540102e+51,6.908812538369346e+51,1.7113457550194062e+16,1.76870790911955e+16,1608078509597461.5,4034390940848.624,2.9483181214791814e+25,9275729606402978.0,5661.343454479176,4.884102081039612e+16,226475183681742.66,6140643.413649006,269878.71962173755,5.35581591952137e+17,61776.521077625126,495224842114423.6,2734.0328876114713,5381753146314159.0,2.2349390027124264e+16,20298060.30563458,728884776.9953694,6.1736299588183745e-06,94227.30208978635,3.8074783729214306e+49,61257410899393.27,1387099.771349646,2.5907467974753615e-07,0.009893607131029089,25322.05208713732,250.49967565125112,1.2907982206892408e+51,3471838245779764.0
10047537.04330943,1340423116.6323488,6397018.616543324,2.3662628369404404e+16,7.787397972221373e+16,57732983824250.516,198605547055917.12,5.557289008888961e+26,1.5315020600976168e+27,9038254054388950.0,2.7155306772456448e+17,3469.7421524366246,67872.65402702334,1.0678871850720976e+16,1.1816621213754717e+17,100953000636675.19,851187830551311.2,9387469.620271208,884468534.1727914,298967.26454211655,4640851.212892757,8.345810983401624e+17,1.8228905641351776e+19,94984.66015038404,8866936.058366816,108051376415632.02,1189970426842535.0,3056.884876786112,46816.68520227144,8444490922515961.0,1.8257447770403818e+17,9977329234547740.0,8.44741518881208e+16,10754016.228044914,2309731167.530545,1290841989.6107152,492310343390.18225,4.2317237138868964e-06,0.0011528111784489309,1007541.5916878578,4583245.714694548,8.046995700236787e+51,8.428177374556613e+51,384543683126193.56,1861579457145430.0,1802859.1678469258,76589698.0029312,0.02131267481364917,0.03920838770751946,0.01009908600592515,31.314098619530974,322946.4001007193,1312026.6213618843,3241.7834726695223,13141.222685907145,3.088346112831805e+53,4.343969890083073e+53,287027806144860.7,1202893274997158.0,1.1214591491569838e+16,26470336929135.336,2.372292674909821e+26,3600562075014961.0,1649.7464433123173,5119066784435078.0,45868423534780.9,5561384.962693934,133689.27102915215,3.0386729458890566e+17,56427.91500588943,51943075999611.08,1363.4418169912183,3069393739342739.5,4520462713622698.0,7445699.697855596,1000608329.652943,4.083655685362736e-06,634645.172313831,1.6478579936021228e+51,189624369957395.56,1298834.4548487894,0.007836473870010793,0.01004206493061745,178599.34381989276,1788.7210837141342,8.44142751284479e+52,114116520580538.58
2782132.8432477177,927544739.8546441,2340889.964176436,3.173504862322285e+16,1.1852070422245485e+17,72315029762039.17,272238393588138.44,7.069344858869875e+26,2.446295355972937e+27,9937779505086666.0,2.0021580954634458e+17,1167.194274566791,34613.58061127075,1168099280810196.8,5.840071497044486e+16,7740263157477.632,394106467215863.75,2290685.618442664,636065614.2794883,66684.84754702864,2321383.5854127114,8.95242707832318e+17,1.3913466920152928e+19,23126.66080799381,6346519.24720162,11712134475150.709,583840869485485.5,679.8038978743699,23256.819042651474,8806846245826162.0,1.3855112814941168e+17,771968239155223.9,3.943092068938361e+16,4335820.788812956,1522858453.6883485,4430070930.363175,370337358472.44745,3.8050465562012333e-06,0.0006431065542421153,1424620.4297908847,6701201.734911381,1.2506982998863885e+51,1.7104519408589807e+51,267164904213349.16,1586031651603135.2,1179210.6902483297,56609851.90141167,0.0014765796283561967,0.0030254714293807836,0.009978782115304447,20.19892141407003,325975.6159429438,1584238.6334477083,3246.299383469309,15784.543418585095,4.997563673362993e+53,9.14707698649041e+53,48696920296595.64,321361011123510.5,1.6342297302724396e+16,40442865364866.94,3.569310592742585e+26,3149797808919222.0,626.1790666069937,789987585742206.6,5601204917450.147,1878577.5735967755,42350.11070054067,2.5459334117152624e+17,18871.95356561803,7951840511334.297,430.7982164781157,2514670825770375.0,556785824005369.8,3620720.4135847725,1538663456.7167754,3.3973884525212936e-06,930589.8055343674,3.065705966317197e+50,174773392907658.66,855580.8425848972,0.0005848297579887525,0.00996685803271368,231449.27115285434,2306.646931674857,1.7174128970097945e+53,18105476441292.434
9225012.051240442,1532543132.684301,6348933.781786121,1.1114910714765187e+17,6.500662919501029e+17,547192353688507.0,1767611112469797.2,4.2758846264394184e+27,2.4118080453254325e+28,3.2862229093125748e+16,3.9065040927803834e+17,1897.006004541836,66487.12505161775,1.509624030300019e+16,1.4563519821626378e+17,85100847345531.39,878801022023263.2,6909905.7066829,967139457.5070393,142888.27543581117,4259272.481938649,3.5341575594534646e+18,2.6600815932976374e+19,68714.66138763184,9449992.253425319,149835483046346.1,1432578740112661.8,1420.9339287131631,41946.567194825366,3.235851796743541e+16,2.5639493153952307e+17,8557690874720377.0,8.93760989274742e+16,19116359.339738395,2799275182.434426,15523667029.063753,597120670644.7355,1.4968403032007534e-05,0.0010753514667320844,2889255.6977169025,22972059.362802114,1.3142124472017483e+57,1.3142168979606308e+57,3134008448585115.0,8490632078254412.0,1844301.6485797178,68964991.79660009,1.8222313427222672,2.1156651621563953,0.009847732719578504,32.84411162565893,1445899.8106007979,6520637.560139103,14223.943549465039,63725.28184904608,1.8283189338620965e+55,6.148262448544543e+55,242665543214121.78,1375785775341863.8,7.926105153265488e+16,247986055906830.4,3.104047669443955e+27,1.6930983755993702e+16,1373.7694439867241,7735131070680963.0,43943240371813.16,4517766.845284471,101352.50514085803,1.373694145059505e+18,44907.92835413738,76833615680000.55,1011.821928279019,1.2774386453358224e+16,4422312885738097.0,11690377.522247002,6371486703.057493,7.025590881646072e-06,2355196.0198256997,2.628429970514068e+56,1180492148264008.0,1289676.521363837,0.4156096214684091,0.009835253596206048,751628.7504326632,7366.045718642078,1.0270557100158821e+55,138784070615023.0
14283884.25192965,1364235720.6550155,5387498.535007059,6.333657658267696e+16,3.275842923500954e+17,114585338328055.66,677100261426052.0,2.4365458351492712e+27,9.315424893382569e+27,1.7992084421642515e+17,5.3004617484541254e+17,373.20786399552816,47051.49498737916,2.2534403357362372e+16,1.0555645068768646e+17,204029349322523.88,777628846979229.8,13166118.061398119,955713184.3008451,31921.700485467074,3261447.356453384,1.6883315844990708e+19,4.348349870457557e+19,129328.10172528,9441983.067070011,221350864098964.16,1042871579445449.0,318.6820099541898,32340.53726196664,1.6584138003917642e+17,4.256596886342425e+17,2.077100386795128e+16,7.875798989688486e+16,15496545.63107099,2136221051.916713,17289886947.944786,610139527794.3304,4.257025250894839e-06,0.0010728944932847798,1798498.7079874582,13574896.471665304,5.981981584252158e+50,2.6650036344063763e+51,698686305147088.8,3292699829484728.0,1418874.5193374346,93427322.72402322,2.4603850690932676,2.4677887528011118,0.009959706502239438,38.78152019012609,410479.62302525056,3165551.8884809944,4090.4024774063723,31267.99632681599,5.9367556067832595e+54,1.3742348793527989e+55,27723356231176.31,413922738717476.9,4.40313577513684e+16,85940909313149.5,1.4248244413221223e+27,5.417859747797721e+16,272.9060786452874,5551920341294306.0,49377538677872.25,4856253.96002947,21474.404560333416,5.035217190419814e+18,47678.54210127321,54481336420780.234,214.5996613548976,4.899025499046418e+16,5031821114983902.0,6174360.571575381,6253072983.6599245,2.5029829809531138e-06,1536808.9574607373,3.392519178674888e+50,354923659747599.25,1053544.7649394395,0.493498341715387,0.00990414718639378,345041.95995317854,3412.6689095913525,2.6506096972636552e+54,12443860749142.043
13687579.316926971,1555963871.2348635,5194687.236910626,2.30694234673455e+16,2.277027885224167e+17,42452389439042.09,404470395044520.2,5.536607803840815e+26,4.582513341171048e+27,1.7430178348132182e+17,6.11010402763467e+17,358.12775759153146,52968.75246591298,2.1593666531696708e+16,1.1428653492647885e+17,187349827557167.0,796262773844396.6,11958545.882090515,1035087746.004642,26984.391196938148,3459954.4976346674,1.533480910869998e+19,4.522902403841094e+19,118755.45178662258,10340151.978350632,214437913270190.03,1142135077831984.0,274.3051079694739,34688.812242010084,1.5228374768311965e+17,4.4864556750935994e+17,1.8865925522894644e+16,7.971934000310496e+16,15666606.074384669,2677848040.0162196,18451361206.70162,732504693704.5929,2.398724088008825e-06,0.0013478521258488867,1188602.7784362982,15195110.126077255,5.668071652350743e+50,1.717413075405497e+51,362845801112435.6,2774018097087824.5,1228203.575955519,107317886.49457517,0.01078932496326897,0.011824172583559752,0.010036058653280286,49.743921558085866,262770.6045426215,2912945.072545033,2637.437273795318,29054.78864216563,3.0654025973551015e+53,1.403081063500671e+54,26565997767974.473,447750497634540.94,1.6144464506593584e+16,29397923068615.65,4.6722534359321685e+26,6.2985902434103576e+16,275.22902325475627,5476296947466271.0,45707543020060.016,4395088.927353499,20654.36520448759,5.130792415003905e+18,43690.73051369645,54384341526497.484,209.23628779126776,5.064937819201575e+16,4604198977705914.0,6974476.830533201,10684256886.588697,2.1713083576849765e-06,788725.8904046442,2.1517576084205094e+50,182191696558307.2,940669.9424621973,0.0023269173398173205,0.010011322916051642,157337.1691382058,1571.2988052534797,2.244069030258751e+53,12016605204338.102
7917508.78767455,1507821293.5450957,4190003.6996163293,4.694694029264783e+16,2.0467207826350243e+17,127924932657392.0,507865655935170.8,1.5491279614179074e+27,5.327846146118258e+27,1.5018231229519532e+16,2.913568004212384e+17,949.6921001729636,54526.95344254165,7079734274078727.0,9.747216860210406e+16,62686945402903.71,693436533251203.5,7029797.853646993,1045999708.3108004,84553.43200262173,3942590.3552731597,8.10049313926618e+17,2.0501115934308356e+19,70104.95336204559,10316536.179362923,70602946405134.03,964369382349525.0,843.2126400433406,39047.99801797402,7993807600611445.0,2.01906797544756e+17,6285954602511703.0,7.006085372353124e+16,9209618.694685662,2326324402.5636444,4559959780.280914,653614306333.7517,3.389527496938683e-06,0.0013785874436251602,1422745.7367847902,9414205.634400066,4.8192645422153395e+51,6.169913793086457e+51,1942936385362289.2,4992359632634305.0,1919927.7416511746,70680277.58297244,2.6515801686221945,2.986584127008046,0.009979896665828467,48.71940159412465,751497.0580305554,2535882.0962846847,7461.698527855934,25052.40849722913,2.3997974408468016e+54,3.9554360954187064e+54,85154060330560.12,544095710390321.0,2.5743083648527036e+16,77232980186262.0,7.588504906402509e+26,5291480035891207.0,461.4293094243355,2929662706883903.0,21776982688113.71,3343684.3060009303,39098.54937360091,3.5231969305738074e+17,33273.8845704704,29120166940446.727,390.1560712667483,3460012391854370.5,2188972988509303.5,5789706.2296779,1990770086.8672547,2.3519747292442888e-06,1082272.7185817913,1.1356418657476589e+51,777368013148127.1,1611605.584508058,0.597313069025556,0.009928388748423278,352133.80976870115,3484.58270897002,7.439136276213888e+53,27538472772506.297
10892204.519053977,1310787028.4421966,6583261.932669295,4.57051833882083e+16,1.1737596163570715e+17,99079321752626.73,257401910606172.7,1.2868426781572647e+27,2.7495197627496046e+27,1.2239444381368018e+16,2.476135854755367e+17,1430.3952807523974,74703.35768796052,1.5603073446532858e+16,1.2640798598134966e+17,118640119284899.92,916737906760631.9,8290105.39314533,900432525.849405,109541.39928545075,5007356.873886762,9.034233129854545e+17,1.712459787436437e+19,84154.69649839736,9058555.487971272,158363856277945.84,1276483549224248.0,1111.9790127757747,50616.979636755,9169321684348384.0,1.722143888098883e+17,1.1689223402458334e+16,9.076058149868725e+16,14539192.318774069,2079715683.5011566,841824230.1921786,391907033109.6046,8.742986341632065e-05,0.0015896364608484726,1623324.9207596302,5390024.656302832,1.4197553174842504e+50,4.0051552697867e+50,282741502896242.7,1159273609426887.8,730423.1305847452,47296332.28907172,0.0011114894961918426,0.0020481068428572077,0.010110080445020589,27.244698723577518,351598.01695100503,1248053.33964348,3519.030451467263,12502.353105888436,1.6559640783269614e+54,2.1541822252165786e+54,201885216664122.78,1072884923769918.2,2.1314596261671604e+16,46112079095065.33,5.165244705335269e+26,5212479450794857.0,895.7137994257084,6315919614196597.0,51524085687477.17,5327115.482374998,66721.31714631284,4.14235457084009e+17,54041.16663160515,64085345611864.83,678.2335034189169,4201008850121497.5,5077847027916482.0,8195398.949758993,619852631.325376,2.878978495578175e-05,912147.5863732487,6.070888054126734e+49,156550993067633.7,641870.0047491842,0.0004065115428466457,0.010062602120143557,210882.48258548626,2112.114744346406,4.29969099668203e+53,79573105125071.3
11111241.257308587,2463657624.9289618,5206832.647775576,5.721154784748332e+16,3.1957767926721485e+17,183729425123567.9,634056049058419.9,1.5008030294381775e+27,6.090426478117789e+27,2.888817314953193e+17,1.0769605649886327e+18,4990.086746408152,75782.52809339752,1.4782724505057608e+16,1.244536123704951e+17,123459682278116.5,888595164846969.1,9272132.67062581,1776263479.0035145,416074.9244286952,5664802.868140344,1.849854733042779e+19,8.017890833026313e+19,92796.85316962296,17268368.69697091,147947658222003.3,1216286056461108.0,4164.138396346484,55626.60248335946,1.6961822300180128e+17,7.449251455216082e+17,1.2335919963401678e+16,9.087694747467152e+16,13315133.277723448,3667402816.206556,59618199854.624344,1457547371389.8135,9.962024116400817e-06,0.00297389398243103,2180939.898775507,22035231.033404287,4.359380910978329e+50,1.5514149229739152e+51,786374093506467.0,2813898267170137.0,980381.2123461479,127016712.52877328,3.5513150798682105,3.9352192271101125,0.009934063790606656,117.19896409134742,861698.2473655874,4670290.702097135,8469.518405876921,45458.79024309489,2.252409733170811e+54,3.960536748801268e+54,663355583853712.6,1221196378171301.5,2.979422200533408e+16,70298476923764.98,7.370942429227615e+26,1.3413299987201656e+17,1813.862411696827,4564266710399970.0,36599601795766.79,4467395.201548122,154114.45604654052,1.0059663626585682e+19,43884.88884687233,44856304711537.16,1541.5606491730382,9.101812880742566e+16,3704583203243852.0,6835646.262473864,33504618929.940147,6.0673769743143105e-06,1354115.699311733,1.9687253618426456e+50,302845298602256.9,877975.3038059438,0.7868652099914618,0.009897823325183866,360724.995554231,3530.9247823427504,7.3904358914218796e+53,164099681921256.66
2114138.6603950886,397387858.25341296,1644925.1176722818,342307103866726.25,404567290742806.6,787700569864.7935,1241605431022.983,6.530341786966755e+24,6.942430894902715e+24,1342366423847302.0,6.55977288922363e+16,546.7658354837941,17152.464329255363,759223998889227.0,2.2118984072686292e+16,4469582275377.14,129788786358653.86,1233442.856782103,239168496.73053986,31613.712084425104,1033487.8961426327,6.651744460645543e+16,3.981911910656851e+18,12446.01948570667,2375594.680817666,7660927810505.576,220111750443269.2,318.99724778882387,10312.311355949167,662643124917451.2,3.949117612964586e+16,442950803403053.7,1.30451693282839e+16,3713482.732707467,757128977.29317,375575644.93527055,143320540702.9246,5.400403658842993e-06,0.000440716669380874,17943.035323431573,28182.199243867664,3.9005095725272583e+48,7.414829447014073e+48,26570120919721.82,56014272113589.24,403064.78797316545,11674395.342260579,3.421114798290848e-07,3.4213745060554743e-07,0.009945992354379062,10.560621771233556,7029.911602599231,11950.64205355346,70.3092644892705,119.08922706804753,4.264536385460415e+49,4.272719197265593e+49,19459262969901.832,129347217800485.97,80791108872871.73,247953682336.93588,1.3858942025845216e+24,629356168673841.0,281.41714347204453,538797258671381.4,2809944743590.368,1078257.1877203574,18586.838696791026,3.873995928758704e+16,10794.102362390135,5400854178981.484,187.81334597381766,385763520934939.1,280278362306047.84,3273513.3508611405,363140950.79354155,3.864920747423582e-06,5622.77447746812,1.465993557415781e+48,10754343309111.262,371853.9272922311,6.84274901193177e-08,0.009881486342576571,2383.5892468127895,23.75264023940905,8.545412565047862e+48,7594045381194.383
5608678.275592369,1332205076.0651226,4208217.255625849,3.263308037514923e+16,7.337779349050837e+16,37365769930962.39,129131755974044.1,9.612095357967736e+26,1.815711013818824e+27,1.6719487118953043e+17,4.275185520696595e+17,616.5153552670196,50503.54005734875,4686628523438385.0,9.382039818042717e+16,31457271999101.79,623060509677211.6,3956932.416374905,888814820.9004844,45110.918449533434,3406791.1775980424,1.2398199852309125e+19,2.9990307061777347e+19,37646.192180241385,8780170.382204121,44588509356548.46,927897302869254.0,451.097400558883,33801.05700858525,1.1795627653319195e+17,2.9140150122728915e+17,3306424689860103.5,6.300075279198062e+16,7949913.89514835,2229141879.599339,21031029190.336975,576056407822.0995,6.617406855665604e-06,0.0011510807837362754,1107893.6434897198,3456078.545494453,1.4937549956274508e+50,4.480371751695646e+50,574575829962575.5,1341789582423994.8,1305882.2067635574,49241449.56093936,0.21217042643207845,0.24236361667306283,0.00997083820438744,38.53756874961813,129298.42152914937,819934.5921486604,1268.5685358142725,8109.882741877408,9.239237717066489e+53,1.0710814410425351e+54,48605754241241.87,517059221929461.06,1.235866477286483e+16,19135954237711.203,3.2668238106939685e+26,3.631246876849557e+16,523.0774016650556,2662409168860175.0,18573843903057.645,3204895.5099044023,38331.87146985565,2.7164674535848356e+18,31590.188312494334,26122292434441.637,383.6153443700682,2.5886148982606212e+16,1893153513633358.0,6150802.924440194,5907061090.164871,4.448564569199866e-06,502906.7303792679,7.028800521030821e+49,193012053431951.84,751861.5695962548,0.0484721403923284,0.009925929131146885,101208.14461065312,1002.3230432023211,2.1271120322934596e+53,23819197343606.293
