,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
20625,21110,,,2164885,06325956+4022339,,G,98.248199,40.376095,97.4176826863,,0.028826,-20.1612,0.013229340226285477,9130193882.283594
20681,21166,18996.0,PGC018996,PGC018996,06250262+4017401,,G,96.260925,40.294498,98.9699148208,,0.023698,-19.9945,0.013261324914049992,7830689431.433731
24874,25362,,,2197594,06304744+4222259,,G,97.69767,42.373863,212.113957216,,0.055886,-21.2458,0.01582277548441121,24792481623.44175
28021,28509,19252.0,UGC03487,UGC03487,06333976+4041158,,G,98.415672,40.687744,81.7860815773,,0.0167290283645,-20.4734,0.01777017120272233,12171945524.302992
30312,30802,19251.0,PGC019251,PGC019251,06333993+4040008,,G,98.416412,40.666912,98.5485137292,,0.021802420901200003,-20.3583,0.019118394593815542,10947627201.461988
35748,36239,,,2233814,06291636+4359034,,G,97.318199,43.98428300000001,192.59889874700002,,0.036366,-21.6573,0.02226125612042034,36217627693.59075
35994,36485,,,19387,06393676+4322166,,G,99.903175,43.371296,107.46842714799999,,0.019277,-20.2204,0.02241513405752588,9641841767.763027
38626,39117,19221.0,UGC03481,UGC03481,06323472+4012285,,G,98.144691,40.207943,96.969905055,,0.026991,-20.1922,0.023915131152042527,9394636912.876486
42999,43492,97164.0,PGC097164,PGC097164,06235899+4046378,,G,95.995804,40.777187,164.2736942,,0.03679,-20.3898,0.025312066001745685,11269898378.537024
86540,87033,,,97160,06204140+4431266,,G,95.172531,44.524063,178.17005647599998,,0.039837,-20.3262,0.04123003047560103,10628696351.930737
138895,139388,,,19156,06302638+4003556,,G,97.609947,40.065449,86.4292287352,,0.018529,-19.8013,0.0661547387338769,6554204683.664966
173196,173689,,,2164428,06275081+4020443,,G,96.961731,40.345642,240.864750325,,0.053564,-20.0949,0.08002582379802876,8589344070.796317
173208,173701,,,2165501,06330718+4025069,,G,98.279922,40.418598,257.658977054,,0.057053,-20.6992,0.08003160797396115,14985802338.797716
173244,173737,,,2167346,06285699+4032266,,G,97.237488,40.540741,111.04748790100001,,0.024707,-20.2575,0.08004848446321172,9977000638.225586
173268,173761,,,2169508,06305885+4041196,,G,97.745216,40.688786,259.152135284,,0.057365,-19.3888,0.08005984117231503,4482496921.824957
173291,173784,,,2170975,06215280+4047252,,G,95.470016,40.790344,268.26533672799997,,0.059283,-20.1668,0.08006858700378043,9177407163.984972
173313,173806,,,2172289,06364012+4052356,,G,99.167183,40.876564,95.7111730158,,0.020981,-19.9908,0.08007693982473595,7804049223.257681
173376,173869,,,2174851,06354020+4102523,,G,98.917519,41.047886,209.326740686,,0.046753,-19.9811,0.08010115991306793,7734638134.1830845
173400,173893,,,2176155,06242246+4107496,,G,96.093597,41.13047,162.551737382,,0.036402,-19.638,0.08010848376951281,5638972803.3495035
173419,173912,,,2177404,06261878+4112381,,G,96.578285,41.210602,269.21077099,,0.059592999999999986,-20.8125,0.08011566553901515,16634126503.701763
173458,173951,,,2179802,06353998+4121153,,G,98.916595,41.354275,205.127449238,,0.045828,-19.3811,0.08013024721369062,4450819683.259896
173491,173984,,,2181911,06350681+4129260,,G,98.778381,41.490562,250.94794473299999,,0.055757000000000015,-20.9839,0.08014386532624601,19478701395.587337
173497,173990,,,2182247,06345435+4130460,,G,98.726463,41.512794,214.880540644,,0.047967,-20.656,0.08014616329580138,14401243711.755713
173560,174053,,,2185997,06325371+4144129,,G,98.223808,41.736919,222.35421579099997,,0.04939,-20.6662,0.08017029355480182,14537174379.04108
173570,174063,,,2186559,06233141+4146172,,G,95.880882,41.771469,202.603150742,,0.045261,-20.7072,0.0801748104109064,15096629612.378754
173593,174086,,,2187903,06351982+4150533,,G,98.832596,41.84816,218.313264681,,0.048561,-19.9824,0.08018409557461377,7743904705.196849
173603,174096,,,2188345,06234180+4152262,,G,95.924179,41.873955,274.902956308,,0.060926,-21.0399,0.0801876907688684,20509732685.070854
173606,174099,,,2188402,06371564+4152350,,G,99.315208,41.876415,264.294577382,,0.058592,-20.6844,0.08018904974946472,14782912284.764463
173639,174132,,,2190266,06255485+4158504,,G,96.478561,41.980682,173.806910851,,0.038901,-20.6923,0.0802043643309802,14890867525.287226
173643,174136,,,2190479,06301742+4159338,,G,97.572594,41.992748,152.777339929,,0.034207,-20.7973,0.080206040132245,16402875932.277628
173651,174144,,,2191055,06334047+4201291,,G,98.418655,42.024769,238.419443643,,0.052894,-20.4187,0.0802094419347306,11573907310.52068
173678,174171,,,2192589,06213594+4206407,,G,95.399757,42.111313,265.851459688,,0.058863,-20.8292,0.08021965717626604,16891958275.041853
173749,174242,,,2196261,06274323+4218225,,G,96.930161,42.306259,279.06917378,,0.062013,-19.9876,0.08024837605201278,7781082141.545345
173760,174253,,,2196898,06210002+4220149,,G,95.250114,42.337479,220.692946758,,0.048938,-19.7259,0.0802526464361558,6114486634.203775
173804,174297,,,2199937,06301918+4229249,,G,97.579926,42.49025,178.49332408599997,,0.03994,-21.2301,0.08027336227973576,24436556113.288128
173805,174298,,,2200008,06322150+4229373,,G,98.089584,42.49371,184.88349715400003,,0.041354,-20.3725,0.08027377218977019,11091748152.624008
173819,174312,,,2200911,06310008+4232169,,G,97.750343,42.538036,247.969563607,,0.055078,-20.253,0.08028021417535625,9935735005.868471
173823,174316,,,2201228,06361975+4233071,,G,99.082298,42.551998,216.63561651400002,,0.048307,-20.1486,0.08028183184644587,9024850159.45125
173825,174318,,,2201549,06382472+4234053,,G,99.60302,42.568165,228.82733953299999,,0.050748,-20.7555,0.08028282358210907,15783379538.501448
173827,174320,,,2201606,06355631+4234142,,G,98.984627,42.570629,237.640293372,,0.05269,-19.6606,0.08028316728177404,5757580250.811433
173839,174332,,,2202274,06375609+4236147,,G,99.483749,42.604103,227.135057357,,0.050402,-19.8344,0.08028722409726148,6757094613.478487
173842,174335,,,2202473,06371491+4236466,,G,99.312134,42.612957,239.041039851,,0.053009,-20.0184,0.08028802435341231,8004975369.921087
173856,174349,,,2203686,06371200+4240106,,G,99.300026,42.669621,229.243607747,,0.050821,-20.6155,0.08029346674784267,13873946006.030651
173876,174369,,,2204950,06371417+4243476,,G,99.309067,42.7299,206.11016446,,0.046034,-19.3615,0.08030024065189939,4371193179.26225
173936,174429,,,2209069,06313552+4255324,,G,97.89801,42.925682,266.744768572,,0.059239,-21.4285,0.08032596431333629,29335939412.141342
173953,174446,,,2210521,06371186+4259246,,G,99.299454,42.990173,226.30310660900003,,0.05022,-20.1115,0.08033214591944891,8721677022.030987
173959,174452,,,2210906,06362797+4300205,,G,99.116577,43.005707,118.986598856,,0.026592,-19.2835,0.08033350160617803,4068178497.521952
173966,174459,,,2211172,06322892+4301016,,G,98.120522,43.01712,208.977357745,,0.046659,-20.1715,0.0803367431285192,9217220986.588806
173998,174491,,,2213373,06280948+4307002,,G,97.03952,43.116741,253.83577550099997,,0.056363,-19.7178,0.08034643657618054,6069040001.953361
174004,174497,,,2213653,06334629+4307388,,G,98.442879,43.127472,259.595543797,,0.057633,-19.9395,0.08034863941544691,7443890911.154512
174032,174525,,,2215719,06205290+4313189,,G,95.220428,43.22192,138.7287005,,0.030991,-20.2748,0.08035837254901082,10137246335.58329
174048,174541,,,2216539,06331927+4315272,,G,98.33033,43.257561,278.017758228,,0.06183,-20.8144,0.08036448886286977,16663261122.25226
174075,174568,,,2218321,06300159+4320088,,G,97.50663,43.335796,189.08376707099998,,0.042273000000000005,-19.8783,0.08037654533224298,7035905536.145286
174086,174579,,,2219359,06372970+4322446,,G,99.373756,43.379066,242.65230682700002,,0.053835,-21.2489,0.08038227257165069,24863370406.57536
174097,174590,,,2220822,06282497+4326302,,G,97.104057,43.441734,191.20883907,,0.04274,-19.6155,0.08038637388919916,5523317388.872852
174108,174601,,,2221664,06343657+4328302,,G,98.652382,43.475079,183.20038253799999,,0.040974,-20.2936,0.08039033679780701,10314305721.960888
174143,174636,,,2223744,06293478+4333434,,G,97.394943,43.562077,158.205769064,,0.035397000000000005,-19.6821,0.08040599438075552,5872729533.183649
174144,174637,,,2223747,06222745+4333432,,G,95.614403,43.562004,236.3791998,,0.052385,-21.017,0.08040673652538632,20081678041.83984
174175,174668,,,2224572,06311720+4335524,,G,97.821671,43.597904,162.669525165,,0.036403,-19.7985,0.08042027251201428,6537323852.287962
174187,174680,,,2225400,06370311+4338005,,G,99.262993,43.633492,279.57622142599996,,0.062102,-19.8195,0.08042493367086044,6664997640.442612
174239,174732,,,2229042,06351381+4347045,,G,98.807579,43.784588,207.70426772599998,,0.046376,-19.5362,0.08044494579831768,5134285327.008175
174251,174744,,,2229655,06343406+4348312,,G,98.64193,43.808689,181.094327302,,0.040505,-19.9125,0.08044961538816434,7261059574.351587
174269,174762,,,2231469,06275517+4353041,,G,96.979897,43.884491,100.11021786799999,,0.022245,-18.9514,0.08045608185493032,2996125493.8699822
174276,174769,,,2232153,06233158+4354459,,G,95.881592,43.912773,248.197502308,,0.055094,-21.32,0.08045907588504175,26546055619.75547
174294,174787,,,2233665,06333903+4358381,,G,98.412659,43.977272,158.10172143100002,,0.035374,-20.7317,0.08046641516743545,15441162733.578672
