,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
324,798,67557.0,NGC7144,NGC7144,,,G,328.177,-48.25392,29.314908248400002,,0.00570570285285,-20.7154,0.00019345917417531435,15211078233.480797
670,1144,67583.0,NGC7145,NGC7145,21532023-4752569,,G,328.33432,-47.882488,27.4972848269,,0.007353,-20.7014,0.00042365732862515153,15016198478.728447
1171,1645,67663.0,NGC7155,NGC7155,21560971-4931188,,G,329.040497,-49.521908,29.0508457711,,0.010348,-19.4738,0.0007657689161031747,4847524357.850015
2664,3139,67318.0,NGC7118,NGC7118,21460973-4821135,,G,326.5405580000001,-48.353775,70.8652540605,,0.0133,-21.0312,0.0017189187890494812,20346044966.93341
2989,3464,67303.0,NGC7117,NGC7117,21454702-4825134,,G,326.445953,-48.420403,80.5735545941,,0.018123,-21.168000000000006,0.0019164367740781294,23078097296.98408
5964,6440,,,NGC7119B,21461519-4631063,,G,326.563324,-46.518421,136.976020555,,0.0313093356547,-21.5932,0.0039033388626375587,34141295774.819424
8552,9031,,,130731,21590962-4642422,,G,329.7901,-46.711742,144.84398447700002,,0.021602,-21.7125,0.005562551762232801,38106582339.37742
9560,10039,,,67371,21475880-4559312,,G,326.995026,-45.992008,259.791595591,,0.036098000000000005,-22.3051,0.006211069088648172,65771841267.027725
9896,10375,,,67483,21510667-4616308,,G,327.777832,-46.27523,137.155736228,,0.025238,-21.2471,0.006438114693407549,24822184537.474117
11000,11480,67236.0,ESO236-037,ESO236-037,21432159-4819080,,G,325.839996,-48.31889,78.9253321219,,0.016826,-20.4361,0.007151222758341501,11760884908.306808
16687,17171,,,67184,21414684-4649159,,G,325.44519,-46.821095,132.392367782,,0.024477,-20.9253,0.01077126043684756,18455252862.17033
19490,19975,,,130665,21420604-4632328,,G,325.525177,-46.542461,132.25330523899999,,0.034162,-20.261,0.012534667408180643,10009214583.192938
22210,22696,,,67716,21573611-4524497,,G,329.400482,-45.41383,273.974693387,,0.041885000000000006,-22.0986,0.014195126919968253,54380099764.620605
