,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
737,1211,29591.0,NGC3145,NGC3145,10100986-1226014,,G,152.541107,-12.433737,54.7123529462,,0.011252,-21.3304,0.0004645909281237849,26801555487.486504
3278,3753,29527.0,PGC029527,PGC029527,10090329-1113595,,G,152.263733,-11.233207,52.009471583599996,,0.015868,-19.8494,0.002108666616089543,6851095163.105828
5010,5486,,,30095,10182356-1306158,,G,154.59819,-13.1044,130.07399679999997,,0.024996,-21.651,0.0032809483986903053,36008082917.348274
8613,9092,,,NGC3139,10100521-1146414,,G,152.521729,-11.77817,132.20396199799998,,0.025942000000000003,-21.3542,0.005606404163460949,27395548494.62855
14381,14865,,,919208,10002429-1450359,,G,150.101212,-14.843310999999998,219.175468691,,0.042913,-21.749,0.009302064526365986,39409416073.22883
15410,15894,29136.0,PGC029136,PGC029136,10031699-1456423,,G,150.820801,-14.94511,70.6939145818,,0.013836,-20.5829,0.009963315117571942,13463562786.811874
15924,16408,29023.0,PGC029023,PGC029023,10013385-1331352,,G,150.391068,-13.526464,71.9550366645,,0.030047000000000008,-19.3933,0.010290655190074322,4501113870.637367
18367,18852,,,955811,10000448-1214020,,G,150.018677,-12.233907,180.72067161799998,,0.039498,-21.334,0.011834926901381384,26890569500.29255
23917,24405,,,154977,10152692-1306180,,G,153.862167,-13.105023,126.19906423100001,,0.032025,-20.1323,0.015250527431538147,8890373360.441841
26685,27173,,,942648,10181021-1307058,,G,154.542572,-13.11828,129.303094373,,0.040514,-19.983,0.016932750850817982,7748185327.756211
27451,27939,,,154838,10113780-1441450,,G,152.907501,-14.695858,256.245751868,,0.054658000000000005,-21.6193,0.017399575052643432,34971962175.63855
30409,30899,,,154719,10091383-1453084,,G,152.307648,-14.88569,213.55449654,,0.038978,-21.3865,0.019175945138302904,28222793621.181164
32086,32576,,,,10181804-1046454,,G,154.575195,-10.779282,179.272034025,,0.038186000000000005,-21.0196,0.02015156529113697,20129825030.753292
32540,33030,,,170072,10141842-1106420,,G,153.576767,-11.111682,186.850541745,,0.046994,-21.1685,0.02042039518124699,23088727601.076397
34957,35447,,,28954,10003505-1456519,,G,150.146042,-14.94776,131.046868877,,0.027497000000000004,-20.5781,0.02180589842069916,13404172247.218828
36700,37191,3081692.0,PGC3081692,PGC3081692,10055939-1129052,,G,151.497498,-11.4848,78.9121148807,,0.021144,-19.0767,0.022815980254735718,3362637098.1409626
38171,38662,,,959485,10030310-1157570,,G,150.762939,-11.965852,211.750471515,,0.049645,-21.0321,0.02365369095628786,20362917418.95669
40522,41015,28968.0,PGC028968,PGC028968,10004728-1322397,,G,150.19703700000005,-13.377714,138.33313598,,0.032375,-20.7386,0.024646734035830453,15539605883.516584
40525,41018,29029.0,PGC029029,PGC029029,10013577-1340002,,G,150.39906299999996,-13.666742,61.4480213138,,0.013728,-18.9725,0.02464702481760994,3054921113.215509
43807,44300,154877.0,PGC154877,PGC154877,10122597-1436559,,G,153.108215,-14.615537,225.09253226200002,,0.050712,-20.6328,0.025533414813406617,14096782531.100266
47993,48486,3093732.0,PGC3093732,PGC3093732,10082199-1448362,,G,152.09166000000005,-14.810076,52.5681751668,,0.011528,-18.3186,0.026564280989132688,1672784516.712312
49556,50049,29579.0,NGC3143,NGC3143,10100398-1234527,,G,152.516617,-12.58131,73.168345292,,0.01706,-20.1606,0.027002729353506238,9125149744.559574
81055,81548,,,29065,10022255-1049049,,G,150.59399399999995,-10.818046,153.49997822,,0.035534,-20.8575,0.03859800064948988,17338039977.54148
81058,81551,,,29117,10025768-1143596,,G,150.740341,-11.733227,106.498728058,,0.023755,-19.3247,0.03859939750795356,4225518427.448717
81092,81585,,,29601,10100588-1156104,,G,152.524536,-11.936225,134.016731129,,0.0311688455844,-18.4158,0.0386170246633221,1829447706.533568
85705,86198,,,90989,10081410-1327392,,G,152.058777,-13.460901000000002,264.785409104,,0.059366,-20.4155,0.04087510965667556,11539845650.050941
87184,87677,,,103513,10133245-1146153,,G,153.38523899999996,-11.770927,243.395469723,,0.05469,-20.0666,0.041503495655920715,8368353161.130758
87185,87678,,,103517,10151337-1218030,,G,153.80571,-12.300843,272.081443898,,0.060925,-21.1445,0.0415043302754639,22583955011.45559
87186,87679,,,103524,10061245-1238467,,G,151.55191000000005,-12.646319,281.774293344,,0.062983,-20.6915,0.041504880181579794,14879899569.86025
87187,87680,,,103533,10072316-1145303,,G,151.846527,-11.758426,205.063169874,,0.046259,-20.4804,0.04150533292124963,12250674476.637829
87188,87681,,,103534,10081047-1238552,,G,152.043655,-12.648674,278.693631228,,0.062329,-20.4976,0.04150579289023563,12446292410.819046
87189,87682,,,103539,10085470-1203040,,G,152.227921,-12.051132,238.396252006,,0.053602,-20.4105,0.04150621740084617,11486824875.461142
87205,87698,,,103628,10175366-1140296,,G,154.473602,-11.674899,132.894840401,,0.030746,-20.0085,0.04151232319959758,7932315874.24496
87206,87699,,,103630,10182446-1158528,,G,154.601929,-11.981344,253.93829253,,0.05698200000000001,-20.3646,0.04151273013788195,11011335622.084671
87927,88420,,,112942,10141802-1135460,,G,153.575089,-11.596127,128.541348857,,0.029643,-18.5362,0.04178712356059633,2043995804.3495605
87928,88421,,,112946,10143154-1152066,,G,153.631454,-11.868509,259.590876036,,0.058201319100699984,-18.6714,0.04178720911621769,2315047999.623607
87929,88422,,,112947,10143295-1157563,,G,153.637299,-11.965652,247.471873882,,0.055578,-20.4486,0.041787648787955316,11897069537.158504
87930,88423,,,112948,10143540-1156243,,G,153.647522,-11.940099,265.58491564900004,,0.059536,-20.49,0.04178810554846596,12359474334.445068
87931,88424,,,112960,10154152-1246007,,G,153.923035,-12.766864,195.02380443,,0.043858,-19.0614,0.041788228080191586,3315583731.298357
87932,88425,,,112972,10171232-1215392,,G,154.301346,-12.260897,186.54011507,,0.04195,-19.6569,0.041788440135207584,5737992813.739006
87933,88426,,,112973,10171912-1246272,,G,154.329681,-12.774237,255.578990022,,0.05734,-20.6886,0.04178898857448478,14840208408.4535
87934,88427,,,112985,10063234-1238057,,G,151.63475,-12.634943,253.53290253900002,,0.056892999999999985,-20.4542,0.041789430519815485,11958590650.808624
87935,88428,,,112986,10063965-1243357,,G,151.665222,-12.726608,211.497435866,,0.047707,-20.0125,0.041789724750898136,7961593504.1731825
87936,88429,,,113010,10085146-1144250,,G,152.21443200000004,-11.740291,219.295365343,,0.049396,-20.1231,0.04179005053399685,8815358931.64551
