,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
27256,27744,,,3099081,17463065-1108061,,G,266.627716,-11.135039,166.055560403,,0.0378035889018,-18.8613,0.017282152576519008,2757528438.2998962
28040,28528,,,,17415076-1004188,,G,265.461517,-10.0719,154.511955734,,0.033617,-19.6988,0.017779673317484708,5963757833.215215
145378,145871,,,200708,17433301-1024388,,G,265.887573,-10.410799,153.617422905,,0.035041,-19.4922,0.06920969510627233,4930375538.21546
145381,145874,,,200773,17474280-1020035,,G,266.92834500000004,-10.334333,68.4147552471,,0.01635,-18.0437,0.0692100354952815,1298613759.0784574
183940,184433,,,6dFJ1741370-101151,17413693-1011505,,G,265.4039,-10.197364,210.825836874,,0.047874,-20.2736,0.08434429769409707,10126048426.214336
235748,236241,,,,17401293-1021330,,G,265.053894,-10.359187,68.2962358408,,0.016467,-17.575,0.10193842686362932,843334757.7642758
235752,236245,,,,17414169-1113564,,G,265.423737,-11.232358,17.297635313599994,,0.003442,-15.2369,0.10193880305260826,97894884.87746562
235753,236246,,,,17413470-1012015,,G,265.394592,-10.200421,157.45037207200002,,0.035935,-19.6757,0.10193901881142403,5838213865.196885
235754,236247,,,,17413789-1020475,,G,265.407898,-10.346529,29.7132141696,,0.0064930000000000005,-16.4577,0.1019390299484325,301356109.15286535
235759,236252,,,,17434310-1102598,,G,265.929596,-11.049953,172.57049718,,0.039279,-19.7008,0.1019398872815118,5974753605.494512
235771,236264,,,,17444053-1000515,,G,266.168884,-10.014325,169.000359115,,0.038512,-20.1774,0.10194200554245972,9267444631.289928
235778,236271,,,,17450600-1155257,,G,266.27502400000003,-11.923826,86.7826232493,,0.019321,-18.7482,0.10194346697156384,2484734556.563198
235779,236272,,,,17452868-1029111,,G,266.36953700000004,-10.486434,55.4769643479,,0.013455000000000002,-17.6586,0.10194350063268293,910835606.9835829
235787,236280,,,,17460136-1055441,,G,266.505707,-10.928928,98.85457800219999,,0.022016,-19.188,0.10194475550352852,3725632384.666032
258716,259209,,,,17490704-1005125,,G,267.279358,-10.08683,148.78330067,,0.033896,-19.9348,0.10940143998088336,7411736994.843981
266656,267149,,,,17471418-1102267,,G,266.809113,-11.040758,161.12504696,,0.036756,-20.2648,0.11190122214266167,10044307502.543085
266662,267155,,,,17482909-1011540,,G,267.121216,-10.198348,47.5176813113,,0.011302,-17.4133,0.1119018084306774,726641169.2313823
400118,418599,,,200656,17412502-1031495,,G,265.354279,-10.530429,262.766442293,,0.058662,-20.9028,0.12976902828461329,18076735356.681053
400119,418600,,,200665,17415027-1111248,,G,265.459473,-11.190233,218.7466436,,0.049178,-20.3887,0.12976944435667012,11258486204.5609
408882,427363,,,,17405408-1212327,,G,265.225342,-12.209092,233.57591383099998,,0.052387,-20.7811,0.13388208614484698,16159949527.304771
410168,428649,,,,17403966-1001277,,G,265.165283,-10.024381,238.637452947,,0.053479,-19.1597,0.134459219132411,3629777464.548658
411733,430214,,,,17422640-1104341,,G,265.61001600000003,-11.076155,225.679281683,,0.05068,-21.0885,0.13514190067669227,21448651854.918037
414178,432659,,,,17472625-1026097,,G,266.859406,-10.43603,251.483403171,,0.056243,-20.3605,0.13621131126043118,10969832592.991915
818533,839168,,,3099077,17422252-1107141,,G,265.59387200000003,-11.1206,386.295065776,,0.08463999999999999,-21.1696,0.4304051046201629,23112131509.157917
966817,987749,,,,17400054-1242076,,G,265.002289,-12.702127,490.540408175,,0.105899,-20.5294,0.53748143709568,12816221363.56855
966818,987750,,,,17400277-1225496,,G,265.011566,-12.430456,1010.325985,,0.20468,-21.2233,0.537482334542142,24283987463.59037
1004260,1025309,,,,17403803-1120217,,G,265.158478,-11.339382,312.585588484,,0.069248,-20.3608,0.5646232324582456,10972864088.54943
1004270,1025321,,,,17424965-1122295,,G,265.706909,-11.374886,671.096631658,,0.14146199999999998,-21.2969,0.564631620864822,25987230588.46756
1004296,1025348,,,,17454760-1012301,,G,266.448334,-10.208377,436.191908064,,0.094887,-20.8384,0.5646541915136611,17035700646.859016
1004297,1025349,,,,17455410-1048191,,G,266.475433,-10.805321,425.155197371,,0.092632,-21.1117,0.5646550012964645,21911898120.710167
1048839,1070035,,,,17400791-1004160,,G,265.032959,-10.071136,290.034288005,,0.064475,-20.5582,0.5968742794598938,13160730623.858809
1048848,1070044,,,,17421004-1107548,,G,265.54187,-11.131893,388.35151524800006,,0.085065,-21.0061,0.5968786852925775,19881081241.34736
1048849,1070045,,,,17420811-1155438,,G,265.533813,-11.92884,473.12608122,,0.102387,-20.7159,0.5968792476967704,15218084807.07796
