,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
1,475,42407.0,NGC4594,NGC4594,12395949-1137230,,G,189.997894,-11.62307,3.6599581465300006,,0.00227766113883,-19.2974,2.929801949403563e-07,4120595652.6102242
3542,4017,40212.0,NGC4329,NGC4329,12232069-1233308,,G,185.836243,-12.558562,63.1519624026,,0.014644,-20.0629,0.0022797057272769547,8339883807.026525
5799,6275,40189.0,IC0786,IC0786,12231096-1312168,,G,185.79567,-13.204667,65.5891846902,,0.023437,-19.8722,0.003792111581878896,6996486492.256571
10781,11261,39812.0,NGC4279,NGC4279,12202503-1139593,,G,185.104294,-11.666492,66.77786573770001,,0.016364,-19.8212,0.007003058039184992,6675441587.118717
10893,11373,39982.0,PGC039982,PGC039982,12214396-1228199,,G,185.433167,-12.472206,61.4918116609,,0.025283,-19.3911,0.007074883685846858,4492002610.736979
11042,11522,,,922226,12295938-1437208,,G,187.497452,-14.622457999999998,185.03406309,,0.043905,-21.7403,0.007179079793473742,39094890404.40535
13910,14394,170189.0,PGC170189,PGC170189,12211507-1300475,,G,185.312805,-13.013205,63.2921777349,,0.026372000000000003,-19.1898,0.00900430716566089,3731814089.079781
15762,16246,955365.0,PGC955365,PGC955365,12244188-1215424,,G,186.174515,-12.261789,80.86451480470001,,0.022744,-19.3868,0.010196847239464455,4474247457.721619
16109,16593,41989.0,PGC041989,PGC041989,12355094-1305238,,G,188.962265,-13.08997,64.694710316,,0.023793,-19.6513,0.010412810810711806,5708473640.591813
16793,17277,41757.0,NGC4524,NGC4524,12335438-1201392,,G,188.476624,-12.027572,72.7682485575,,0.014513,-20.3987,0.010836190515806155,11362659694.807613
22007,22493,,,NGC4285,12203979-1138310,,G,185.165817,-11.641946,110.686715708,,0.023916,-20.7175,0.014077788241418419,15240527537.97297
23097,23584,41087.0,NGC4484,NGC4484,12285267-1139073,,G,187.219482,-11.65204,75.6273030167,,0.013483000000000002,-20.5984,0.01473648777728261,13657147503.02611
24009,24497,,,921982,12374564-1438231,,G,189.440201,-14.639768,188.72744207099998,,0.033763,-21.3452,0.015309423122191131,27169397015.34548
26752,27240,,,183120,12272469-1428277,,G,186.852875,-14.474364,178.092659283,,0.039009,-20.7892,0.016977585684259743,16280959651.33044
27908,28396,964447.0,PGC964447,PGC964447,12361826-1132572,,G,189.076096,-11.54923,74.2502040055,,0.03321,-19.1565,0.017695929281548353,3619095138.842993
29359,29849,,,975931,12381524-1037155,,G,189.563538,-10.620979,224.016327535,,0.047447,-21.4394,0.018564067904950632,29631934157.80326
