,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
112,586,65086.0,NGC6951,NGC6951,20371407+6606203,,G,309.308655,66.105644,25.4084983556,,0.005375582687790001,-20.8449,7.516231486958397e-05,17137994534.761309
739,1213,64485.0,NGC6911,NGC6911,20193834+6643421,,G,304.90976,66.728363,41.4194846458,,0.00657678328839,-18.916,0.0004650355822999294,2900013369.054073
774,1248,63972.0,NGC6869,NGC6869,20004241+6613392,,G,300.176727,66.22757,44.6562745429,,0.007723999999999998,-21.1134,0.0004798377616270872,21946233721.09453
1446,1921,65010.0,NGC6949,NGC6949,20350692+6448100,,G,308.7788700000001,64.80279499999999,44.9131156954,,0.020865,-19.4669,0.0009368635608815637,4816815370.06972
4493,4969,64300.0,UGC11529,UGC11529,20131792+6617258,,G,303.324707,66.290504,53.7776232879,,0.0116575258288,-17.442999999999998,0.002933694777908848,746792589.9308844
4767,5243,64454.0,UGC11539,UGC11539,20183136+6241283,,G,304.630676,62.691216,25.079972273699997,,0.011583,-18.3656,0.0031146104951881226,1746787196.5227888
14042,14526,,,,20361379+6344233,,G,309.057465,63.739819,79.7625471028,,0.031474,-17.182000000000002,0.009084760131213343,587218865.9713063
15061,15545,,,,20275744+6231575,,G,306.989349,62.532665,173.19773452,,0.028534,-20.9067,0.00973288864303268,18141784341.10505
19050,19535,,,2635981,20114430+6224020,,G,302.934601,62.400562,195.81572807599997,,0.048054,-21.1072,0.012272180561269741,21821268845.95293
19154,19639,,,,20322348+6555270,,G,308.097839,65.924187,53.8824373959,,0.035241,-18.6282,0.012331482944101385,2224743773.690191
19468,19953,64282.0,PGC064282,PGC064282,20124390+6141576,,G,303.182922,61.699337,84.36273009979999,,0.021977,-20.9248,0.01252112070046004,18446755860.80181
24639,25127,,,2667866,20133671+6425013,,G,303.402985,64.417038,197.299394872,,0.047453,-20.7066,0.01568777222656301,15088289211.297018
27078,27566,,,,20183085+6212133,,G,304.628571,62.203716,202.11228945599998,,0.035033,-21.879,0.01717596929637861,44422193547.10558
28590,29079,,,2605073,20384818+6039233,,G,309.700775,60.656498,141.094166847,,0.036118,-18.9485,0.01809316909621776,2988133524.5684342
29880,30370,,,2727309,,,G,303.997,69.07930999999999,203.58968685099998,,0.0462155631078,-19.2238,0.018873844241800386,3850525465.953962
32671,33161,,,,20025466+6453380,,G,300.727783,64.893906,197.72538898099998,,0.037853,-21.2863,0.02050053826200905,25734752746.133816
36373,36864,,,2648856,20132145+6303444,,G,303.339386,63.062344,172.193306027,,0.048959,-20.6531,0.022625393028714774,14362829333.625103
36472,36963,,,,20372983+6100169,,G,309.374329,61.004707,140.374439495,,0.035595,-20.5684,0.02267781327627151,13284952318.281149
50778,51271,64542.0,UGC11547,UGC11547,20215688+6042347,,G,305.48703,60.70966,142.49362167700002,,0.032021,-20.944000000000006,0.027345442905950545,18775866989.19358
50826,51319,65150.0,UGC11613,UGC11613,20394421+6335539,,G,309.934235,63.598316,98.8279624547,,0.022314,-20.3864,0.02736066362342387,11234661715.406542
129601,130094,,,2817193,20002498+6504562,,G,300.1040950000001,65.082298,200.557624583,,0.044812,-20.2612,0.061760885715628815,10011058518.4838
140040,140533,,,64155,20082069+6233321,,G,302.086212,62.558929000000006,162.384123985,,0.036455,-20.0377,0.06674310644110942,8148543719.191918
177128,177621,,,2602665,20115561+6028326,,G,302.98172,60.475731,175.489577621,,0.039342,-20.7623,0.08156408683103883,15882541544.224981
177132,177625,,,2603738,20091988+6033203,,G,302.332855,60.555656000000006,170.930272799,,0.038341,-20.5511,0.08156580382704158,13074948893.471966
177205,177698,,,2619300,20050071+6130341,,G,301.252991,61.509483,180.953062039,,0.040538,-20.3828,0.08159618193742861,11197472383.220972
177324,177817,,,2640544,20043443+6238361,,G,301.143463,62.643387,104.858079102,,0.023866,-19.891,0.08164261810574028,7118688672.622825
177709,178202,,,2682537,20160128+6559165,,G,304.005371,65.987923,174.370731387,,0.039076,-20.3704,0.08180258200179971,11070315543.556992
184140,184633,,,2MFGC15401,20141125+6654320,,G,303.546906,66.908897,184.56870054,,0.041309,-20.1678,0.08441447812613055,9185863762.165846
190741,191234,,,,20301501+6022394,,G,307.562561,60.377617,165.28918796600001,,0.037085,-20.3882,0.08664280093798868,11253302673.703705
