,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
1598,2073,61944.0,NGC6646,NGC6646,18293874+3951544,,G,277.411438,39.86512800000001,86.5529119376,,0.020372,-21.1854,0.001032137438087378,23450926202.408653
4715,5191,62205.0,UGC11313,UGC11313,18391949+3856231,,G,279.831238,38.939754,98.3710997318,,0.0215388707694,-20.7543,0.003080580032588084,15765944739.370026
4721,5197,,,UGC11281,18340479+3835543,,G,278.519989,38.598427,120.223963271,,0.025661,-20.425,0.0030842123564788233,11641260294.10493
5598,6074,62154.0,UGC11304,UGC11304,18373193+3651197,,G,279.383057,36.855499,102.09459746799999,,0.027228,-20.97,0.0036598814640733993,19230917289.101616
6005,6481,61941.0,IC1288,IC1288,18292247+3942479,,G,277.343658,39.713322,85.3339782617,,0.026547,-20.5376,0.003929583938788728,12913382047.804838
7676,8155,62220.0,UGC11317,UGC11317,18395865+3958541,,G,279.994385,39.981709,98.6416603576,,0.0217112808556,-20.5903,0.005011116405998663,13555639167.610386
11732,12212,,,62101,18355706+3808060,,G,278.98776200000003,38.135002,117.950643069,,0.026335,-20.6325,0.007622010591017206,14092887984.218775
12619,13101,62185.0,UGC11311,UGC11311,18384230+3702524,,G,279.67627000000005,37.04789,94.452980265,,0.0206257903129,-19.8161,0.008199744131168805,6644158741.214524
13796,14279,,,UGC11278,18334373+3837051,,G,278.43222000000003,38.618092,118.807960243,,0.024352,-20.5042,0.00893029267535183,12522181664.916285
14669,15153,,,UGC11268,18320692+3736486,,G,278.02887000000004,37.613522,115.763810024,,0.020067,-21.2859,0.009480587382049628,25725273459.103058
15137,15621,62161.0,PGC062161,PGC062161,18375032+3728188,,G,279.459686,37.471893,97.550699077,,0.030038,-20.3962,0.009783418280099545,11336526302.703527
17587,18072,,,61760,18204970+3808333,,G,275.207123,38.14259000000001,128.33974244799998,,0.025258000000000003,-20.3018,0.01133970754662258,10392499206.057234
19854,20339,,,62087,18351662+3827277,,G,278.819275,38.457706,116.82132362799999,,0.038032,-20.0766,0.012757246250115392,8445784579.580154
20027,20512,62190.0,UGC11312,UGC11312,18385017+3757054,,G,279.709045,37.951511,97.98082657329999,,0.015445,-20.2657,0.012867726041947424,10052636988.53004
22147,22633,62150.0,PGC062150,PGC062150,18372663+3921377,,G,279.360992,39.360489,100.483019595,,0.031715,-19.6575,0.014156018926402104,5741164622.073279
22763,23249,,,61753,18203376+3811092,,G,275.140686,38.185905,132.549381539,,0.030226,-20.4379,0.014539086956028154,11780398995.216328
23694,24182,,,61757,18204317+3808503,,G,275.179901,38.147308,121.443958862,,0.03273,-20.0069,0.015118990980271231,7920634990.489765
23896,24384,,,61781,18220415+3637144,,G,275.517303,36.62067800000001,123.50522266899999,,0.027248,-20.7954,0.015237988019388363,16374196580.144104
28380,28868,,,62108,18361010+3809375,,G,279.042084,38.160442,114.889524275,,0.0324,-20.1824,0.017978735152215368,9310221212.124651
35813,36304,,,61758,18204496+3808343,,G,275.18734700000005,38.142864,118.06672374600001,,0.038122,-20.2126,0.022301599438339502,9572822361.869123
36317,36808,62168.0,PGC062168,PGC062168,18380446+3713419,,G,279.518616,37.228321,95.1617549146,,0.038028,-19.8303,0.02259500159768782,6731626322.986767
36469,36960,,,2126909,18312619+3825573,,G,277.859161,38.432587,120.970202089,,0.043679,-19.8604,0.02267626394426241,6920858978.242074
37965,38456,,,2151417,18272860+3931526,,G,276.86920200000003,39.531292,104.64028347700001,,0.039504,-19.5905,0.023544501233112688,5397591335.559013
38524,39015,,,2146561,18223240+3915491,,G,275.63501,39.26366,238.83692080400002,,0.055811,-21.0775,0.02385344860226663,21232444620.00228
42157,42650,62159.0,PGC062159,PGC062159,18374133+3721448,,G,279.42224100000004,37.362453,96.13659957290001,,0.02127,-20.5454,0.025078292329179817,13006486664.534245
42158,42651,62184.0,PGC062184,PGC062184,18384098+3635353,,G,279.670776,36.593166,103.227223745,,0.023097,-19.586,0.02507849097917086,5375266487.867461
50608,51101,61958.0,IC1289,IC1289,18300229+3957505,,G,277.509552,39.964046,138.117395134,,0.031345,-21.0272,0.027290174772744823,20271225274.778484
82794,83287,,,62046,18334943+3803552,,G,278.455994,38.065342,109.502265217,,0.02472,-20.0751,0.039481991528234055,8434124353.430713
127385,127878,,,2111903,18255272+3752416,,G,276.469696,37.878227,196.09958651,,0.044031,-21.2524,0.060943674622059275,24943649768.58257
