,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
1254,1728,58439.0,ESO452-005,ESO452-005,16314018-2806064,,G,247.91745,-28.101788,60.292199848500005,,0.0133175766588,-21.8613,0.0008112420368099621,43703880498.79442
5246,5722,,,3166306,16323646-2957097,,G,248.151932,-29.952719,97.994130488,,0.019105,-20.311,0.0034445528801692873,10480934333.628786
6394,6870,,,ESO452-002,16251870-2914524,,G,246.327942,-29.247915000000006,106.858992089,,0.027269,-20.0991,0.00418569990909584,8622634948.182856
6698,7174,58226.0,ESO452-003,ESO452-003,16280871-2905483,,G,247.03631600000003,-29.096762,60.1959025927,,0.015805,-19.5488,0.004387642008867146,5194215932.0458355
13104,13587,58451.0,ESO452-006,ESO452-006,16320044-2933167,,G,248.001846,-29.554653,77.1019238975,,0.027583,-19.5473,0.008514660907629245,5187044812.315514
13622,14105,,,,16340214-2732470,,G,248.508926,-27.546402,111.15884617200001,,0.026296,-20.0357,0.008835687576559939,8133547363.348601
18155,18640,,,,16214378-2749522,,G,245.432419,-27.831194,193.31702827,,0.024631,-21.7644,0.011704494992153305,39972379318.276115
18912,19397,4077225.0,6dFJ1623010-261344,6dFJ1623010-261344,16230099-2613441,,G,245.75416600000003,-26.22893,102.862959315,,0.028236,-19.6603,0.012184491452780746,5755989592.3642845
24252,24740,,,,16343353-2537247,,G,248.63974,-25.623537,196.88719635,,0.026046,-21.3391,0.015451052078405782,27017178989.12592
24400,24888,58691.0,ESO452-010,ESO452-010,16390780-2858558,,G,249.782516,-28.982189,94.8339253592,,0.038144,-19.0908,0.015540332743918157,3406591041.533552
25119,25607,3166307.0,PGC3166307,PGC3166307,16324446-2957017,,G,248.18527200000003,-29.950487,92.0178734336,,0.041722,-19.3744,0.015966581061243417,4423438565.578175
33766,34256,4617455.0,6dFJ1634018-273547,6dFJ1634018-273547,16340184-2735470,,G,248.507675,-27.596403,56.849413578500005,,0.023165,-18.3296,0.02112629644187904,1689818264.8953965
50522,51015,58474.0,ESO452-008,ESO452-008,16323634-2923058,,G,248.15144300000003,-29.384970000000006,66.8436743274,,0.0153848176924,-18.5153,0.027259768059232296,2005025959.9794016
51153,51646,4075699.0,6dFJ1624561-273632,6dFJ1624561-273632,16245612-2736325,,G,246.233871,-27.609049,81.13345856,,0.017976,-19.346,0.02745375670354461,4309233228.186259
51209,51702,4077214.0,6dFJ1620577-282908,6dFJ1620577-282908,16205767-2829080,,G,245.240326,-28.485558,64.92268698310001,,0.015033487516700004,-19.192,0.027477668953417567,3739383436.431523
51215,51708,4077279.0,6dFJ1634459-274817,6dFJ1634459-274817,16344588-2748167,,G,248.691177,-27.804640000000006,54.1837996096,,0.0129141664571,-17.1193,0.02747857874332476,554268247.79177
183897,184390,,,6dFJ1620124-271543,16201237-2715422,,G,245.051575,-27.261732,143.18233436,,0.032888,-19.9914,0.08432936522265863,7808363092.0914545
183910,184403,,,6dFJ1627345-252338,16273447-2523387,,G,246.893646,-25.394085,193.59609025900002,,0.044009,-20.2335,0.08433261986771827,9758880500.302923
183919,184412,,,6dFJ1627514-294309,16275139-2943086,,G,246.964127,-29.719074,199.132028975,,0.045172,-20.1057,0.08433588035903772,8675210069.59022
188380,188873,,,,16210001-2741140,,G,245.250061,-27.687223,118.388201401,,0.027253,-18.6995,0.08586405054537079,2375745963.21902
188381,188874,,,,16205329-2716520,,G,245.222061,-27.281118,37.3136406373,,0.009438,-17.2853,0.08586407441295972,645832654.5402772
188382,188875,,,,16203646-2652400,,G,245.151917,-26.877779,178.297538342,,0.040471,-20.9397,0.08586476555697192,18701653231.92801
188383,188876,,,,16203991-2534520,,G,245.166306,-25.581116,14.3079980501,,0.003847,-16.4459,0.0858647765735965,298098643.653072
190267,190760,,,,16210899-2519379,,G,245.287476,-25.327198000000006,192.370228945,,0.043764,-19.6177,0.08649750246196086,5534520494.615081
190268,190761,,,,16213607-2741468,,G,245.400314,-27.696358,25.5641296658,,0.006476999999999999,-17.2162,0.08649752485786241,606010292.0791626
191172,191665,,,,16305052-2650387,,G,247.710541,-26.844088,194.79038453400003,,0.044312,-19.8008,0.08676557682137727,6551187055.752573
191173,191666,,,,16330010-2920161,,G,248.250458,-29.337818,190.14841110400002,,0.043582,-19.1575,0.0867657106930068,3622429984.1669955
191174,191667,,,,16325935-2723101,,G,248.24733,-27.386152000000006,68.0065423824,,0.015740999999999998,-18.2898,0.08676577089467832,1628995932.8602395
191176,191669,,,,16334219-2714577,,G,248.425812,-27.249376,153.911054141,,0.035461,-18.9853,0.08676596625225487,3091149430.6758604
191177,191670,,,,16341398-2636100,,G,248.558258,-26.602779,162.261817198,,0.037204,-19.8591,0.0867662217155736,6912577286.55815
191180,191673,,,,16342312-2529207,,G,248.596344,-25.489084,112.116699214,,0.025345,-20.3144,0.08676667372320572,10513806988.076305
191181,191674,,,,16342666-2535327,,G,248.611084,-25.592422,122.86567735,,0.028237,-19.9752,0.08676695801776592,7692721323.994472
191182,191675,,,,16361394-2802366,,G,249.058121,-28.043503,129.670593136,,0.029986,-19.7242,0.08676718363306697,6104920319.896928
191186,191679,,,,16384771-2751459,,G,249.698792,-27.862766,154.642994894,,0.035595,-19.9037,0.08676859342666167,7202445819.858445
191988,192481,,,,16235432-2951387,,G,245.976364,-29.86075,200.16792958,,0.045449,-19.54,0.08703930433499878,5152286445.817583
191996,192489,,,,16273160-2955314,,G,246.881683,-29.925409,205.109083575,,0.046534,-20.4229,0.0870419228299223,11618765861.53238
191997,192490,,,,16273714-2956524,,G,246.90477,-29.947905,201.97467821700002,,0.045789,-19.3615,0.08704208437307331,4371193179.26225
209449,209942,,,,16252482-2935404,,G,246.353455,-29.594557,193.13405002099998,,0.043988,-20.3233,0.09295851186312593,10600344997.778923
209450,209943,,,,16251984-2528354,,G,246.33267200000003,-25.4765,123.06244605100001,,0.028317,-18.6236,0.0929585937338346,2215338014.912648
209451,209944,,,,16255251-2559551,,G,246.468826,-25.998652,160.464009044,,0.03684,-19.3889,0.09295875940561896,4482909794.061818
220698,221191,,,,16214853-2747463,,G,245.452209,-27.796198,112.95897320899999,,0.025813,-19.6726,0.09684660046735882,5821568339.276204
220699,221192,,,,16214920-2749233,,G,245.455032,-27.823143,87.4939596798,,0.019128,-18.7479,0.09684669226859932,2484048093.875908
220700,221193,,,,16220383-2835592,,G,245.515991,-28.5998,92.8278752297,,0.020468,-19.4754,0.09684687167938573,4854673199.905333
220701,221194,,,,16220870-2837372,,G,245.53627000000003,-28.627014000000006,209.538227606,,0.047576,-19.8523,0.09684712554772956,6869418889.865445
220702,221195,,,,16222765-2742198,,G,245.615234,-27.705515,142.484619923,,0.03273,-19.8538,0.09684737976704784,6878915901.578166
220703,221196,,,,16223082-2743588,,G,245.628418,-27.733009000000006,86.0405442967,,0.018811,-18.2465,0.09684743761507464,1565308703.3811502
220704,221197,,,,16222148-2748098,,G,245.589523,-27.802744,97.15166795120001,,0.021582,-18.9433,0.0968475475178222,2973856443.0662203
220705,221198,,,,16225052-2504431,,G,245.710541,-25.078657,139.884222295,,0.032212,-18.7068,0.09684763590892448,2391773226.0204844
220706,221199,,,,16224179-2543201,,G,245.67414900000003,-25.722263,184.44096589,,0.041957,-19.3263,0.09684779229876968,4231749971.9670186
220707,221200,,,,16230970-2743470,,G,245.790451,-27.729748,84.2391399693,,0.018455000000000003,-18.7496,0.09684788424386127,2487940558.2446623
220708,221201,,,,16225027-2753041,,G,245.709473,-27.884491,190.162121285,,0.043333,-20.7236,0.09684845065078017,15326394497.706459
220709,221202,,,,16234272-2836396,,G,245.928024,-28.611015,174.770923387,,0.039691,-20.9283,0.09684913457589148,18506317125.72253
220710,221203,,,,16235418-2838167,,G,245.975754,-28.637997,120.049718642,,0.027716,-20.3348,0.0968495304969025,10713219422.656445
220711,221204,,,,16240018-2842277,,G,246.000778,-28.707718,135.228838525,,0.031097000000000007,-19.6163,0.0968497347687655,5527388619.236053
220712,221205,,,,16235683-2838007,,G,245.986832,-28.633553000000006,100.980161875,,0.02262,-19.4042,0.09684990279169399,4546529360.37562
220713,221206,,,,16241286-2927257,,G,246.053619,-29.457140000000006,210.563674981,,0.047775,-20.9299,0.09685058772541763,18533609147.04942
220714,221207,,,,16242545-2504417,,G,246.106079,-25.078251,180.210383926,,0.040966,-20.2859,0.0968509662103108,10241415828.518488
220715,221208,,,,16250786-2741095,,G,246.282791,-27.685989000000006,169.60872130200002,,0.03863,-19.8622,0.0968512224040721,6932342318.538562
220716,221209,,,,16250589-2829585,,G,246.274551,-28.499603000000004,126.472162563,,0.029337,-19.212,0.09685136316708366,3808903764.9813523
242436,242929,,,,16290444-2922375,,G,247.268524,-29.377111,175.91265963900003,,0.040106,-20.7105,0.1042336977247253,15142584296.693922
242437,242930,,,,16284536-2537136,,G,247.189011,-25.620472,66.0847739013,,0.015377000000000004,-18.2175,0.10423375404808463,1524052753.797297
242438,242931,,,,16283753-2528496,,G,247.156387,-25.480469,161.885867154,,0.037152,-19.719,0.1042339785854124,6075751461.057436
242439,242932,,,,16285636-2530086,,G,247.234863,-25.502407,73.0892008635,,0.016907,-18.5343,0.10423405399187186,2040422011.8222976
242440,242933,,,,16292853-2531506,,G,247.368896,-25.530729,64.1949790194,,0.014953,-18.9875,0.10423416846104604,3097419299.216578
242441,242934,,,,16292619-2551556,,G,247.359131,-25.865454,63.2921777349,,0.014741999999999996,-18.2948,0.10423422894059588,1636515036.4506767
242442,242935,,,,16293437-2753235,,G,247.393234,-27.889887,196.195737808,,0.044603,-20.4524,0.10423467015384953,11938781391.600174
242900,243393,,,,16301271-2712413,,G,247.552963,-27.211489,177.346101466,,0.04038,-19.7151,0.10438602715005148,6053966312.765353
247006,247499,,,,16314192-2833024,,G,247.924667,-28.550673,156.722289244,,0.035983999999999995,-18.6057,0.10578089126572504,2179114246.429897
247007,247500,,,,16312395-2629334,,G,247.849792,-26.492636,66.8919349221,,0.01552,-18.6319,0.1057809737646995,2232338246.197231
253541,254034,,,,16312879-2959190,,G,247.869995,-29.988617,204.282736821,,0.046238,-20.2852,0.10784669211501914,10234815071.782688
255256,255749,,,,16265698-2802473,,G,246.737442,-28.04648,170.998409104,,0.038933,-19.379,0.10834472258676717,4442219354.710558
255257,255750,,,,16271004-2839353,,G,246.79184,-28.659828000000005,184.97931101400002,,0.042203,-20.4736,0.10834517249977517,12174187886.051123
255258,255751,,,,16282395-2519423,,G,247.099792,-25.328428,102.210061056,,0.022724,-20.3985,0.10834559234435402,11360566808.309086
255259,255752,,,,16283488-2746372,,G,247.145355,-27.777021,200.135839155,,0.045395,-19.8126,0.10834583709765047,6622774989.04642
255260,255753,,,,16281416-2806263,,G,247.059006,-28.107321,174.079714622,,0.039625,-19.8077,0.10834608074884776,6592953307.473909
262139,262632,,,,16342833-2613317,,G,248.618057,-26.225479,204.47094164700002,,0.046348,-20.7732,0.11047226342073724,16042793744.735804
262140,262633,,,,16342782-2601077,,G,248.615936,-26.018812,188.33461711200002,,0.042922,-19.2257,0.11047240597117318,3857269648.802671
262141,262634,,,,16343072-2759197,,G,248.628036,-27.988813,178.315750457,,0.040687,-20.3179,0.11047279577720027,10547754184.432579
262142,262635,,,,16350767-2723578,,G,248.781982,-27.399414,142.579139665,,0.032884,-19.0533,0.11047291739819463,3290940270.0323076
262143,262636,,,,16350543-2627398,,G,248.772629,-26.461081,183.45119665599998,,0.041813,-19.1646,0.11047305214812513,3646195913.5621133
262144,262637,,,,16350091-2546558,,G,248.75383,-25.78219,48.672651333500006,,0.011735,-17.6014,0.11047308408177428,864092031.1641772
265468,265961,,,,16203171-2542252,,G,245.132156,-25.707005,51.1149033305,,0.012238,-18.7897,0.11153655307605166,2581546784.3413143
265470,265963,,,,16201387-2718262,,G,245.057816,-27.307289,21.9868370331,,0.0056240000000000005,-16.1368,0.11153658850818456,224243570.589935
265471,265964,,,,16202146-2816182,,G,245.089447,-28.271734,138.647785403,,0.031823000000000004,-20.0866,0.1115369035212376,8523932462.123219
285695,286899,58355.0,ESO517-007,ESO517-007,,,G,247.459,-26.77855,71.0717536867,,0.016469888234899997,-18.4285,0.11361666383586773,1850972642.9316497
285713,286917,58582.0,ESO517-011,ESO517-011,,,G,249.031,-26.20303,55.0006964059,,0.0131363465682,-17.4918,0.1136234929033086,781124032.933863
288966,290296,4077323.0,6dFJ1639596-295343,6dFJ1639596-295343,,,G,249.998,-29.89518,70.188742324,,0.0161063780532,-19.0513,0.11399122101399067,3284883714.03295
290313,293417,58459.0,ESO452-007,,,,G,248.05,-28.0921,54.9570061137,,0.0130412165206,-21.9201,0.11402821721122156,46136006543.59392
290352,293457,165688.0,PGC165688,,,,G,248.165,-29.9505,94.116372284,,0.0207889603945,-18.6583,0.11403448298018418,2287283515.404689
338937,344768,,,3097186,,,G,248.509,-27.54648,110.383878985,,0.0249904324952,-17.7145,0.11933417209415773,958958912.9147422
377993,394378,,,6dFJ1626525-283614,,,G,246.719,-28.60373,193.07915858799998,,0.0440053120027,-17.8087,0.12188325198856045,1045875525.0062697
378027,394412,,,6dFJ1623427-283640,,,G,245.928,-28.61108,117.26318051,,0.0269841734921,-16.9158,0.12188644504578047,459536487.11979747
378028,394413,,,6dFJ1631076-262032,,,G,247.782,-26.34214,190.591736822,,0.0434206717103,-17.7705,0.121886482361219,1009717771.2423439
378222,394611,,,6dFJ1620364-265240,,,G,245.152,-26.87781,112.20581747899999,,0.0255614227807,-17.2701,0.1219129342388722,636854174.6439286
378223,394612,,,6dFJ1621438-274953,,,G,245.432,-27.83131,189.718855275,,0.0432274716137,-18.3606,0.12191299849707132,1738761438.3790677
378224,394613,,,6dFJ1622276-274220,,,G,245.615,-27.70553,192.23760795799998,,0.0438098019049,-17.4392,0.12191302599934185,744183437.221946
378226,394615,,,6dFJ1628240-251942,,,G,247.1,-25.32839,118.999997181,,0.0272288236144,-15.5877,0.12191305445705232,135232164.7105344
378228,394617,,,6dFJ1634004-270909,,,G,248.502,-27.152590000000004,150.434445465,,0.034717427358699995,-17.2067,0.12191308338341003,600730939.4565395
378229,394618,,,6dFJ1634231-252921,,,G,248.596,-25.48912,119.062523489,,0.0272288236144,-15.8689,0.12191308985854088,175210447.96676484
378230,394619,,,6dFJ1634336-253725,,,G,248.64,-25.62344,194.55698165200002,,0.0442018721009,-17.5652,0.12191312074503036,835756956.1732951
399604,418085,,,6dFJ1621046-294043,16210461-2940429,,G,245.269241,-29.678602,257.04,,0.057435238717599986,-18.26,0.12948799072712652,1584893192.4611173
403988,422469,,,6dFJ1625162-285857,16251621-2858575,,G,246.317551,-28.982643,259.446178638,,0.057951,-20.8022,0.1317197905013844,16477070503.376938
403999,422480,,,6dFJ1622177-285646,16221773-2856458,,G,245.573898,-28.946077,284.180631909,,0.063231,-20.728,0.13172598594872414,15388631498.199638
404001,422482,,,6dFJ1632456-284821,16324564-2848208,,G,248.190201,-28.805784000000006,277.055807723,,0.061714,-21.3628,0.13172764943465834,27613407374.61814
404617,423098,,,,16210156-2840329,,G,245.256531,-28.675831,278.956506698,,0.062119000000000014,-20.3467,0.13201536127356447,10831285413.233812
404618,423099,,,,16203500-2552289,,G,245.145844,-25.874722,279.76873135200003,,0.062291999999999986,-20.102,0.13201568078657688,8645696780.339125
404964,423445,,,,16211236-2834079,,G,245.30151400000003,-28.568867,283.367364501,,0.063058,-20.3587,0.13217166337747166,10951661199.417866
404965,423446,,,,16294118-2904029,,G,247.421585,-29.067486,251.790748346,,0.05630900000000001,-20.3992,0.13217208349282153,11367893598.03191
405101,423582,,,,16315399-2619107,,G,247.97496,-26.319658,284.434523485,,0.06328500000000001,-19.8089,0.13223585471276014,6600244137.0753145
405102,423583,,,,16335026-2820120,,G,248.459427,-28.336674,239.347241937,,0.053632000000000006,-20.5481,0.13223633658127418,13038871340.510344
