,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
12302,12783,,,,23280202+3614030,,G,352.008453,36.234192,149.874942087,,0.03429,-21.2016,0.007990448713871955,23803455100.225296
16059,16543,,,3088478,23215398+3653044,,G,350.474945,36.884583,151.05723799999996,,0.035244,-20.8717,0.010384501726982338,17566288050.55905
16973,17457,71477.0,PGC071477,PGC071477,23271883+3713187,,G,351.8284910000001,37.221878,79.6567802643,,0.018309,-20.7211,0.0109424083246942,15291144768.531446
17397,17882,,,,23283903+3525357,,G,352.162628,35.426609,148.819381805,,0.033923,-20.8213,0.011210396258189214,16769495603.516113
31624,32114,,,91803,23264814+3513344,,G,351.700592,35.226242,149.996760785,,0.025936,-20.4194,0.0198862816547509,11581371690.297272
37975,38466,,,UGC12627,23291059+3502547,,G,352.294128,35.048531,147.931006891,,0.033196,-20.5083,0.02355010784631208,12569557818.156326
38530,39021,,,,23282006+3518075,,G,352.083588,35.302094,149.360649575,,0.041999,-20.2522,0.023855690521775892,9928416782.23276
39094,39586,,,2148762,23332964+3922477,,G,353.373535,39.37994000000001,156.762985015,,0.030299,-20.3912,0.024191984638164004,11284439695.65915
129644,130137,,,2817362,23260127+3808474,,G,351.50531,38.146526,180.242274495,,0.040253,-20.5063,0.061783829304788665,12546425149.506613
137277,137770,,,UGC12528,23201971+3529293,,G,350.082153,35.491482,111.889459699,,0.024582,-20.5689,0.0653916099205197,13291071673.84057
171890,172383,,,2067825,23342760+3538517,,G,353.615021,35.647713,207.548038455,,0.046235000000000005,-19.5496,0.07950248555828973,5198044582.135393
171989,172482,,,2073639,23395275+3601016,,G,354.9698180000001,36.017124,154.868937513,,0.034626,-19.5468,0.07953969739808665,5184656639.84243
172098,172591,,,2079852,23203656+3623349,,G,350.152374,36.393044,221.19585313599998,,0.04922,-20.9319,0.07958968896004849,18567780780.337242
172203,172696,,,2087197,23230769+3647540,,G,350.7820430000001,36.79834,180.337948131,,0.04028,-20.1784,0.07962898881292195,9275984195.244024
