,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
1433,1908,55625.0,NGC5959,NGC5959,15372243-1635448,,G,234.34349100000003,-16.595797,106.17853010299999,,0.017531,-21.5092,0.0009319730897412557,31599484660.925114
1764,2239,,,NGC5995,15482491-1345273,,G,237.103806,-13.75761,112.611339231,,0.017537,-21.6699,0.0011354630873726627,36640382605.41628
2235,2710,54811.0,PGC054811,PGC054811,15213595-1205362,,G,230.399796,-12.093392,44.90876225939999,,0.013405000000000002,-19.8307,0.0014521155070876342,6734106802.667608
2631,3106,54825.0,NGC5916,NGC5916,15213793-1310092,,G,230.408081,-13.169224,31.601618810799998,,0.012851,-19.1025,0.0017009871309185856,3443499307.6333914
2869,3344,54816.0,NGC5915,NGC5915,15213307-1305302,,G,230.387817,-13.091729,31.757599760799998,,0.0056277928139,-20.7092,0.0018487854635280527,15124464260.606306
6173,6649,55594.0,ESO582-021,ESO582-021,15363805-1847108,,G,234.158554,-18.786354,96.57981775569999,,0.021027,-20.8054,0.004036813220192016,16525705155.697397
6487,6963,,,55863,15431056-1234263,,G,235.794037,-12.573992,108.051288685,,0.023527,-21.2801,0.004247699911917013,25588215522.2716
7078,7555,,,944791,15270061-1258519,,G,231.752563,-12.981096,109.528976947,,0.029517,-20.7736,0.004625813145282354,16048705217.238647
7835,8314,,,910896,15444613-1527547,,G,236.192245,-15.4652,108.198134445,,0.024283,-20.9291,0.00510521121026819,18519958109.010048
8056,8535,,,,15295535-1837106,,G,232.480652,-18.619617,104.302509715,,0.016566,-18.9415,0.005250390379516031,2968930286.226373
9422,9901,,,,15432333-1232403,,G,235.847244,-12.544536,109.306386534,,0.028162,-20.6172,0.006124425296548999,13895686261.630224
9706,10185,,,165670,15441330-1711100,,G,236.05545,-17.186117000000007,122.651035261,,0.019884,-20.9964,0.006317342180996327,19704254127.4398
10512,10991,,,900253,15363012-1616249,,G,234.125534,-16.273605,116.437541298,,0.029145,-20.8045,0.006834064176127338,16512012168.50633
