,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
537,1011,67892.0,NGC7183,NGC7183,22022161-1854596,,G,330.590057,-18.916576,40.8021358674,,0.011815,-20.5754,0.0003347550691562769,13370880272.505741
1275,1749,,,,22322379-1407137,,G,338.099152,-14.12048,42.0761108719,,0.012111,-20.1422,0.0008279378457301676,8971808600.160326
1820,2295,68199.0,NGC7218,NGC7218,22101171-1639395,,G,332.548798,-16.660999,27.518916158699998,,0.005064362532180001,-20.0882,0.0011696705352211769,8536503053.2876
2050,2525,67839.0,NGC7171,NGC7171,22010200-1316108,,G,330.2583620000001,-13.269678,42.0804599042,,0.014725,-20.1374,0.0013405343532759293,8932232110.465414
2444,2919,69040.0,NGC7300,NGC7300,22305991-1400127,,G,337.749634,-14.003551000000002,72.2758982059,,0.015463,-21.136,0.0015793773821047696,22407840267.8606
3516,3991,68826.0,IC1445,IC1445,22253032-1714361,,G,336.376373,-17.243374,40.1849235691,,0.014648,-19.4953,0.0022638418076470603,4944472889.485262
3586,4061,69183.0,NGC7309,NGC7309,22342056-1021253,,G,338.585693,-10.357034,60.7036885005,,0.010935,-21.2101,0.002311725664605951,23990538698.712997
4132,4608,68604.0,NGC7251,NGC7251,22202715-1546246,,G,335.113129,-15.773519,71.1508425829,,0.016975999999999998,-20.9819,0.002678029365549698,19442853329.041912
4680,5156,,,69292,22362965-1234013,,G,339.1235660000001,-12.567041,111.684513432,,0.022526,-21.173,0.003051556102837616,23184620954.13139
4899,5375,,,NGC7308,22343213-1256015,,G,338.633911,-12.933764,115.224042186,,0.025211,-21.2177,0.0032009879139451697,24159058197.5716
5497,5973,,,IC5210,22223109-1852109,,G,335.629578,-18.869707,107.90445018700001,,0.0246542223271,-21.0952,0.0035925189734923586,21581419169.72247
5546,6022,68512.0,NGC7246,NGC7246,22174266-1534166,,G,334.427765,-15.571287,62.2626320407,,0.013445,-20.5181,0.003623867805339453,12683525897.66646
5805,6281,,,ESO602-025,22312547-1902042,,G,337.85614,-19.034519,112.43753744,,0.022017,-21.5086,0.003797096206279143,31582026964.550808
6489,6965,67811.0,IC1417,IC1417,22002162-1308504,,G,330.090088,-13.147337,81.13345856,,0.021338,-20.479,0.004249154577801353,12234888053.268204
7024,7501,69307.0,PGC069307,PGC069307,22364648-1232426,,G,339.193695,-12.545174,108.554154304,,0.026357,-20.6192,0.00458377055434445,13921306651.671291
8212,8691,68695.0,IC5211,IC5211,22224307-1852490,,G,335.679474,-18.880287,107.410592168,,0.027834,-20.6772,0.005348851040117682,14685204543.830538
8877,9356,68350.0,NGC7230,NGC7230,22141319-1704265,,G,333.554993,-17.074041,65.23399221300001,,0.015286,-20.6324,0.005769130963438042,14091590041.04059
9232,9711,68280.0,ESO601-028,ESO601-028,22122489-1743092,,G,333.103729,-17.719242,70.7070941786,,0.024892,-20.1403,0.005994393643825994,8956121981.595331
10037,10516,68470.0,IC1440,IC1440,22163319-1600593,,G,334.138306,-16.016476,62.9547962599,,0.025461,-19.5401,0.00652907668216382,5152761010.790353
10246,10725,,,ESO603-001,22390576-1939442,,G,339.774017,-19.662279,130.92580326,,0.029398,-21.3541,0.006653334710591452,27393025387.56057
10343,10822,,,NGC7269,22254662-1309590,,G,336.444275,-13.166410999999998,138.674756864,,0.022376,-21.43,0.0067214286716070215,29376496519.615425
10384,10863,,,69083,22315836-1526241,,G,337.993195,-15.440041,111.074213506,,0.026898,-20.6981,0.006748795457555797,14970627349.83888
10830,11310,,,69129,22330941-1704040,,G,338.289246,-17.067802,113.101604,,0.025978,-20.9043,0.007031058722179563,18101726548.82737
10967,11447,68080.0,PGC068080,PGC068080,22072575-1042433,,G,331.8573,-10.712041,41.9586895565,,0.022734,-18.2191,0.007129120152411416,1526300336.607932
10986,11466,,,69048,22311329-1719407,,G,337.805389,-17.327976,111.470671488,,0.02412,-20.8208,0.007141772900039297,16761774743.327532
11122,11602,67956.0,ESO601-012,ESO601-012,22035126-1952518,,G,330.963593,-19.881065,78.2160922132,,0.025694,-20.3915,0.007231588257884005,11287558132.382404
11239,11719,68401.0,PGC068401,PGC068401,22150257-1130595,,G,333.760742,-11.516541,43.3724219208,,0.00847203423602,-18.7961,0.0073035124081551545,2596808954.203196
11330,11810,170386.0,PGC170386,PGC170386,22083637-1502505,,G,332.15155,-15.047384,78.0134841954,,0.019656,-19.9598,0.007364315917629519,7584378527.451891
11697,12177,,,NGC7301,22303473-1734254,,G,337.644745,-17.573742000000006,110.70453059200001,,0.025831,-21.3198,0.00759944795696087,26541166105.95441
13431,13914,68721.0,NGC7255,NGC7255,22230800-1532290,,G,335.783356,-15.541415,74.0082897339,,0.029922000000000008,-19.5984,0.008717293019911726,5437008350.261479
15550,16034,,,,22284696-1504114,,G,337.195679,-15.069837,70.19752716869999,,0.01438,-17.6536,0.010053950466777546,906650697.5081233
16490,16974,69247.0,PGC069247,PGC069247,22353539-1512390,,G,338.897461,-15.210834,97.5240953176,,0.016826,-20.7776,0.010644179217719742,16107939879.552534
16573,17057,170392.0,PGC170392,PGC170392,22264634-1501230,,G,336.693115,-15.023066,70.64998302939999,,0.026909,-19.1926,0.010697692935056869,3741450467.1744704
16953,17437,67942.0,PGC067942,PGC067942,22032814-1043016,,G,330.867279,-10.717128,216.557285896,,0.036477,-21.8749,0.010932614214563329,44254761034.42748
17207,17691,,,68760,22240004-1108290,,G,336.000183,-11.141398,203.55756231700002,,0.05164,-21.5794,0.0110920131570988,33710096829.640274
17674,18159,,,68986,22293917-1945018,,G,337.4132390000001,-19.750526,111.813717045,,0.025246,-20.6705,0.0114078731615422,14594862237.826231
18382,18867,,,68900,22271230-1238498,,G,336.8012700000001,-12.647183,138.881545983,,0.029758,-21.0792,0.011844798480807188,21265715527.41694
21118,21603,,,135330,22013585-1923402,,G,330.3994140000001,-19.394518,264.28990313599996,,0.048033,-21.8204,0.0135335737691596,42088165835.83077
22041,22527,,,67967,22040931-1121429,,G,331.038818,-11.361937,123.903329971,,0.027233,-20.6184,0.014094530463807774,13911052831.967209
23604,24092,,,68308,22130591-1638293,,G,333.274658,-16.641486999999998,198.66002571200002,,0.031591,-22.1406,0.015062426628726071,56524925680.066216
24117,24605,,,67801,22000208-1347424,,G,330.008667,-13.795112,183.738517204,,0.032379000000000005,-21.438,0.01537381013244864,29593749953.434105
24118,24606,,,ESO602-010,22220278-1934229,,G,335.511597,-19.573038,108.49629817299999,,0.027695,-21.0341,0.015374564058151944,20400461868.13485
24320,24808,,,,22201305-1556536,,G,335.054413,-15.94824,74.215015212,,0.017972,-20.0685,0.015491823818933022,8383010304.515541
24609,25097,,,IC1433,22121067-1245559,,G,333.044464,-12.765532,172.247836887,,0.0390066795033,-20.5508,0.015667558189059516,13071336650.65506
24642,25130,,,67870,22015807-1016161,,G,330.491974,-10.271157,205.265195041,,0.038236,-21.5766,0.0156921838071387,33623274020.810112
24770,25258,,,ESO601-013,22040691-1941067,,G,331.028809,-19.685219,156.202334769,,0.040666,-20.7324,0.015759674663530995,15451121228.98949
24771,25259,,,ESO602-021,22293351-1949239,,G,337.389648,-19.823317000000007,113.458210816,,0.023612,-20.7562,0.015760258335114408,15793558740.379787
25989,26477,,,135333,22000539-1912153,,G,330.022491,-19.204256,261.248336478,,0.051012,-21.9113,0.0164949846453267,45763580930.8924
26195,26683,,,938912,22373900-1322040,,G,339.412537,-13.367793,284.79658642,,0.054098,-22.0277,0.016625011834194618,50942470191.27585
26770,27258,,,,22004498-1453007,,G,330.1874390000001,-14.883555,254.87507010599998,,0.033622000000000006,-20.3236,0.01698891663841742,10603274386.034945
27046,27534,,,170384,22024516-1304538,,G,330.688171,-13.081625,170.46698516700002,,0.03581,-21.0702,0.017159866343714466,21090166093.70214
