,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
2105,2580,,,,20405654-2028129,,G,310.235596,-20.470261,123.13400149600001,,0.015587,-22.0689,0.0013794609394039653,52912709376.964005
2237,2712,,,,21083199-2946083,,G,317.133331,-29.768978000000004,84.6849719367,,0.016656999999999998,-19.56,0.0014524725394831136,5248074602.497712
4084,4560,,,IC5088,21092677-2252423,,G,317.361572,-22.878429,166.813048041,,0.026691000000000003,-22.2402,0.0026450050394794746,61955519084.974976
4117,4593,65249.0,IC5039,IC5039,20431434-2951122,,G,310.809753,-29.853403000000004,39.5721928965,,0.00685356342678,-20.487,0.0026698875748250197,12325370982.033443
5083,5559,,,ESO598-022,21045574-2143499,,G,316.232269,-21.730541,129.433058347,,0.01972,-21.6342,0.0033389452256218873,35455204935.98985
5309,5785,,,,20565775-2757580,,G,314.240631,-27.966133000000006,84.5834398326,,0.023136,-17.1694,0.003480399725737333,580443563.9069287
5739,6215,65354.0,ESO529-001,ESO529-001,20463724-2337497,,G,311.655182,-23.630489,89.98721563040002,,0.019805,-20.9579,0.0037586610723290186,19017787920.75755
6332,6808,,,,21030168-2820210,,G,315.757019,-28.339174,175.08019751,,0.0221,-18.9132,0.0041410415941096285,2892544173.470959
6488,6964,,,ESO597-023,20403932-2026199,,G,310.163849,-20.438879,118.76776802299999,,0.023373,-21.3435,0.0042487024215394015,27126889605.169388
6536,7012,,,,20433447-2942131,,G,310.893646,-29.703653000000006,40.0588899543,,0.009135,-20.5195,0.0042787562825611246,12699891189.18116
6971,7448,,,,21042487-2146496,,G,316.103638,-21.780451,130.78680796,,0.017189,-18.4818,0.004550851045367162,1944106265.853704
7015,7492,65472.0,ESO529-005,ESO529-005,20494722-2541551,,G,312.446777,-25.69865,86.8223828153,,0.022419,-20.7412,0.004580114023818365,15576862990.748075
7252,7730,,,NGC7016,21071628-2528080,,G,316.817871,-25.468899,162.017218034,,0.031592,-21.7538,0.00475086460367815,39584029353.51711
7441,7920,,,ESO528-036,20434570-2633011,,G,310.94043,-26.550318,179.426888118,,0.025719,-21.7184,0.004874014693499528,38314221003.45758
7688,8167,,,2793723,21072021-2529150,,G,316.834229,-25.487503,153.76649374,,0.034253117126599994,-20.8543,0.005018732123405189,17287014648.317482
