,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
209,683,14391.0,NGC1512,NGC1512,04035428-4320558,,G,60.97617,-43.34885,14.872073376600001,,0.00302862151431,-19.9819,0.0001290451202002812,7740339326.311513
11155,11635,,,ESO303-003,04132415-4123427,,G,63.350651,-41.395218,118.156019635,,0.035842,-21.0053,0.0072540636425565425,19866437714.86881
13420,13903,14375.0,NGC1510,NGC1510,04033264-4324005,,G,60.88600200000001,-43.400162,15.4018077011,,0.008766,-17.2639,0.008712053013397373,633227839.3269358
15714,16198,,,ESO303-002,04131024-4219169,,G,63.292706,-42.321365,132.980089545,,0.027646,-21.1919,0.01016473340395621,23591741450.6853
26635,27123,14425.0,PGC014425,PGC014425,04045017-4350577,,G,61.209072,-43.849388,225.522188888,,0.047697,-21.3929,0.016898831464762808,28389647490.66592
26673,27161,,,ESO250-013,04125864-4348489,,G,63.244358,-43.813591,193.472568015,,0.039732,-21.2391,0.016923984971445857,24639960086.90172
29054,29544,,,ESO302-029,04033930-4133486,,G,60.913773,-41.563515,255.313254613,,0.052642,-21.4354,0.018379927974654937,29522966926.32192
30647,31137,,,ESO250-010,04110026-4257111,,G,62.75111800000001,-42.953098,212.159970965,,0.040406,-21.6993,0.01931823853523234,37646100734.45342
32907,33397,,,ESO303-009,04183365-4051453,,G,64.640213,-40.862606,227.79614602200002,,0.030912,-21.4177,0.020631196184104358,29045576444.79248
34219,34709,14574.0,PGC014574,PGC014574,04093703-4233270,,G,62.404316,-42.55751400000001,64.77362325600001,,0.023088,-18.924,0.02137601284627098,2921460373.8773346
37379,37870,,,14486,,,G,61.7998,-40.17581,220.328503283,,0.0483178741589,-19.4754,0.023191726308430558,4854673199.905333
39951,40444,14750.0,PGC014750,PGC014750,04153413-4039457,,G,63.892242,-40.662716,152.226441806,,0.035259,-20.8895,0.024488567394898998,17856650563.267467
43342,43835,131251.0,PGC131251,PGC131251,04055242-4017193,,G,61.468452,-40.288708,85.0204945393,,0.0199437099719,-18.5476,0.02539875842930266,2065570393.1134708
43343,43836,131298.0,PGC131298,PGC131298,04174509-4035549,,G,64.437912,-40.598587,83.5859651582,,0.0197803298902,-18.6707,0.025398843929782058,2313555914.063058
43344,43837,131300.0,PGC131300,PGC131300,04152956-4040527,,G,63.87318000000001,-40.681313,74.215015212,,0.017235,-19.4125,0.025399013242097826,4581418867.14535
48956,49449,14319.0,ESO302-027,ESO302-027,04015175-4156305,,G,60.465649,-41.941814,60.8000029538,,0.0137272868636,-19.5395,0.026838276127397802,5149914276.478671
48979,49472,14755.0,ESO303-006,ESO303-006,04153906-4038488,,G,63.912762,-40.646889,103.129489858,,0.024149,-19.5679,0.02684337498609175,5286399740.676241
79921,80414,,,14401,04041050-4355156,,G,61.04377,-43.921001,260.547901933,,0.05812100000000001,-21.0584,0.037994647728798604,20862194977.973583
79932,80425,,,14507,04074670-4324277,,G,61.944614,-43.407711,279.627869371,,0.062255999999999985,-20.8309,0.03800148057361645,16918427708.490568
79942,80435,,,14577,04093687-4359300,,G,62.403633,-43.991684,229.729320465,,0.051365,-20.8421,0.03800764078914258,17093854382.012897
79962,80455,,,14741,04151648-4220554,,G,63.818672,-42.348743,210.724649072,,0.047310000000000005,-20.5856,0.038021265297120375,13497085530.469095
87154,87647,,,103195,04193421-4420579,,G,64.892578,-44.349422,207.71805302400003,,0.0466288433144,-19.1374,0.041492876097510345,3555985652.2244763
87155,87648,,,103196,04195969-4455273,,G,64.998734,-44.924255,272.91078291900004,,0.060821000000000014,-20.6261,0.041493393857574966,14010060154.350328
87159,87652,,,103252,04002728-4427053,,G,60.113705,-44.451485,221.098956907,,0.0494033647017,-18.6529,0.04149484711240982,2275935762.057584
87160,87653,,,103270,04114615-4208194,,G,62.942295,-42.138744,283.95966743099996,,0.063186,-20.2893,0.04149522678439213,10273537251.367641
87161,87654,,,103273,04120392-4235034,,G,63.01635,-42.584293,269.206089975,,0.06000800000000001,-20.6264,0.041495744687538916,14013931811.894524
87162,87655,,,103294,04032248-4132049,,G,60.84368900000001,-41.534695,250.519639513,,0.055931847965900006,-19.3542,0.0414959051481899,4341901831.28752
87165,87658,,,103343,04182724-4215314,,G,64.613541,-42.258747,225.65617933099998,,0.050523,-20.8652,0.041497323879447434,17461437748.672226
87166,87659,,,103346,04191207-4203187,,G,64.800308,-42.055214,241.500731862,,0.0539861969931,-19.0566,0.04149744587066047,3300958010.7527537
87167,87660,,,103347,04192967-4108467,,G,64.873657,-41.14632,161.460147221,,0.036636618318300014,-18.1823,0.041497500397277,1475434723.1220908
