,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
17,491,69327.0,NGC7331,NGC7331,,,G,339.267,34.415620000000004,18.1813685082,,0.00324471162236,-21.6281,1.0312603475030729e-05,35256565219.71207
65,539,68096.0,NGC7217,NGC7217,22075236+3121333,,G,331.968201,31.359255,20.040295978,,0.003262,-20.8405,4.546719357230458e-05,17068682499.156672
507,981,68434.0,NGC7242,NGC7242,22153950+3717554,,G,333.9146120000001,37.298744,87.96238777389999,,0.01576,-21.7305,0.0003148708588080642,38743602472.80023
813,1287,68668.0,NGC7265,NGC7265,22222747+3612354,,G,335.614471,36.209846,80.3443337985,,0.013569,-21.6558,0.0005145139976661991,36167625739.89147
1465,1940,69314.0,NGC7330,NGC7330,22365619+3832527,,G,339.234131,38.547997,82.65500364520001,,0.015402,-21.4233,0.0009441982346042207,29195774458.16983
1584,2059,,,,22123153+3840584,,G,333.131409,38.682915,93.2750213599,,0.012377,-22.0568,0.0010225554775465072,52326296770.776115
1609,2084,68770.0,NGC7274,NGC7274,22241107+3607330,,G,336.0461430000001,36.125843,94.315674976,,0.016286000000000002,-21.5439,0.0010404566865436728,32625712136.78525
1630,2105,69338.0,NGC7335,NGC7335,22371935+3426525,,G,339.330658,34.447928999999995,97.92317697120001,,0.009162,-21.3244,0.0010564794339376798,26653853111.0012
2439,2914,67957.0,UGC11892,UGC11892,22035210+3559264,,G,330.967102,35.990692,86.78704095200001,,0.017202000000000002,-21.2903,0.0015765999949261765,25829737940.765564
2640,3115,68880.0,UGC12039,UGC12039,22264847+3531072,,G,336.701996,35.518688,92.4294856882,,0.0203,-21.1441,0.0017049487584932675,22575636307.4076
2666,3141,68234.0,IC5180,IC5180,22111201+3855384,,G,332.800079,38.927349,90.71260465299999,,0.016368,-21.4043,0.0017206153201118025,28689303179.029167
3311,3786,68658.0,NGC7264,NGC7264,22221380+3623131,,G,335.557526,36.386982,66.9401963311,,0.024321,-20.2824,0.002130077433526188,10208454560.364395
3353,3828,69241.0,NGC7315,NGC7315,22353169+3448128,,G,338.88205,34.803558,97.9364806252,,0.019582,-21.4007,0.002155570033831244,28594334941.1662
3403,3878,67966.0,UGC11893,UGC11893,,,G,331.028,35.9381,85.8683030145,,0.0184896692448,-20.1492,0.002193637610715087,9029838854.25812
3453,3928,68768.0,NGC7273,NGC7273,22240925+3611590,,G,336.038544,36.19973,80.2209147304,,0.020338,-20.5954,0.0022237078912294567,13619463496.277115
3584,4059,68690.0,UGC12007,UGC12007,22224060+3611404,,G,335.669189,36.194572,77.2031941693,,0.0161632880816,-19.9182,0.002310289713658605,7299279605.304697
3618,4094,69055.0,UGC12064,UGC12064,22312062+3921298,,G,337.835938,39.35828,80.4897987386,,0.02016,-20.8467,0.002331128277524169,17166430517.0376
4060,4536,67977.0,UGC11895,UGC11895,22042241+3944373,,G,331.093414,39.743706,75.0024672796,,0.013797,-21.3344,0.002627265164745571,26900478177.341957
