,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
70,544,,,,17165947-6249139,,G,259.247803,-62.820549,11.9410181401,,0.0067,-19.9472,4.8982755566458784e-05,7496870345.287017
3496,3971,165715.0,PGC165715,PGC165715,17080654-6327194,,G,257.027252,-63.45541400000001,75.4380778986,,0.022836,-20.452,0.002251706513910705,11934383792.10797
5625,6101,,,6dFJ1701580-631842,17015796-6318419,,G,255.491501,-63.311653,135.080666144,,0.023387,-20.969,0.0036791373696172156,19213213114.037327
7436,7915,,,59596,17054906-6327109,,G,256.454437,-63.45303000000001,137.029934144,,0.02823,-20.9661,0.004869712820983,19161963121.43674
12084,12565,59887.0,ESO138-018,ESO138-018,17135392-6048375,,G,258.474701,-60.810436,74.9144731274,,0.041823,-19.6628,0.007841799960150261,5769258518.7485895
12398,12879,,,59597,17055323-6327249,,G,256.471832,-63.456921,139.21423614399998,,0.028064,-20.5714,0.00804951548285673,13321710758.359184
12618,13100,59635.0,ESO138-014,ESO138-014,17070002-6205042,,G,256.750092,-62.084511,16.2246073971,,0.004749362374680001,-18.9009,0.00819949858760787,2859960269.7479987
14508,14992,165958.0,PGC165958,PGC165958,17151417-6122513,,G,258.809082,-61.380924,103.82258173,,0.028569,-20.1335,0.009383889866159909,8900204796.255272
17309,17793,,,,17013975-6245108,,G,255.41564900000003,-62.753002,134.097523254,,0.030112,-20.6501,0.011152934765646605,14323198147.286674
18656,19141,59737.0,ESO138-016,ESO138-016,17101552-6155036,,G,257.564697,-61.917694,73.4145863263,,0.021853,-20.2449,0.012008003363432456,9861886501.16762
27040,27528,,,328928,17034507-6348586,,G,255.937805,-63.816292,157.52273747,,0.036165,-20.4517,0.01715616888640434,11931086655.53952
29366,29856,,,6dFJ1714037-641250,17140369-6412504,,G,258.515381,-64.214027,214.07011615599998,,0.042058,-20.9328,0.018568274441917162,18583178563.587208
30418,30908,,,334559,17001694-6313006,,G,255.070618,-63.216843,213.522273027,,0.048586,-21.0012,0.019181593088330947,19791558756.425747
44051,44544,165952.0,PGC165952,PGC165952,17014866-6039018,,G,255.452789,-60.650524,94.93581440700001,,0.022424,-19.2822,0.025605643590473383,4063310402.3710923
44053,44546,165957.0,PGC165957,PGC165957,17091647-6136422,,G,257.318634,-61.611744,184.390785827,,0.041496,-20.7537,0.025606585676066888,15757234563.262047
44054,44547,165959.0,PGC165959,PGC165959,17183001-6024420,,G,259.625061,-60.41168199999999,90.83204571600001,,0.021203,-19.7482,0.025606816334081645,6241371018.534076
50543,51036,59497.0,ESO138-013,ESO138-013,17030365-6146052,,G,255.765228,-61.768116000000006,17.125232907,,0.00530208265104,-17.6482,0.027268869671301595,902152589.4170172
51151,51644,4075218.0,6dFJ1716091-612812,6dFJ1716091-612812,17160907-6128113,,G,259.037811,-61.469807,169.023057075,,0.037884,-19.9447,0.027453586415300747,7479628021.962274
51345,51838,4684216.0,6dFJ1716096-612703,6dFJ1716096-612703,17160964-6127032,,G,259.040192,-61.45091600000001,194.895650224,,0.043939,-20.434,0.027519148502819085,11738159324.832241
102823,103316,,,318568,17132357-6451185,,G,258.348236,-64.855148,198.123950788,,0.044673,-20.5567,0.04998952639032425,13142560956.621841
102828,103321,,,319033,17174883-6448252,,G,259.453461,-64.807022,215.86160828400003,,0.048903,-20.3499,0.049992369646619766,10863255647.271976
102862,103355,,,322059,17181917-6430190,,G,259.579895,-64.50528,232.728445366,,0.052533,-20.9242,0.050008427226981664,18436564622.990047
102949,103442,,,329500,17052208-6345280,,G,256.34201,-63.757778,207.001295395,,0.046926,-20.2559,0.05005056735668549,9962308814.736816
102950,103443,,,329721,17105553-6343576,,G,257.731384,-63.732685,225.947280847,,0.051045,-20.543000000000006,0.050051046967039006,12977767816.857841
102973,103466,,,332287,17073550-6327305,,G,256.89794900000004,-63.458477,216.29005441799998,,0.04893,-20.6392,0.050063373744913285,14180123065.852785
102994,103487,,,334792,17061481-6311428,,G,256.561737,-63.195225,164.523003583,,0.036433,-20.5171,0.05007198840780673,12671849316.692757
102998,103491,,,334938,17150147-6310540,,G,258.756165,-63.181679,241.90002324,,0.054507000000000014,-20.5922,0.05007381058673475,13579381825.589365
103000,103493,,,335032,17162939-6310234,,G,259.122498,-63.173176,133.294185994,,0.03172,-19.0461,0.05007451266134788,3269188782.021036
103073,103566,,,344453,17020524-6227059,,G,255.521851,-62.45165600000001,187.13816997,,0.042088,-19.5378,0.0501113433470476,5141857067.170795
103267,103760,,,363293,17075468-6026355,,G,256.977844,-60.443207,207.235602537,,0.0470456935228,-18.8123,0.050211026732907865,2635845800.362895
129334,129827,,,2801757,17055131-6302499,,G,256.46380600000003,-63.047199,221.592696192,,0.050076,-20.4608,0.0616249086808235,12031506222.336994
129335,129828,,,2801758,17044706-6423241,,G,256.196106,-64.390038,254.339070906,,0.057196,-20.0571,0.061625215250044135,8295450955.036774
133904,134397,,,6dFJ1714552-633538,17145523-6335380,,G,258.730133,-63.593914,227.12581230400002,,0.05131,-20.0223,0.06356656698683319,8033781208.358063
133905,134398,,,6dFJ1716252-631509,17162523-6315094,,G,259.105164,-63.252617,240.744066821,,0.054258,-21.1928,0.06356743957345408,23611305475.36033
137947,138440,,,6dFJ1700398-623805,17003985-6238054,,G,255.166061,-62.634846,171.86159702400002,,0.038286,-19.3409,0.0657229916928665,4289039046.680336
137951,138444,,,6dFJ1702401-645241,17024014-6452410,,G,255.667282,-64.87808199999999,253.51426509400002,,0.05702,-20.829,0.06572451543752962,16888846947.909271
137954,138447,,,6dFJ1702577-631904,17025766-6319042,,G,255.740265,-63.317837,221.103570948,,0.049955,-19.927,0.06572551680487934,7358681396.51047
137955,138448,,,6dFJ1706482-622611,17064814-6226114,,G,256.700623,-62.436504000000006,196.65822005599998,,0.044314,-20.4156,0.06572594331422299,11540908558.061642
137956,138449,,,6dFJ1707044-625613,17070438-6256133,,G,256.76825,-62.937046,173.89784281299995,,0.038872,-20.4885,0.06572639944413135,12342410879.36052
137961,138454,,,6dFJ1713059-602605,17130591-6026042,,G,258.274658,-60.434513,210.135982627,,0.047676,-20.2085,0.06572850994630422,9536741259.755886
137970,138463,,,6dFJ1719283-612345,17192829-6123452,,G,259.867889,-61.395912,159.929848187,,0.035726,-19.6156,0.06573155577670943,5523826128.63219
148187,148680,,,323723,17061343-6420158,,G,256.555969,-64.33773000000001,251.343710123,,0.05655,-20.3273,0.07039861970000688,10639470138.894958
186676,187169,,,,17002429-6340456,,G,255.101242,-63.679337,242.545490784,,0.05464,-19.735,0.08534425960386753,6165950018.614835
186678,187171,,,,17012099-6143465,,G,255.337494,-61.729591000000006,248.28589087900002,,0.055877,-19.7448,0.08534485202445932,6221856637.7770405
191721,192214,,,,17155445-6020044,,G,258.976898,-60.33456,240.46094194,,0.054183,-19.6572,0.08694188780155522,5739578498.805364
194675,195168,,,,17042337-6344525,,G,256.097412,-63.747921,224.602884649,,0.05073,-19.5541,0.08796495346178791,5219633382.216676
195324,195817,,,,17071840-6330032,,G,256.82669100000004,-63.5009,192.57603103,,0.043275,-19.231,0.08819196105247264,3876144867.002396
