,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
1421,1896,,,,03033838-1536486,,G,45.909931,-15.613506,36.1156146189,,0.005951,-20.4515,0.0009244810760355767,11928889070.568674,1960.0
1714,2189,11420.0,NGC1172,NGC1172,03013603-1450118,,G,45.400146,-14.836633,26.6062215043,,0.00595,-19.2859,0.001104140015791865,4077181077.953293,1960.0
3263,3738,10851.0,NGC1125,NGC1125,,,G,42.9183,-16.65086,53.1182570321,,0.0103891251946,-20.4562,0.002102256963796619,11980639490.35819,1960.0
3298,3773,10669.0,NGC1114,NGC1114,02490719-1659360,,G,42.279972,-16.993354999999998,52.1578664344,,0.0109821654911,-21.2566,0.002122201502384525,25040327230.699867,1960.0
6281,6757,11359.0,NGC1163,NGC1163,03002208-1709091,,G,45.092037,-17.152529,33.4783058794,,0.00918582459291,-18.9438,0.004114300654922252,2975226269.959196,1960.0
7475,7954,11264.0,IC0276,IC0276,,,G,44.673,-15.70215,47.0340424415,,0.00844641422321,-19.5021,0.004895723859188758,4975537456.346305,1960.0
8259,8738,,,IC1866,02545299-1539094,,G,43.720829,-15.652617,133.89105876,,0.028524,-21.1998,0.005383118990503335,23764024967.8706,1960.0
11371,11851,,,,03003174-1544101,,G,45.132267,-15.736141,26.182418734099997,,0.012723,-17.668,0.00739321459571463,918755601.6660637,1960.0
13064,13547,11620.0,PGC011620,PGC011620,03054091-1643365,,G,46.420479,-16.726817999999998,102.75635382700001,,0.02868,-20.207,0.008491027908721901,9523574861.919228,1960.0
15208,15692,11533.0,NGC1188,NGC1188,03034337-1529046,,G,45.930733,-15.484623999999998,38.3775380858,,0.006991,-18.7494,0.009830725311298649,2487482304.8653173,1960.0
19113,19598,,,11090,02561094-1523499,,G,44.045616,-15.397197,132.688457651,,0.029133734566900008,-20.7842,0.012311058139164863,16206155436.61592,1960.0
19215,19700,,,NGC1191,03033083-1541069,,G,45.87849,-15.685265,138.292683409,,0.028913,-20.801,0.012374695576978562,16458869432.193037,1960.0
23202,23689,,,NGC1192,03033464-1540439,,G,45.894356,-15.678872,143.551512098,,0.032277,-20.794,0.014805886067115288,16353096517.445822,1960.0
25333,25821,,,NGC1157,02580668-1507066,,G,44.527866,-15.118526999999998,132.607703004,,0.043202,-20.5828,0.016101026655056146,13462322803.95726,1960.0
25968,26456,,,,03032612-1539429,,G,45.858868,-15.661934,36.740607285500005,,0.00894,-18.3257,0.016483428049150102,1683759270.9218328,1960.0
29378,29868,,,NGC1180,03015102-1501475,,G,45.462612,-15.029869,141.166148903,,0.030016,-20.5477,0.01857634927666771,13034068527.551031,1960.0
29783,30273,,,11158,02571064-1639416,,G,44.294373,-16.661558,206.647569705,,0.038272,-21.4212,0.01881589694370421,29139359399.71745,1960.0
31801,32291,,,894583,02555568-1642559,,G,43.982021,-16.715529999999998,142.637653349,,0.042932,-19.6972,0.01998840875605561,5954975787.328654,1960.0
35826,36317,,,134937,03002163-1801433,,G,45.090134,-18.028706,265.556859599,,0.054142,-21.5008,0.022308518007344333,31355952653.17738,1960.0
35989,36480,,,NGC1181,03014274-1503085,,G,45.428093,-15.052363,140.80625557,,0.02734,-20.2351,0.02241075596961684,9773272319.752005,1960.0
37426,37917,,,175783,03021403-1549244,,G,45.558464,-15.823462,195.58225046799998,,0.036636,-21.2376,0.02321975308772299,24605942228.143982,1960.0
38744,39236,,,,02560264-1629159,,G,44.011028,-16.487755,142.17407560200002,,0.041465,-20.1641,0.02398299060786298,9154613215.832188,1960.0
39802,40295,10903.0,PGC010903,PGC010903,02530716-1747205,,G,43.279861,-17.789047,211.745870691,,0.047675,-20.8321,0.02444694845663151,16937136983.043613,1960.0
