,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
26249,26737,,,35387,11281913+7737503,,G,172.079712,77.630646,103.698168664,,0.030326,-19.6949,0.016659691637898568,5942374248.055849
27968,28456,,,UGC06481,11303935+7933306,,G,172.663971,79.55851700000002,188.252404066,,0.044191,-21.1677,0.017734778549701898,23071721463.941204
30796,31286,,,35817,11351747+7847394,,G,173.822815,78.794296,182.484531385,,0.0417114808557,-20.5961,0.01940725218833228,13628247120.092545
38346,38837,,,35870,11360243+7858084,,G,174.010132,78.96901700000002,160.174283291,,0.035367,-20.6,0.023740955606554103,13677288255.958578
81472,81965,,,35714,11335693+7613452,,G,173.48722800000004,76.229225,144.821462874,,0.032391,-20.1692,0.038806568986913495,9197716092.463757
85716,86209,,,91123,11302058+7957485,,G,172.58578500000004,79.96347800000002,193.143198685,,0.0432274716137,-19.2294,0.04087867491478787,3870436975.596211
85718,86211,,,91135,11380481+7923050,,G,174.520065,79.384727,169.467970294,,0.0379730589865,-19.4054,0.04087936779632439,4551557148.272542
129014,129507,,,2766420,11362648+7507178,,G,174.110352,75.121635,166.754075348,,0.037358,-20.7294,0.0614961306930222,15408487131.602415
139335,139828,,,35315,11281428+7903542,,G,172.05950900000005,79.065079,170.68499435299998,,0.038242,-20.619,0.06637910298410014,13918742488.392998
139344,139837,,,36105,11390946+7543037,,G,174.789444,75.71770500000002,146.339788926,,0.032732,-20.5168,0.06638394832034457,12668348439.018658
145780,146273,,,213843,11305246+7714093,,G,172.718597,77.235939,259.446178638,,0.057618,-21.0202,0.06934920764415979,20140952257.446068
145781,146274,,,213844,11303937+7717583,,G,172.664078,77.29953,248.49524154099998,,0.055272,-20.0666,0.06934951690757664,8368353161.130758
179071,179564,,,2766824,11260228+7512134,,G,171.50953700000005,75.203728,169.704072351,,0.038019,-19.9805,0.08236364499991386,7730364996.011354
179081,179574,,,2767312,11222246+7518165,,G,170.59361299999995,75.30459599999998,232.293218156,,0.051807000000000006,-20.5612,0.08236772375907593,13197145352.07382
179086,179579,,,2767372,11283557+7519101,,G,172.148209,75.319489,239.518913027,,0.053362,-19.7457,0.08236899883647132,6227016263.531691
179087,179580,,,2767440,11275295+7520003,,G,171.970627,75.333435,226.136741717,,0.050479,-19.8659,0.08236925590478568,6956006833.872872
179095,179588,,,2767692,11370002+7523267,,G,174.250092,75.390762,159.527024874,,0.03572,-19.7282,0.08237203044132697,6127453159.070412
179106,179599,,,2767839,11274576+7525323,,G,171.940689,75.425652,221.948049973,,0.049571,-21.1693,0.0823773688419852,23105746273.41388
179126,179619,,,2768370,11353065+7534081,,G,173.877731,75.568939,213.67418666700001,,0.047773,-20.6208,0.08238547581082799,13941836970.883612
179188,179681,,,2769841,11205316+7558238,,G,170.22151200000005,75.973297,213.49465312799998,,0.047728,-20.2999,0.08241200939864111,10374328603.200243
