,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
953,1427,165398.0,PGC165398,PGC165398,,,G,67.9878,59.42981,71.46721994939999,,0.0149003474502,-18.0605,0.0006117539454786956,1318863958.026115
1980,2455,,,,04383342+5532126,,G,69.639252,55.53685400000001,76.4459546944,,0.013816,-20.3588,0.001287420573878474,10952669931.143778
2585,3060,,,,04273670+5644418,,G,66.90295400000001,56.74496800000001,72.8781596987,,0.009215,-20.155,0.0016679325205519082,9078205301.781898
3017,3492,,,2MFGC03806,04391275+5820444,,G,69.803139,58.34568,72.2319424529,,0.015291999999999997,-20.8526,0.0019352466835540554,17259968548.54724
4442,4918,,,,04361077+5919153,,G,69.044914,59.320934,76.9874487365,,0.018431,-20.8971,0.002896877395828859,17982083086.563606
5096,5572,,,,04372260+5559348,,G,69.344177,55.993,77.1283418868,,0.012516,-20.1401,0.0033463625966137192,8954472354.898949
5783,6259,89984.0,PGC089984,PGC089984,,,G,68.2371,59.7735,78.48038488579998,,0.0164572882286,-18.2638,0.00378217945873539,1590449925.0617847
6592,7068,,,,04202172+5810342,,G,65.090523,58.17616700000001,159.481767091,,0.016993,-22.3156,0.004315233435823304,66410996974.64846
7084,7561,,,2593978,,,G,67.6356,59.76161,74.118248247,,0.0170005585003,-18.1396,0.0046297426876829965,1418534817.8693252
8395,8874,,,,04365398+5536579,,G,69.22492199999999,55.6161,80.2694001655,,0.008278,-19.6788,0.005472382100987942,5854906985.428346
10587,11066,,,2798578,04382564+5533056,,G,69.606842,55.551575,158.472689812,,0.020599,-20.6268,0.006882168379337665,14019095686.334406
12824,13307,,,,04350092+5939419,,G,68.753853,59.66164000000001,71.361756955,,0.028891000000000007,-19.5823,0.008340608364977301,5356979692.114325
13162,13645,,,2798262,04235030+5740424,,G,65.959587,57.678452,140.75677355,,0.020026,-21.4023,0.008548374383823887,28636504174.17679
15735,16219,,,,04394923+5504064,,G,69.955147,55.068447,146.65075542600002,,0.009951,-20.4564,0.01017726996143222,11982846608.986706
16341,16825,,,,04342620+5527118,,G,68.609169,55.453293,144.280993991,,0.022552000000000003,-20.164,0.010557256735870971,9153770083.623571
18873,19358,,,2559573,,,G,66.7777,57.19144,155.524264407,,0.035187827593900003,-18.699,0.012155218188661962,2374652143.651677
20171,20656,,,,04305780+5742283,,G,67.740868,57.707874,227.380060742,,0.02558,-22.1008,0.01296235284333853,54490400506.91786
20513,20998,,,,04250338+5717356,,G,66.26409100000001,57.293224,71.4584312186,,0.022795,-18.9443,0.013171181825464031,2976596727.8260694
21832,22318,,,,04384462+5635266,,G,69.685928,56.59073299999999,76.6528550597,,0.017668,-19.3746,0.013971795630920773,4424253468.127226
24570,25058,,,2590277,,,G,68.1747,59.42211,70.4215497954,,0.015879577939799997,-17.3485,0.015645311959885406,684541843.3584827
36227,36718,,,166491,04273744+5810278,,G,66.906006,58.174416,228.89671391599998,,0.0511894155947,-19.2382,0.0225440853839692,3901934726.2690845
144067,144560,,,168455,04225123+5535449,,G,65.713486,55.59581800000001,38.8596825769,,0.009965,-17.9885,0.0686481606406906,1234241087.936047
180619,181112,,,2798155,04203724+5807181,,G,65.15520500000001,58.1217,128.729526967,,0.028514,-20.5104,0.08303048579814762,12593893025.02571
180620,181113,,,2798159,04203508+5804591,,G,65.146194,58.083096,227.29684999900002,,0.050506,-20.564,0.0830309747752806,13231223331.133738
180621,181114,,,2798162,04202348+5803051,,G,65.09783900000001,58.051441,182.224676385,,0.040609,-19.743,0.08303120433122839,6211550208.324403
