,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
3740,4216,55083.0,ESO274-013,ESO274-013,15261454-4408541,,G,231.560623,-44.14836500000001,76.6704642863,,0.016172,-20.4021,0.0024075595953115675,11398297813.87818
5350,5826,,,3441917,15374801-4436465,,G,234.450073,-44.612926,169.059374153,,0.025734,-21.5612,0.0035097837625801724,33149730344.533974
7912,8391,90207.0,PGC090207,PGC090207,15255860-4200302,,G,231.494186,-42.00839600000001,70.6807350455,,0.01979,-20.0385,0.005162052104950293,8154550000.611174
8378,8857,166039.0,PGC166039,PGC166039,15262015-4133087,,G,231.583969,-41.552429,67.9933751942,,0.017678,-20.0383,0.005462522356391611,8153048015.331681
8464,8943,,,542055,15280908-4359288,,G,232.037857,-43.991348,174.452584702,,0.029082,-21.3774,0.005514859122518309,27987235357.994587
8657,9136,,,,15382201-4427568,,G,234.591736,-44.465782,160.35988574299998,,0.034538,-21.1265,0.005636126059637234,22212630892.98436
9588,10067,,,,15243152-4239260,,G,231.131348,-42.657246,164.296357866,,0.02593,-21.6551,0.006229588277105277,36144315125.107414
11328,11808,,,96563,15204996-4008113,,G,230.208206,-40.136482,104.36028407299999,,0.027156,-20.6147,0.007363107753992447,13863727070.08667
11355,11835,,,ESO328-047,15235739-4114079,,G,230.989166,-41.235535,110.29926835,,0.03724,-20.4069,0.007381230980738948,11448800824.815657
13957,14441,4076983.0,6dFJ1526510-404040,6dFJ1526510-404040,15265099-4040396,,G,231.712479,-40.677689,69.4201725642,,0.028149,-19.0244,0.009033680422466757,3204497964.087344
15799,16283,,,,15335919-4432525,,G,233.496628,-44.547939,88.2098896014,,0.025916,-19.9806,0.010221524138767743,7731077021.728949
16412,16896,55228.0,ESO274-017,ESO274-017,15292687-4253270,,G,232.361969,-42.890858,46.9730488585,,0.02249,-18.6092,0.010602143731836784,2186150215.350585
18709,19194,,,588964,15200652-4012282,,G,230.027176,-40.207851,103.31163288299999,,0.026919,-19.9757,0.012044908368718587,7696264768.929195
18791,19276,,,ESO274-012,15222735-4308102,,G,230.613983,-43.136185,129.34790890600001,,0.028419,-20.8338,0.012096734623748936,16963677210.818556
19942,20427,,,,15282187-4358558,,G,232.091141,-43.982193,130.253304571,,0.034729,-20.3049,0.012816306078533913,10422214328.311745
20773,21258,55658.0,ESO274-019,ESO274-019,15381595-4424397,,G,234.566483,-44.411053,51.4945147101,,0.0106409153205,-19.4288,0.013319968337440306,4650717930.210165
20877,21362,,,6dFJ1525493-422755,15254931-4227552,,G,231.45546,-42.465355,123.755711012,,0.026667000000000003,-20.4888,0.01338601041687743,12345821684.71531
22109,22595,55508.0,ESO329-010,ESO329-010,,,G,233.791,-41.47898,80.18124543270001,,0.0168903084452,-19.6504,0.014133026043863402,5703743672.59924
22236,22722,4076970.0,6dFJ1523052-443016,6dFJ1523052-443016,15230518-4430157,,G,230.771622,-44.504368,77.4409731133,,0.032085,-19.1479,0.014207704085820916,3590541907.3338366
22861,23347,,,,15383555-4425008,,G,234.648148,-44.41688900000001,176.29484707,,0.033345,-20.3592,0.014596568764624219,10956705787.25228
23255,23742,,,2801604,15300060-4442323,,G,232.502518,-44.708977,100.34099433200001,,0.033051,-20.3904,0.01484044705973824,11276128075.708807
23986,24474,55164.0,ESO329-004,ESO329-004,15280012-4021114,,G,232.000504,-40.353172,80.7807505366,,0.031341,-20.0565,0.015292611963914885,8290867985.864493
24826,25314,,,166037,15255196-4138176,,G,231.46652200000003,-41.638241,168.98674041799998,,0.037867000000000005,-20.5293,0.015791953879657615,12815041000.316757
26428,26916,,,6dFJ1528201-431819,15282012-4318188,,G,232.083862,-43.305244,162.973075746,,0.034963,-20.7686,0.016781260671036143,15974968114.717104
27181,27669,55737.0,ESO274-021,ESO274-021,15395268-4435392,,G,234.969513,-44.594231,50.5957475484,,0.029637,-18.3516,0.017237757105033103,1724407884.8633535
27421,27909,,,6dFJ1538434-400601,15384340-4006004,,G,234.68084700000003,-40.100121,103.093951064,,0.035326,-19.4552,0.01738233198281591,4765187567.201216
30625,31115,166044.0,PGC166044,PGC166044,15295522-4022595,,G,232.480103,-40.383205,77.88576035359999,,0.042653,-19.1703,0.01930476245999979,3665388390.8101587
30663,31153,,,6dFJ1520344-415437,15203443-4154363,,G,230.143463,-41.910095,225.51294836900001,,0.044042000000000005,-21.2869,0.01932891146514766,25748978226.348053
32622,33112,,,,15231858-4141301,,G,230.827454,-41.691704,221.943434742,,0.050429,-21.2462,0.020474213098941173,24801617193.94947
