,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
1944,2419,,,,05471491+5052151,,G,86.812126,50.870884,117.06232838700001,,0.018818,-21.7641,0.0012633690310048927,39961336067.45815
2061,2536,,,,05552530+5154380,,G,88.855446,51.910564,89.3283292761,,0.022113,-20.5379,0.0013462172662599124,12916950640.121815
5384,5860,,,,05483304+5018350,,G,87.137672,50.309727,121.40373132799999,,0.020595,-21.1802,0.003531405398863849,23338879407.33007
6734,7210,,,,05564409+5403016,,G,89.18373100000002,54.050472,114.91182430399999,,0.028914,-20.9878,0.004408126141168151,19548795343.34276
6819,7296,18191.0,UGC03383,UGC03383,05592462+5425086,,G,89.852623,54.419064,80.4148613418,,0.020126,-20.3537,0.004464590881532509,10901342886.899048
7147,7624,,,17934,05493013+5118300,,G,87.375557,51.30835,104.635838835,,0.029434,-20.6554,0.004675523575533471,14393287488.961956
7977,8456,,,UGC03359,05495854+5105350,,G,87.493935,51.093075,118.66952264,,0.0265015932508,-19.7517,0.0052061550712833825,6261523285.713684
8751,9230,17678.0,UGC03346,UGC03346,05440991+5112014,,G,86.041306,51.20039000000001,91.6195941003,,0.020396,-20.6559,0.005690548439433692,14399917369.27332
11081,11561,,,2MFGC04694,05472110+5058412,,G,86.837921,50.978127,131.719543706,,0.026794,-20.4903,0.007207273714412459,12362889855.25822
14431,14915,,,,05514540+5050236,,G,87.939178,50.839912,158.22838857600001,,0.030831,-20.9974,0.009335135875947509,19722410776.331
14872,15356,,,2376214,05474802+5033063,,G,86.950089,50.551758,157.45489486,,0.032342,-21.2018,0.009608631172385085,23807840262.571247
16227,16711,,,3087304,,,G,86.6988,50.74714,127.264735302,,0.0283565241783,-18.8835,0.010478648327760435,2814491879.812151
17726,18211,,,2365573,05404111+5011230,,G,85.17130300000002,50.189747,118.71864492899999,,0.02839,-20.2336,0.01144237531464928,9759779367.807207
19572,20057,,,,05581173+5328180,,G,89.548889,53.471684,156.916729414,,0.037828,-20.7553,0.012585838179903936,15780472400.311644
21749,22235,,,2387213,,,G,88.4412,51.03561,124.440187185,,0.027724423862200004,-19.4248,0.01391886861938046,4633615575.211775
22798,23284,,,17590,05405280+5012086,,G,85.220016,50.202396,123.872016254,,0.03121,-20.2319,0.014560730217162409,9744509873.8033
23797,24285,,,97120,05482365+5038020,,G,87.098579,50.6339,128.926678497,,0.0287427143714,-19.1817,0.015174683573215081,3704076947.324557
24941,25429,,,97119,05471492+5038251,,G,86.812187,50.640331,161.37863302600002,,0.032055,-20.4752,0.015860640980870536,12192141657.899313
25340,25828,,,17923,05491682+5048415,,G,87.320084,50.811539,92.3630927004,,0.0206646403323,-19.6775,0.016104914064952475,5847900841.4448
26331,26819,,,,05550520+5142206,,G,88.77166700000002,51.705738,166.146267808,,0.027921,-20.7575,0.016715426460491747,15812480392.70389
26783,27271,,,,05543155+5157266,,G,88.631462,51.957413,255.29460730099999,,0.044596,-21.7492,0.016998211970386756,39416676224.61058
