,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
12934,13417,,,203428,19063431-0509129,,G,286.642975,-5.153588,142.54313180000003,,0.0328963064482,-19.6457,0.008408441463449764,5679106329.186449,1747.0
100887,101380,,,203476,19073246-0646289,,G,286.885284,-6.774699000000001,107.17926352100001,,0.023886041943,-18.8576,0.048945536371231946,2748147255.162563,1747.0
145485,145978,,,203718,19140921-0730441,,G,288.538391,-7.512257000000001,178.90314749400002,,0.040515,-19.5511,0.0692396433121278,5205230909.111699,1747.0
183829,184322,,,3099094,19100415-0630273,,G,287.517303,-6.507601,204.379133044,,0.046222000000000006,-19.5872,0.08430114855900568,5381210736.248582,1747.0
261208,261701,,,,19114415-0738340,,G,287.93396,-7.6427960000000015,198.600457413,,0.044926,-20.0229,0.11017492975050984,8038222066.8637705,1747.0
261209,261702,,,,19120894-0655419,,G,288.037262,-6.928324000000001,183.629058688,,0.041551,-20.6877,0.1101754777353573,14827912002.234512,1747.0
261210,261703,,,,19122941-0748198,,G,288.122559,-7.805505,233.024803077,,0.052445000000000006,-19.892,0.11017574105820906,7125248247.522675,1747.0
406349,424830,,,,19104524-0551204,,G,287.688538,-5.855676,283.202853988,,0.063023,-20.5245,0.13277363215794524,12758511223.468826,1747.0
406350,424831,,,,19112033-0547357,,G,287.834747,-5.793275,258.284156664,,0.057702,-20.9055,0.13277430187066855,18121744376.590256,1747.0
413424,431905,,,,19103628-0837091,,G,287.651184,-8.619208,267.708495932,,0.059719000000000015,-19.8493,0.13587990307113126,6850464182.980277,1747.0
413425,431906,,,,19141682-0641530,,G,288.570099,-6.6980830000000005,244.924119058,,0.054833000000000014,-19.7622,0.13588013672261848,6322371336.632834,1747.0
680425,701056,,,203683,19130373-0716282,,G,288.2655640000001,-7.274511,509.06366563,,0.109618,-21.1979,0.32639040436641903,23722475129.721645,1747.0
680438,701069,,,203748,19150159-0714458,,G,288.756653,-7.2460710000000015,760.968020905,,0.158633,-22.0278,0.32640067710829423,50947162382.25466,1747.0
680445,701076,,,203798,19164601-0724274,,G,289.191742,-7.4076179999999985,288.617019288,,0.064174,-20.5946,0.32640510401241457,13609432000.911676,1747.0
680446,701077,,,203800,19164978-0723164,,G,289.207428,-7.387896,419.055794802,,0.091383,-20.9374,0.326405793693872,18662077988.285538,1747.0
912722,933545,,,,19155690-0721006,,G,288.987122,-7.350179,512.239872033,,0.110254,-20.9024,0.4983780342393368,18070076867.87739,1747.0
912737,933560,,,,19162038-0737501,,G,289.08493,-7.630603999999999,909.1890685139999,,0.186269,-21.2753,0.4983887654104664,25475340650.207317,1747.0
912738,933561,,,,19164175-0715461,,G,289.173981,-7.262817999999998,315.444970822,,0.069851,-19.8266,0.4983890133401634,6708725155.959468,1747.0
1071248,1092509,,,,19165126-0649054,,G,289.213593,-6.818173,906.903984455,,0.185849,-21.6548,0.6130195264850147,36134329461.39716,1747.0
1071249,1092510,,,,19164817-0726404,,G,289.200714,-7.444561999999999,495.652102424,,0.106927,-21.2449,0.6130204419643588,24771938891.370453,1747.0
1085812,1107107,,,,19102905-0732001,,G,287.621063,-7.5333770000000015,1045.48733382,,0.211002,-21.5056,0.6235061496623758,31494883048.36953,1747.0
1085818,1107113,,,,19115099-0729209,,G,287.962494,-7.489161,291.263685285,,0.064736,-20.3874,0.6235098118483755,11245013987.908749,1747.0
1085819,1107114,,,,19121041-0655419,,G,288.043396,-6.928323,563.5256198769999,,0.120456,-21.0686,0.623510590115257,21059109365.449528,1747.0
1085820,1107115,,,,19122599-0705578,,G,288.108307,-7.099392999999999,504.029758139,,0.108609,-21.5033,0.6235117515867361,31428235589.20227,1747.0
1085822,1107117,,,,19124854-0716272,,G,288.202271,-7.2742429999999985,765.3980528589999,,0.159471,-21.1684,0.6235128836308759,23086601148.604923,1747.0
1085823,1107118,,,,19132132-0746514,,G,288.338867,-7.780950999999999,397.76754126699996,,0.087008,-20.7761,0.6235134780989691,16085701303.606457,1747.0
1085824,1107119,,,,19132415-0814254,,G,288.3506470000001,-8.240396,530.194680465,,0.11384,-21.0262,0.6235142265588908,20252563381.76325,1747.0
1093366,1114682,,,,19140869-0801561,,G,288.536224,-8.032257000000001,352.769738646,,0.077678,-20.8305,0.6289330041421322,16912195877.396568,1747.0
1093368,1114684,,,,19145923-0647308,,G,288.746796,-6.791906,481.917977918,,0.104162,-21.1379,0.6289344887144931,22447087527.318386,1747.0
