,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
9797,10276,,,,00181992-7309093,,G,4.583019,-73.152588,87.8872574464,,0.020108,-20.0096,0.00637428416816525,7940356472.878351
16492,16976,405.0,ESO028-009,ESO028-009,00054271-7542251,,G,1.427981,-75.706978,86.74286422590002,,0.021229,-20.4672,0.010645055319810772,12102636791.332886
33492,33982,,,1989,00325259-7813268,,G,8.219130999999999,-78.224136,254.47422787,,0.060756,-21.3052,0.02096792959564889,26186653397.752453
35184,35674,,,233402,00334054-7811508,,G,8.418928999999999,-78.197456,275.081136604,,0.055645000000000014,-21.4253,0.021936009317036625,29249604626.402313
44678,45171,240489.0,PGC240489,PGC240489,00391631-7620545,,G,9.817998,-76.348495,67.0016211201,,0.015299,-19.0484,0.02578828459200001,3276121501.016393
48051,48544,3097982.0,PGC3097982,PGC3097982,00073858-7210244,,G,1.910784,-72.173454,106.75669044600001,,0.024657,-19.606,0.026580327776411884,5475200153.037662
48311,48804,926.0,ESO050-006,ESO050-006,00135899-7001216,,G,3.495813,-70.022675,97.8921353455,,0.022594,-19.7137,0.02665100141772668,6046165070.84503
78456,78949,,,11,00000949-7720287,,G,0.039572,-77.34133100000003,245.40283713099998,,0.055194327597199985,-19.9094,0.037172516625414084,7240357325.65926
78603,79096,,,1263,00193468-7706191,,G,4.894533999999998,-77.105316,265.257609496,,0.059467,-20.9663,0.03724956387815431,19165493210.61081
78681,79174,,,1991,00325358-7813018,,G,8.223255,-78.21719399999998,273.168528166,,0.061167999999999986,-21.2982,0.037290630142262464,26018364885.05936
85560,86053,,,89877,00215355-7910077,,G,5.473166,-79.16883100000003,239.495713713,,0.05392,-21.1185,0.04080519026133065,22049563679.69638
97399,97892,,,170469,00004283-7217148,,G,0.17849600000000002,-72.287453,152.524456457,,0.035460000000000005,-20.1747,0.047105395137421034,9244427056.863962
97408,97901,,,170542,00043610-7051133,,G,1.150424,-70.853714,231.72380531099998,,0.052238,-20.6899,0.04711126158823813,14857987888.590809
97432,97925,,,171462,00132563-7236206,,G,3.356824,-72.605728,255.313254613,,0.057315,-21.2514,0.04712265558185338,24920686394.781483
97443,97936,,,171810,00180295-7311114,,G,4.512298,-73.186523,227.39855230400002,,0.051295000000000014,-20.8159,0.04712860854786533,16686298178.018887
97467,97960,,,172238,00310805-7248133,,G,7.783579,-72.803696,156.360572547,,0.036422,-20.2126,0.04714339827161197,9572822361.869123
101363,101856,,,229203,00090207-7949591,,G,2.258627,-79.83309200000002,194.34189994599998,,0.043093,-20.8798,0.049185583390752366,17697829222.273468
101373,101866,,,229465,00083141-7944177,,G,2.130877,-79.738274,228.267772935,,0.051472,-21.2702,0.049191034896098655,25355956614.632042
101429,101922,,,231339,00290102-7900276,,G,7.254253,-79.007683,262.331960933,,0.058849,-20.8653,0.04922403456961495,17463046080.587944
101436,101929,,,231484,00033553-7856337,,G,0.898066,-78.942711,207.842123346,,0.046947,-21.3617,0.049228559824189166,27585445364.80686
101467,101960,,,232391,00124012-7834163,,G,3.167206,-78.571198,223.974764473,,0.050534,-20.832,0.04924657561424959,16935577086.915173
101489,101982,,,232812,00125661-7824471,,G,3.235876,-78.413101,255.392506838,,0.057354,-20.839,0.04926075016420682,17045117524.684748
101490,101983,,,232879,00064759-7823333,,G,1.6983099999999998,-78.392609,223.328295757,,0.050392,-20.9437,0.0492614438591838,18770679742.098736
101493,101986,,,232935,00152648-7822310,,G,3.860374,-78.375298,214.42465204299998,,0.048443,-21.1084,0.04926384014012398,21845399936.440136
101506,101999,,,233304,00322184-7813586,,G,8.091041,-78.23297099999998,259.856948717,,0.058312,-21.0557,0.049271293902725166,20810379494.34242
101507,102000,,,233311,00041075-7813531,,G,1.044795,-78.231422,279.407197221,,0.06250399999999999,-21.3962,0.04927234627294489,28476066600.212475
101508,102001,,,233312,00183258-7813514,,G,4.6357870000000005,-78.230965,234.479193057,,0.052827,-20.5295,0.04927281995676421,12817401835.54093
101510,102003,,,233337,00321307-7813225,,G,8.054462,-78.222939,197.99109135400002,,0.044208,-20.8482,0.0492739225123893,17190163207.42957
101517,102010,,,233486,00360928-7810088,,G,9.038679,-78.169128,270.310987868,,0.060555,-20.8243,0.04927780400625592,16815895506.542675
101579,102072,,,235954,00252993-7728430,,G,6.374719,-77.478638,208.623416075,,0.04721,-19.8398,0.04931189434594648,6790785302.071306
101587,102080,,,236155,00160602-7725453,,G,4.025103,-77.42926,243.925074378,,0.054874,-21.1843,0.049315942790834434,23427179222.557198
101588,102081,,,236218,00164244-7725081,,G,4.176845,-77.41893,257.640316757,,0.057833,-20.9911,0.04931666744125701,19608302580.508373
101598,102091,,,236713,00034760-7718414,,G,0.948349,-77.311516,266.398641962,,0.059715,-20.6487,0.04932171056312265,14304741035.36265
101600,102093,,,236739,00384117-7718167,,G,9.671572,-77.304649,227.79614602200002,,0.051379,-20.5917,0.04932269751860655,13573129728.865608
101614,102107,,,237464,00190959-7708042,,G,4.789964,-77.134506,228.19378777400001,,0.051461,-20.8955,0.04933080135476112,17955603225.506516
101623,102116,,,237783,00134524-7703315,,G,3.438508,-77.058762,153.84329061100001,,0.03612,-19.4934,0.04933583780735985,4935827803.117621
101636,102129,,,238062,00281439-7659372,,G,7.059978,-76.99369,116.13412035200001,,0.026897000000000004,-20.0528,0.049343462138163485,8262662238.332547
101640,102133,,,238164,00011433-7657573,,G,0.309725,-76.96592700000002,232.237661362,,0.0523372761686,-20.2497,0.049345121270415,9905582057.290548
101649,102142,,,238518,00001440-7652248,,G,0.060017,-76.873558,281.205853646,,0.06288099999999999,-20.8411,0.04935042608767662,17078117608.4647
101657,102150,,,238803,00033625-7648065,,G,0.901053,-76.801811,280.63281125599997,,0.06275800000000001,-20.7407,0.049353740225473335,15569691231.72969
101681,102174,,,240096,00105352-7627255,,G,2.723032,-76.45710799999998,190.591736822,,0.04253,-20.4855,0.04936705027306773,12308354609.94011
101702,102195,,,241254,00222069-7609509,,G,5.586236,-76.164139,227.467896587,,0.051306,-20.3126,0.0493789436393132,10496390995.34138
101712,102205,,,241788,00315698-7602285,,G,7.987457000000001,-76.041252,258.886118119,,0.058094000000000014,-20.7825,0.04938442318188952,16180800376.430712
101716,102209,,,242014,00354296-7559281,,G,8.929021,-75.99114200000002,225.961143467,,0.050983,-20.9742,0.04938690065442936,19305453144.71805
