,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
41685,42178,47830.0,PGC047830,PGC047830,13345207+8657062,,G,203.716965,86.95174399999998,89.9120331653,,0.019803,-19.9301,0.02494356005708889,7379721967.502465
180284,180777,,,2790782,13335190+8802071,,G,203.466263,88.035309,231.94137424,,0.051623,-20.8109,0.08290407115000209,16609631601.942822
182109,182602,,,3085888,13290653+8723305,,G,202.277237,87.391808,263.635572244,,0.058439,-20.123,0.08360760641495807,8814547044.472212
184610,185103,,,UGC08615,13305780+8558078,,G,202.74086,85.968834,235.73029446799998,,0.052457,-20.7971,0.08464195054065811,16399854689.144684
201969,202462,,,,13222386+8549280,,G,200.599457,85.824448,82.2624127139,,0.018003,-19.634,0.09050834311463836,5618236281.34229
201971,202464,,,,13343879+8716062,,G,203.661652,87.268394,284.53326415,,0.062894,-21.0307,0.09050933117080004,20336677424.086903
201972,202465,,,,13350539+8715582,,G,203.772491,87.26619000000002,216.174875192,,0.048213,-19.096,0.09050945767022456,3422945623.160411
815555,836186,,,2790184,13263365+8552437,,G,201.640213,85.878807,459.85382287699997,,0.0997,-21.1131,0.428258415614286,21940170590.311825
815579,836210,,,2790455,13235905+8622160,,G,200.996048,86.37113199999997,417.587335926,,0.091082,-20.7017,0.4282789116915634,15020348180.976969
815589,836220,,,2790753,13331849+8738459,,G,203.327057,87.646088,323.57577323099997,,0.071563,-20.7969,0.42828556997098943,16396834002.493969
884260,905022,,,,13243539+8517232,,G,201.147461,85.289795,419.294899687,,0.091432,-20.9056,0.4778514394077463,18123413527.79476
884261,905023,,,,13250547+8628335,,G,201.272812,86.475983,468.616325419,,0.101475,-20.6101,0.4778519495937614,13805114085.47198
884262,905024,,,,13274965+8627004,,G,201.956879,86.450119,362.52802459800006,,0.079711,-20.2817,0.4778523266173735,10201875047.694538
884263,905025,,,,13241824+8625442,,G,201.076004,86.428955,352.012440886,,0.07752,-20.0178,0.4778526222882507,8000552879.143425
884264,905026,,,,13291456+8715458,,G,202.310684,87.262749,491.062219744,,0.106004,-20.7037,0.4778531784082965,15048042184.11605
884267,905029,,,,13300600+8523327,,G,202.525009,85.392418,353.81967179,,0.07789700000000001,-20.5479,0.4778550389166107,13036469712.853004
884268,905030,,,,13290305+8541423,,G,202.262726,85.695084,288.15570826,,0.064076,-20.9711,0.4778557503406725,19250410724.527664
884269,905031,,,,13283659+8533030,,G,202.152496,85.55083499999998,314.21652762900004,,0.069592,-20.9821,0.4778564690090734,19446435164.87033
884270,905032,,,,13313554+8625167,,G,202.898087,86.42132600000002,399.81573265,,0.08743,-20.7133,0.4778570300680946,15181685833.94377
884271,905033,,,,13300985+8621217,,G,202.541046,86.356041,490.167727053,,0.105824,-20.6637,0.4778575660727353,14503739805.768894
884272,905034,,,,13321352+8838207,,G,203.056366,88.63909100000002,355.12412032599997,,0.078169,-20.4159,0.4778579926999442,11544097869.541685
884275,905037,,,,13365913+8509509,,G,204.246399,85.164162,497.77724991800005,,0.107354,-20.8862,0.4778607583282875,17802459236.114502
884276,905038,,,,13342053+8549001,,G,203.585571,85.816696,1245.62016365,,0.246272,-21.3689,0.4778617845673696,27768984623.05873
884277,905039,,,,13345603+8602002,,G,203.733475,86.03340899999998,311.723013068,,0.069066,-20.2808,0.4778621612785847,10193421904.967087
884278,905040,,,,13331747+8609096,,G,203.32283,86.152679,435.54498601800003,,0.094755,-19.9612,0.4778624419308485,7594164494.426706
884279,905041,,,,13332503+8611387,,G,203.354309,86.194084,436.47129421,,0.094944,-20.6238,0.4778629585952624,13980412960.212984
884280,905042,,,,13345083+8728462,,G,203.711807,87.479523,515.1435663469999,,0.110835,-20.9466,0.4778636541455744,18820883220.301487
884282,905044,,,,13384680+8557312,,G,204.695038,85.958679,855.725993528,,0.176394,-21.3667,0.4778662671779953,27712773995.3471
884283,905045,,,,13395559+8627085,,G,204.981628,86.45237,409.00744301599997,,0.089321,-20.2167,0.4778666222926131,9609039972.449415
