,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
26,500,25950.0,NGC2784,,09121949-2410213,,G,138.08123799999998,-24.1726,6.07551035006,,0.006764,-18.7379,1.9351231979974843e-05,2461274204.06222
418,892,26157.0,NGC2815,NGC2815,09161974-2337596,,G,139.082275,-23.633236,38.9074672053,,0.00881538440769,-21.2202,0.0002512145922073973,24214750578.45481
450,924,26259.0,NGC2835,NGC2835,09175290-2221168,,G,139.470444,-22.354679,8.922884901389999,,0.007423999999999998,-19.5005,0.0002754821115152125,4968210633.313907
1724,2199,25654.0,NGC2772,NGC2772,,,G,136.924,-23.6212,52.9086893992,,0.010338095169,-20.5576,0.0011103060940775733,13153459744.546673
4497,4973,25926.0,ESO564-027,ESO564-027,09115466-2007008,,G,137.977768,-20.116894,33.9986288816,,0.00826854413427,-20.8973,0.0029365420181764355,17985395813.784275
8188,8667,,,ESO497-003,09013807-2447254,,G,135.40866100000002,-24.790405,107.548508211,,0.024873,-20.613000000000003,0.0053311129567395355,13842036815.687456
8424,8903,25408.0,ESO564-011,ESO564-011,09024614-2043311,,G,135.69229099999998,-20.72533,40.6499934009,,0.010364,-19.5573,0.005488308344078497,5235039947.038519
9476,9955,,,,09080035-2029082,,G,137.00148000000002,-20.485624,154.679144604,,0.025468,-21.6992,0.006157670738392357,37642633560.110535
10363,10842,25867.0,ESO497-018,ESO497-018,09102555-2329278,,G,137.60646100000002,-23.491083,72.0737073072,,0.032188999999999995,-19.7559,0.0067331632840430975,6285791914.637973
12652,13134,,,ESO497-010,09065875-2310564,,G,136.74482700000002,-23.182335,112.7494966,,0.029944,-20.2486,0.008223051670888893,9895551423.297665
17952,18437,,,,09005147-2236472,,G,135.214462,-22.613129,130.988577421,,0.030348000000000007,-20.7272,0.011576993439776605,15377296911.811728
18997,19482,,,,09015014-2414296,,G,135.458939,-24.241573,251.734865311,,0.047626,-21.7547,0.012238753912189195,39616855371.41104
22331,22817,,,6dFJ0917412-233503,09174119-2335031,,G,139.421661,-23.584202,238.665284952,,0.041701,-21.5619,0.014265442262647247,33171109656.649376
22569,23055,181568.0,PGC181568,PGC181568,09035559-2034448,,G,135.981659,-20.579119,78.1368091234,,0.034674,-19.6293,0.014413528448459046,5593968287.445125
22881,23367,,,,09032121-2014060,,G,135.838394,-20.235022,144.028807776,,0.044296,-20.5332,0.01460717264858436,12861155820.60782
25612,26100,,,,09005790-2239549,,G,135.241272,-22.665255,140.635321078,,0.037753,-20.1815,0.01626862146428684,9302506882.321327
25945,26433,,,,09180349-2438489,,G,139.514572,-24.646925,115.844114394,,0.03407,-20.1864,0.016469870365181806,9344584595.469385
36051,36542,,,3094353,09124528-2057325,,G,138.188675,-20.959028,154.620401539,,0.029154000000000006,-20.6563,0.022451129649611944,14405223472.245659
36097,36588,,,ESO564-007,09014223-2208213,,G,135.425964,-22.139263,131.212781467,,0.03979,-20.6709,0.02247430128244874,14600240174.3736
37526,38017,2816647.0,PGC2816647,PGC2816647,09033237-2120017,,G,135.884903,-21.33383,78.0751460016,,0.030642000000000006,-19.5216,0.02328340095272781,5065706222.808571
37998,38489,,,,09013198-2142572,,G,135.383286,-21.715916,155.940129959,,0.043042,-20.5338,0.02355931840647892,12868265122.160593
38295,38786,,,181613,09113387-2046262,,G,137.891144,-20.773952,155.35251015,,0.039386,-20.6956,0.023714110451476374,14936195862.397938
49393,49886,25407.0,ESO564-010,ESO564-010,09024493-2042511,,G,135.687241,-20.714218,64.5456584919,,0.014585,-20.2943,0.02696255715746597,10320957744.73725
49409,49902,25933.0,ESO497-021,ESO497-021,09120028-2331048,,G,138.00118999999998,-23.518003,177.569139874,,0.039885,-20.7228,0.026965541795345768,15315105752.344809
49413,49906,26044.0,ESO497-024,ESO497-024,09142022-2303043,,G,138.58428999999998,-23.051212,57.3609739555,,0.012618,-18.9761,0.02696617267670534,3065067195.4912252
49414,49907,26056.0,ESO564-032,ESO564-032,09143650-2158073,,G,138.6521,-21.968706,84.4289412601,,0.019868,-20.1025,0.0269664923368928,8649679187.756956
49417,49910,26111.0,ESO497-028,ESO497-028,09153438-2350529,,G,138.89328,-23.848028,63.4367820191,,0.014369,-19.1877,0.02696742755272084,3724603096.60308
49429,49922,26379.0,ESO497-039,ESO497-039,09195038-2413402,,G,139.95993,-24.227835,88.86852353299999,,0.020932,-19.2847,0.0269697017212977,4072677300.232992
51159,51652,4075777.0,6dFJ0905408-214257,6dFJ0905408-214257,09054077-2142574,,G,136.419907,-21.715958,96.1233040603,,0.022356,-19.4211,0.027455273213411943,4617851895.064251
51161,51654,4075866.0,6dFJ0917392-243018,6dFJ0917392-243018,09173915-2430178,,G,139.413162,-24.504972,90.8807082888,,0.021382,-19.5344,0.02745559800276084,5125780446.13528
51162,51655,4075867.0,6dFJ0917396-231554,6dFJ0917396-231554,09173959-2315541,,G,139.41499299999998,-23.265036,248.634815924,,0.055927,-20.4528,0.027456039378593425,11943180611.526432
94956,95449,,,153404,09025607-2100091,,G,135.733643,-21.00255,129.849877017,,0.029931,-20.2472,0.045767872704644864,9882799850.758371
95020,95513,,,153903,09194478-2246253,,G,139.936584,-22.77372,188.617811628,,0.042395,-20.9939,0.045804174833095936,19658935600.522358
98714,99207,,,181573,09040861-2405413,,G,136.035889,-24.094816,159.273589779,,0.037118,-20.4687,0.04783109079353458,12119368757.3412
98726,99219,,,181639,09115991-2153128,,G,137.999664,-21.886892,260.076357742,,0.058368,-21.0655,0.04783932004624918,20999067037.62437
113691,114184,,,829692,09142864-2119423,,G,138.61935400000002,-21.328434,246.07687695599998,,0.055365,-20.8244,0.055088039424462026,16817444379.082487
113816,114309,,,834583,09165390-2057346,,G,139.22460900000002,-20.959631,210.614265978,,0.047552,-20.7844,0.055151428307826635,16209140995.741503
113939,114432,,,838704,09181085-2039224,,G,139.545242,-20.656229,257.812928445,,0.057878,-21.2845,0.05522100367352208,25692123442.840744
114171,114664,,,847121,09053726-2002104,,G,136.405273,-20.036232,222.086509935,,0.050051,-20.6056,0.05534039402075986,13748015085.165623
130325,130818,,,3081538,09051292-2008419,,G,136.30386399999998,-20.144974,197.35435867599998,,0.04443,-20.7922,0.06214182922307567,16326007812.99624
130326,130819,,,3081542,09055425-2119414,,G,136.476074,-21.328184,99.46680197959999,,0.023024,-19.6524,0.062142040401016015,5714260039.681408
130327,130820,,,3081544,09064483-2038374,,G,136.686798,-20.643724,127.430440637,,0.02935,-19.2364,0.062142184363240864,3895471219.0997095
130330,130823,,,3081548,09070311-2026556,,G,136.762985,-20.448782,201.552707075,,0.045562,-20.1739,0.06214373906967245,9237618020.134802
130334,130827,,,3081553,09073600-2254251,,G,136.900009,-22.906998,252.98314135400003,,0.056854,-20.9505,0.06214623840363901,18888610014.73015
130336,130829,,,3081560,09081995-2134005,,G,137.08316000000002,-21.566809,183.14566209400002,,0.041005,-19.978,0.062147323798161125,7712585649.892138
130340,130833,,,3081568,09153326-2418331,,G,138.888611,-24.309202,222.612711166,,0.05012,-20.8287,0.06214953676460312,16884181031.69259
130342,130835,,,3081574,09164022-2358446,,G,139.167587,-23.979071,228.88283892299998,,0.051678,-21.1621,0.06215101188084776,22953028714.959858
130344,130837,,,3081577,09170230-2426004,,G,139.259613,-24.433458,234.53942044099998,,0.052902,-21.1021,0.062152174059720774,21719008735.991283
130348,130841,,,3081583,09175547-2353199,,G,139.481125,-23.888866,212.70758458900002,,0.047921,-20.4999,0.062154693868578234,12472686312.661749
130352,130845,,,3081592,09185094-2337328,,G,139.71225,-23.625792,218.51611574,,0.049224,-20.8494,0.06215743098957045,17209172981.186386
131912,132405,,,3094611,09061257-2258108,,G,136.552414,-22.969692,185.330653238,,0.041508,-20.9297,0.06290973712101762,18530195444.501358
136001,136494,,,ESO564-023,09082108-2229065,,G,137.08786,-22.485142,236.763967955,,0.053365,-21.0526,0.06468078031545063,20751046328.53348
136004,136497,,,ESO564-028,09122183-2151382,,G,138.09098799999998,-21.860622,266.726058124,,0.05979,-21.5373,0.06468287710130613,32427987728.634224
136007,136500,,,ESO497-031,09160759-2434338,,G,139.031647,-24.576082,119.920158681,,0.027385000000000003,-20.9585,0.06468429244985438,19028300443.19979
136009,136502,,,ESO497-033,09164488-2419494,,G,139.187027,-24.330404,201.364672528,,0.045194,-20.6249,0.06468511219592221,13994584217.526009
136015,136508,,,ESO497-037,09180360-2239374,,G,139.51501499999998,-22.660395,248.425456532,,0.055878,-21.18,0.06468806127322745,23334580622.810143
137480,137973,,,6dFJ0914138-241708,09141373-2417082,,G,138.55723600000002,-24.285625,252.941214107,,0.056856,-20.4241,0.06549059935929644,11631614495.23625
137497,137990,,,6dFJ0909009-242032,09090094-2420317,,G,137.253922,-24.342148,227.384683623,,0.051353,-20.7348,0.06549916759975903,15485313426.235287
137499,137992,,,6dFJ0910319-223036,09103193-2230359,,G,137.633057,-22.509974,186.421430526,,0.04173,-20.6815,0.0655008154466221,14743479830.613703
137500,137993,,,6dFJ0910393-223255,09103933-2232545,,G,137.663895,-22.548475,277.909818627,,0.062178,-20.7875,0.06550141618938804,16255487557.504915
137507,138000,,,6dFJ0913337-242030,09133370-2420298,,G,138.390457,-24.341619,245.686382138,,0.055299,-20.7459,0.06550609567555403,15644439207.947031
137511,138004,,,6dFJ0915105-235034,09151049-2350334,,G,138.793716,-23.842627,162.017218034,,0.037768,-19.8808,0.06550728744031115,7052124973.499731
137514,138007,,,6dFJ0916038-232137,09160381-2321373,,G,139.01591499999998,-23.360384,130.558152145,,0.030127,-19.756,0.06550857108078716,6286370884.13051
137519,138012,,,6dFJ0916467-242042,09164671-2420414,,G,139.194656,-24.344849,185.86914920599997,,0.041786,-21.074,0.06551104441647196,21164109507.708717
137522,138015,,,6dFJ0918080-241937,09180795-2419369,,G,139.533142,-24.326923,276.262988168,,0.061838,-20.4816,0.06551214542041334,12264221907.651772
138168,138661,,,6dFJ0918566-243833,09185660-2438331,,G,139.73584,-24.642548,225.68852267,,0.050993,-20.2105,0.06581216601878984,9554324776.409487
138172,138665,,,6dFJ0917546-230601,09175460-2306003,,G,139.477509,-23.100109,230.881439585,,0.0521058560529,-19.3169,0.06581359967267025,4195270806.8715453
141737,142230,,,90893,09060705-2047088,,G,136.52938799999998,-20.785793,189.709716418,,0.042447000000000006,-20.3004,0.06751223840936049,10379107258.320051
143424,143917,,,153386,09022271-2456059,,G,135.59465,-24.93499,150.768391038,,0.034977999999999995,-20.0406,0.06837228916722388,8170337561.642551
143434,143927,,,153891,09190718-2217319,,G,139.779953,-22.2922,220.646812428,,0.049716,-20.5315,0.06837630345566717,12841034121.716415
144812,145305,,,181563,09034258-2153398,,G,135.92742900000002,-21.894398,283.560086814,,0.063376,-20.8382,0.06896799926451813,17032562843.841557
155334,155827,,,819593,09150361-2204374,,G,138.76506,-22.077074,162.008159175,,0.037556,-20.2567,0.07303534868238913,9969652020.147406
155517,156010,,,826946,09180693-2132174,,G,139.528885,-21.538174,255.620950162,,0.057415,-20.795,0.07310136987124859,16368165214.27817
155617,156110,,,831466,09182190-2111363,,G,139.591263,-21.193443,274.302838345,,0.061403,-20.4072,0.07313866315691832,11451964682.472015
155718,156211,,,835324,09142813-2054293,,G,138.61721799999998,-20.908157,127.06769214100001,,0.029277,-19.7182,0.0731742735293667,6071276330.841025
155806,156299,,,838600,09180544-2039514,,G,139.52268999999998,-20.664286,271.74414330900004,,0.060854,-20.7168,0.07320484307884027,15230704773.573215
155822,156315,,,839412,09144814-2036054,,G,138.700592,-20.601511,231.075812596,,0.052059,-20.5738,0.07321091141029236,13351190726.521463
155835,156328,,,839978,09064255-2033393,,G,136.677322,-20.560944,154.810190845,,0.036174,-19.453,0.073215744927466,4755541763.152074
155863,156356,,,841341,09081799-2028035,,G,137.074966,-20.46764,185.586199267,,0.041472,-19.5587,0.07322600221119117,5241794610.963647
180742,181235,,,2801357,09014597-2423144,,G,135.441544,-24.387341,279.533964594,,0.06253500000000001,-20.9252,0.08306879774971182,18453553148.8411
180745,181238,,,2801374,09022829-2355489,,G,135.617905,-23.930277,215.37334050799998,,0.048516,-20.161,0.08306998881263991,9128512193.31122
181828,182321,,,3081543,09060688-2403536,,G,136.52868700000002,-24.064894,208.84405049900002,,0.047035,-20.3671,0.08348917100481046,11036719372.249264
181830,182323,,,3081571,09163242-2434497,,G,139.135086,-24.580498,130.791291579,,0.030156,-19.4459,0.0834896865862634,4724545110.076444
183546,184039,,,3094351,09011258-2025229,,G,135.30242900000002,-20.423044,138.467981759,,0.032029,-19.1277,0.0841711095202521,3524357861.3439345
183941,184434,,,6dFJ0906030-204720,09060298-2047198,,G,136.512451,-20.788841,220.614518784,,0.049723,-21.2982,0.08434525923674115,26018364885.05936
213946,214439,,,,09104966-2225225,,G,137.706924,-22.42293,247.146322535,,0.0556,-20.5418,0.0945171764646182,12963432181.418615
213947,214440,,,,09120143-2315558,,G,138.00598100000002,-23.265501,175.84896624,,0.039485,-20.1917,0.0945175234958404,9390311518.729773
213948,214441,,,,09132278-2152019,,G,138.344925,-21.867205,201.506843978,,0.045479,-19.0704,0.09451764704749044,3343181847.115816
213949,214442,,,,09134367-2010098,,G,138.43199199999998,-20.169409,220.190117662,,0.049646,-20.287,0.09451802591603516,10251797048.255608
213950,214443,,,,09134595-2114228,,G,138.441498,-21.239687,250.212410769,,0.056251,-19.9235,0.09451829699046303,7334998004.01551
224612,225105,,,,09074463-2232422,,G,136.93598899999998,-22.545067,253.55619949,,0.056974,-21.4124,0.09816654944150313,28904136531.697414
224613,225106,,,,09080369-2026524,,G,137.01538100000002,-20.447899,123.23239301,,0.02824,-18.7066,0.09816663781632466,2391332685.6869173
224614,225107,,,,09081145-2340284,,G,137.047729,-23.674578,156.582119014,,0.036634,-19.8047,0.09816688079521806,6574761448.8241
224615,225108,,,,09085618-2134255,,G,137.234116,-21.573769,185.791563651,,0.041563,-19.9251,0.09816715226941043,7345815225.000044
224616,225109,,,,09094693-2327499,,G,137.445557,-23.463867,189.94733521400002,,0.042473,-20.1852,0.09816749722926003,9334262284.269026
224617,225110,,,,09101784-2237458,,G,137.574371,-22.629412,256.576850492,,0.057623,-19.7331,0.09816772470157624,6155169259.646001
225336,225829,,,,09175330-2135373,,G,139.47212199999998,-21.593718,250.379986594,,0.056292,-20.231,0.09839622955459487,9736435697.98883
225337,225830,,,,09183311-2154554,,G,139.63797,-21.915396,252.28442221900002,,0.056702,-20.1455,0.09839656212879083,8999119108.700523
225338,225831,,,,09183812-2053414,,G,139.658859,-20.89484,274.195015812,,0.061378,-20.2183,0.09839691776711068,9623210815.955343
232863,233356,,,,09002627-2232312,,G,135.109467,-22.542007,267.600881753,,0.059978,-19.9384,0.10095523901469282,7436353045.658008
232864,233357,,,,09004958-2231242,,G,135.206619,-22.523409,141.679070099,,0.032766,-20.7305,0.10095580903266628,15424105957.49603
232865,233358,,,,09012517-2025149,,G,135.354889,-20.420816,250.817585181,,0.056371,-20.8298,0.10095643364211516,16901295695.944696
232867,233360,,,,09023688-2041171,,G,135.653702,-20.688101,217.119464972,,0.048956,-19.9085,0.10095705982710107,7234358058.506369
232868,233361,,,,09024144-2344281,,G,135.672668,-23.741161,210.98682397,,0.047532,-19.6313,0.10095726694066877,5604282254.43478
232869,233362,,,,09034438-2152428,,G,135.934921,-21.878565,255.90069779,,0.057472,-20.4114,0.10095769180331507,11496350604.02048
232870,233363,,,,09041182-2239234,,G,136.049271,-22.656519,234.78497419299998,,0.052938,-20.3634,0.10095809829208308,10999172167.212908
232871,233364,,,,09044160-2312298,,G,136.17335500000002,-23.2083,154.760482997,,0.036083,-21.0783,0.10095888354317648,21248095028.468044
232872,233365,,,,09050038-2308278,,G,136.25161699999998,-23.141075,257.714958565,,0.057869,-20.1837,0.1009592280267755,9321375428.329641
241540,242033,,,,09013600-2144013,,G,135.400024,-21.7337,153.509012268,,0.035723000000000005,-19.3237,0.10392942223902213,4221628372.8635406
241541,242034,,,,09014163-2355463,,G,135.423462,-23.929541,282.737566813,,0.06321399999999999,-21.3499,0.10393043067550677,27287264462.402317
242547,243040,,,,09154328-2342043,,G,138.930374,-23.701195,210.186566955,,0.047356,-19.379,0.10426863233193974,4442219354.710558
242548,243041,,,,09163618-2334096,,G,139.150787,-23.569351,171.752549663,,0.038565,-19.6815,0.10426884924642263,5869485039.478171
242632,243125,,,,09191162-2428511,,G,139.798431,-24.480875,265.435286062,,0.059529999999999986,-20.5228,0.10429499328477464,12738550115.406471
243686,244179,,,,09004404-2455354,,G,135.183533,-24.926525,215.31346364799998,,0.048492,-19.6804,0.10467099030164917,5863541455.767775
243687,244180,,,,09004802-2444077,,G,135.200119,-24.735474,279.89081641,,0.062614,-20.6559,0.10467152246939616,14399917369.27332
243690,244183,,,,09012829-2458314,,G,135.367905,-24.975401,177.487205565,,0.040409,-20.5398,0.10467280415014728,12939574637.219091
243691,244184,,,,09014750-2416386,,G,135.44795200000002,-24.277403,266.216238075,,0.059694,-19.7022,0.10467302523986734,5982462706.675896
243696,244189,,,,09024615-2445429,,G,135.692307,-24.761942,137.672477837,,0.031797000000000006,-19.6132,0.10467469449964638,5511629297.522394
243697,244190,,,,09022434-2404419,,G,135.601425,-24.078327,221.214309886,,0.049813,-20.8261,0.10467531698415776,16843797050.425875
243698,244191,,,,09023631-2406170,,G,135.651321,-24.104725,219.004854118,,0.049324,-19.8333,0.1046755664485415,6750252214.664281
243706,244199,,,,09033469-2436164,,G,135.894562,-24.604565,195.84777535,,0.043631,-20.4596,0.10467764339364123,12018215856.118229
243707,244200,,,,09034320-2435464,,G,135.93000800000002,-24.596231,227.23675466,,0.051319,-20.8434,0.10467827587619392,17114333868.290325
243708,244201,,,,09033617-2410494,,G,135.900726,-24.180399,223.466814042,,0.05032,-20.7041,0.1046788322011596,15053587109.084137
243709,244202,,,,09042104-2438413,,G,136.087692,-24.644819,248.904676228,,0.055988,-19.7522,0.10467906371051716,6264407487.810178
243710,244203,,,,09040108-2445023,,G,136.004501,-24.750639000000003,259.786927559,,0.05832200000000001,-20.9401,0.1046797551092031,18708544444.929924
243718,244211,,,,09054252-2446085,,G,136.427185,-24.769039000000006,256.362332179,,0.057589,-21.1403,0.10468297719404873,22496761284.51393
243719,244212,,,,09053452-2444134,,G,136.39386000000002,-24.737082,188.544726761,,0.042179,-19.6231,0.10468318274928756,5562115462.150813
