,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
1313,1788,60045.0,NGC6361,NGC6361,17184108+6036292,,G,259.671204,60.60811999999999,55.9402008728,,0.0129647764824,-20.8086,0.0008506798634172857,16574483360.8057
1395,1870,58828.0,NGC6223,NGC6223,16430433+6134441,,G,250.768082,61.578938,84.1376234364,,0.013388999999999998,-21.602,0.0009064917786832887,34419138826.842865
2241,2716,60025.0,NGC6359,NGC6359,17175302+6146505,,G,259.470917,61.78070400000001,45.8231322041,,0.01377,-19.5354,0.0014551281268465578,5130503639.170244
2346,2821,59655.0,NGC6307,NGC6307,17074044+6045032,,G,256.918518,60.750889,46.6724569829,,0.019642,-19.7923,0.0015175000886242182,6500099430.578822
3530,4005,59662.0,NGC6310,NGC6310,17075743+6059241,,G,256.989319,60.99005500000001,50.6437327268,,0.018208,-20.1116,0.002274448517219057,8722480355.165121
3614,4090,,,,16410903+6119347,,G,250.287643,61.326317,80.7631162624,,0.019822,-20.5861,0.0023292030461553323,13503302599.480516
4425,4901,58960.0,UGC10561,UGC10561,16463598+6249217,,G,251.649933,62.822716,83.7713106547,,0.018464,-20.5705,0.0028815100138577317,13310672559.803743
4969,5445,59009.0,NGC6244,NGC6244,16480389+6212017,,G,252.01622000000003,62.200478,64.4974375093,,0.0146342773171,-20.5377,0.0032517664362633914,12914571469.019012
6142,6618,,,58912,16451639+6756159,,G,251.318329,67.93776700000001,117.897068889,,0.0278497939249,-20.4375,0.004018895820887108,11776059735.208117
6661,7137,58847.0,NGC6226,NGC6226,16432324+6159020,,G,250.846863,61.983898,81.3274662723,,0.0185274692637,-20.9312,0.0043668641968303435,18555813547.865986
6686,7162,59023.0,NGC6247,NGC6247,16482023+6258348,,G,252.08432,62.976334,65.7426765857,,0.015030337515200004,-20.5092,0.004380333249967284,12579981429.309523
6946,7423,,,IC1228,16420650+6535077,,G,250.527084,65.585487,113.525079339,,0.018562,-21.6465,0.004536390068539546,35859150751.71752
7051,7528,,,NGC6303,17050269+6849389,,G,256.26122999999995,68.827477,180.492854441,,0.029163,-22.0613,0.00460379698746656,52543621178.46985
7182,7659,,,58916,16452475+6757118,,G,251.353165,67.9533,112.446450106,,0.021316,-20.9407,0.004700358949695684,18718886025.88327
7735,8214,,,NGC6319,17094401+6258232,,G,257.433411,62.973125,121.470777517,,0.022668,-21.4564,0.0050492522870551155,30099549807.97431
9795,10274,59525.0,NGC6297,NGC6297,17033657+6201323,,G,255.902405,62.025654,71.5770813527,,0.025147,-19.9329,0.006373964377510384,7398778059.101626
10014,10493,58906.0,UGC10542,UGC10542,16450753+6150248,,G,251.281403,61.840225,87.2244266873,,0.0198086799043,-20.7032,0.006513442079737462,15041113900.01244
10548,11027,59043.0,UGC10587,UGC10587,16490361+6845270,,G,252.265076,68.7575,65.8698618311,,0.030072,-19.5524,0.006857592552940937,5211467095.087764
11059,11539,,,NGC6288,16572452+6827258,,G,254.352188,68.457184,152.375445536,,0.029581,-21.1496,0.00719432985284171,22690287567.9232
13136,13619,,,NGC6295,17031526+6020160,,G,255.813599,60.337791,135.161486548,,0.02562,-20.4593,0.008532639584815229,12014895559.094452
13595,14078,,,NGC6289,16574502+6830529,,G,254.43762200000003,68.514717,162.991199104,,0.031154,-21.3778,0.008817222130303521,27997548136.110542
13781,14264,59561.0,NGC6299,NGC6299,17050435+6227276,,G,256.268127,62.457687,89.8456973029,,0.021016,-20.2185,0.008924326682546413,9624983640.175215
15548,16032,,,UGC10519,16405179+6547227,,G,250.215805,65.789665,110.855961416,,0.02481,-20.4868,0.010053529909000065,12323100773.894636
16169,16653,59654.0,NGC6306,NGC6306,17073690+6043431,,G,256.903778,60.728664,45.731681791599996,,0.022366,-19.1591,0.010451267101477145,3627772129.5388384
18712,19197,59142.0,NGC6260,NGC6260,16515061+6342523,,G,252.960907,63.714535,99.8084605141,,0.026946,-20.6648,0.012046445009248776,14518441533.777481
19124,19609,59165.0,NGC6258,NGC6258,16522982+6030524,,G,253.124252,60.514572,46.5984030562,,0.019268,-18.8309,0.012315247741276307,2681390090.233213
20346,20831,,,2724342,16425804+6849479,,G,250.741867,68.829987,174.993779623,,0.038849,-20.7851,0.013069160349218043,16219594784.68237
20609,21094,,,59679,17084565+6202354,,G,257.190216,62.043171,117.12481427,,0.029401,-20.3722,0.013219088074972149,11088683812.723557
21086,21571,59452.0,IC1241,IC1241,17012817+6341277,,G,255.367386,63.69104,69.7583178855,,0.020906,-20.451,0.013513005286279113,11923396878.8597
21170,21655,,,58956,16463184+6532437,,G,251.632675,65.54549399999999,111.635506631,,0.024404,-20.338,0.013566120787595457,10744841166.4456
22961,23447,,,59063,16493284+6143067,,G,252.386856,61.718552,148.72015970200002,,0.035347,-20.2878,0.014651630918504988,10259353635.08227
23071,23557,58938.0,PGC058938,PGC058938,16461284+6213486,,G,251.553513,62.230194,82.43885150439999,,0.023727,-19.7227,0.014721288495600462,6096491884.281104
