,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
730,1204,6962.0,NGC0708,NGC0708,01524648+3609065,,G,28.193676,36.151814,76.5383977053,,0.017008000000000002,-21.4364,0.0004607900170498164,29550171109.806408
854,1328,6560.0,NGC0669,NGC0669,01471616+3533478,,G,26.817337,35.563297,74.54492703,,0.016221,-21.6741,0.0005443538566837522,36782394669.976295
1089,1563,7139.0,IC0171,IC0171,01551021+3516550,,G,28.792572,35.281948,82.02423736739999,,0.016191848095899998,-21.3497,0.0007143706635756687,27282238425.46123
1402,1877,7397.0,NGC0759,NGC0759,01575032+3620351,,G,29.459692,36.343102,74.470143706,,0.0169,-21.0629,0.0009106799906056848,20948840975.23641
1408,1883,6711.0,NGC0679,NGC0679,01494379+3547083,,G,27.432474,35.78566400000001,78.72267439550001,,0.0160967180484,-21.2705,0.0009149640764731538,25362963692.377403
1607,2082,6782.0,NGC0687,NGC0687,01503324+3622147,,G,27.638533,36.370758,79.2645953142,,0.015364,-21.3304,0.0010382268933348112,26801555487.486504
1759,2234,6807.0,UGC01308,UGC01308,01505120+3616327,,G,27.713371,36.275772,80.1680224543,,0.017261000000000002,-21.139,0.0011325935272722195,22469841036.40153
1910,2385,7387.0,NGC0753,NGC0753,01574218+3554581,,G,29.425783000000006,35.916149,76.9302128581,,0.013567,-21.7675,0.0012366312677908413,40086671762.730415
1954,2429,6988.0,NGC0712,NGC0712,01530843+3649115,,G,28.285131,36.819878,82.0727529815,,0.021659,-21.095,0.001269185754374965,21577444091.52673
2494,2969,7009.0,NGC0714,NGC0714,01532965+3613167,,G,28.37355,36.221333,71.8143963221,,0.01731,-20.6491,0.0016072444750740342,14310012067.617775
3204,3679,6948.0,UGC01344,UGC01344,01523468+3630033,,G,28.144533000000006,36.500919,69.003035232,,0.017450999999999998,-20.3533,0.002069290469188365,10897327423.480185
3775,4251,,,,01523960+3610172,,G,28.165037,36.171463,85.0160795168,,0.019834,-20.5445,0.002429475231399217,12995709656.617168
4104,4580,6691.0,UGC01277,UGC01277,01492575+3527103,,G,27.357327,35.45288499999999,68.7396113507,,0.027128,-20.285,0.0026629539396302968,10232929922.807535
4295,4771,6290.0,NGC0653,NGC0653,01422571+3538180,,G,25.607145000000006,35.63833599999999,83.85516131189999,,0.02331,-20.7106,0.002786898405372566,15143979044.478355
5312,5788,7488.0,IC0178,IC0178,01585479+3640299,,G,29.728319,36.674999,76.33590735189999,,0.02169,-20.7236,0.003483488215863597,15326394497.706459
5806,6282,,,,01524590+3637095,,G,28.191252,36.619312,84.6628994385,,0.018402,-21.2075,0.0037979806873641962,23933157564.05385
6054,6530,7006.0,UGC01353,UGC01353,01532294+3657186,,G,28.345596,36.955193,81.1775500815,,0.019759,-20.2882,0.003964652282116656,10263134016.970594
6097,6573,6502.0,NGC0668,NGC0668,01462268+3627369,,G,26.5945,36.460274,72.7154927017,,0.019833,-20.7091,0.003989485221971722,15123071310.117243
6433,6909,6799.0,NGC0688,NGC0688,01504419+3517041,,G,27.684128,35.28449600000001,68.7966844701,,0.01619,-20.7508,0.004210441386854332,15715203167.993675
6501,6977,6805.0,IC1732,IC1732,01504792+3555581,,G,27.699694,35.932823,76.67486660979999,,0.018605,-20.4293,0.004258528089418736,11687456299.079304
6672,7148,7295.0,UGC01415,UGC01415,01564387+3623042,,G,29.182819,36.384514,74.5977164277,,0.021858,-20.1086,0.004372309463320653,8698412517.536533
6694,7170,7066.0,UGC01366,UGC01366,01541981+3637474,,G,28.582582,36.629841,79.4716975972,,0.028829,-20.1961,0.004385129750603233,9428443437.016823
6817,7294,6938.0,UGC01339,UGC01339,01522481+3551231,,G,28.103376,35.856441,67.765153553,,0.022354,-19.807,0.00446383959982729,6588704043.340781
7816,8295,6677.0,UGC01272,UGC01272,01491570+3504231,,G,27.315453,35.073105,78.1368091234,,0.019885,-20.1533,0.005096398023243262,9064002152.694466
7954,8433,6953.0,NGC0704,NGC0704,01523770+3607362,,G,28.157097,36.126743,75.15206350439999,,0.0159957079979,-20.4997,0.005188332012613175,12470388970.535458
7985,8464,7033.0,NGC0717,NGC0717,01535510+3613460,,G,28.479599,36.229454,77.79767823479999,,0.020424,-20.2568,0.005208179163977846,9970570301.320127
8705,9184,,,,01525744+3630465,,G,28.239374,36.512936,78.436334429,,0.015494,-19.8536,0.0056670895677166325,6877648875.142313
8867,9346,7029.0,PGC007029,PGC007029,01535013+3621010,,G,28.458876,36.350281,68.8405876432,,0.026117,-19.7512,0.005764163535897517,6258640411.535501
9377,9856,,,,01590494+3615310,,G,29.770624,36.25862100000001,76.6484527698,,0.022374,-17.7285,0.0060924025664003565,971404251.7287656
10440,10919,7111.0,UGC01385,UGC01385,01545380+3655046,,G,28.724194,36.917957,85.6430797932,,0.018948,-20.5045,0.006780183237113975,12525642149.63793
