,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
289,763,,,,21441607-7506408,,G,326.066986,-75.111343,33.7211111321,,0.008498,-17.2285,0.00017133440008445757,612914647.0875522
591,1065,67466.0,NGC7123,NGC7123,21504657-7020030,,G,327.694061,-70.33419,56.7357460321,,0.013893,-20.6163,0.00037634350785212956,13884172474.339523
1547,2022,67474.0,ESO075-028,ESO075-028,21505822-7124478,,G,327.742615,-71.41328399999998,58.1744138073,,0.013107,-20.5767,0.000997705133103022,13386899407.391256
2577,3052,66908.0,ESO047-034,ESO047-034,21314364-7628527,,G,322.931854,-76.48133100000003,60.567978215699995,,0.014834,-20.2372,0.0016638033494901939,9792193797.112879
3978,4454,,,,21360001-7620447,,G,324.000061,-76.34575699999998,59.8720175797,,0.01979,-18.8771,0.0025696947232666627,2797950326.7359877
4494,4970,66824.0,IC5106,IC5106,21283805-7050044,,G,322.158569,-70.83455699999998,59.0318393891,,0.015941999999999998,-20.3094,0.002934081544141166,10465500432.919477
7198,7675,,,ESO048-009,21521242-7441108,,G,328.051758,-74.686356,123.026668966,,0.020966,-20.739,0.004708894817678418,15545331940.607897
7789,8268,,,ESO075-043,21573553-7010225,,G,329.398071,-70.172943,130.571602009,,0.030598,-21.2672,0.005082496598337122,25285992221.26346
9104,9583,,,IC5130,21502428-7359506,,G,327.601196,-73.99739100000002,111.53304047,,0.027107,-21.015,0.0059151744549866036,20044720273.65168
10097,10576,,,IC5123,21444934-7225148,,G,326.205597,-72.420792,138.090428601,,0.028555,-21.5838,0.006560700121639704,33846985862.042576
10256,10735,,,127296,21475261-7059052,,G,326.969238,-70.984787,157.789599465,,0.030772000000000008,-21.3814,0.006660065211350446,28090534310.345314
10885,11365,,,90395,21455500-7255554,,G,326.479187,-72.932076,188.31177994200002,,0.026052,-21.5384,0.0070694128225123375,32460858385.570755
11542,12022,,,IC5109,21334269-7406433,,G,323.427887,-74.112038,131.181391902,,0.027867000000000003,-21.0084,0.0074987700777869705,19923241532.098427
11626,12106,,,IC5102,21261348-7318359,,G,321.5561830000001,-73.309998,133.532023491,,0.031631,-21.2379,0.007552839571305117,24612742040.6222
12818,13301,,,ESO048-007,21454509-7449486,,G,326.437897,-74.830177,111.729065769,,0.0255614227807,-20.1608,0.00833582325617347,9126830814.088913
13023,13506,,,252921,21504962-7355349,,G,327.706757,-73.926384,121.126622951,,0.028664,-20.8692,0.008466761482374862,17525886709.168144
15064,15548,,,ESO048-013,21582781-7351347,,G,329.615906,-73.859657,109.475553728,,0.026554,-20.5076,0.009735920936322391,12561456536.573444
15497,15981,,,256320,21503990-7321523,,G,327.66629,-73.36455500000002,117.142667619,,0.031326,-20.5816,0.010017009598618166,13447451914.401772
17439,17924,,,248430,21240939-7445538,,G,321.039154,-74.764954,261.916219149,,0.04314,-22.2758,0.01123914062368111,64020638323.25327
21043,21528,,,ESO075-042,21571705-7010276,,G,329.321075,-70.174347,118.937472176,,0.037368,-20.5626,0.013486704285763004,13214173356.162779
22766,23252,,,IC5099,21214902-7059000,,G,320.454254,-70.98336,195.563939218,,0.034986,-21.5354,0.014540551500030831,32371289520.168167
22903,23389,163427.0,PGC163427,PGC163427,21480647-7626027,,G,327.026978,-76.434105,104.14252507100001,,0.031859,-19.6471,0.014618130618825944,5686433962.793176
23632,24120,,,240792,21423173-7616251,,G,325.632233,-76.273651,255.462436822,,0.0561798580899,-21.1166,0.015083536730832825,22011011464.59877
23786,24274,67117.0,ESO048-003,ESO048-003,21393532-7624256,,G,324.897186,-76.407135,59.0668418526,,0.020032,-19.8977,0.015169997766668797,7162753408.550559
24080,24568,,,67098,21384239-7246419,,G,324.676636,-72.778328,135.246799305,,0.02833,-20.0786,0.015350516215806706,8461356627.700523
25763,26251,,,67531,21521474-7229108,,G,328.061432,-72.486336,131.688148894,,0.024537,-21.3247,0.016358801197231994,26661218860.35158
26025,26513,,,127261,21422038-7050547,,G,325.58493,-70.848549,153.219935826,,0.043136,-20.6206,0.016514567957737012,13939269026.129059
26193,26681,,,,21515093-7459250,,G,327.962219,-74.990303,106.374202522,,0.030958,-18.4292,0.016621463136707378,1852166393.874388
26265,26753,,,251424,21375260-7411262,,G,324.469177,-74.190628,257.369754051,,0.032701999999999995,-21.6628,0.016670302762498194,36401560346.09348
26465,26953,,,127247,21594326-7012136,,G,329.930267,-70.203804,120.89422918,,0.032909,-19.867,0.01680372985949789,6963057796.029323
26662,27150,,,163124,21283659-7401198,,G,322.152466,-74.022171,257.65431197,,0.047922,-21.6352,0.016916878269591252,35487875429.54038
28934,29424,,,,21374324-7915547,,G,324.430206,-79.265213,136.324640105,,0.033034,-20.9079,0.018302942834719203,18161846466.85157
29818,30308,,,ESO048-011,21523509-7317480,,G,328.14624,-73.29669200000002,117.526540375,,0.0233,-20.9387,0.018835372555079367,18684436302.655617
30604,31094,,,ESO048-012,21524832-7317382,,G,328.201355,-73.293953,120.706539645,,0.028896,-19.7477,0.019293268088461917,6238497422.681314
30633,31123,,,ESO047-032,21295617-7706508,,G,322.4840700000001,-77.114113,191.1631237,,0.035537,-21.664,0.019308776525866614,36441815078.886284
31980,32470,127276.0,PGC127276,PGC127276,21274395-7045300,,G,321.933136,-70.758339,57.0592733344,,0.018621,-18.9916,0.020092192759148884,3109138008.8867536
32058,32548,,,3084908,21303837-7325046,,G,322.659882,-73.417969,251.297147065,,0.044125,-21.2729,0.02013287297560248,25419090069.5158
32252,32742,,,IC5118,21421380-7122578,,G,325.557526,-71.382729,113.33785125,,0.034541,-20.4379,0.02025018094258389,11780398995.216328
35296,35786,,,231057,21293459-7907318,,G,322.394165,-79.12552600000002,132.737808771,,0.039757,-20.302,0.021999530785348036,10394413751.488049
35335,35825,67055.0,IC5116,IC5116,21370550-7058572,,G,324.272919,-70.982559,58.20065768640001,,0.018303,-19.6356,0.02202476602305335,5626521723.733026
35621,36112,,,127290,21570186-7127556,,G,329.257751,-71.465446,132.011082483,,0.033358,-19.8841,0.022182475579860157,7073591895.934063
36074,36565,,,67402,21485400-7757136,,G,327.225006,-77.953789,105.435981865,,0.026701,-20.8589,0.022463656975253137,17360410892.444286
36217,36708,,,258619,21580446-7300499,,G,329.5185850000001,-73.01387,118.557884067,,0.0275,-20.0057,0.022538788369604986,7911885617.155799
36380,36871,67744.0,ESO075-044,ESO075-044,21581803-7126323,,G,329.575165,-71.442307,56.0888022283,,0.013445,-19.0694,0.02262871555213218,3340104080.4236026
36602,37093,,,IC5103,21291250-7404126,,G,322.302094,-74.070183,261.68267875,,0.041539,-22.0959,0.02275941969423863,54245035780.596634
38649,39140,,,261370,21430210-7239349,,G,325.7587890000001,-72.65969799999998,203.043613287,,0.052712,-21.0209,0.02392712677610179,20153941796.128223
38977,39469,,,243048,21550007-7545082,,G,328.750305,-75.75228100000002,198.705848232,,0.042104,-20.6581,0.024119980506928804,14429125141.633518
44679,45172,240670.0,PGC240670,PGC240670,21372364-7618004,,G,324.348541,-76.300117,92.770326725,,0.021724,-19.582,0.0257884825114839,5355499708.401154
44717,45210,269133.0,PGC269133,PGC269133,21541282-7123522,,G,328.553436,-71.39785,167.157833735,,0.03922,-19.9806,0.025800737842268825,7731077021.728949
44724,45217,271849.0,PGC271849,PGC271849,21263920-7048220,,G,321.663361,-70.806122,135.655435678,,0.031226,-19.3982,0.02580243318925956,4521473605.995946
50891,51384,66866.0,ESO047-033,ESO047-033,21302197-7652175,,G,322.591553,-76.871544,236.198420547,,0.053223,-21.4714,0.027384248989967358,30518276255.85345
50901,51394,66990.0,ESO075-014,ESO075-014,21344040-7045565,,G,323.668335,-70.765709,52.886860331899996,,0.0112849856425,-17.9767,0.02738653933593469,1220899736.4908054
83067,83560,,,66601,21205646-7245515,,G,320.23526,-72.764313,219.175468691,,0.049477,-20.907,0.03962360820556726,18146797793.96932
83068,83561,,,66609,21210387-7246076,,G,320.266144,-72.768799,170.317112642,,0.039605,-20.6263,0.0396241260610156,14012641140.513723
83090,83583,,,66945,21322895-7619198,,G,323.120636,-76.322189,168.17880371200002,,0.039398,-20.4889,0.03963433931515234,12346958829.280834
83109,83602,,,67241,21432491-7239500,,G,325.853821,-72.66390200000002,223.29597566599998,,0.050335000000000005,-20.6454,0.03964633164435005,14261329036.088812
83134,83627,,,67436,21500287-7902102,,G,327.511993,-79.036179,233.849187678,,0.052711,-20.7947,0.039661266172787986,16363643147.866825
85829,86322,,,92684,21391824-7003317,,G,324.826019,-70.058815,260.72533163,,0.058463,-20.5399,0.04092521107616312,12940766470.970951
85830,86323,,,92694,21455635-7459475,,G,326.484802,-74.99652900000002,251.80937623,,0.056582000000000014,-20.8724,0.040925860679952734,17577617106.664074
86927,87420,,,100641,21590927-7148000,,G,329.7886660000001,-71.80001800000002,264.733985307,,0.059337,-21.558000000000003,0.04138916306268362,33052171686.99811
88892,89385,,,127252,21535414-7038393,,G,328.475586,-70.644264,184.80593567,,0.041402,-20.9416,0.04210797329237796,18734409116.828674
88894,89387,,,127265,21374918-7038444,,G,324.454926,-70.64568299999998,254.306447625,,0.057084,-21.0768,0.0421097746645048,21218759968.95504
