,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
1275,1749,,,,22322379-1407137,,G,338.099152,-14.12048,42.0761108719,,0.012111,-20.1422,0.0008279378457301676,8971808600.160326,1948.0
16490,16974,69247.0,PGC069247,PGC069247,22353539-1512390,,G,338.897461,-15.210834,97.5240953176,,0.016826,-20.7776,0.010644179217719742,16107939879.552534,1948.0
18817,19302,,,IC1453,22465423-1326588,,G,341.725983,-13.449669,119.625318928,,0.024009,-21.0211,0.012113498474891328,20157654631.358013,1948.0
26195,26683,,,938912,22373900-1322040,,G,339.412537,-13.367793,284.79658642,,0.054098,-22.0277,0.016625011834194618,50942470191.27585,1948.0
31758,32248,,,69230,22350918-1452468,,G,338.788269,-14.879678,110.067714705,,0.03022,-20.4513,0.019965361420254468,11926691890.370708,1948.0
42290,42783,69171.0,PGC069171,PGC069171,22340427-1419354,,G,338.517822,-14.326508,63.1957789531,,0.014056,-19.1424,0.0251227627806266,3572399336.228103,1948.0
45625,46118,930848.0,PGC930848,PGC930848,22325747-1357491,,G,338.239471,-13.963647,72.2055693237,,0.016449000000000002,-18.8019,0.026051353718277524,2610718219.4780154,1948.0
45673,46166,947516.0,PGC947516,PGC947516,22405940-1247369,,G,340.247528,-12.793609,149.24787761,,0.034186,-20.2785,0.026067165372491933,10171851236.832205,1948.0
85753,86246,,,91756,22492072-1450133,,G,342.336334,-14.837051999999998,284.876527518,,0.063283,-21.2043,0.04089497013446562,23862723002.49705,1948.0
96858,97351,,,164095,22331128-1447290,,G,338.2970279999999,-14.791412,157.45037207200002,,0.036275,-20.2077,0.046817265619330334,9529716917.293695,1948.0
96885,97378,,,164217,22440498-1452207,,G,341.020782,-14.872437,283.28745841299997,,0.06294,-20.8121,0.04683198274802087,16627999393.750875,1948.0
96898,97391,,,164270,22484106-1454311,,G,342.171112,-14.908642,112.27711401,,0.024853,-19.8575,0.04683854262360461,6902398038.402454,1948.0
115414,115907,,,896293,22412041-1634587,,G,340.335052,-16.582977,237.158053913,,0.053037,-20.3052,0.055979460322578535,10425094490.444344,1948.0
