,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
1649,2124,62314.0,NGC6701,NGC6701,18431242+6039121,,G,280.801788,60.65337,59.360004421099994,,0.010396,-21.2495,0.0010683764647938657,24877114210.03316
5932,6408,62757.0,NGC6762,NGC6762,19053708+6356023,,G,286.40451,63.933979,46.755225448000004,,0.01885,-19.5082,0.0038846257687380798,5003570231.022385
11160,11640,,,NGC6787,19161057+6025028,,G,289.044067,60.417461,175.08019751,,0.025109,-22.1242,0.007258446253871052,55677535051.50157
13005,13488,,,62707,19030786+6350438,,G,285.782776,63.84551999999999,174.55263053299996,,0.029398,-21.4346,0.00845724174637042,29501221612.64065
20428,20913,,,UGC11411A,19101059+6007322,,G,287.544128,60.125626,109.07491018299999,,0.0256771328386,-19.5386,0.013122815920126402,5145647123.606314
20882,21367,,,62646,18592011+6436324,,G,284.833832,64.609024,173.33865288,,0.043022000000000005,-21.3505,0.013388980869626295,27302348129.40068
28276,28764,,,62610,18571974+6025501,,G,284.332275,60.430584,110.236925212,,0.02655,-20.2686,0.01791657178369109,10079523459.81768
29495,29985,,,62705,19030348+6349598,,G,285.764526,63.83329000000001,170.121834947,,0.037294,-21.0988,0.018642501303084587,21653095932.037373
30188,30678,,,2662888,19135380+6357288,,G,288.474182,63.958023,171.143771499,,0.047874,-20.7348,0.019044210505630498,15485313426.235287
31932,32422,,,2663305,18412803+6400003,,G,280.366821,64.000084,182.44350023099997,,0.038814,-20.7356,0.020061327984361128,15496727631.461285
31933,32423,,,2817141,19134839+6010588,,G,288.45163,60.183014,175.239394563,,0.028532,-21.4232,0.020062406852952363,29193085551.798717
33812,34302,,,2672057,18544029+6449508,,G,283.667908,64.830788,170.36252780200002,,0.039541,-20.6979,0.021152151076120916,14967869912.34656
36168,36659,,,62539,18533649+6613555,,G,283.402069,66.23209399999999,168.641753177,,0.030558,-21.7488,0.022515327725644373,39402157259.09273
37208,37699,,,3086729,19091561+6110268,,G,287.315063,61.174137,169.47251055,,0.029166,-20.4185,0.02310558250837922,11571775514.357105
42174,42667,62583.0,PGC062583,PGC062583,18561627+6954198,,G,284.06781,69.90550999999999,161.749992765,,0.036319,-19.8632,0.02508175059338101,6938730183.040172
139997,140490,,,62344,18443827+6820201,,G,281.159485,68.33892800000001,221.49117362200002,,0.049389,-20.5688,0.06672046192551312,13289847577.27286
140000,140493,,,62307,18430951+6446561,,G,280.789642,64.782265,180.67510687,,0.040499,-20.6815,0.06672253326758565,14743479830.613703
140010,140503,,,62619,18580715+6634359,,G,284.5298160000001,66.57665300000001,217.193200563,,0.048455,-19.4722,0.06672664565535158,4840386042.959085
140012,140505,,,62669,19003287+6534265,,G,285.136963,65.574051,210.149778275,,0.046927,-20.6546,0.06672802991041635,14382686029.016104
140013,140506,,,62743,19043880+6527538,,G,286.161682,65.464951,184.504832572,,0.041328,-20.122,0.06672835536361914,8806432284.180656
140017,140510,,,62929,19133518+6336097,,G,288.396606,63.60270300000001,156.898641442,,0.035266000000000006,-20.8211,0.06673087113400919,16766406832.763632
140019,140512,,,62965,19152537+6945254,,G,288.855743,69.757072,222.275748016,,0.049541,-20.3105,0.06673207496594967,10476108796.203636
177094,177587,,,2597040,18544543+6001138,,G,283.689301,60.02050799999999,216.248589428,,0.048274,-20.3078,0.08154906624910313,10450089259.69652
177106,177599,,,2599031,18433476+6011176,,G,280.894867,60.188244,180.479185932,,0.040475,-21.1541,0.08155452366078593,22784526098.268677
177138,177631,,,2604392,19162704+6036097,,G,289.112701,60.602707,188.330049665,,0.04218,-20.8246,0.08156876491391324,16820542552.164326
177139,177632,,,2604402,18443701+6036131,,G,281.154236,60.603661,205.830014246,,0.046012,-20.4425,0.08156920212236603,11830415557.251656
177217,177710,,,2622136,18483950+6139362,,G,282.1646120000001,61.660076,191.23626860599998,,0.042822000000000006,-19.6869,0.08160216435680195,5898750131.056287
177218,177711,,,2622305,19162363+6140027,,G,289.09848,61.667439,147.078949211,,0.033105,-19.7978,0.08160240579642802,6533110442.230739
