,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
11388,11868,,,267792,16000635-7140188,,G,240.02647400000004,-71.671898,158.54055468,,0.032355,-21.2437,0.007405639196039391,24744575057.305855
12450,12931,,,,16101524-7250026,,G,242.563538,-72.834061,163.272124635,,0.035836,-21.1186,0.008085157976242234,22051594613.088333
101972,102465,,,256748,16153172-7318038,,G,243.88217200000003,-73.301079,224.755314285,,0.050878,-20.7405,0.049528808150232265,15566823452.755371
102041,102534,,,260968,16195087-7242325,,G,244.96199,-72.70903,217.30380707400002,,0.049272,-20.1473,0.04956804551672959,9014050773.60205
138138,138631,,,6dFJ1617588-703431,16175871-7034311,,G,244.494659,-70.575317,264.514274228,,0.059413,-20.4742,0.0658018934648497,12180917450.17812
147066,147559,,,250590,16141886-7421078,,G,243.578613,-74.35218,247.65326623599998,,0.055808,-21.0772,0.06993597395501193,21226578689.191467
147130,147623,,,254973,16123205-7335135,,G,243.133575,-73.58710500000002,257.766275766,,0.057976,-21.3551,0.06996464649934374,27418266918.694668
147194,147687,,,259433,16052330-7253565,,G,241.347092,-72.899055,227.740664945,,0.051514,-20.9312,0.06999399734601933,18555813547.865986
147198,147691,,,259719,16042939-7251498,,G,241.122482,-72.863838,158.413874794,,0.035941,-19.606,0.06999531470772427,5475200153.037662
147219,147712,,,261144,16134675-7241098,,G,243.444824,-72.686081,273.252885382,,0.061292,-19.7888,0.0700035401358878,6479179323.051993
147232,147725,,,261756,16144396-7236525,,G,243.683182,-72.614586,239.964371265,,0.054143,-20.2007,0.07000906871973106,9468474197.117195
147249,147742,,,263130,16013260-7226229,,G,240.385834,-72.439713,274.434105149,,0.061546,-20.6932,0.07001571780540987,14903216138.902985
147268,147761,,,264458,16100202-7216024,,G,242.508438,-72.267349,231.793240646,,0.052377,-20.0035,0.07002465299265938,7895870193.366935
195252,195745,,,,16093835-7235031,,G,242.409821,-72.584213,157.581535598,,0.035712,-19.7475,0.08816901014769522,6237348354.824191
195253,195746,,,,16093713-7430241,,G,242.404739,-74.506721,206.86806949,,0.047174,-20.5865,0.0881695093637569,13508278316.508698
246030,246523,,,,16181598-7153402,,G,244.566589,-71.894508,230.710215704,,0.052138,-19.3093,0.10547177278824102,4166007044.676511
246031,246524,,,,16184744-7242543,,G,244.697678,-72.715088,239.407557796,,0.054024,-20.3247,0.10547216504329668,10614022404.002096
246032,246525,,,,16183661-7304423,,G,244.652557,-73.078423,266.66992739799997,,0.05988300000000001,-19.5669,0.10547236022924536,5281533028.128826
247080,247573,,,,16062904-7436017,,G,241.621033,-74.600487,199.338265756,,0.045376,-18.997,0.10580657758481556,3124640085.806121
247082,247575,,,,16081838-7405256,,G,242.076614,-74.09045400000002,147.115010358,,0.033537,-19.2143,0.10580737016752938,3816981016.325231
247084,247577,,,,16141561-7328578,,G,243.565063,-73.482742,203.126206714,,0.046235000000000005,-20.2808,0.10580810726527416,10193421904.967087
247087,247580,,,,16174780-7339413,,G,244.449173,-73.661484,228.018079682,,0.051582,-20.7638,0.10580952518388463,15904499250.617847
247088,247581,,,,16172043-7331425,,G,244.335159,-73.528488,259.721575787,,0.058396,-20.0445,0.10580982821592484,8199738454.574786
251472,251965,,,,16045342-7055257,,G,241.222595,-70.92381999999998,275.765810395,,0.061827,-20.7307,0.1071747065622332,15426947444.514618
251477,251970,,,,16173668-7029507,,G,244.402863,-70.49744399999999,234.432865046,,0.052922,-19.1901,0.10717552948195656,3732845369.888896
309499,314649,,,249759,,,G,242.404,-74.50648000000002,185.805255082,,0.0422736511368,-18.7553,0.1165894131193257,2501036328.107437
427776,448380,,,274752,16173532-7014158,,G,244.397202,-70.237732,299.426895591,,0.06646669999999999,-21.3075,0.1390087960351695,26242185433.844444
428421,449026,,,261790,16133698-7236358,,G,243.40409900000003,-72.609962,320.171579061,,0.0708467,-21.6519,0.1401792096336605,36037943494.79518
