,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
322,796,18030.0,NGC2110,NGC2110,05521140-0727222,,G,88.047516,-7.456174000000002,36.961992542800004,,0.00669837334919,-21.2988,0.00019260004799848888,26032747138.447517
1721,2196,17319.0,NGC1924,NGC1924,05280197-0518383,,G,82.008209,-5.3106480000000005,37.1747126225,,0.008747,-20.2262,0.0011081333902900788,9693486281.183424
2827,3302,,,,05320852-0755054,,G,83.03553000000002,-7.918169,52.8344712587,,0.016279,-19.6676,0.0018177659176349288,5794820662.397704
7548,8027,178673.0,PGC178673,PGC178673,05552102-0845387,,G,88.83760799999997,-8.760763,94.40425829770001,,0.014342,-20.735,0.00494018151420171,15488166189.124859
7710,8189,,,UGC03301,05225911-0008256,,G,80.74629200000003,-0.140455,155.908486052,,0.025759,-21.6623,0.005031402856478646,36384800667.405266
7957,8436,148061.0,PGC148061,PGC148061,05502438-0636586,,G,87.601585,-6.616283,93.44770001059999,,0.027352,-19.8908,0.005190172027324397,7117377482.47806
8052,8531,147737.0,PGC147737,PGC147737,05410249-0331245,,G,85.26039899999998,-3.523484,93.52297337590001,,0.024316,-20.4886,0.005248682067394298,12343547709.764795
9338,9817,,,147490,,,G,81.4466,-3.58239,134.555385867,,0.0297971248986,-19.7745,0.006066724371128008,6394402945.292836
10415,10894,,,,05520810-0736172,,G,88.03376,-7.604783,38.1082684725,,0.009636,-19.2711,0.006765954277196031,4021980864.4106617
11669,12149,,,,05221054-0352346,,G,80.54393,-3.876293,127.30056271299999,,0.029222,-20.8752,0.007584770506798,17623006442.89579
15142,15626,,,17425,,,G,83.2215,-7.77567,123.916750236,,0.027724423862200004,-19.5557,0.009787701653668586,5227330988.640396
15346,15830,,,147422,05234917-0840424,,G,80.954887,-8.678457,64.2607281381,,0.01827,-19.2937,0.009919960510974194,4106577279.521105
16178,16662,,,2816479,05254119-0006356,,G,81.421631,-0.109901,142.975254132,,0.028808,-20.8343,0.01045431261934475,16971491071.942057
16344,16828,3097143.0,PGC3097143,PGC3097143,05380008-0223516,,G,84.500351,-2.397667,92.3276837225,,0.030036,-19.3767,0.01055959936293535,4432819013.944115
16643,17127,,,3080894,05220805-0257320,,G,80.533562,-2.958908,231.978408677,,0.0514170557085,-21.5462,0.01074211592183051,32694898993.020283
