,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
3426,3901,,,IC1339,20575551-1756343,,G,314.481293,-17.942865,123.69308697299999,,0.017901,-21.9507,0.0022087583104576235,47454783895.24368
3570,4045,,,,21043947-1220180,,G,316.16449,-12.338346,125.16509618,,0.020094,-19.8474,0.002300057837547101,6838486595.916097
3617,4093,65960.0,IC5078,IC5078,21023127-1649058,,G,315.63031,-16.8183,23.9261193188,,0.00445389222695,-19.4044,0.002330493869671818,4547366939.17552
3753,4229,,,65215,20414836-1350489,,G,310.451508,-13.846938,123.997273077,,0.018835,-21.6671,0.0024158546632617817,36546012632.21534
3902,4378,,,65987,21030912-1431285,,G,315.788025,-14.524598,122.740467604,,0.022749,-21.2869,0.0025175709060148346,25748978226.348053
4153,4629,,,65282,20440975-1043245,,G,311.0406490000001,-10.723487,150.447983096,,0.032496,-20.8879,0.002695836869551729,17830355410.27619
4699,5175,,,IC1334,20521721-1617083,,G,313.0717160000001,-16.285648000000002,120.11673461,,0.030292000000000006,-21.33,0.0030665096728042032,26791683248.19037
4839,5315,65306.0,NGC6985A,NGC6985A,20450296-1106146,,G,311.26236,-11.104079,81.6670110163,,0.028034,-20.4532,0.0031568265906191605,11947581452.483746
4943,5419,,,ESO598-031,21115838-1947377,,G,317.993286,-19.793833,142.41260684,,0.023819,-21.5177,0.0032326380552590212,31847841266.12512
5345,5821,,,NGC6986,20563063-1833596,,G,314.127655,-18.566559,125.930467028,,0.021666,-21.4537,0.0035070060896117018,30024791484.028667
5951,6427,,,IC1356,21025299-1548413,,G,315.720795,-15.811494,124.86079216,,0.022215,-21.2291,0.0038958813940430624,24414059574.984825
6124,6600,,,ESO598-009,20582852-1958528,,G,314.618866,-19.981358,130.029171516,,0.02186,-21.9672,0.004004922314900775,48181464892.341866
6245,6721,,,ESO597-036,20481480-1950571,,G,312.061676,-19.849207,124.61468637899999,,0.028452,-21.0498,0.004088260820282097,20697600497.822487
6970,7447,,,,21023673-1347524,,G,315.653076,-13.797898000000002,103.05841269700001,,0.026332,-20.1814,0.00455077919838187,9301650129.229841
8197,8676,,,IC1350,21015228-1351095,,G,315.467834,-13.852647,124.525198351,,0.029616000000000007,-21.1273,0.005338232023050714,22229003795.530254
8901,9380,,,IC1330,20461497-1401243,,G,311.562378,-14.023417000000002,124.82946849,,0.022883,-21.3296,0.005784402489879388,26781814645.29171
9250,9729,,,,21014441-1318475,,G,315.435059,-13.313212,130.03813652,,0.02955,-21.2384,0.006005640653672985,24624079237.492054
