,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
12663,13145,,,,03102577+2023055,,G,47.607384,20.384878,156.044105073,,0.032026,-20.9102,0.008230504590515409,18200360907.707195
12960,13443,,,,03040069+2033386,,G,46.002911,20.560734,129.831948151,,0.018371,-21.4309,0.008423699348193422,29400857692.95132
13653,14136,,,1638482,,,G,46.8156,20.90742,154.81922872200002,,0.034407257203599995,-19.5091,0.008849848908452619,5007719563.180317
15293,15777,,,,03083074+2046206,,G,47.12809,20.77239,126.785584541,,0.023062,-21.4513,0.0098816080520793,29958495532.21755
18385,18870,,,UGC02472,,,G,45.1914,23.18589,152.79991981700002,,0.0339469369735,-19.6106,0.01184583736479501,5498446452.948363
19952,20437,,,,03123075+2029530,,G,48.128159,20.498077,214.01026325799998,,0.035354000000000003,-21.5932,0.012825095268008496,34141295774.819424
20705,21190,,,,03051050+2108157,,G,46.293751,21.137711,219.691977909,,0.042253,-21.6571,0.013276425964470338,36210956774.45361
21745,22231,11628.0,UGC02530,UGC02530,03054678+2212123,,G,46.444927,22.203434,63.6865703291,,0.024646,-19.3442,0.01391625189175138,4302095036.028089
23877,24365,,,3089567,,,G,46.2006,24.62325,215.953742484,,0.0478901039451,-19.2618,0.015224741206225538,3987677244.136928
23908,24396,,,138609,03140275+2444334,,G,48.511463,24.742622,243.95295063700001,,0.107209,-19.8555,0.015245535732936657,6889695054.811376
25704,26192,,,1622747,03104014+2017156,,G,47.667255,20.287674,157.898160066,,0.02744,-21.0589,0.01631994365302606,20871804586.330597
27958,28446,,,1636208,,,G,45.1956,20.80144,93.7753746501,,0.0214273607137,-17.9304,0.017729821174112138,1169930329.8951175
27959,28447,,,,03050396+2130308,,G,46.266525,21.508556,155.153648705,,0.042007,-20.3968,0.01773024036183039,11342792830.002548
30509,30999,,,1677607,03090906+2252325,,G,47.287773,22.875715,154.552622466,,0.052281,-20.2254,0.01923650402973437,9686346487.260508
32193,32683,,,1713289,,,G,46.3518,24.67272,141.031183938,,0.0311688455844,-18.9166,0.02021368293007228,2901616418.564949
32412,32902,,,11976,,,G,48.2291,22.52194,192.08212829400003,,0.042652701326400005,-20.3274,0.02034538801165668,10640450115.437386
34297,34787,,,1621580,03102408+2015145,,G,47.600346,20.25404,161.50090512,,0.033686,-20.9609,0.02142272666468353,19070408675.49974
34907,35397,,,,03094343+2112273,,G,47.430988,21.207596,157.350872408,,0.033615,-20.8853,0.021779915370690676,17787708346.879192
37592,38083,11592.0,UGC02520,UGC02520,03045543+2122358,,G,46.23096500000001,21.376623,62.4728919959,,0.013331,-19.4315,0.023323132812994186,4662297690.14928
37948,38439,,,,03001733+2433463,,G,45.072243,24.562874,152.230956965,,0.031362,-20.5175,0.023534511715697683,12676518658.5785
48252,48745,1633957.0,PGC1633957,PGC1633957,03003781+2041598,,G,45.157551,20.699953,57.8026515978,,0.01311,-19.5347,0.026634896857048448,5127196947.300571
125965,126458,,,1691024,03035777+2338376,,G,45.990719,23.643787,146.209102256,,0.0323104061552,-17.1649,0.060526629424705485,578042805.2440051
135393,135886,,,UGC02571,03102933+2253565,,G,47.622246,22.89905,185.590762776,,0.041351,-21.0568,0.06430434038827335,20831473952.95627
138726,139219,,,11870,03105276+2227266,,G,47.719837,22.457394,286.626290891,,0.063374,-21.1366,0.06607688211016065,22420226720.200787
167567,168060,,,1616132,03183004+2005350,,G,49.625206,20.093077,200.66766465900002,,0.044738,-19.3574,0.07776654008549748,4354717634.068175
167575,168068,,,1617702,03091525+2008225,,G,47.31358,20.139597,277.093342192,,0.061349,-20.7621,0.07776915535281131,15879616141.400904
167590,168083,,,1618972,03090993+2010375,,G,47.291397,20.177103,144.24946958,,0.03186,-19.9066,0.07777611919385884,7221709258.193756
167658,168151,,,1626294,03180318+2024140,,G,49.513271,20.403904,183.76132153700001,,0.040965,-19.7503,0.07780355321500669,6253454582.417699
167667,168160,,,1626908,03112269+2025282,,G,47.844559,20.42452,231.612711813,,0.051515,-20.7108,0.07780796070108108,15146768925.459734
167680,168173,,,1628332,03123709+2028210,,G,48.154552,20.472525,274.462234405,,0.060781,-19.8344,0.07781402278189216,6757094613.478487
167697,168190,,,1629827,03130897+2031442,,G,48.287407,20.528952,274.696653878,,0.060831,-19.9163,0.0778215630414244,7286517293.927967
167741,168234,,,1633778,03174807+2041310,,G,49.450314,20.691967,241.76537312099998,,0.053721000000000005,-20.149,0.07783945180297451,9028175649.662615
167770,168263,,,1636006,03092703+2047313,,G,47.362625,20.79203,235.63296962799998,,0.052384,-20.0752,0.0778509560621799,8434901200.765622
167771,168264,,,1636107,03104183+2047486,,G,47.674313,20.796841,226.54804802099997,,0.050409,-20.5348,0.07785143206393035,12880122692.112284
167783,168276,,,1637486,03082453+2051395,,G,47.102222,20.860998,203.52084895599998,,0.045352,-20.123,0.07785658013236045,8814547044.472212
167872,168365,,,1643298,03100925+2107303,,G,47.538559,21.125109,188.878190092,,0.042098,-19.8809,0.0778891749048746,7052774528.125861
167883,168376,,,1644047,03155932+2109312,,G,48.997185,21.158672,210.292336734,,0.046851,-20.3791,0.07789387941697411,11159378292.27957
168113,168606,,,1658960,03064430+2152168,,G,46.68462,21.871349,284.340487387,,0.062885,-20.3222,0.0779855211722532,10589610829.886871
168337,168830,,,1674022,03014116+2239575,,G,45.421513,22.665974,128.68024109200002,,0.028001,-19.0476,0.07808400620569121,3273708454.5947604
168527,169020,,,1686381,03070946+2322487,,G,46.789429,23.380213,177.346101466,,0.039491000000000005,-19.5511,0.07815986166202095,5205230909.111699
168545,169038,,,1687548,03054800+2326513,,G,46.450024,23.447603,243.423341556,,0.05405,-20.0338,0.07816717670622718,8119326389.545517
168588,169081,,,1690443,03090349+2336445,,G,47.264576,23.612385,263.83185825099997,,0.058454,-21.1016,0.07818335463691738,21709009065.527138
168735,169228,,,1700805,03090105+2408573,,G,47.254375,24.149254,278.074075891,,0.061512,-21.0318,0.07824682524205473,20357291714.20043
168745,169238,,,1701661,03095687+2411153,,G,47.486984,24.18759,163.099941467,,0.036246,-19.5563,0.07825103079542849,5230220516.831544
