,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
302,776,53630.0,NGC5812,NGC5812,15005570-0727263,,G,225.232117,-7.457314,27.0171129679,,0.010144,-19.9222,0.00017925123341188044,7326220742.094317
7130,7607,,,53923,15062462-0954258,,G,226.602585,-9.907183,107.526263254,,0.026505,-21.1146,0.004663893735496136,21970503004.21989
17204,17688,,,1020307,15132630-0721399,,G,228.359619,-7.3610929999999986,171.975192053,,0.041564,-21.3533,0.011087549300434344,27372848894.75703
17332,17816,,,,15111714-0952317,,G,227.821442,-9.875479,139.196251965,,0.024337,-21.1301,0.01116543390890026,22286404051.847645
18521,19006,989767.0,PGC989767,PGC989767,15144710-0932171,,G,228.696259,-9.538098,82.7388220725,,0.025352,-19.5505,0.011927053994986852,5202355186.873047
19268,19753,,,,15075112-0922108,,G,226.963028,-9.369683,149.69899025,,0.021426,-21.4571,0.012406952930454618,30118961961.95522
23134,23621,,,1039311,15100940-0552595,,G,227.5392,-5.883195,264.963060946,,0.050743,-21.9739,0.014765243527878613,48479708519.04505
23807,24295,,,1040453,15153381-0547018,,G,228.890884,-5.78385,168.192418896,,0.049530000000000005,-21.076,0.015181558871001219,21203131167.398563
28178,28666,,,1020963,15091643-0719109,,G,227.318466,-7.319716,212.610940186,,0.039086,-21.2169,0.017860090485624917,24141263702.185646
30416,30906,3092967.0,PGC3092967,PGC3092967,15115604-0647366,,G,227.983521,-6.7935240000000015,90.7745364469,,0.020772,-19.2328,0.01918008375687825,3882576307.187236
33446,33936,,,170368,15164574-0722078,,G,229.190598,-7.3688600000000015,151.147508224,,0.033986,-21.367,0.02093920298183732,27720432375.77702
37659,38150,53648.0,IC1084,IC1084,15011485-0728297,,G,225.311905,-7.474936,30.7308867294,,0.007109000000000002,-18.1529,0.023364437882048127,1436018384.6353602
38041,38532,184871.0,PGC184871,PGC184871,15013954-0722409,,G,225.41478,-7.378048,103.253879002,,0.030296,-19.9675,0.02358306394774411,7638357835.776955
