,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
16036,16520,,,56055,15474443+3712178,,G,236.935165,37.204971,175.71703401,,0.026745,-21.0681,0.010367278752992676,21049413519.9126
19204,19689,,,UGC10120,15590967+3501473,,G,239.790314,35.029816,139.394083763,,0.030053,-21.0562,0.012367046483305676,20819965235.292053
24370,24858,,,UGC10065,15594657+3702145,,G,239.944077,37.037376,139.632398177,,0.033236,-20.9239,0.01552373289188061,18431471115.65244
27070,27558,,,,15421542+3959018,,G,235.564285,39.983849,64.4097650826,,0.019234,-20.1188,0.01717080839622213,8780515219.323843
29671,30161,,,56408,15555167+3946013,,G,238.965302,39.767052,148.165476877,,0.030146,-20.8717,0.018748319557591712,17566288050.55905
30498,30988,,,2059978,15575983+3508082,,G,239.499298,35.135632,137.991553354,,0.036691,-20.4583,0.019230160857292317,12003834525.90713
32925,33415,,,56351,15544053+3946563,,G,238.6689,39.782307,145.06920960899998,,0.047489,-20.1289,0.020641621520445724,8862576562.220352
33348,33838,,,56324,15540213+3710167,,G,238.508896,37.171326,258.032204676,,0.04757,-21.5954,0.02088020850955909,34210545560.7384
35769,36260,,,56349,15543724+3945413,,G,238.655167,39.761475,147.72360603299998,,0.035798,-20.5172,0.02227435614804878,12673016490.895737
37361,37852,,,UGC10122,15592890+3949392,,G,239.870438,39.827557,140.28898313,,0.028536,-20.9131,0.02318095374357856,18249039028.83375
42002,42495,55777.0,PGC055777,PGC055777,15403751+3546170,,G,235.156296,35.771397,75.9529753171,,0.018571,-19.1537,0.025029484404812237,3609773895.80516
42004,42497,55929.0,PGC055929,PGC055929,15445215+3628454,,G,236.2173,36.479294,50.5259523841,,0.011784785892399998,-17.2676,0.025030196806073303,635389450.6879079
52157,52650,,,84681,15433766+3929301,,G,235.906937,39.491714,260.342468654,,0.05799500000000001,-20.8057,0.027810668628023217,16530272007.683413
54337,54830,,,2133039,15535759+3839237,,G,238.48999,38.656605,239.625631959,,0.053507000000000006,-21.1267,0.028587627882920876,22216722987.6902
54444,54937,,,2151913,15442306+3933320,,G,236.096085,39.558907,216.704733328,,0.0485329142665,-19.6693,0.028627199580925064,5803901055.409141
