,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
1392,1867,61129.0,NGC6504,NGC6504,17560570+3312300,,G,269.023773,33.20834,68.9679106488,,0.015932497966200002,-21.1232,0.0009029196781558572,22145220045.50292,720.0
5969,6445,,,UGC11035,17542939+3253142,,G,268.622467,32.887283000000004,114.57288182799999,,0.0266215033108,-20.6654,0.003907150206533036,14526466938.366213,720.0
9558,10037,61155.0,UGC11058,UGC11058,17565502+3238117,,G,269.229279,32.636596999999995,68.5464492278,,0.014337,-20.8989,0.0062078460334232845,18011919611.187492,720.0
10489,10968,,,UGC11076,17585178+3400211,,G,269.71579,34.005866999999995,109.902966355,,0.019611,-21.467,0.00681542640578671,30394849687.701195,720.0
13124,13607,,,61084,17543554+3234172,,G,268.648102,32.571461,196.136215236,,0.039008,-21.5348,0.0085261717941111,32353405426.495518,720.0
17017,17501,,,UGC11045,17552098+3150496,,G,268.83743300000003,31.847132,113.342308925,,0.026096,-20.075,0.010971434238787695,8433347577.642756,720.0
19662,20147,,,61299,18014943+3324198,,G,270.455994,33.405521,199.39326446599998,,0.035898,-21.3686,0.012643494115012631,27761312829.00036,720.0
21735,22221,,,61255,18001175+3429597,,G,270.048981,34.499924,109.84953641700001,,0.027832,-20.197,0.013911000639138459,9436262202.767271,720.0
21989,22475,,,UGC11087,18001895+3438233,,G,270.078979,34.639816,115.42477090700001,,0.0269841734921,-20.9215,0.014068258274266537,18390773683.28088,720.0
22864,23350,61153.0,PGC061153,PGC061153,17570055+3148360,,G,269.252319,31.810011,100.163472372,,0.030179,-19.7565,0.014597912043382231,6289266531.604166,720.0
24698,25186,,,1966275,17524096+3149214,,G,268.170685,31.822622,203.46577969700002,,0.045902,-21.0885,0.0157190683124581,21448651854.918037,720.0
25843,26331,,,61322,18025627+3449036,,G,270.73449700000003,34.81768,196.882616664,,0.038551,-21.307,0.016401802789923068,26230103243.087616,720.0
34635,35125,,,UGC11118,18055276+3401017,,G,271.469849,34.017143,107.04136463799999,,0.025767,-21.0568,0.02162398530458804,20831473952.95627,720.0
136680,137173,,,UGC11091,18004369+3500494,,G,270.182068,35.013729,89.5140405866,,0.019907,-20.0715,0.06506384990326196,8406205448.507746,720.0
139903,140396,,,61049,17531368+3152201,,G,268.307007,31.872261,192.534869553,,0.043284,-21.2805,0.06666926901163954,25597644305.990032,720.0
139917,140410,,,61147,17564672+3117027,,G,269.194672,31.284101,204.443398792,,0.045888,-20.9639,0.06667816567365828,19123175027.81825,720.0
139920,140413,,,61179,17575323+3149261,,G,269.471802,31.823919,200.387986839,,0.045,-20.5844,0.06667933289203365,13482176240.9528,720.0
170808,171301,,,1930995,18041914+3105069,,G,271.079773,31.085262,170.903018691,,0.038544,-19.3277,0.0790678921353883,4237210111.5581174,720.0
170822,171315,,,1932885,17554307+3107367,,G,268.929474,31.126869,276.78369512,,0.061495000000000015,-21.2157,0.07907428156231484,24114596531.038963,720.0
170861,171354,,,1939565,17581727+3116238,,G,269.57196,31.273287,165.910434031,,0.037423000000000005,-19.9484,0.07908948897937823,7505160773.215446,720.0
170998,171491,,,1964981,17534700+3147518,,G,268.44586200000003,31.797728000000006,236.884506923,,0.052924,-20.7547,0.07914062456142702,15771754198.139557,720.0
171008,171501,,,1967209,17561234+3150310,,G,269.051453,31.841951,172.43415780200004,,0.038860000000000006,-19.9121,0.0791447256551346,7258384993.852088,720.0
171015,171508,,,1968533,18011701+3152028,,G,270.320892,31.867451000000006,230.73798113599997,,0.051594000000000015,-19.8446,0.07914728377957482,6820873575.7754135,720.0
171029,171522,,,1971028,18001248+3154597,,G,270.052002,31.916590000000006,159.717114762,,0.036053,-20.1658,0.07915155937030947,9168958351.033155,720.0
171066,171559,,,1979209,17564073+3204487,,G,269.169739,32.080212,220.15782852700002,,0.049299,-19.2667,0.07916611581344107,4005714569.056806,720.0
171088,171581,,,1983304,18020847+3209395,,G,270.535309,32.16098,189.86051090900003,,0.042701,-19.8412,0.07917525057312985,6799547312.097446,720.0
171102,171595,,,1987546,17535652+3214288,,G,268.485535,32.241356,243.520894803,,0.054352,-21.1647,0.07918116797448575,23008059933.80347,720.0
171103,171596,,,1987856,17565944+3214500,,G,269.247681,32.247231,229.71081581200002,,0.051368,-20.8199,0.07918178691448463,16747886151.90602,720.0
171194,171687,,,2002867,18054255+3234088,,G,271.427307,32.569126000000004,195.618873282,,0.043959,-19.8711,0.07921776689151283,6989401679.386981,720.0
171198,171691,,,2004327,17540456+3236048,,G,268.51901200000003,32.60136,180.707002125,,0.040684,-19.9379,0.07921916708951575,7432929266.938844,720.0
171214,171707,,,2007329,17541874+3240071,,G,268.578094,32.66864,242.82879301,,0.054199,-21.4275,0.07922565403632037,29308932452.503124,720.0
171228,171721,,,2009668,17495731+3243192,,G,267.4888,32.722,191.702606778,,0.043097,-20.1891,0.07922989954965352,9367851550.801851,720.0
171243,171736,,,2012031,17515374+3246453,,G,267.973938,32.779274,213.78007006599998,,0.047906,-21.1378,0.07923589203404086,22445020169.360416,720.0
171296,171789,,,2019663,17542460+3259101,,G,268.602509,32.98616,262.392691535,,0.058404,-21.0838,0.07925840038068241,21356004318.17306,720.0
171316,171809,,,2021368,17504598+3302089,,G,267.691589,33.035828,262.70103293200003,,0.058471,-21.0133,0.07926499039242563,20013359653.242847,720.0
