,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
13267,13750,17919.0,ESO033-030,ESO033-030,05490263-7233189,,G,87.260986,-72.55526,93.3060142146,,0.021104,-20.2135,0.008617642135127413,9580760857.350214
135736,136229,,,ESO033-029,05453938-7433442,,G,86.414085,-74.562279,222.37267907,,0.050254,-21.0284,0.06452048017242884,20293642246.717525
135777,136270,,,ESO057-053,05545467-7052554,,G,88.72782099999998,-70.882065,131.055836893,,0.030038,-19.9273,0.06454533871195424,7360714956.254702
144672,145165,,,178658,05521043-7355427,,G,88.043495,-73.928543,251.71158098799998,,0.056672,-20.2805,0.06890274991942179,10190605747.49252
144673,145166,,,178665,05531375-7306576,,G,88.307327,-73.116005,76.1026208663,,0.017901,-18.814,0.06890284748318641,2639976129.3548193
147011,147504,,,247490,05491731-7455339,,G,87.322128,-74.926086,267.797397169,,0.060124,-20.533,0.06991183414284739,12858786926.34403
200212,200705,,,,05521052-7038244,,G,88.043839,-70.640137,269.496325047,,0.060475,-20.3148,0.08989204292264441,10517681131.314686
200230,200723,,,,05582581-7039160,,G,89.607552,-70.654457,10.2380685491,,0.002691,-14.5671,0.08989723867060012,52825060.1207869
200231,200724,,,,05593958-7034184,,G,89.914925,-70.57178499999998,261.327728212,,0.058729,-20.1789,0.08989758163461123,9280256927.587685
201648,202141,,,,05595926-7032551,,G,89.99695600000003,-70.548645,170.966611977,,0.039142,-19.3066,0.09039668940822762,4155659923.0021615
211989,212482,,,,05510089-7414043,,G,87.753716,-74.23455,173.04773159400003,,0.039752,-20.3478,0.0938412195250491,10842264554.76976
211990,212483,,,,05495529-7231222,,G,87.48039200000002,-72.522858,280.952200145,,0.062925,-20.3832,0.09384163349474448,11201598444.501072
211991,212484,,,,05524319-7302525,,G,88.179985,-73.047928,250.27757815,,0.056362,-20.4941,0.09384209198335304,12406234904.26464
211992,212485,,,,05541110-7329345,,G,88.546272,-73.492935,233.654651437,,0.052660000000000005,-20.3549,0.09384249530223053,10913398157.080393
211993,212486,,,,05533672-7303207,,G,88.40303,-73.055756,203.585097612,,0.046267,-17.9227,0.09384253823298787,1161662580.2879364
211994,212487,,,,05543243-7301005,,G,88.635139,-73.01681500000002,274.293462337,,0.061508000000000014,-20.0961,0.09384285601444334,8598842612.813448
211995,212488,,,,05543955-7436196,,G,88.664795,-74.605461,36.8013779545,,0.008572,-18.5403,0.0938429318387678,2051729014.187904
211996,212489,,,,05593417-7305081,,G,89.892403,-73.085594,151.355139764,,0.034581,-19.935,0.09384320579964606,7413102413.009163
220670,221163,,,,05442549-7005258,,G,86.10620899999998,-70.0905,260.963475594,,0.058645,-20.3459,0.09683608068255414,10823307566.716269
220671,221164,,,,05451090-7004010,,G,86.295448,-70.066971,200.557624583,,0.045349,-20.3002,0.09683646418536357,10377195532.189842
220674,221167,,,,05461323-7101353,,G,86.55513,-71.026489,231.372022055,,0.052102,-19.0406,0.09683710029084673,3252669969.132474
220675,221168,,,,05473203-7153025,,G,86.88346899999998,-71.884033,226.395535187,,0.051055,-19.2163,0.09683724161244807,3824018635.092373
220676,221169,,,,05465377-7002051,,G,86.72406,-70.03475999999999,5.23432670997,,0.000134,-14.0243,0.09683724279660304,32042028.32509157
220683,221176,,,,05482659-7008475,,G,87.110794,-70.14654499999999,135.327624123,,0.031109,-22.3919,0.09684150267814902,71245920181.27701
220684,221177,,,,05481626-7137394,,G,87.067787,-71.62763199999998,160.803565768,,0.036871,-18.6065,0.09684158326952112,2180720468.8249416
220685,221178,,,,05500007-7109568,,G,87.500328,-71.165802,163.068224553,,0.037387,-20.6958,0.09684213535782908,14938947464.777222
238173,238666,,,,05433661-7316568,,G,85.902565,-73.282455,206.62919540099998,,0.046936,-20.465,0.10272959635615776,12078138351.067823
238174,238667,,,,05444341-7232032,,G,86.180885,-72.534225,282.281740383,,0.063208,-20.6094,0.10273010621334976,13796216468.061186
254158,254651,,,,05573897-7410182,,G,89.412407,-74.17173000000003,79.119191931,,0.01849,-19.1734,0.10800261511244164,3675868782.6758475
254159,254652,,,,05563836-7234275,,G,89.159874,-72.57431,226.432507345,,0.051101,-20.1407,0.10800294621958456,8959422146.745413
528822,549448,,,148045,05493386-7445547,,G,87.39110600000002,-74.765213,395.00279677599997,,0.086438,-21.487,0.211924290252746,30959932133.091736
645112,665738,,,2816504,05444142-7233042,,G,86.172607,-72.55117,314.67655087599996,,0.069689,-21.0953,0.2990116880875445,21583406983.426003
679355,699986,,,178660,05522565-7358226,,G,88.106911,-73.97296899999998,315.663194625,,0.069897,-20.8441,0.3255644407400172,17125371444.814009
684147,704778,,,247076,05535986-7459426,,G,88.49945799999998,-74.995186,542.305343386,,0.11625,-20.9332,0.32920275176973035,18590026120.867027
684196,704827,,,247604,05493776-7454227,,G,87.407372,-74.906319,345.615272913,,0.076184,-20.765,0.32923565599986715,15922087270.511763
684205,704836,,,247717,05570975-7453234,,G,89.290634,-74.889854,373.599323398,,0.082011,-20.712,0.32924127857154856,15163519007.872875
684251,704882,,,248375,05565590-7446265,,G,89.232933,-74.774033,334.23758700900004,,0.07380199999999999,-21.2233,0.3292736797913481,24283987463.59037
684269,704900,,,248690,05511723-7443054,,G,87.821815,-74.71817,480.07378876800004,,0.10379,-21.1885,0.3292868397012376,23517979095.583755
684310,704941,,,249092,05481630-7438396,,G,87.067947,-74.644356,429.26273867300006,,0.093472,-21.6836,0.3293226818033597,37105646260.684906
684350,704981,,,249655,05473350-7431470,,G,86.88960300000002,-74.529747,503.725628398,,0.108548,-20.5,0.3293547798550424,12473835142.429485
684358,704989,,,249728,05562485-7430504,,G,89.103577,-74.514015,525.766297472,,0.112957,-21.252,0.32936072240730063,24934461880.97825
684376,705007,,,249954,05475487-7428069,,G,86.97863000000002,-74.468597,658.471682173,,0.139023,-20.9877,0.3293762613768837,19546994915.66704
684422,705053,,,250582,05542012-7421104,,G,88.583855,-74.352913,321.180187968,,0.071059,-21.4857,0.329415161225339,30922884620.162106
684443,705074,,,250900,05580652-7417163,,G,89.527168,-74.287865,363.301930324,,0.079872,-21.2593,0.3294314839539875,25102674804.23133
876310,897066,,,,05520782-7027084,,G,88.032593,-70.452354,419.80243718300005,,0.091536,-20.6252,0.4720198058251274,13998451598.320065
876311,897067,,,,05514893-7025313,,G,87.953896,-70.425377,360.673239559,,0.079325,-20.0846,0.4720201202584391,8508245251.1574955
876312,897068,,,,05515744-7017304,,G,87.989349,-70.291779,395.681668333,,0.086578,-20.3337,0.4720205157785308,10702370955.3687
876330,897086,,,,05565327-7044328,,G,89.221977,-70.742447,401.25304369599996,,0.087726,-20.7871,0.4720324623583291,16249499917.603884
876331,897087,,,,05572979-7041127,,G,89.374161,-70.686874,407.708263275,,0.089054,-21.0767,0.4720332464530859,21216805738.93608
876340,897096,,,,05573689-7005337,,G,89.40373199999998,-70.09270500000001,398.0441276,,0.087065,-21.0017,0.4720402626211863,19800675205.03649
876341,897097,,,,05582802-7136430,,G,89.61676,-71.611946,561.811316282,,0.120117,-20.94,0.47204095395619505,18706821403.658016
876342,897098,,,,05581449-7136580,,G,89.56039399999997,-71.616119,412.464356296,,0.090031,-21.1239,0.4720417728895304,22159502200.027054
876343,897099,,,,05585484-7029102,,G,89.728523,-70.486168,522.514489155,,0.112308,-21.5655,0.4720430028426258,33281278395.96537
919569,940416,,,,05455769-7221491,,G,86.49039499999998,-72.363663,323.884845326,,0.071628,-19.276,0.5034403247786303,4040173353.730011
919570,940417,,,,05460342-7238491,,G,86.514259,-72.646996,451.35187897699996,,0.097974,-21.0186,0.5034410680177321,20111293312.218987
919571,940418,,,,05454047-7257372,,G,86.418648,-72.960335,793.4038520739999,,0.164751,-21.3445,0.5034420714511254,27151885903.272636
919572,940419,,,,05460517-7320321,,G,86.521561,-73.34227,325.44963782400004,,0.07195700000000001,-19.6114,0.5034422748031729,5502499350.975715
919579,940426,,,,05475950-7438129,,G,86.99793199999998,-74.63691700000003,520.726838577,,0.111951,-20.881,0.5034474286032511,17717400399.43131
919582,940429,,,,05510480-7351573,,G,87.770004,-73.86592900000002,297.912799933,,0.06614600000000001,-19.9884,0.5034497013995145,7786817567.493714
919583,940430,,,,05493770-7356310,,G,87.407112,-73.941971,556.2181204780001,,0.11901,-21.2202,0.503450596287237,24214750578.45481
919584,940431,,,,05511578-7229041,,G,87.81575,-72.48449699999998,633.142556664,,0.13410899999999998,-20.8445,0.5034512294109063,17131681827.158125
919585,940432,,,,05514765-7338446,,G,87.948555,-73.645744,1189.09868361,,0.236429,-21.8061,0.503452764482198,41537466114.742065
919592,940439,,,,05533942-7330597,,G,88.414284,-73.516586,810.50865707,,0.167961,-21.5198,0.5034598458613863,31909500062.461994
919593,940440,,,,05533194-7234277,,G,88.38311800000002,-72.574364,406.4143922,,0.088788,-20.4268,0.5034602767931926,11660575895.514738
919594,940441,,,,05550780-7234178,,G,88.78253199999997,-72.571625,316.972820559,,0.070173,-21.1431,0.5034611103372311,22554852950.51571
919595,940442,,,,05545337-7253247,,G,88.722382,-72.890213,716.337399523,,0.150147,-21.3976,0.5034621640653024,28512808680.83434
919596,940443,,,,05551171-7255038,,G,88.798828,-72.91774000000002,941.010488402,,0.192099,-21.522,0.5034633457144603,31974223032.04937
919597,940444,,,,05543888-7330536,,G,88.662041,-73.5149,772.5221076739999,,0.16081700000000002,-22.2706,0.503465700376323,63714752437.08063
919600,940447,,,,05580295-7351063,,G,89.51232900000002,-73.851753,383.71763844199995,,0.084107,-20.7151,0.5034681349708909,15206875837.851324
919601,940448,,,,05574101-7348460,,G,89.42088299999998,-73.812798,363.08079772,,0.079826,-20.308,0.5034685212387299,10452014414.584394
919602,940449,,,,05585823-7348012,,G,89.74263,-73.80033900000002,846.556502602,,0.17469,-21.5103,0.5034696902226837,31631515505.03275
919603,940450,,,,05573486-7452380,,G,89.395256,-74.877228,289.39385548900003,,0.064339,-20.8084,0.503470302641534,16571430509.327541
919604,940451,,,,05581399-7449293,,G,89.558327,-74.82482900000002,409.557417219,,0.089434,-21.7226,0.5034717240815905,38462720588.88268
919609,940456,,,,05594264-7357481,,G,89.927673,-73.963387,828.277896954,,0.171284,-21.9049,0.5034762885456502,45494615613.083885
919613,940460,,,,05595743-7232102,,G,89.989311,-72.536171,575.976343174,,0.122914,-21.333,0.5034797412367505,26865813772.68711
919614,940461,,,,05594412-7202241,,G,89.933868,-72.040054,597.488137971,,0.127144,-21.1946,0.5034806152711988,23650482209.99259
919615,940462,,,,05594283-7202161,,G,89.928474,-72.03782700000002,421.237571142,,0.09183,-20.9236,0.5034812962420929,18426379015.508564
955392,976289,,,,05435291-7116518,,G,85.97045899999998,-71.28106700000002,308.023920511,,0.068285,-20.1049,0.5292331640824174,8668820292.956902
955393,976290,,,,05432256-7146155,,G,85.844002,-71.770988,430.133709727,,0.09365,-20.788,0.5292337651018992,16262975210.134087
955394,976291,,,,05451892-7113011,,G,86.32885,-71.21698,568.834751219,,0.121505,-21.3939,0.5292348152451604,28415807367.528008
955395,976292,,,,05445666-7056560,,G,86.23608399999998,-70.948898,785.42066669,,0.163249,-21.5425,0.5292360194172304,32583670100.20087
955396,976294,,,,05461587-7103543,,G,86.566147,-71.065102,619.599182685,,0.13147,-20.6196,0.5292365340868698,13926436395.454351
