,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
556,1030,59742.0,NGC6340,NGC6340,,,G,257.60400000000004,72.30436999999998,22.7770695364,,0.00483735241868,-20.0575,0.00034501037346431685,8298507675.144235
3826,4302,59971.0,UGC10803,UGC10803,17160528+7326089,,G,259.022034,73.435806,23.623691184699997,,0.00522858261429,-19.2667,0.0024633984025970034,4005714569.056806
9937,10416,,,,17043393+7226475,,G,256.141388,72.446533,20.9464956071,,0.016597,-17.6866,0.006463447901794346,934630609.0115224
24201,24689,,,UGC10697,17024423+7253297,,G,255.684296,72.891609,237.858251509,,0.038162,-21.5696,0.015423166778169753,33407194070.047092
25190,25678,,,59911,17144228+7112490,,G,258.676178,71.213615,253.84509510200002,,0.046425,-21.9058,0.016009075868484875,45532343128.21015
36164,36655,,,2735239,17042660+7017238,,G,256.11087000000003,70.289955,114.91182430399999,,0.0271061835531,-19.0618,0.022511814025259147,3316805462.5236235
47440,47933,2750394.0,PGC2750394,PGC2750394,17115707+7234554,,G,257.987793,72.582062,57.549006523100005,,0.012649,-18.2002,0.026415093908596046,1499961113.1034093
50545,51038,59735.0,IC1251,IC1251,17101322+7224386,,G,257.555115,72.410736,26.493777679,,0.00481992240996,-18.2957,0.027269496712270063,1637872156.297938
50547,51040,59783.0,IC1254,IC1254,17113334+7224072,,G,257.88894700000003,72.402023,34.0550030673,,0.00658,-18.5759,0.02727012103370376,2120117837.6779141
82653,83146,,,59705,17091464+7218220,,G,257.311005,72.30613699999998,199.37951470099998,,0.044612,-20.8394,0.03940350285484079,17051398334.945063
139736,140229,,,59536,17035991+7126499,,G,255.999634,71.44722,256.418292162,,0.056955,-21.1067,0.06658292995680018,21811222093.80961
139738,140231,,,59562,17045096+7207523,,G,256.212372,72.131218,228.688595149,,0.050987,-21.1002,0.06658402233880154,21681034474.52016
139759,140252,,,59839,17124704+7231202,,G,258.196014,72.522278,243.36295288,,0.054144000000000005,-20.4613,0.06659574702634406,12037048211.70406
139761,140254,,,59844,17124675+7229301,,G,258.19482400000004,72.491722,210.807438857,,0.047103,-20.2444,0.06659692761509127,9857345980.172194
139762,140255,,,59847,17125019+7224133,,G,258.209137,72.403717,239.46787475,,0.053305999999999985,-20.5542,0.06659741219851029,13112333905.213423
178267,178760,,,2734519,17113069+7010395,,G,257.877899,70.177658,199.324516226,,0.044607,-20.5178,0.08203654730652242,12680021794.079607
178279,178772,,,2734754,17034316+7013079,,G,255.929871,70.21888,254.064113156,,0.056458,-21.2367,0.0820416404776707,24585554060.221363
178314,178807,,,2736044,17033706+7025319,,G,255.904434,70.425537,186.051710925,,0.041695,-20.3452,0.08205570690037553,10816331771.423815
178344,178837,,,2737348,17021085+7037255,,G,255.545212,70.623756,194.68054576400002,,0.043593,-19.9766,0.08206640771999181,7702647083.44208
178345,178838,,,2737370,17022129+7037356,,G,255.58873,70.626564,225.887210168,,0.05039,-20.8755,0.08206705918118412,17627876532.323982
178346,178839,,,2737375,17022712+7037366,,G,255.61302200000003,70.62685400000002,229.66918072200002,,0.051207,-21.1495,0.08206789765315609,22688197811.445118
178362,178855,,,2738039,17051511+7043349,,G,256.312988,70.726372,202.42881761099997,,0.045288,-20.9854,0.0820744284599391,19505630813.965782
178411,178904,,,2740072,17160325+7100356,,G,259.01358,71.00990300000002,217.359111735,,0.048532,-20.9419,0.08209415715470463,18739586340.594532
178422,178915,,,2740517,17091043+7104053,,G,257.293488,71.068146,219.161634745,,0.048927,-20.5258,0.08209935936184824,12773796702.66399
178459,178952,,,2742016,17074246+7116308,,G,256.926941,71.275238,234.23366199,,0.052187,-20.3262,0.08211544999831792,10628696351.930737
178477,178970,,,2742959,17040722+7124139,,G,256.03009,71.403885,214.949620243,,0.048014,-21.0377,0.08212511123678481,20468216404.800804
178479,178972,,,2742969,17024700+7124187,,G,255.695847,71.405212,237.55682383400003,,0.052905,-20.1558,0.08212571950739013,9084896835.594973
178480,178973,,,2743010,17193096+7124369,,G,259.879028,71.410255,239.65811231400002,,0.053349,-19.938,0.08212599422629704,7433613896.5517845
178500,178993,,,2743962,17003338+7132380,,G,255.139114,71.5439,148.399964733,,0.033316000000000005,-20.1752,0.08213308335560994,9248685253.261496
178504,178997,,,2744190,17023497+7134207,,G,255.64573700000003,71.57242600000002,242.550134888,,0.053979,-20.362,0.08213500015211407,10984998450.583822
178552,179045,,,2746510,17150855+7155534,,G,258.78564500000005,71.931503,227.23675466,,0.050668,-21.2464,0.0821552311145878,24806186241.484047
178565,179058,,,2747008,17074623+7200469,,G,256.942657,72.013039,231.455335754,,0.051584000000000005,-20.6313,0.08216062043397646,14077320553.264656
178566,179059,,,2747060,17080309+7201187,,G,257.012878,72.02188100000002,238.58642821,,0.053122,-19.4492,0.08216079556720336,4738926795.567907
178577,179070,,,2747459,17173382+7205162,,G,259.39093,72.08785999999998,242.429390273,,0.053943,-20.5649,0.08216642342238191,13242195644.486366
178594,179087,,,2748083,17193247+7211154,,G,259.885315,72.18762199999998,171.86159702400002,,0.03855,-19.9749,0.0821735421437331,7690596040.173368
178615,179108,,,2748918,17130336+7219285,,G,258.264038,72.3246,190.78371140099998,,0.042725,-20.6797,0.08218318869767771,14719057436.5267
178616,179109,,,2748953,17123410+7219483,,G,258.14209,72.330093,188.42596743,,0.042208,-20.8137,0.08218380411334708,16652521383.241999
178618,179111,,,2749002,17131740+7220156,,G,258.32251,72.337692,186.352960689,,0.041751,-20.7587,0.08218513195891858,15829966653.373634
178635,179128,,,2749701,17192603+7227543,,G,259.858459,72.465096,151.932970641,,0.034119,-20.2623,0.08219068616276119,10021206236.340557
178637,179130,,,2749762,17125374+7228314,,G,258.223938,72.47539499999998,241.06435188,,0.05365,-21.1797,0.08219231750083418,23328133930.59526
178667,179160,,,2750752,17133551+7238417,,G,258.39798,72.64494300000001,238.396252006,,0.053074,-20.9765,0.08220327699315295,19346392744.922974
178679,179172,,,2751154,17113388+7243052,,G,257.89117400000003,72.718132,254.073433389,,0.056444000000000015,-20.9808,0.08220903355285586,19423165021.540768
178719,179212,,,2752741,17022307+7257587,,G,255.596146,72.966324,191.92665619599998,,0.042978,-19.4597,0.0822243494758195,4784978602.10145
178742,179235,,,2753656,17031158+7307146,,G,255.798279,73.120743,201.814139202,,0.045144,-20.3378,0.08223282495672571,10742862075.844448
178745,179238,,,2753774,17005196+7308268,,G,255.216537,73.140778,203.525438103,,0.045519,-20.2951,0.08223358548301536,10328565309.82713
178764,179257,,,2754641,17111143+7317074,,G,257.797638,73.2854,241.26860772700002,,0.053691,-20.5425,0.08224204790495221,12971792709.839546
178787,179280,,,2755672,17023566+7326167,,G,255.64859,73.437996,242.09968688700002,,0.053873,-20.438,0.08225023270913964,11781484060.029236
178851,179344,,,2758110,17102249+7348256,,G,257.593719,73.807137,241.886093665,,0.053822,-19.9631,0.08227598196341497,7607465648.875999
178865,179358,,,2758630,17004299+7353087,,G,255.179138,73.885765,223.20363430400002,,0.049794,-19.4895,0.0822810020500199,4918129952.6830845
178870,179363,,,2758821,17043694+7354465,,G,256.153931,73.912918,218.161134655,,0.048699,-20.4599,0.08228274580777319,12021537070.70083
178927,179420,,,2761093,17023610+7415438,,G,255.650436,74.262169,207.244791398,,0.046324,-21.2784,0.0823071143407823,25548181922.252342
179011,179504,,,2764109,17100856+7443426,,G,257.535706,74.72850799999998,171.95701657200001,,0.038567,-19.5921,0.08233981879140921,5405551383.841074
182235,182728,,,3086150,17091264+7453531,,G,257.302704,74.898094,230.66856799599998,,0.0514,-20.6699,0.08366088056060429,14586799047.03984
182241,182734,,,3086169,17032020+7341225,,G,255.834183,73.68960600000003,225.44826546599998,,0.05028,-20.5962,0.08366322522350464,13629502385.84523
182269,182762,,,3086227,17194932+7120289,,G,259.955536,71.341362,223.66074946900002,,0.049894,-20.1969,0.08367449966739615,9435393130.922888
184668,185161,,,UGC10767,17110062+7336085,,G,257.752594,73.602386,190.381492202,,0.042633,-21.0941,0.08467328646873905,21559565298.29053
212202,212695,,,,17121532+7155376,,G,258.063843,71.92712399999998,178.84394749400002,,0.040097,-20.3834,0.09391925824586836,11203662045.24763
230306,230799,,,,17100980+7400336,,G,257.540863,74.009346,208.81187371,,0.046663,-20.9968,0.1000518351832499,19711514780.310917
230307,230800,,,,17102338+7223456,,G,257.597443,72.396027,190.687722668,,0.042705,-19.4496,0.10005201038101016,4740673002.362747
230308,230801,,,,17102496+7218156,,G,257.60400400000003,72.30435899999998,44.112197331400004,,0.009135,-16.6858,0.10005202412170043,371809087.2514687
230309,230802,,,,17095409+7210004,,G,257.475403,72.166801,235.79054461099997,,0.052517,-19.8866,0.10005228613814536,7089898209.320111
230310,230803,,,,17120128+7238514,,G,258.005341,72.647621,230.270627517,,0.051322,-20.9792,0.10005300288954518,19394563067.663563
285759,286965,59410.0,UGC10669,UGC10669,,,G,255.109,70.2909,17.1855725109,,0.00268758134379,-17.1858,0.11364585190463387,589277691.2800344
285763,286969,59551.0,UGC10713,UGC10713,,,G,256.141,72.44665,26.2516065686,,0.00476532238266,-19.5958,0.11364634726256125,5424003985.824035
285771,286977,59908.0,UGC10791,UGC10791,,,G,258.661,72.39889000000002,27.588137561,,0.00506793253397,-17.0836,0.113648898617091,536339768.24423885
403480,421961,,,2734003,17010910+7005225,,G,255.287933,70.089607,263.873921016,,0.058899,-21.26,0.1314493587912283,25118864315.095818
403481,421962,,,2734445,17044589+7009568,,G,256.191223,70.165787,276.436548355,,0.06158200000000001,-21.319000000000006,0.13145033893221333,26521617055.078945
403492,421973,,,2740540,17035409+7104149,,G,255.975403,71.07083100000001,282.869156807,,0.062952,-20.3579,0.13145729145593746,10943594689.412148
403493,421974,,,2741065,17153027+7108394,,G,258.876129,71.144302,281.0555382,,0.062566,-20.199,0.13145764082830247,9453660459.57965
403504,421985,,,2742663,17042868+7121348,,G,256.119507,71.359673,261.87418068799997,,0.058471,-20.4485,0.13146380243116387,11895973827.019924
