,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
1198,1672,63578.0,NGC6808,NGC6808,19435402-7038002,,G,295.975098,-70.633415,54.0789743259,,0.0107877053939,-20.8851,0.0007825205695408941,17784432031.681973
3037,3512,63494.0,IC4864,IC4864,19400620-7733295,,G,295.025848,-77.55819699999998,86.3408868066,,0.019818,-20.8531,0.0019556431331991453,17267918888.29718
8603,9082,,,63510,19403995-7026517,,G,295.166473,-70.447701,174.261596946,,0.0376347488174,-21.676,0.005598765173908457,36846818914.7868
9627,10106,,,229608,,,G,291.855,-79.68553,142.831206579,,0.032021236010599995,-19.9941,0.006256453607751569,7827805030.192285
12085,12566,,,,19341791-7903333,,G,293.574646,-79.059273,236.48118219,,0.042592000000000005,-21.777,0.0078432944347902,40438962050.78194
13209,13692,,,236950,19221722-7715159,,G,290.571777,-77.25444,140.432911017,,0.036736000000000005,-20.9043,0.008577019771239772,18101726548.82737
17163,17647,63709.0,IC4892,IC4892,19493156-7013387,,G,297.381531,-70.22744,64.34401253,,0.019065,-19.9415,0.01106330998971641,7457615702.069886
18863,19348,,,228865,19402408-7958312,,G,295.100342,-79.975342,240.711575857,,0.052569956285,-21.1275,0.012146677118626405,22233098906.5141
20329,20814,63455.0,ESO025-012,ESO025-012,19382610-7732190,,G,294.608765,-77.53862,86.2878829359,,0.028576,-20.1397,0.013058560516141224,8951174012.983702
24016,24504,,,84913,,,G,292.839,-72.65555,278.557507205,,0.0602931301466,-21.5446,0.015314178071236681,32646753492.944145
30151,30641,,,63512,19404231-7025467,,G,295.1763,-70.429642,170.984781724,,0.036961,-20.9868,0.019023956638810274,19530798526.557938
30152,30642,,,235193,19425693-7739345,,G,295.737244,-77.659607,82.9197016634,,0.022641,-19.6213,0.019024161853549368,5552901885.889666
31168,31658,,,IC4841,19204286-7213365,,G,290.178619,-72.226822,182.11527013,,0.034572000000000006,-21.3487,0.019624325297017915,27257122123.520508
32053,32543,,,IC4903,19581338-7027122,,G,299.555786,-70.453407,176.645226262,,0.042192,-21.2935,0.02013026240884096,25905978454.758854
32553,33043,,,,19474535-7911392,,G,296.938965,-79.194244,176.426803493,,0.024562,-21.2818,0.02042700460130145,25628311854.313744
44663,45156,235057.0,PGC235057,PGC235057,19295074-7741557,,G,292.461456,-77.69880699999999,95.2282113153,,0.022442,-19.9168,0.02578247879269376,7289873631.914163
44664,45157,235136.0,PGC235136,PGC235136,19300044-7740236,,G,292.501862,-77.673248,102.205620065,,0.02422,-20.0994,0.025782797541487417,8625017799.454025
44711,45204,264338.0,PGC264338,PGC264338,19591645-7216509,,G,299.818542,-72.28083000000002,142.201078205,,0.032839,-19.9655,0.025798898671630217,7624300412.007587
50688,51181,63304.0,IC4853,IC4853,19304728-7104121,,G,292.697021,-71.070038,124.511775375,,0.028887,-20.7531,0.027317040014447274,15748529199.245708
50706,51199,63593.0,ESO073-004,ESO073-004,19442236-7002514,,G,296.093201,-70.047638,101.384151663,,0.024179,-20.2229,0.027322071256853417,9664068508.547146
50717,51210,63726.0,IC4893,IC4893,19503336-7230358,,G,297.639038,-72.509964,83.51094772409999,,0.019452,-19.7197,0.027324752685808886,6079669905.807057
50721,51214,63785.0,ESO073-014,ESO073-014,19531895-7019490,,G,298.328979,-70.330299,162.50190543,,0.036881,-20.4943,0.0273264286536543,12408520427.686691
101352,101845,,,228873,19465693-7958207,,G,296.737244,-79.97242,172.934097779,,0.038966,-20.6214,0.04918010374876018,13949543643.954744
101353,101846,,,228875,19410123-7958185,,G,295.255157,-79.971809,203.60345460599999,,0.046118,-20.7409,0.04918067925302957,15572559539.01708
101380,101873,,,229610,19343308-7940584,,G,293.637848,-79.68289200000002,139.537969486,,0.03218,-19.9115,0.049195244986969235,7254374970.183976
101390,101883,,,229815,19454565-7936299,,G,296.440216,-79.608307,176.435904139,,0.039762,-20.8669,0.04920060263054965,17488799547.516487
