,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
4070,4546,46744.0,NGC5116,NGC5116,13225563+2658505,,G,200.731827,26.980701,39.5113617355,,0.011182,-19.8836,0.0026309895916010228,7070335136.437512
5559,6035,48333.0,NGC5263,NGC5263,13395563+2824020,,G,204.981812,28.400579,66.154952771,,0.015647737823900002,-20.5628,0.0036359964238391524,13216607721.05604
9357,9836,,,IC4230,13215917+2644015,,G,200.496552,26.733759000000006,111.230117652,,0.033732,-20.3621,0.006076135695484526,10986010252.925444
9730,10209,,,IC4314,13382503+2644326,,G,204.604294,26.742407,128.572711062,,0.026658,-20.9917,0.0063340350738458106,19619141523.596325
9859,10338,,,47866,13345411+2612228,,G,203.725479,26.206348,118.79456277700001,,0.030597000000000006,-20.789,0.00641674099000946,16277960863.938068
14074,14558,,,47200,13275328+2830291,,G,201.972,28.508099,161.76810900700002,,0.037058,-21.2475,0.009100826436077031,24831331052.95568
14874,15358,,,NGC5251,13372485+2725097,,G,204.353561,27.419378,159.649224181,,0.024898,-21.9068,0.009611108093050007,45574299284.58258
15415,15899,,,IC4228,13213407+2530585,,G,200.391998,25.516258,147.570318736,,0.036998,-21.035,0.009966805656468205,20417379446.69532
20715,21200,,,IC4234,13225983+2706585,,G,200.749329,27.116251,151.594384736,,0.024435,-21.4624,0.013281212932906749,30266346519.10125
22732,23218,,,IC4307,13363615+2714322,,G,204.150665,27.242304,156.532382714,,0.033472,-21.002,0.014518145140028438,19806147089.717358
25282,25770,,,48216,13383159+2606196,,G,204.631653,26.105455,127.802191075,,0.031913,-20.4047,0.016070754719843372,11425625894.59597
25895,26383,,,IC4244,13245625+2627487,,G,201.234375,26.463539,110.005376419,,0.031947,-19.7711,0.016430288839890398,6374410092.213312
