,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
4491,4967,48884.0,UGC08717,UGC08717,13472219+3020009,,G,206.842484,30.333595000000006,63.9451461852,,0.027451,-19.767,0.0029318336469778927,6350384185.0404,772.0
5559,6035,48333.0,NGC5263,NGC5263,13395563+2824020,,G,204.981812,28.400579,66.154952771,,0.015647737823900002,-20.5628,0.0036359964238391524,13216607721.05604,772.0
11844,12325,,,NGC5280,13425552+2952070,,G,205.731369,29.868612,159.142354731,,0.029201,-21.2419,0.007693032577274625,24703585971.248497,772.0
11862,12343,48247.0,PGC048247,PGC048247,13384310+3116144,,G,204.679611,31.270674,63.6821878895,,0.024414,-19.3761,0.007702433056315045,4430370024.371718,772.0
13342,13825,,,NGC5282,13432486+3004104,,G,205.853592,30.069557,173.761445856,,0.028954,-21.4758,0.008666935949221587,30642204031.213062,772.0
13590,14073,48265.0,PGC048265,PGC048265,13385902+3121544,,G,204.745926,31.365128,62.188168695,,0.021009,-19.0115,0.008813829990038772,3166649527.492092,772.0
15507,15991,,,UGC08685,13430886+3020153,,G,205.786957,30.337593,152.45220784,,0.023679,-21.8227,0.01002512936048963,42177418995.01611,772.0
15721,16205,,,48432,13411117+3022411,,G,205.296555,30.378086,171.816160163,,0.026713,-21.2873,0.01016931058205998,25758466248.14671,772.0
17650,18135,,,,13422356+2949293,,G,205.59819,29.824829,180.337948131,,0.035617,-21.3114,0.011388646677897941,26336617723.62773,772.0
20071,20556,,,48559,13423105+3015001,,G,205.629395,30.250044,158.59484764200002,,0.038035,-20.8624,0.012895600819047377,17416464544.376358,772.0
25351,25839,,,UGC08640,13392631+3112285,,G,204.859665,31.207924,156.116437646,,0.0361473180737,-20.7572,0.016110244389746814,15808111846.472363,772.0
25384,25872,,,48698,13443902+3019073,,G,206.162613,30.318695,153.18831973,,0.030572,-20.9981,0.016132499699772956,19735130384.342,772.0
26255,26743,,,UGC08682,13423701+2951164,,G,205.654221,29.854561,159.603964618,,0.0371324285662,-20.2652,0.016662318254700974,10048008643.91261,772.0
26311,26799,,,48336,13395776+3006275,,G,204.990692,30.107651,149.568160782,,0.032659,-20.6112,0.01670143036490691,13819107650.933723,772.0
27315,27803,,,48565,13423402+3131509,,G,205.641785,31.530825,114.81370542200001,,0.030291,-20.29,0.017321004790573066,10280162981.264746,772.0
32211,32701,,,NGC5271,13414237+3007312,,G,205.426544,30.125336,161.54166355200002,,0.026410000000000003,-21.1994,0.020225076566539518,23755271590.05884,772.0
33443,33933,,,93724,13393242+2755438,,G,204.885101,27.928843,159.422932958,,0.036941,-20.2878,0.02093660264585144,10259353635.08227,772.0
34485,34975,,,NGC5274,13422333+2950523,,G,205.597214,29.847885,199.60410157299998,,0.039762,-21.4178,0.02153822271732752,29048251764.44732,772.0
38776,39268,,,48572,13424864+2942209,,G,205.702667,29.705820000000006,197.917791951,,0.04896,-20.9034,0.024004570601291426,18086727690.53757,772.0
41712,42205,48302.0,PGC048302,PGC048302,13392935+3117595,,G,204.872314,31.29987,101.46850815799999,,0.022871,-19.7987,0.024952703074438105,6538528182.763529,772.0
41719,42212,48501.0,PGC048501,PGC048501,13415652+3031101,,G,205.485519,30.519491,21.8400429525,,0.00455721227861,-15.3163,0.024953760045944143,105322218.86871438,772.0
46996,47489,1910830.0,PGC1910830,PGC1910830,13372952+3036584,,G,204.373032,30.616224,67.7783196916,,0.0164352382176,-17.3255,0.02634647699216688,670193173.7237643,772.0
47008,47501,1927650.0,PGC1927650,PGC1927650,13350487+3100414,,G,203.770325,31.011505,188.987829497,,0.042174,-19.8792,0.026348784278359304,7041740231.723315,772.0
50238,50731,48513.0,UGC08674,UGC08674,13420557+3201422,,G,205.523224,32.028403999999995,98.73037417200001,,0.022084,-19.5983,0.027179536409180624,5436507606.346828,772.0
51496,51989,,,1878350,13424553+2947353,,G,205.689743,29.793165,203.03902482599997,,0.045078,-19.4389,0.027559617310881357,4694182823.699085,772.0
51789,52282,,,1890642,13441328+3006341,,G,206.055374,30.109482,147.59736888,,0.033416,-19.5414,0.027660095089300417,5158934334.609139,772.0
52559,53052,,,48720,13444765+3136563,,G,206.198547,31.615664,174.375278738,,0.040422,-20.8124,0.027940725787371817,16632594514.584581,772.0
54878,55371,,,1882205,13421137+2953442,,G,205.547394,29.895628,151.553756924,,0.034477999999999995,-19.3608,0.028769584189067155,4368375875.160491,772.0
55053,55546,,,1877924,13433802+2946518,,G,205.908417,29.781063,175.480479707,,0.040804,-19.7491,0.028843345272134988,6246546827.063001,772.0
56531,57024,,,48875,13471375+2930178,,G,206.807297,29.504965,138.809617743,,0.030916000000000006,-20.4201,0.029493582359022687,11588840884.089088,772.0
57171,57664,,,1951042,13454792+3131021,,G,206.449707,31.517277000000004,192.813863279,,0.042829,-19.3457,0.02974467486223497,4308042707.527154,772.0
58223,58716,,,1935577,13391642+3111124,,G,204.818436,31.186798,124.86974184,,0.027419,-19.1203,0.030082386325629037,3500418738.1127467,772.0
58444,58937,,,1815439,13410416+2741389,,G,205.267334,27.694141,137.964587934,,0.030869,-19.5328,0.030161911789775495,5118232379.909057,772.0
59501,59994,,,1879829,13425107+2949569,,G,205.712814,29.832493,160.432318975,,0.036723,-19.0755,0.03048897237657775,3358922627.344962,772.0
