,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
51334,51827,4683845.0,6dFJ1216388-813158,6dFJ1216388-813158,12163873-8131583,,G,184.161377,-81.532883,197.794103003,,0.0453,-18.6031,0.027515467399710537,2173902189.727779
146014,146507,,,218840,12032667-8452143,,G,180.86116,-84.870644,217.419026176,,0.049441000000000006,-20.4085,0.0694503896111834,11465684838.75292
146029,146522,,,219169,12080165-8439078,,G,182.006882,-84.652191,217.90299083099998,,0.049544,-20.6683,0.06945738657036732,14565318976.562124
237618,238111,,,,12021249-8335329,,G,180.552078,-83.592499,190.98026876900002,,0.04375,-19.5119,0.10255272398367184,5020650614.393235
237619,238112,,,,12042241-8004114,,G,181.093414,-80.069847,279.210012834,,0.062597,-21.0637,0.1025534987460968,20964282339.80918
237620,238113,,,,12035154-8100195,,G,180.964783,-81.005424,83.9875620139,,0.019291,-17.7521,0.102553535434478,992750238.3363873
237623,238116,,,,12110331-8039019,,G,182.763824,-80.650543,196.75438810900002,,0.045051,-19.5626,0.10255458696352383,5260657166.025372
237624,238117,,,,12114340-8335557,,G,182.930847,-83.598831,133.707047884,,0.030352,-20.3098,0.10255497387227236,10469356776.086515
237625,238118,,,,12140748-8026246,,G,183.531174,-80.440186,209.124461761,,0.047827,-19.579,0.10255517124563934,5340722340.93764
237626,238119,,,,12135826-8036167,,G,183.492783,-80.604652,212.92389438200001,,0.048574,-21.4221,0.10255624902174194,29163523921.33627
237627,238120,,,,12143613-8020341,,G,183.650558,-80.342827,216.81071528799998,,0.049355,-20.6454,0.10255677606777612,14261329036.088812
237628,238121,,,,12155354-8038394,,G,183.973114,-80.644279,237.626381636,,0.053713,-19.8495,0.10255702928226357,6851726201.349503
237631,238124,,,,12155050-8221107,,G,183.960434,-82.35298900000002,220.47150790799998,,0.050103,-19.9358,0.10255794393731213,7418566601.55833
237632,238125,,,,12171865-8326437,,G,184.327728,-83.44548,99.00540398129999,,0.0233,-18.1483,0.10255799678287764,1429947194.46699
237636,238129,,,,12190264-8130339,,G,184.761017,-81.509438,263.906636862,,0.059337,-20.0923,0.10255950212988962,8568799875.647251
533392,554018,,,225902,12023101-8115027,,G,180.629242,-81.250771,331.4535885,,0.07321799999999999,-20.9771,0.2162292432919274,19357086911.287216
663034,683661,,,6dFJ1218020-801817,12180178-8018167,,G,184.507446,-80.30465699999998,316.730787911,,0.070122,-21.2185,0.3102892442617011,24176865809.257828
681750,702381,,,219073,12011577-8443133,,G,180.31572,-84.720375,321.954773833,,0.07122200000000001,-21.449,0.3274018472642096,29895099278.14587
819349,839985,,,6dFJ1204030-805552,12040292-8055525,,G,181.012207,-80.931252,521.0572700490001,,0.112017,-20.6264,0.43102647328154897,14013931811.894524
1010772,1031836,,,,12022466-8004498,,G,180.602783,-80.080505,331.749047252,,0.07328,-20.524,0.5693126928588946,12752637064.59738
1010773,1031837,,,,12002397-8052217,,G,180.09991499999995,-80.87271899999998,970.280054664,,0.197431,-21.8125,0.5693142370055668,41783036664.662384
1010774,1031838,,,,12001507-8134577,,G,180.062805,-81.58270300000002,640.539851889,,0.135547,-21.2907,0.5693151919289978,25839255721.024128
1010775,1031839,,,,12001735-8121357,,G,180.072311,-81.35992399999998,595.276066893,,0.12671,-21.0396,0.5693159496835427,20504066419.36154
1010776,1031840,,,,12012991-8159241,,G,180.374649,-81.990036,688.052190276,,0.144727,-21.4681,0.5693170741035116,30425659452.55872
1010777,1031841,,,,12021935-8156269,,G,180.580627,-81.940811,585.325579154,,0.124755,-20.728,0.5693176428104801,15388631498.199638
1010778,1031842,,,,12011136-8210551,,G,180.297363,-82.181976,408.540270945,,0.089225,-20.3282,0.569318036332057,10648293177.955458
1010779,1031843,,,,12010918-8335251,,G,180.288269,-83.59030899999998,500.919735695,,0.107985,-21.4648,0.5693191573396386,30333323722.55177
1010783,1031847,,,,12042559-8017224,,G,181.106628,-80.289558,333.646282999,,0.073678,-20.7134,0.5693221511584668,15183084183.27873
1010784,1031848,,,,12023692-8050201,,G,180.65387,-80.838921,297.07742549200003,,0.065969,-20.5283,0.5693226243190407,12803243345.222357
1010785,1031849,,,,12032590-8050465,,G,180.857941,-80.846252,383.98351934199997,,0.084162,-20.9566,0.5693233263052005,18995030708.601654
1010786,1031850,,,,12030618-8142304,,G,180.775757,-81.70845,829.61193302,,0.171533,-21.8424,0.5693249135669473,42949686681.9792
1010787,1031851,,,,12034033-8146355,,G,180.918076,-81.776535,836.1211041319998,,0.172747,-21.3273,0.5693259012294135,26725140680.341618
1010788,1031852,,,,12034919-8323435,,G,180.954971,-83.395432,468.240743864,,0.101399,-21.0373,0.5693266573804465,20460677024.095383
1010795,1031859,,,,12054134-8058404,,G,181.422272,-80.97789,904.0707716610001,,0.185328,-21.841,0.5693314414452881,42894340999.67805
1010796,1031860,,,,12070122-8119402,,G,181.755096,-81.327835,779.778647194,,0.162186,-21.4749,0.5693325729296339,30616814294.233475
1010797,1031861,,,,12050792-8112491,,G,181.28302,-81.213654,802.3431806039999,,0.16643,-21.3038,0.5693335394445255,26152908839.609016
1010798,1031862,,,,12055961-8129414,,G,181.498413,-81.494843,397.990749706,,0.08705399999999999,-20.4034,0.569333961188173,11411953673.957985
1010799,1031863,,,,12054253-8215304,,G,181.427246,-82.25844599999998,929.31869243,,0.189961,-21.5778,0.5693352051542858,33660456380.534607
1010800,1031864,,,,12062913-8227403,,G,181.621399,-82.46122,369.951743062,,0.08125399999999999,-21.0747,0.5693359878060162,21177758912.94081
1010801,1031865,,,,12064565-8242443,,G,181.690216,-82.71231800000002,407.63042394800004,,0.089038,-20.7803,0.5693365845781695,16148046822.118748
1010802,1031866,,,,12061011-8312204,,G,181.54213,-83.20568100000001,721.3233577139999,,0.151099,-21.8806,0.5693382286793827,44487704769.32456
1010803,1031867,,,,12040771-8330045,,G,181.032166,-83.501266,726.6503516360001,,0.152115,-20.7466,0.5693388072129333,15654528802.80101
1010804,1031868,,,,12061346-8347434,,G,181.556107,-83.795395,1043.0219143,,0.21056,-21.5685,0.5693400405692141,33373365130.515038
1010809,1031873,,,,12085827-8043417,,G,182.242813,-80.728264,297.51632606,,0.066062,-20.3386,0.5693424746845459,10750780626.090937
1010810,1031874,,,,12094827-8221003,,G,182.451126,-82.350098,395.938701741,,0.086631,-20.5431,0.5693429543390752,12978963168.493544
1010811,1031875,,,,12100889-8237251,,G,182.537064,-82.623642,302.61728641900004,,0.067142,-20.3935,0.5693433722546435,11308369745.174791
1010816,1031880,,,,12094033-8127115,,G,182.418045,-81.45321700000002,710.839104485,,0.149096,-21.2729,0.5693463521893217,25419090069.5158
1010817,1031881,,,,12100635-8137578,,G,182.526489,-81.632729,482.508099789,,0.104281,-20.8535,0.5693469905829589,17274281796.735382
1010818,1031882,,,,12114870-8233427,,G,182.952957,-82.561867,295.794076905,,0.065697,-20.3529,0.5693473931595794,10893313439.140192
1010819,1031883,,,,12105397-8306369,,G,182.724915,-83.110268,403.876577045,,0.088266,-20.5522,0.5693478768511844,13088202326.37494
1010823,1031887,,,,12125544-8033499,,G,183.231003,-80.563873,692.023601342,,0.14549,-21.1046,0.5693523569734781,21769076221.94361
1010824,1031888,,,,12141908-8227126,,G,183.579514,-82.453506,637.199771589,,0.134898,-21.0954,0.5693531546899315,21585394980.2222
1010825,1031889,,,,12133000-8340469,,G,183.375015,-83.679703,931.0615414189999,,0.19028,-21.5029,0.5693543157335875,31416659131.912807
1010828,1031892,,,,12144193-8017452,,G,183.674713,-80.295898,425.2871572,,0.092659,-20.6664,0.5693555223451083,14539852472.176516
1010832,1031896,,,,12171822-8123077,,G,184.325943,-81.385475,847.2554704319998,,0.17482,-21.7891,0.5693594198941537,40892155160.00605
1010833,1031897,,,,12170958-8216236,,G,184.289932,-82.273239,319.70751582099996,,0.070749,-20.1618,0.5693597574989048,9135240808.271414
1010834,1031898,,,,12183058-8247166,,G,184.627426,-82.787964,829.0761329630002,,0.171433,-21.908,0.5693614436191764,45624697707.685234
1020031,1041105,,,,12035310-8359560,,G,180.971283,-83.998901,566.607042321,,0.121065,-21.3444,0.576035629409668,27149385237.325317
1020032,1041106,,,,12022088-8432045,,G,180.587006,-84.534592,701.536603744,,0.147315,-21.4293,0.5760367143567342,29357562896.518383
1020033,1041107,,,,12022174-8446575,,G,180.590607,-84.78265400000002,605.647890284,,0.128743,-21.4481,0.5760378182537258,29870328582.575882
1141069,1301750,,,227286,,,G,183.493,-80.60464,287.078,,0.0638469619235,-20.7,0.6660307348902136,14996848355.02374
1141080,1301761,,,227923,,,G,183.65,-80.34281,311.889,,0.0691009545505,-19.85,0.6660349166674481,6854882264.526649
