,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity,Sector
4110,4586,11217.0,ESO031-005,ESO031-005,02580655-7427239,,G,44.527317,-74.456642,69.635351337,,0.017608000000000002,-20.7401,0.0026664586381922573,15561089479.356771,3014.0
13599,14082,,,,03123142-7643242,,G,48.130943,-76.723389,227.29684999900002,,0.036196,-21.923,0.008819232012679064,46259400476.61626,3014.0
17873,18358,,,,02463321-7341405,,G,41.638409,-73.694603,68.2391726905,,0.026212,-19.5442,0.01153073395156758,5172255856.1606655,3014.0
19886,20371,,,240123,02393445-7626500,,G,39.893555,-76.44723499999998,256.945294243,,0.045899,-22.1242,0.012780687296530894,55677535051.50157,3014.0
21152,21637,,,253715,03070018-7347181,,G,46.75079,-73.788376,117.392625684,,0.036269,-20.3742,0.013556766993587144,11109128747.861969,3014.0
21964,22450,,,175593,02541341-7308116,,G,43.555916,-73.13655899999998,117.87921104200001,,0.03107,-20.3002,0.01405233326391732,10377195532.189842,3014.0
22971,23457,,,253155,03012549-7352490,,G,45.356236,-73.88029499999998,222.57578200700002,,0.039795,-21.7944,0.014657536561251362,41092257414.081474,3014.0
27925,28413,,,253597,03064294-7348299,,G,46.678951,-73.808327,119.74146446299999,,0.033482,-20.3222,0.01770862768675777,10589610829.886871,3014.0
33029,33519,,,92036,03324179-7537282,,G,53.174149,-75.624512,235.980571471,,0.051645535822800015,-20.8644,0.020703259660199654,17448576424.736923,3014.0
35229,35719,,,ESO031-010,03084239-7348381,,G,47.176643,-73.810585,121.394791949,,0.026925,-20.606,0.021963295770070425,13753080974.214487,3014.0
36618,37109,,,233862,02590538-7803004,,G,44.772438,-78.050117,224.875415347,,0.035133,-22.1837,0.02276976743955565,58813902871.617775,3014.0
37555,38046,,,238971,03181089-7645306,,G,49.54538,-76.758514,232.05710823400003,,0.060385,-21.259,0.02329841609155749,25095739637.028454,3014.0
79526,80019,,,10347,02440791-7522457,,G,41.032963,-75.379364,196.781865225,,0.044273,-20.9319,0.03776004906755705,18567780780.337242,3014.0
86574,87067,,,97510,03023999-7242231,,G,45.666656,-72.70642099999998,229.169600665,,0.05159,-21.4018,0.0412486021694204,28623319612.742023,3014.0
101566,102059,,,235475,03022386-7735171,,G,45.599453,-77.588089,281.661537502,,0.06297,-20.5446,0.049305275377705716,12996906660.833487,3014.0
101567,102060,,,235483,03085576-7735091,,G,47.232334,-77.585876,269.168642091,,0.060296,-21.3401,0.04930627475286384,27042074193.4694,3014.0
101619,102112,,,237604,03162471-7706017,,G,49.102997,-77.100479,217.147115624,,0.049036,-21.1518,0.0493337684931469,22736310939.93829,3014.0
101620,102113,,,237670,03071212-7704572,,G,46.800541,-77.08255799999998,276.516295174,,0.061865,-21.4526,0.04933487697490328,29994387647.85356,3014.0
101627,102120,,,237883,03074722-7702011,,G,46.946789,-77.03364599999998,260.239756697,,0.05837100000000001,-21.1919,0.049338852763164194,23591741450.6853,3014.0
101635,102128,,,238027,03110299-7700060,,G,47.762474,-77.001678,228.03657482900002,,0.051401,-20.467,0.04934315678069269,12100407608.569565,3014.0
101638,102131,,,238128,03101915-7658314,,G,47.579796,-76.975403,237.139507641,,0.053378,-20.591,0.04934440704497351,13564381629.092648,3014.0
101664,102157,,,239172,03140151-7642271,,G,48.506313,-76.707535,241.36145543799998,,0.05429,-20.5733,0.04935654027300588,13345043691.48906,3014.0
101695,102188,,,240809,02383222-7616140,,G,39.634274,-76.270576,264.537647071,,0.059291,-21.2704,0.049375636435168666,25360627784.66697,3014.0
101703,102196,,,241293,03135700-7609161,,G,48.487541,-76.154488,201.12620548200002,,0.04529,-20.9943,0.04937967042865491,19666179554.355347,3014.0
101761,102254,,,243924,03323506-7534292,,G,53.146099,-75.574799,223.060510331,,0.050282,-20.5491,0.04940886864167522,13050886116.981258,3014.0
101773,102266,,,244538,03293115-7526563,,G,52.37983300000001,-75.448975,247.97886692400002,,0.055705,-20.2441,0.04941622615354122,9854622671.079266,3014.0
101800,102293,,,245905,02440289-7511337,,G,41.01207,-75.19270300000002,244.408295848,,0.054941,-20.5206,0.04942965495022787,12712764444.527874,3014.0
101810,102303,,,246669,02355568-7503450,,G,38.982002,-75.062515,215.71880542099998,,0.0487492143746,-20.2994,0.04943517689231288,10369552148.22572,3014.0
101817,102310,,,246921,03011317-7501130,,G,45.304913,-75.02029399999998,276.50691309900003,,0.061845,-21.0505,0.04943962601471176,20710949036.60346,3014.0
101824,102317,,,247374,03270630-7456473,,G,51.776291,-74.946487,257.169178471,,0.057686,-20.4631,0.04944493168527102,12057020518.78537,3014.0
101829,102322,,,247923,02445247-7451240,,G,41.21865800000001,-74.85668199999998,233.43233831599997,,0.052561,-21.0958,0.04944819663196296,21593348798.67296,3014.0
101830,102323,,,248033,03143153-7450174,,G,48.631397,-74.838173,127.09008276200001,,0.029716000000000006,-19.9436,0.049448472771472914,7472053968.195689,3014.0
101841,102334,,,248745,02455967-7442282,,G,41.498631,-74.707848,158.192197435,,0.036691,-20.1319,0.04945419743546614,8887098629.119352,3014.0
101845,102338,,,249094,02460114-7438392,,G,41.504753,-74.64424100000002,245.77470435200001,,0.055231,-20.2577,0.0494561853368704,9978838638.941872,3014.0
101854,102347,,,249752,02554243-7430340,,G,43.92681500000001,-74.509468,269.398016849,,0.060317,-20.885,0.049461451340726915,17782794100.389233,3014.0
101872,102365,,,250735,03021983-7419141,,G,45.582653,-74.320587,282.234751401,,0.063065,-20.6831,0.049472070075637836,14765222642.175615,3014.0
101877,102370,,,251085,03013811-7415079,,G,45.408821,-74.252213,215.67734769700002,,0.048672,-19.992,0.04947475316861638,7812679345.516068,3014.0
101899,102392,,,252536,02483974-7359426,,G,42.165588,-73.995171,139.394083763,,0.032701999999999995,-20.2172,0.04948696231070582,9613466117.9686,3014.0
101910,102403,,,253045,02452047-7354051,,G,41.335327,-73.901421,272.329755916,,0.060942,-20.9405,0.049493121317289,18715438197.2161,3014.0
101986,102479,,,257684,02562460-7309263,,G,44.102505,-73.157326,255.136109326,,0.05723300000000001,-20.8779,0.049536611524360716,17666885729.29333,3014.0
135322,135815,,,ESO030-019,02434734-7443177,,G,40.947262,-74.721611,91.08421509530001,,0.020752,-19.5392,0.06426373786374928,5148491499.150501,3014.0
135338,135831,,,ESO031-002,02490487-7434385,,G,42.270306,-74.57738499999998,140.455400362,,0.033012,-20.1917,0.06427081101436796,9390311518.729773,3014.0
135388,135881,,,ESO031-011,03091799-7400251,,G,47.324974,-74.006973,116.428616714,,0.027138,-19.9823,0.06430143461838345,7743191498.060289,3014.0
138623,139116,,,10134,02402977-7531195,,G,40.124077,-75.52211,267.123677315,,0.05984,-20.5896,0.06602962358096907,13546902340.784693,3014.0
138725,139218,,,11795,03092284-7401030,,G,47.345196,-74.017525,177.19590081099997,,0.040631,-20.4393,0.06607605354141023,11795599000.740852,3014.0
141817,142310,,,93938,03084801-7358131,,G,47.200069,-73.970314,177.54638013,,0.040701,-20.3986,0.06754926876863425,11361613203.367813,3014.0
144433,144926,,,175689,02582624-7245117,,G,44.609356,-72.753265,233.700968552,,0.052582,-20.8243,0.06879114587084112,16815895506.542675,3014.0
146803,147296,,,237628,03160055-7705385,,G,49.002293,-77.09404,263.383221225,,0.059049,-20.5329,0.06981583588367705,12857602642.839508,3014.0
146808,147301,,,237899,02552976-7701479,,G,43.874039,-77.02999100000002,269.543139472,,0.060371,-21.4951,0.06981852305088729,31191768576.69705,3014.0
146830,147323,,,238928,02555971-7646132,,G,43.998814,-76.77035500000002,220.937469565,,0.049866,-20.2373,0.06982831889416055,9793095733.026491,3014.0
146850,147343,,,239673,02440757-7634097,,G,41.031551,-76.569366,259.343493923,,0.058176,-20.4324,0.06983714663246153,11720874073.368809,3014.0
146864,147357,,,240424,03222622-7621502,,G,50.609261,-76.363945,181.946609556,,0.041163,-20.3647,0.06984375805054689,11012349850.281187,3014.0
146865,147358,,,240453,02431800-7621277,,G,40.825005,-76.357704,280.52478938,,0.062717,-20.1659,0.06984409693258456,9169802882.197392,3014.0
146898,147391,,,242198,03183101-7556416,,G,49.629211,-75.944901,259.698236175,,0.058243,-21.1083,0.06986080561219632,21843387993.40527,3014.0
146911,147404,,,242770,03034395-7548292,,G,45.933159,-75.808113,218.004402042,,0.04921,-20.3133,0.06986643165875046,10503160450.683622,3014.0
146916,147409,,,242883,03045557-7546543,,G,46.231552,-75.781761,168.537356633,,0.03908,-20.8345,0.06986902145089684,16974617624.087181,3014.0
146924,147417,,,243321,03315652-7541401,,G,52.985535,-75.69448100000002,276.037842117,,0.06175,-20.4868,0.06987283954754743,12323100773.894636,3014.0
146930,147423,,,243633,03180583-7537596,,G,49.524303,-75.633224,259.08679579299996,,0.058108000000000014,-21.2252,0.06987558285772484,24326520788.768642,3014.0
146939,147432,,,244037,03074263-7533011,,G,46.92765,-75.55031600000002,264.44883112599996,,0.059262,-20.3777,0.06988029299773751,11144998131.366774,3014.0
146963,147456,,,245464,02411099-7516264,,G,40.295826,-75.274002,200.23669585599998,,0.045141,-20.7167,0.06989051059996025,15229302038.421782,3014.0
146973,147466,,,245841,03311161-7512173,,G,52.798416,-75.20481099999998,246.658054933,,0.055416,-20.5685,0.06989505498379554,13286175963.958078,3014.0
146977,147470,,,246024,02364824-7510174,,G,39.201019,-75.171516,215.46085482200002,,0.048694,-20.0288,0.0698966118371323,8082021473.398809,3014.0
146994,147487,,,246919,03011833-7501130,,G,45.326408,-75.02029399999998,283.259256707,,0.06329,-21.3859,0.06990493236146708,28207201437.72753,3014.0
147005,147498,,,247357,03242081-7456554,,G,51.08674600000001,-74.948723,254.655999245,,0.057144000000000014,-20.8018,0.06990959914749137,16471001244.337675,3014.0
147014,147507,,,247682,03210983-7453393,,G,50.29097,-74.894272,283.71051172299997,,0.06338400000000001,-20.7104,0.06991311746895476,15141189677.364716,3014.0
147044,147537,,,249505,03014831-7433408,,G,45.451302,-74.56134,117.883675493,,0.027499000000000003,-19.6563,0.0699268394820204,5734822757.726541,3014.0
147053,147546,,,250028,03180156-7427155,,G,49.5065,-74.45433,220.983607992,,0.049814,-20.9008,0.06993091386941401,18043467429.891243,3014.0
147178,147671,,,257699,02570325-7309145,,G,44.263569,-73.154037,265.95434193200003,,0.059563,-19.997,0.06998661845874743,7848741034.887333,3014.0
147191,147684,,,259260,02551653-7255217,,G,43.818886,-72.922699,199.21452209900002,,0.04483,-20.9806,0.06999275123975214,19419587471.836456,3014.0
147206,147699,,,260188,03001538-7248066,,G,45.064087,-72.801834,149.351627666,,0.034923,-20.281,0.06999810779244707,10195299775.626066,3014.0
147228,147721,,,261587,03011643-7238040,,G,45.318462,-72.63446,268.48529056,,0.060102,-21.1086,0.07000788397190583,21849424378.473118,3014.0
184380,184873,,,ESO031-006,03032842-7335270,,G,45.86845,-73.590836,237.672754315,,0.053453,-20.8599,0.08452312819770097,17376407787.487484,3014.0
213945,214438,,,,02594466-7314501,,G,44.936119,-73.247253,138.189307053,,0.032389999999999995,-20.2314,0.0945166973840568,9740023394.297934,3014.0
214502,214995,,,,02515021-7316325,,G,42.959248,-73.275696,220.356181109,,0.049696,-20.2186,0.09468984978517983,9625870174.754988,3014.0
219212,219705,,,,02465315-7335586,,G,41.721485,-73.599625,244.896234684,,0.055029,-20.7429,0.0963157784671208,15601271690.530472,3014.0
237691,238184,,,,03102618-7352344,,G,47.609097,-73.87623599999998,171.361827717,,0.039543,-19.2086,0.10257554317905232,3796994779.260741,3014.0
237692,238185,,,,03135060-7609331,,G,48.460861,-76.15921800000002,219.410654732,,0.049512,-20.8313,0.1025761686520274,16924661835.898891,3014.0
237693,238186,,,,03125591-7559569,,G,48.232986,-75.999153,250.798962801,,0.056324,-20.2506,0.10257653502932064,9913796501.832272,3014.0
252627,253120,,,,03162191-7447516,,G,49.091312,-74.797691,256.311036346,,0.0575,-19.4778,0.10753342376394813,4865416235.388325,3014.0
252628,253121,,,,03171933-7556215,,G,49.330563,-75.939316,231.57105271400002,,0.052154,-19.8394,0.10753367463384413,6788283945.105588,3014.0
252629,253122,,,,03181436-7616136,,G,49.55986400000001,-76.270462,181.946609556,,0.041169,-19.7417,0.1075339039150989,6204117295.175048,3014.0
271809,272521,165346.0,PGC165346,PGC165346,,,G,41.6385,-73.69449,64.808696374,,0.0147577573789,-17.8482,0.11248795170952118,1084625972.8540854,3014.0
309462,314612,,,239102,,,G,48.1284,-76.72316,220.891331787,,0.0498441549221,-18.1009,0.11658331546645785,1368863047.9485562,3014.0
309485,314635,,,246819,,,G,47.0535,-75.03688000000002,217.985963406,,0.0491843345922,-20.7021,0.11658749424523762,15025882901.217709,3014.0
364787,380908,,,ESO031-013,,,G,49.0016,-73.93485,89.54499362,,0.0203853401927,-17.8902,0.12077951981306495,1127405112.7455614,3014.0
528475,549101,,,145191,03015659-7709529,,G,45.485821,-77.164711,318.995152146,,0.070599,-20.8449,0.21158200514172512,17137994534.761309,3014.0
528477,549103,,,145208,03025305-7415090,,G,45.721081,-74.25251800000002,285.403244617,,0.06349099999999999,-21.7093,0.2115841955399932,37994435815.780655,3014.0
528496,549122,,,145334,03094520-7338591,,G,47.438374,-73.649773,294.46876178,,0.065416,-21.1122,0.2116058046932398,21921991246.554363,3014.0
533679,554305,,,237370,02542511-7709287,,G,43.60466,-77.15798199999998,342.153264084,,0.07546,-21.2871,0.21649996279910624,25753721800.307884,3014.0
533693,554319,,,237589,03073361-7706171,,G,46.890083,-77.104774,324.488802194,,0.071755,-21.002,0.2165136963600688,19806147089.717358,3014.0
533698,554324,,,237721,02515276-7704175,,G,42.969841,-77.071533,386.662724117,,0.084716,-21.0617,0.2165176395840364,20925700250.935184,3014.0
533704,554330,,,237866,03032370-7702140,,G,45.848778,-77.037231,308.663050101,,0.06842000000000001,-20.7764,0.2165233802580256,16090146561.237019,3014.0
533738,554364,,,239052,02563668-7644233,,G,44.152874,-76.739822,357.811221294,,0.078729,-20.9233,0.21654777541267345,18421288322.169518,3014.0
533769,554395,,,240140,02395973-7626314,,G,39.99890900000001,-76.44207800000002,294.228278347,,0.06536499999999999,-20.6544,0.21657058321310624,14380036884.34301,3014.0
533816,554442,,,241764,03262986-7602501,,G,51.624451,-76.047256,323.618566226,,0.071572,-21.1162,0.21662011538712755,22002903801.876358,3014.0
533859,554485,,,243272,02492322-7542168,,G,42.346767,-75.70468100000002,408.846846125,,0.089288,-21.2078,0.21666177464841435,23939771453.574654,3014.0
533871,554497,,,243614,02403378-7538156,,G,40.140781,-75.637672,508.1202695,,0.109429,-21.5088,0.21667203183387687,31587845124.76636,3014.0
533875,554501,,,243845,03112747-7535272,,G,47.864464,-75.590912,502.54920980300005,,0.108312,-21.8359,0.2166758508183543,42693327022.97829,3014.0
533887,554513,,,244490,03341005-7527356,,G,53.541882,-75.45989200000002,348.434189474,,0.07677300000000001,-21.1716,0.21668726130491112,23154744865.043774,3014.0
533889,554515,,,244530,02592910-7527021,,G,44.871288,-75.4506,532.061739494,,0.114212,-21.7998,0.21668964029738888,41297142283.5864,3014.0
533893,554519,,,244607,03045407-7526113,,G,46.225304,-75.43647800000002,369.04161547,,0.081065,-20.7174,0.21669328010629102,15239123898.153225,3014.0
533903,554529,,,245081,03261486-7520481,,G,51.561939,-75.34671,422.839308342,,0.092158,-21.1879,0.2167020075638943,23504986170.45243,3014.0
533997,554623,,,248475,03012911-7445250,,G,45.371304,-74.756958,431.053825622,,0.093838,-21.0127,0.2167997388572256,20002302917.349518,3014.0
533998,554624,,,248523,03260898-7444501,,G,51.537422,-74.74726899999997,356.64496815300004,,0.078486,-20.6972,0.21680029165788167,14958222880.158941,3014.0
534012,554638,,,249238,03022559-7436511,,G,45.606655,-74.61419699999998,369.749473044,,0.081212,-21.1665,0.21681609686873068,23046235741.548214,3014.0
534025,554651,,,249873,02583555-7429077,,G,44.648129,-74.48548100000002,406.886166157,,0.088885,-20.5034,0.21682776442023546,12512958378.891071,3014.0
534036,554662,,,250538,02375956-7421344,,G,39.498184,-74.359573,692.080881335,,0.145501,-21.5508,0.21683896982133746,32833713174.47435,3014.0
534070,554696,,,251881,03084888-7406521,,G,47.203682,-74.114487,355.517464895,,0.078251,-21.5723,0.21686867877096005,33490374192.63785,3014.0
534075,554701,,,252335,02445192-7401440,,G,41.216373,-74.0289,502.130566811,,0.108228,-21.6311,0.21687295888282465,35354117420.79908,3014.0
534124,554750,,,254256,02562213-7342043,,G,44.092239,-73.70121,461.97971876800005,,0.100131,-21.6221,0.2169238775924844,35062267598.73661,3014.0
679079,699710,,,175586,02534249-7339488,,G,43.427078,-73.66358199999998,339.51595248900003,,0.074908,-20.8483,0.3253523600935405,17191746552.886047,3014.0
683135,703766,,,235132,02570424-7740266,,G,44.267708,-77.674065,403.61414165599996,,0.088212,-20.5928,0.3284540766905028,13586888143.189812,3014.0
683162,703793,,,235506,03005168-7734420,,G,45.215363,-77.578339,557.9958215309999,,0.119362,-21.3782,0.3284733372993707,28007864714.294308,3014.0
683184,703815,,,235814,02521004-7730334,,G,43.04184,-77.509293,348.42461388699996,,0.076771,-20.7825,0.3284898783287692,16180800376.430712,3014.0
683214,703845,,,236162,03071000-7725372,,G,46.791683,-77.427002,392.763391789,,0.085976,-21.1477,0.3285120377359907,22650615089.154343,3014.0
683264,703895,,,236910,03004277-7715449,,G,45.178226,-77.262497,447.10290357300005,,0.09711,-20.953000000000007,0.3285503123693185,18932152757.77476,3014.0
683331,703962,,,237659,03100328-7705083,,G,47.513687,-77.085655,476.650417149,,0.103099,-21.135,0.32859909403223303,22387211385.683468,3014.0
683334,703965,,,237719,02550223-7704168,,G,43.759312,-77.07133499999998,332.09695739200004,,0.073353,-20.6533,0.3286007980799495,14365475308.258312,3014.0
683342,703973,,,237811,02514977-7703015,,G,42.957382,-77.050423,318.477591083,,0.07049,-20.6344,0.3286058289327981,14117571631.755285,3014.0
683379,704010,,,238258,02485459-7656265,,G,42.22747800000001,-76.940704,478.047154616,,0.103381,-20.8294,0.3286332436179727,16895070175.35493,3014.0
683391,704022,,,238410,02471734-7653545,,G,41.822277,-76.898483,365.201335603,,0.08026699999999999,-19.7397,0.32864047922245593,6192699408.266866,3014.0
683439,704070,,,238941,02494966-7646030,,G,42.456932,-76.76750200000002,334.185128677,,0.073791,-20.4679,0.3286767852703209,12110442165.51513,3014.0
683453,704084,,,239067,02555340-7643562,,G,43.972511,-76.732285,425.678175919,,0.092739,-21.2914,0.32868755431038005,25855920276.275032,3014.0
683459,704090,,,239116,02452129-7643101,,G,41.338722,-76.719475,315.573057072,,0.069878,-20.8885,0.3286918750487012,17840211551.91499,3014.0
683460,704091,,,239123,03095664-7643053,,G,47.486015,-76.71815500000002,333.641514815,,0.07367699999999999,-20.7414,0.3286924508180611,15579732619.243916,3014.0
683464,704095,,,239179,03015787-7642219,,G,45.491146,-76.7061,413.72130978900003,,0.090289,-20.9495,0.3286954330445005,18871220971.17104,3014.0
683475,704106,,,239296,02443962-7640219,,G,41.165104,-76.672775,530.816939914,,0.113964,-21.7427,0.3287049024547643,39181404527.50357,3014.0
683477,704108,,,239387,02572848-7638478,,G,44.36869,-76.646629,315.86719863400003,,0.06994,-20.1315,0.328705608660861,8883825104.030186,3014.0
683534,704165,,,239960,02570592-7629386,,G,44.274704,-76.494072,382.799286935,,0.08391699999999999,-20.9489,0.3287448175363685,18860795230.07218,3014.0
683558,704189,,,240317,02511942-7623354,,G,42.830952,-76.39318100000001,376.314459304,,0.082574,-21.0978,0.3287611920367385,21633161875.054974,3014.0
683656,704287,,,241362,02554953-7608252,,G,43.956379,-76.140335,439.35946529800003,,0.095533,-20.9611,0.3288348043517731,19073921898.1682,3014.0
683726,704357,,,242032,03044412-7559102,,G,46.183842,-75.986183,537.0848877459999,,0.115212,-21.2842,0.32888632419684904,25685025427.4593,3014.0
683738,704369,,,242130,02374121-7557366,,G,39.421749,-75.960167,451.706168853,,0.098046,-20.6063,0.3288945507510158,13756881615.97647,3014.0
683749,704380,,,242248,02421603-7556033,,G,40.566833,-75.934273,440.880420007,,0.095843,-20.8676,0.3289020150326553,17500078628.829044,3014.0
683761,704392,,,242352,02540187-7554415,,G,43.507801,-75.91153,414.437666682,,0.090436,-20.8213,0.3289106801310025,16769495603.516113,3014.0
683800,704431,,,242819,03281091-7547525,,G,52.045464,-75.797928,398.70413503599997,,0.087201,-21.0373,0.32894162895694845,20460677024.095383,3014.0
683816,704447,,,242977,02500373-7545530,,G,42.51556,-75.764732,524.69376889,,0.112743,-21.0355,0.32895358824141474,20426784162.755463,3014.0
683832,704463,,,243169,03224225-7543453,,G,50.676079,-75.729256,339.511176503,,0.074907,-20.5803,0.3289665137818169,13431360320.708044,3014.0
683878,704509,,,243828,02493878-7535389,,G,42.411594,-75.594154,435.373471805,,0.09472,-20.9673,0.32899927424958425,19183153413.773247,3014.0
683897,704528,,,244026,03015324-7533078,,G,45.471863,-75.552193,440.47313821,,0.09576,-20.6966,0.3290148174981689,14949958944.33394,3014.0
683944,704575,,,244536,02503764-7526568,,G,42.656845,-75.449127,331.973040312,,0.073327,-20.7045,0.3290483381164796,15059134077.254425,3014.0
683963,704594,,,244809,02472877-7524024,,G,41.8699,-75.400681,350.35939625099996,,0.077175,-20.2996,0.3290645570707148,10371462466.262924,3014.0
684002,704633,,,245270,02455594-7518389,,G,41.483093,-75.310806,287.252093682,,0.063884,-20.6233,0.3290937716130076,13973976224.3448,3014.0
684003,704634,,,245281,02510092-7518302,,G,42.753841,-75.30841099999998,318.173737271,,0.070426,-20.6383,0.3290942952237522,14168373597.876856,3014.0
684017,704648,,,245532,02343056-7515336,,G,38.627335,-75.259346,301.407495637,,0.066886,-20.2608,0.3291038884206545,10007370987.536266,3014.0
684025,704656,,,245661,02352643-7514109,,G,38.860134,-75.23638199999998,428.582735346,,0.093333,-20.8052,0.3291091995294354,16522661288.669075,3014.0
684038,704669,,,245798,03304002-7512383,,G,52.66677900000001,-75.210655,285.746594607,,0.063564,-20.0839,0.32911681577867496,8502761550.6525,3014.0
