,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
5215,5691,,,,11480018+0429172,,G,177.000778,4.488132,90.52681714319999,,0.022991,-16.8179,0.003423053951309234,419913657.40582615
7289,7767,36658.0,IC0730,IC0730,11453527+0313550,,G,176.396973,3.231952,91.6903953534,,0.02346,-20.2646,0.004776398789115197,10042457443.127087
13889,14373,,,36817,11475478+0400572,,G,176.97825600000004,4.015907,175.41224619,,0.02994,-21.6263,0.008994635030479259,35198163150.46924
15302,15786,,,37571,11570595+0107315,,G,179.274826,1.125442,173.579592448,,0.031229000000000007,-21.0795,0.00988995251852897,21271592273.62983
16182,16666,37339.0,IC0745,IC0745,11541224+0008116,,G,178.551041,0.136579,16.0738140024,,0.012634,-16.9816,0.010455985290791912,488247468.2695457
23157,23644,,,UGC06769,11474369+0149343,,G,176.932068,1.82621,126.76319617799999,,0.032088,-20.814,0.014780728384158887,16657123280.688187
23388,23875,37512.0,PGC037512,PGC037512,11562608+0345587,,G,179.108673,3.766333,100.389814745,,0.027781,-19.6874,0.014933540064935762,5901467231.467541
26178,26666,36325.0,UGC06665,UGC06665,11421225+0020036,,G,175.55105600000005,0.334356,84.5128108949,,0.028276,-19.9766,0.01661291824312564,7702647083.44208
27176,27664,,,36206,11401943+0300024,,G,175.080963,3.000679,118.365875449,,0.028315,-20.6981,0.01723644711631753,14970627349.83888
29866,30356,,,3092324,11420324+0300166,,G,175.513519,3.00463,178.46145116099999,,0.031214,-21.0837,0.018863877599779668,21354037448.064686
37070,37561,,,37408,11551334+0435534,,G,178.80561799999995,4.59818,198.902892517,,0.040411,-20.5002,0.023025839115300897,12476133119.422564
38835,39327,,,,11553686+0114144,,G,178.90361,1.237341,28.4059468782,,0.023124,-17.274,0.02403989326466205,639145889.1858169
40919,41412,36237.0,PGC036237,PGC036237,11405136+0448354,,G,175.214005,4.80986,195.605139677,,0.044614,-21.5039,0.02475197927171255,31445608273.83445
40920,41413,36247.0,PGC036247,PGC036247,11410159+0129363,,G,175.256653,1.493429,154.10983573,,0.034584,-20.3202,0.02475236990437152,10570122001.242254
40936,41429,36385.0,PGC036385,PGC036385,11425395+0009435,,G,175.724823,0.162092,105.88059918,,0.023912,-19.3671,0.024756203783391755,4393797121.479121
40968,41461,36642.0,PGC036642,PGC036642,11452630+0000143,,G,176.35961899999995,0.003985,85.3251472718,,0.018658,-19.0714,0.02476330238539376,3346262449.8417525
40989,41482,36786.0,PGC036786,PGC036786,11473207+0247153,,G,176.883652,2.787596,155.433866242,,0.034949,-20.3827,0.02476845027843565,11196441105.394287
41029,41522,37180.0,PGC037180,PGC037180,11522354+0358279,,G,178.098099,3.974431,127.631986403,,0.02857,-20.1148,0.02477846627308643,8748226121.037672
41043,41536,37374.0,PGC037374,PGC037374,11545128+0257341,,G,178.713699,2.959494,74.4833406221,,0.016101,-19.4823,0.024781047554642763,4885623545.417738
41044,41537,37380.0,PGC037380,PGC037380,11545802+0439381,,G,178.74176,4.660606,111.83599409600001,,0.025206,-20.6729,0.02478158812042297,14627159596.769653
41046,41539,37392.0,PGC037392,PGC037392,11550492+0143114,,G,178.770523,1.719844,45.7839388051,,0.011392,-18.2396,0.02478185461269793,1555392498.2636495
41063,41556,37595.0,PGC037595,PGC037595,11572350+0432345,,G,179.34793100000005,4.542937,96.4424129691,,0.021372,-19.8123,0.024785480162318692,6620945301.483071
43850,44343,156910.0,PGC156910,PGC156910,11404976+0145315,,G,175.207336,1.75875,151.003077134,,0.033888,-19.6259,0.025544837027675973,5576478087.490711
46416,46909,1267103.0,PGC1267103,PGC1267103,11521124+0421239,,G,178.046844,4.356652,110.90940942799999,,0.025013,-18.8498,0.026249197822280128,2728475132.820289
49803,50296,36671.0,UGC06736,UGC06736,11454609+0301470,,G,176.44206200000005,3.029733,118.517695199,,0.026832,-20.8449,0.027067073753447562,17137994534.761309
52007,52500,,,1242201,11402986+0258204,,G,175.12442,2.972356,163.444317314,,0.0367,-18.7268,0.027746410232928082,2436239610.202873
54277,54770,,,1269834,11501246+0433155,,G,177.551941,4.55432,192.70866606299998,,0.043986,-20.4055,0.028560276325861805,11434047709.202234
54729,55222,,,37563,11565702+0106575,,G,179.23761000000005,1.115999,199.246603331,,0.04558,-20.598000000000006,0.028720721925848375,13652116950.664495
54808,55301,,,1258173,11514521+0345586,,G,177.938385,3.766288,203.69065175400002,,0.0466288433144,-19.1449,0.0287482378134943,3580634567.207464
55596,56089,,,36440,11432870+0323190,,G,175.869598,3.388637,145.43410941,,0.03268,-21.0883,0.02904642591326213,21444701231.113003
55626,56119,,,36248,11410358+0143313,,G,175.26495400000005,1.725375,181.536391598,,0.041288,-20.9738,0.029063226398561307,19298342062.92826
56168,56661,,,37131,11514501+0305446,,G,177.937576,3.095733,161.971924001,,0.036491,-20.7982,0.02933885330079005,16416478415.593725
56182,56675,,,157135,11573658+0108269,,G,179.402451,1.140816,229.87273504700002,,0.051994000000000005,-20.9434,0.029346044883660376,18765493928.095238
57072,57565,,,1196652,11572263+0129425,,G,179.344315,1.495161,206.996701307,,0.0472552736276,-19.8098,0.02972116852983856,6605717549.855276
58907,59400,,,1252002,11444239+0325333,,G,176.176636,3.425939,222.012663894,,0.050323,-20.3329,0.03033779735364605,10694488061.547813
59058,59551,,,3122579,11483359+0254048,,G,177.139999,2.901336,201.511430258,,0.046147,-19.6195,0.030379119516012108,5543703571.80495
59401,59894,,,1227973,11423199+0228113,,G,175.633331,2.469808,152.763792075,,0.034293000000000004,-19.0101,0.030465578350702332,3162568930.117673
60089,60582,,,3092326,11533613+0250038,,G,178.400574,2.834407,206.01371656400002,,0.047076,-20.3295,0.03068074345009946,10661050486.467777
