,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
2174,2649,679.0,NGC0020,NGC0020,00093270+3318310,,G,2.386268,33.308636,77.7932741994,,0.014838,-21.4107,0.001421757558957306,28858915064.81534
2239,2714,875.0,NGC0043,NGC0043,00130073+3054551,,G,3.253064,30.915329,73.20791832270001,,0.018015,-20.6648,0.001453322942082608,14518441533.777481
3484,3959,650.0,NGC0013,NGC0013,00084772+3326000,,G,2.1988380000000003,33.43335,74.73409351560001,,0.0159768079884,-21.2376,0.002245356990755876,24605942228.143982
3665,4141,,,NGC0070,00182252+3004465,,G,4.59384,30.079597,108.705475665,,0.024322002161,-20.8313,0.00236210923219105,16924661835.898891
3767,4243,,,,00071951+3236334,,G,1.831317,32.60928,79.2513765228,,0.018527,-21.102,0.002425344556223787,21717008433.479927
3771,4247,642.0,NGC0011,NGC0011,00084249+3726523,,G,2.177058,37.447887,69.2796563675,,0.027331,-20.441,0.002428807067249209,11814082519.208876
4272,4748,1197.0,NGC0071,NGC0071,00182359+3003475,,G,4.5983269999999985,30.063208000000003,101.872564791,,0.0216862908431,-21.1703,0.002769965738800556,23127037255.541004
4529,5005,1187.0,NGC0068,NGC0068,00181851+3004185,,G,4.577146,30.071823,87.68839239389999,,0.0190848095424,-20.6247,0.0029538147221582585,13992006557.264412
5522,5998,109.0,NGC7805,NGC7805,00012677+3126016,,G,0.361559,31.433798,73.265080328,,0.020978,-20.0725,0.003605988968895946,8413951416.451964
5532,6008,779.0,UGC00102,UGC00102,00110106+3003072,,G,2.75442,30.052008,103.52933073,,0.025098,-20.5443,0.003613369019521479,12993315978.90353
6146,6622,608.0,NGC7836,NGC7836,00080163+3304148,,G,2.006803,33.070797,76.4591606575,,0.021579,-20.0791,0.004019750542999075,8465254123.7907295
7254,7732,1533.0,IC1550,IC1550,00242766+3811085,,G,6.115281,38.185707,90.17296883899999,,0.020412,-20.5694,0.004751621998573199,13297193848.116356
7582,8061,767.0,NGC0029,NGC0029,00104688+3321102,,G,2.695359,33.35284,74.0346793941,,0.016616,-21.0682,0.004958239288819924,21051352331.82824
7603,8082,112.0,NGC7806,NGC7806,00013005+3126306,,G,0.375236,31.441851,72.3506245286,,0.022686,-20.1512,0.00497061624476219,9046487761.63104
8179,8658,102.0,IC5376,IC5376,00011976+3431326,,G,0.332374,34.525745,78.4759798099,,0.0167006783503,-20.6937,0.005325120321526989,14910080904.11613
8258,8737,1736.0,UGC00279,UGC00279,00281490+3048117,,G,7.062092999999999,30.803265000000003,95.2858080795,,0.020632090316000003,-21.7951,0.005382240759934194,41118759113.7228
8346,8825,1572.0,UGC00238,UGC00238,00250335+3120411,,G,6.263966,31.34477,102.694169068,,0.020075,-21.1687,0.0054432192200004744,23092981093.624767
8366,8845,2378.0,PGC002378,PGC002378,00392993+3620490,,G,9.874748,36.346954,70.3820151198,,0.017832,-19.8433,0.005454359418501615,6812711529.395422
8646,9125,,,NGC0072,00182837+3002265,,G,4.6182120000000015,30.040699,110.040998137,,0.033289,-20.6488,0.00562964803300485,14306058611.37709
9130,9609,,,IC5370,00000914+3244182,,G,0.038108,32.738407,154.82374767,,0.024323,-21.5052,0.005929117898298631,31483282041.77088
9812,10291,759.0,UGC00098,UGC00098,00104087+3258592,,G,2.67031,32.983112,74.2282109592,,0.016375999999999998,-20.5668,0.00638616351904536,13265389307.152529
9832,10311,921.0,UGC00130,UGC00130,00135693+3052587,,G,3.487232,30.882982,73.2255065111,,0.0157266978633,-20.2433,0.0064005462284635545,9847364191.207458
10579,11058,2026.0,UGC00330,UGC00330,00334180+3932413,,G,8.424189,39.544823,89.65996490200001,,0.026825,-20.199,0.006877615056956357,9453660459.57965
10852,11332,595.0,NGC0005,NGC0005,00074889+3521444,,G,1.9537400000000005,35.36235,79.8286533396,,0.020602,-20.0968,0.00704831093563603,8604388279.041761
11818,12299,1782.0,PGC001782,PGC001782,00290717+3100102,,G,7.279877000000001,31.002840000000006,92.5445704334,,0.02683,-20.3258,0.007675071052514608,10624781316.706707
13226,13709,1546.0,UGC00232,UGC00232,00243870+3315221,,G,6.161269,33.256142,76.4151410154,,0.015333,-20.2389,0.008589308534930425,9807538011.076036
13297,13780,1654.0,NGC0112,NGC0112,00264871+3142119,,G,6.7029869999999985,31.703325,95.2016285745,,0.023541,-20.8402,0.008637175413953627,17063966899.405272
13518,14001,,,908,00134481+3011428,,G,3.4367300000000003,30.195232,108.57195641700001,,0.022574,-21.0346,0.008772049548183301,20409858791.56797
14116,14600,1084.0,PGC001084,PGC001084,00162493+3022252,,G,4.10388,30.373693,96.38036130040001,,0.027992000000000003,-19.7189,0.009127749157772086,6075191889.437335
14441,14925,852.0,NGC0039,NGC0039,00121885+3103399,,G,3.078554,31.061104,75.0420655246,,0.016116038058,-20.4565,0.009340793251977487,11983950320.772726
14529,15013,2028.0,NGC0149,NGC0149,00335024+3043245,,G,8.459354,30.723484000000006,76.54720195600001,,0.026065,-19.6546,0.009393230722123969,5725850439.970912
15575,16059,,,1390,00213417+3805347,,G,5.392399,38.092976,162.98213741200001,,0.026671,-21.6067,0.010070051725415769,34568457415.73624
15939,16423,,,1019,00151362+3130034,,G,3.806761,31.500969,100.935770765,,0.0227266313633,-19.6402,0.010301785582167988,5650410496.341899
15999,16483,1724.0,UGC00276,UGC00276,00275955+3045534,,G,6.998145,30.764843,95.768779255,,0.021897,-20.0281,0.01034399746201331,8076812480.953559
16665,17149,2147.0,UGC00355,UGC00355,00355445+3152236,,G,8.976884,31.873226000000006,95.9327416588,,0.020810800405400003,-21.3298,0.010757298946331135,26786748492.275032
16925,17409,,,UGC12904,00011417+3440326,,G,0.309056,34.675739,190.26266441599998,,0.033687,-21.7448,0.01091442635920735,39257261419.08272
17286,17770,,,IC5373,00002880+3246563,,G,0.120017,32.782307,146.348802004,,0.016134,-21.0739,0.011137571607164493,21162160310.95147
18476,18961,303.0,NGC7819,NGC7819,00042449+3128193,,G,1.102062,31.472029,76.78492687810001,,0.025823,-20.4164,0.01190479137795591,11549415347.375462
18800,19285,,,1513,00234936+3932177,,G,5.955691000000002,39.538261,161.32881984600002,,0.031846,-20.7846,0.012103697320778891,16212127104.87799
18965,19450,206.0,PGC000206,PGC000206,00030887+3102108,,G,0.786972,31.03636,72.8078160845,,0.030195,-19.5819,0.012215721356220784,5355006471.3641405
19698,20183,,,819,00115133+3306229,,G,2.96388,33.10638400000001,210.540679334,,0.037761,-21.5187,0.012667979396812235,31877187724.41133
20111,20596,,,149,00015849+3638570,,G,0.493719,36.649178000000006,143.28587972399998,,0.024775,-20.743,0.012921370242098185,15602708686.930712
20482,20967,2276.0,UGC00381,UGC00381,00381230+3053277,,G,9.551254,30.891035,85.0823055569,,0.034809,-19.5242,0.013156276478893987,5077851547.558813
20589,21074,,,77,00010367+3439104,,G,0.265305,34.652916,189.636606505,,0.043458,-21.2516,0.013209471696269187,24925277377.69357
21957,22443,1916.0,NGC0140,NGC0140,00312048+3047329,,G,7.835369,30.792488,97.0984678917,,0.013822,-20.4831,0.014046921756774938,12281177266.026585
22069,22555,1090.0,PGC001090,PGC001090,00163288+3020453,,G,4.13704,30.345917,97.2713716043,,0.028378,-20.0809,0.014108969874745131,8479299980.541366
22122,22608,1509.0,PGC001509,PGC001509,00234058+3033338,,G,5.919087,30.559399,97.20043551799999,,0.021166,-20.0633,0.014139863748084538,8342956899.817417
22324,22810,,,2149603,00101820+3925411,,G,2.57587,39.428093,216.69551766799998,,0.044022000000000006,-21.3582,0.014260349473448225,27496663571.64038
22356,22842,1425.0,PGC001425,PGC001425,00221602+3014510,,G,5.5667860000000005,30.247515000000003,97.6881556667,,0.02027,-20.1232,0.014278127446199256,8816170893.59975
23173,23660,,,1739,00281698+3111547,,G,7.070778,31.198542,220.674492948,,0.027327,-22.1428,0.014788423346009731,56639576835.319824
23665,24153,,,UGC00274,00275240+3036034,,G,6.968369999999998,30.60096,100.94908802799999,,0.026544,-20.1565,0.015103017197228053,9090755973.602
25326,25814,,,2801010,00001627+3247332,,G,0.06781000000000001,32.792583,154.222785507,,0.031312,-20.8417,0.016097833510524517,17087557933.247774
25491,25979,,,2800927,00272211+3950165,,G,6.8421270000000005,39.837921,161.07523784,,0.030019,-20.7971,0.016199413680347267,16399854689.144684
26808,27296,,,2398,00394479+3309293,,G,9.936637,33.158142,131.019964989,,0.02144,-21.3177,0.017014032657437856,26489880552.99137
26878,27366,,,1964,00321815+3957074,,G,8.075631,39.95206500000001,163.616519506,,0.026423,-21.1741,0.017052254124544947,23208122064.5906
26920,27408,,,1798,00292498+3033339,,G,7.354094,30.559429,226.80225180099998,,0.0500661250331,-21.4082,0.017086491523411573,28792541402.015945
27087,27575,,,2399,00394624+3551082,,G,9.942699,35.852303000000006,158.314344226,,0.029105,-21.4346,0.017183274963421594,29501221612.64065
27432,27920,1208.0,NGC0072A,NGC0072A,00183435+3002106,,G,4.64315,30.036285,102.13456512200001,,0.020221,-19.3769,0.017387190383816656,4433635644.594771
28187,28675,,,UGC00254,00262146+3929450,,G,6.589455,39.495842,170.08096441,,0.031743,-21.1073,0.017864531288049712,21823278751.64521
28529,29018,,,1507,00233961+3017218,,G,5.915056,30.289396000000004,104.32473048799999,,0.037445,-20.1349,0.0180534110259654,8911688546.689142
29046,29536,,,1933768,00131246+3108462,,G,3.3019550000000004,31.146172,216.741596228,,0.045817,-21.2717,0.01837279420379584,25391011372.656902
29581,30071,,,UGC00262,00271621+3947325,,G,6.817547,39.792362,164.364349852,,0.021698,-21.354,0.018695630409365796,27390502512.868744
29994,30484,,,1945975,00224618+3124480,,G,5.6924480000000015,31.413355,214.82067284299998,,0.035153,-21.1854,0.018935416750725617,23450926202.408653
30832,31322,,,95,00011570+3658099,,G,0.31545,36.969429,182.584831998,,0.04689,-20.8923,0.019425733730310386,17902760426.252316
30988,31478,,,2099945,00374583+3724093,,G,9.440983,37.402603000000006,240.62802912,,0.048274,-21.4507,0.019515115194108708,29941944429.42444
31352,31842,,,1666,00270456+3657024,,G,6.769023,36.950672,171.684396985,,0.038073,-21.1307,0.019735455129948398,22298723377.50869
31981,32471,,,368,00051863+3258387,,G,1.32763,32.977428,156.116437646,,0.042314,-20.9782,0.02009290885070019,19376708238.656525
32023,32513,,,381,00052914+3231347,,G,1.371433,32.526309999999995,155.587544692,,0.02694,-21.6219,0.020114224042368296,35055809485.193115
32480,32970,1958.0,PGC001958,PGC001958,00321214+3124587,,G,8.050613,31.416327000000006,93.04037181129999,,0.037476,-19.4974,0.020382931238541232,4954045602.572422
32978,33468,,,3088371,00235176+3621327,,G,5.9656910000000005,36.359093,231.43219284900002,,0.046632,-21.5261,0.02067089484268815,32095193620.9318
33944,34434,,,1480,00230065+3812080,,G,5.75272,38.202229,161.931159935,,0.028594,-21.1707,0.021222834972929813,23135559140.630672
34131,34621,,,1888936,00252275+3004026,,G,6.34483,30.067406,227.976465981,,0.043566,-21.5415,0.021332505182317704,32553673247.1637
34132,34622,,,1839,00300450+3819412,,G,7.518786,38.328125,166.463764465,,0.030639,-21.3796,0.0213335415850513,28044002683.692482
34942,35432,1138.0,PGC001138,PGC001138,00171740+3012326,,G,4.3225050000000005,30.209082,95.58267086200001,,0.027668,-19.9129,0.021799239715440413,7263735140.38443
35655,36146,,,1391,00213137+3804367,,G,5.3807480000000005,38.076866,156.740376187,,0.035128,-20.3219,0.02220447374714997,10586685216.489435
35777,36268,1353.0,PGC001353,PGC001353,00211326+3028277,,G,5.3052790000000005,30.474379,71.74407873210002,,0.022976,-19.3149,0.02227847418342457,4187549945.813825
35778,36269,1359.0,PGC001359,PGC001359,00211606+3030217,,G,5.316924,30.506035,75.398474213,,0.023444,-19.1568,0.02227860796877169,3620095269.951845
36995,37486,,,2156406,00255733+3950010,,G,6.488887999999998,39.833637,166.23697784700002,,0.027846,-20.3166,0.022982894287717597,10535132449.415596
37372,37863,1191.0,NGC0069,NGC0069,00182051+3002235,,G,4.585482,30.039877,101.63722837899999,,0.038358,-19.4033,0.023187907741777168,4542762164.500572
37724,38215,,,604,00075457+3943021,,G,1.977398,39.717251,199.25118639,,0.0447968023984,-20.957,0.02340556102490929,19002030025.772263
37979,38470,2169.0,PGC002169,PGC002169,00361836+3254116,,G,9.076529,32.903229,77.4409731133,,0.016228,-19.9669,0.023551570505099,7634137889.365545
38326,38817,,,NGC0074,00184929+3003436,,G,4.705404,30.062122,107.544059206,,0.028319,-20.0349,0.023731010960919514,8127556551.544461
38531,39022,1982.0,PGC001982,PGC001982,00324441+3045024,,G,8.185072,30.750668,92.7614732092,,0.022951,-20.1048,0.02385601085984229,8668021901.869478
39289,39782,612.0,PGC000612,PGC000612,00080589+3238008,,G,2.024576,32.633583,93.69123847719999,,0.020575,-18.7495,0.02428988195628681,2487711421.003305
39304,39797,1053.0,PGC001053,PGC001053,00155555+3004251,,G,3.981481,30.073654,130.970641814,,0.029377,-19.9449,0.024293995312893748,7481005947.268758
39315,39808,1185.0,PGC001185,PGC001185,00181481+3003475,,G,4.561738,30.063213,98.3977111499,,0.0215670107835,-19.1749,0.024297030938834632,3680950692.7243094
39353,39846,1758.0,PGC001758,PGC001758,00283470+3109201,,G,7.144599,31.155598,110.20130114700001,,0.024344,-19.9699,0.02430871671605709,7655260961.050761
39355,39848,1766.0,PGC001766,PGC001766,00284224+3042412,,G,7.176017,30.711451,110.495212434,,0.024395,-20.4717,0.024310505915707947,12152902117.459976
39360,39853,1818.0,PGC001818,PGC001818,00294306+3002571,,G,7.429453,30.049217,139.902210527,,0.031336,-20.5281,0.024312462545353082,12800885117.84823
39370,39863,1987.0,PGC001987,PGC001987,00325294+3039034,,G,8.220614999999999,30.650946,147.885918559,,0.033042,-20.9956,0.024316294173364915,19689740844.004368
39382,39875,2225.0,PGC002225,PGC002225,00371214+3554097,,G,9.300597,35.902721,157.368963019,,0.035119,-20.9466,0.02432043362859952,18820883220.301487
42728,43221,86786.0,PGC086786,PGC086786,00392997+3430533,,G,9.874882,34.51482,152.700569543,,0.034089999999999995,-20.3822,0.02523880766738274,11191286140.78305
43537,44030,138159.0,PGC138159,PGC138159,00181219+3003195,,G,4.550826,30.055437,99.8838969567,,0.021877,-18.9535,0.02545135215479225,3001926122.241701
46977,47470,1886792.0,PGC1886792,PGC1886792,00191196+3000506,,G,4.799855,30.014069,115.98688304299999,,0.025602,-19.49,0.02634377104747829,4920395356.814511
46979,47472,1888225.0,PGC1888225,PGC1888225,00203207+3003013,,G,5.133646,30.050371,167.366538281,,0.037342,-19.5923,0.026344003521940988,5406547214.920587
46988,47481,1902752.0,PGC1902752,PGC1902752,00321080+3024467,,G,8.045013,30.412994,194.32359578700002,,0.043293,-21.1806,0.026345612056805145,23347479352.330853
46991,47484,1904064.0,PGC1904064,PGC1904064,00164147+3026432,,G,4.172818,30.445353000000004,101.62834812700001,,0.0222724011362,-18.5951,0.026345775322341964,2157943153.9095
48262,48755,1942689.0,PGC1942689,PGC1942689,00042025+3120313,,G,1.0844,31.342039,139.632398177,,0.031154,-20.0979,0.026638181725808258,8613110124.431417
48272,48765,2152244.0,PGC2152244,PGC2152244,00343937+3934406,,G,8.664062,39.577953,107.526263254,,0.024026,-19.1966,0.026640124635952854,3755259902.389775
48304,48797,726.0,UGC00093,UGC00093,00101668+3050583,,G,2.569513,30.849529,75.12126364689999,,0.0162453981227,-19.4188,0.026648714949754158,4608079891.937809
48308,48801,869.0,UGC00117,UGC00117,00125451+3321411,,G,3.227135,33.361427,102.534271411,,0.022663,-20.2773,0.026650417728974283,10160615101.841114
48309,48802,874.0,UGC00121,UGC00121,00130078+3914451,,G,3.2532810000000003,39.245888,92.23473719309999,,0.020233,-20.1045,0.02665073797854024,8665627169.767197
48319,48812,1154.0,UGC00166,UGC00166,00173588+3012179,,G,4.399511,30.204979,104.19140835,,0.022857,-20.0462,0.02665375925791696,8212587316.014396
48352,48845,1754.0,UGC00284,UGC00284,00283437+3316201,,G,7.1432449999999985,33.272265999999995,71.348574353,,0.015179,-19.4569,0.026664600299700414,4772654541.315561
48354,48847,1828.0,UGC00299,UGC00299,00295341+3123362,,G,7.472572,31.393396000000006,106.311941715,,0.023537,-19.9189,0.02666502707953569,7303987142.14667
48362,48855,1957.0,UGC00319,UGC00319,00321207+3140537,,G,8.050321,31.681604,105.86725969,,0.02348,-19.5108,0.0266671009250795,5015566581.125117
48379,48872,2261.0,UGC00376,UGC00376,00375407+3241212,,G,9.475296,32.689224,75.3940738371,,0.0158375779188,-19.2667,0.026671890085731054,4005714569.056806
48382,48875,2286.0,UGC00384,UGC00384,00382212+3238177,,G,9.59217,32.638271,74.1402404536,,0.0155971277986,-19.9503,0.02667292995070964,7518306037.936088
48384,48877,2302.0,UGC00388,UGC00388,00383178+3017237,,G,9.632429,30.289942,73.4101889801,,0.015576,-18.9478,0.02667315518042137,2986207624.5932965
48387,48880,2321.0,UGC00395,UGC00395,00385077+3132384,,G,9.711561,31.544006,110.116695704,,0.024436000000000003,-19.9933,0.0266738603451832,7822039414.68893
78459,78952,,,29,00002226+3436573,,G,0.092787,34.615917,159.033750609,,0.035517,-20.9014,0.03717445290203187,18053441374.131245
