,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
28428,28916,,,,06365666+1919204,,G,99.236115,19.322348,80.4369015514,,0.02171,-19.7543,0.01800344103296263,6276535651.29339
40035,40528,18984.0,PGC018984,PGC018984,06244655+1558061,,G,96.19397,15.968366,106.95240101899999,,0.023978,-20.316,0.024511835822700917,10529312128.434378
40036,40529,18985.0,PGC018985,PGC018985,06244711+1558451,,G,96.196297,15.979198,61.137129223100004,,0.013325,-19.5085,0.024512020787272038,5004952959.591691
43000,43493,97169.0,PGC097169,PGC097169,06284058+1655177,,G,97.169098,16.921597,62.1969289875,,0.0135842767921,-17.7488,0.025312102578785058,989737441.9132141
43527,44020,136238.0,PGC136238,PGC136238,06243012+1749352,,G,96.125526,17.826464,140.968202327,,0.031738,-21.2886,0.02544894928286116,25789326471.023743
49152,49645,19072.0,UGC03468,UGC03468,06271729+1848352,,G,96.822083,18.809788,33.027438245700004,,0.007549713774859999,-18.1444,0.026892928253143232,1424819991.3743331
49158,49651,19209.0,UGC03482,UGC03482,06321872+1912251,,G,98.078033,19.206997,63.1870155892,,0.0138033069017,-19.0031,0.026895699594521327,3142244682.744191
129477,129970,,,2816544,06360331+1954422,,G,99.013809,19.911734,153.85684319799998,,0.03464,-20.0486,0.061696136453105725,8230761168.9825
129478,129971,,,2816545,06392908+1507254,,G,99.871185,15.123732999999998,178.698229143,,0.040224,-21.0226,0.06169688243545169,20185522706.548103
142521,143014,,,136232,06332600+1917067,,G,98.358368,19.285206,127.43491928600001,,0.02881,-20.4304,0.06795567416226636,11699303298.951174
142585,143078,,,136200,06210738+1924133,,G,95.280762,19.403719,236.393106305,,0.053044000000000015,-21.1692,0.06798760710877322,23103618253.53704
142586,143079,,,136203,06224417+1900567,,G,95.684074,19.015759,132.867920116,,0.029915,-19.9551,0.06798788618866752,7551617774.325641
142589,143082,,,136224,06285022+1902044,,G,97.209282,19.034578,277.815960867,,0.062374,-20.7418,0.06798951835963796,15585473462.294497
142590,143083,,,136239,06313855+1841546,,G,97.910645,18.698524,238.131878797,,0.053476,-20.1791,0.06798986138683119,9281966571.547735
142591,143084,,,136245,06310655+1827167,,G,97.777313,18.454662,139.94718157,,0.031512,-21.2538,0.06799078440138692,24975834044.721107
142592,143085,,,136256,06200969+1650483,,G,95.040413,16.846756,36.0244815933,,0.008294,-19.106,0.0679909120712962,3454617749.058196
142593,143086,,,136268,06322826+1817220,,G,98.117767,18.289465,170.562362322,,0.038382,-19.9464,0.0679911889238601,7491348481.658235
142594,143087,,,136281,06335405+1801485,,G,98.475227,18.030165,229.956010894,,0.051682000000000006,-19.7562,0.06799142128770269,6287528983.103046
142595,143088,,,136285,06295630+1724352,,G,97.484619,17.409803,268.405731149,,0.060325,-20.529,0.06799189475343277,12811500562.783966
142596,143089,,,136292,06270623+1641529,,G,96.775986,16.698055,255.317916457,,0.057348,-19.8764,0.06799215431987819,7023603717.044632
142597,143090,,,136296,06284503+1651447,,G,97.18766,16.862425,235.188092486,,0.052858,-20.8201,0.06799277337390053,16750971510.708769
142598,143091,,,136307,06281436+1632471,,G,97.05986,16.546429,251.93046000099997,,0.056599,-19.3714,0.06799293639677625,4411233023.482189
142599,143092,,,136319,06345989+1703477,,G,98.749542,17.063257,264.561020074,,0.059538,-20.6876,0.06799348433115476,14826546363.959913
142600,143093,,,136327,06263680+1547287,,G,96.653374,15.791332999999998,280.684475093,,0.062975,-20.8141,0.06799409997359339,16658657529.092125
142601,143094,,,136328,06373256+1704233,,G,99.385704,17.073158,261.883522523,,0.05895,-19.9625,0.0679943809620959,7603262769.401822
142602,143095,,,136330,06293819+1559213,,G,97.409126,15.98927,168.718918076,,0.037983,-19.6298,0.06799458778972317,5596544998.307054
142603,143096,,,136332,06383185+1659460,,G,99.632713,16.996136,151.174589806,,0.034065,-19.9474,0.06799486489739517,7498251447.039386
142604,143097,,,136348,06392637+1551514,,G,99.859894,15.864287,214.770016333,,0.048163,-19.8639,0.06799512149260807,6943205190.128466
166313,166806,,,1508252,06383300+1624551,,G,99.637535,16.415306,198.967049078,,0.044695,-20.1399,0.07725269179393418,8952823032.047049
167235,167728,,,1585523,06364656+1914444,,G,99.194016,19.245691,154.868937513,,0.034872,-19.7518,0.07763014207343549,6262100019.879929
167499,167992,,,1609229,06394144+1953375,,G,99.922699,19.893755,266.978657867,,0.059988,-20.4724,0.07773735190254925,12160739909.344759
181228,181721,,,2819563,06313236+1908406,,G,97.884872,19.144625,102.24114817799999,,0.022707,-19.3161,0.08322615620453262,4192180755.6615868
184073,184566,,,2MFGC05236,06323409+1824370,,G,98.142067,18.410297,227.500257752,,0.051129,-18.5319,0.08439012392669215,2035916677.640632
196628,197121,,,,06200019+1817481,,G,95.000832,18.296703,219.853403777,,0.049433,-20.0777,0.08861409625825642,8454345656.197006
196629,197122,,,,06202022+1925264,,G,95.08429,19.424011,267.006725664,,0.059828,-20.0476,0.08861440015675177,8223183847.814781
196633,197126,,,,06210003+1917383,,G,95.250137,19.293999,155.112974074,,0.034905,-19.4212,0.0886162132239269,4618277234.528987
196634,197127,,,,06212561+1801459,,G,95.356735,18.029442,238.196810617,,0.053478,-20.0227,0.08861651023220216,8036741508.008031
196635,197128,,,,06213641+1842170,,G,95.401726,18.704723,201.08951981200002,,0.045112,-19.4669,0.08861668824390301,4816815370.06972
197035,197528,,,,06225632+1822047,,G,95.734703,18.367994,162.86433781,,0.036649,-19.7761,0.0887455948378882,6403833032.34749
197036,197529,,,,06224827+1805357,,G,95.701134,18.093266,250.31481722200002,,0.056170000000000005,-20.3874,0.08874601041206169,11245013987.908749
197037,197530,,,,06234634+1757299,,G,95.943115,17.958313,125.075591809,,0.028315,-19.5459,0.08874620185905488,5180360699.893693
197038,197531,,,,06234428+1839489,,G,95.934509,18.663588,262.20116026,,0.058815,-20.1982,0.08874655097408768,9446697310.766035
202143,202636,,,,06275430+1840538,,G,96.976265,18.681637,228.929089128,,0.051432000000000005,-20.5145,0.09057467123300568,12641540489.485834
202144,202637,,,,06282715+1755195,,G,97.113129,17.922085,140.28898313,,0.03159,-19.7171,0.09057489537774467,6065128408.347212
