,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
1055,1529,13746.0,UGC02844,UGC02844,03445844+4558030,,G,56.243538,45.96751,76.47676870229999,,0.010507,-21.2176,0.0006917473002013301,24156833168.548874
3000,3475,,,,03454377+4640244,,G,56.432407,46.673462,84.8218251654,,0.008015000000000001,-20.3555,0.001923520199527574,10919430790.503574
3460,3935,,,2275539,03441400+4606321,,G,56.058372,46.108936,83.3212063927,,0.019895,-20.3708,0.0022282113582297253,11074394749.895666
4423,4899,,,13673,,,G,55.8441,46.16292,77.8989729031,,0.017233868616900003,-19.1077,0.002880768865850439,3460031080.8407397
5428,5904,,,13692,03433904+4609196,,G,55.912693,46.155445,78.035506118,,0.018236,-20.1235,0.003554108889674355,8818607228.217558
5781,6257,,,13736,03445127+4550430,,G,56.213627,45.845284,76.093817972,,0.018043,-19.8747,0.003781821559448393,7012615059.330022
9469,9948,97018.0,PGC097018,PGC097018,03462569+4515263,,G,56.607071,45.257313,82.5403086675,,0.009592,-20.7673,0.0061529671995989785,15955852025.081043
14311,14795,,,,03472283+4558095,,G,56.845161,45.969326,78.5200308708,,0.013647,-19.7999,0.009249873045048174,6545758826.2401495
14894,15378,,,2279491,03445333+4620290,,G,56.222225,46.341396,141.39110375,,0.021427,-20.6241,0.009624422109097568,13984276424.802916
18897,19382,13741.0,UGC02843,UGC02843,,,G,56.2194,46.20194,76.1070223235,,0.0158881879441,-21.2971,0.012173122484711744,25992018054.17684
21548,22033,,,13802,03460821+4550223,,G,56.53423299999999,45.839542,125.621609803,,0.011519,-20.2063,0.013788966111307869,9517436765.197908
26507,26995,,,,03533378+4614056,,G,58.39077800000001,46.234894,118.276573306,,0.022102,-20.0555,0.016826892681079314,8283235329.759151
27409,27897,,,,03555996+4615434,,G,58.999836,46.262074,185.805255082,,0.017786,-21.4153,0.017376132770106457,28981442639.322487
27609,28097,,,2MFGC03183,03495334+4613041,,G,57.47228199999999,46.217831,136.589667753,,0.056569000000000015,-18.7451,0.01749175512256964,2477650247.1456103
27889,28377,,,,03545620+4544008,,G,58.734207,45.733559,186.786627893,,0.025141,-21.0327,0.017682785742879306,20374173492.862083
28775,29265,,,13827,03464902+4524439,,G,56.704269,45.41222,78.7843513306,,0.016594,-16.6832,0.018210425335428843,370919785.5325299
33713,34203,13922.0,PGC013922,PGC013922,03493253+4659383,,G,57.385567,46.993992,75.9309692734,,0.008365000000000001,-20.2031,0.021097054770239092,9489427235.577456
141882,142375,,,97022,03510819+4800429,,G,57.78413000000001,48.011929,66.3698862775,,0.013746,-19.6369,0.06757656469788055,5633262641.951687
144064,144557,,,168437,03435283+4942176,,G,55.97015,49.704899,187.34363462599998,,0.041705,-19.8102,0.06864649778415335,6608151634.484104
144065,144558,,,168451,03433062+4855337,,G,55.877594,48.926037,233.043326316,,0.051732000000000014,-21.1242,0.06864731694379964,22165625942.74644
144066,144559,,,168453,03473693+4938519,,G,56.903877,49.647766,197.32229634200002,,0.043919,-21.0959,0.06864811502769975,21595337711.186527
144068,144561,,,168457,03484178+4931458,,G,57.174122,49.529411,123.39787690200001,,0.026652,-20.2595,0.06864853003359576,9995395890.030891
144069,144562,,,168459,03485366+4917378,,G,57.223587,49.293854,243.297920146,,0.053952,-21.2207,0.06864942533352425,24225904451.27439
144070,144563,,,168460,03541669+4951180,,G,58.569557,49.855015,76.2082576927,,0.016443,-19.14,0.06864955706469444,3564511334.262453
144071,144564,,,168464,03543651+4910571,,G,58.652164,49.182537,20.959443488399998,,0.004597,-17.3749,0.06864958298550332,701390694.9745735
144072,144565,,,168465,03523047+4844430,,G,58.126991,48.745289,130.61195196100002,,0.02853,-19.6309,0.06864979002278161,5602217940.834597
144073,144566,,,168473,03524756+4805452,,G,58.19817,48.095901,250.766373885,,0.055534,-20.2333,0.0686501506085233,9757083013.64149
144078,144571,,,168488,03554110+4706555,,G,58.921257,47.115444,140.666808293,,0.030933,-19.217,0.06865120583379479,3826484865.951101
174672,175165,,,2266885,03525492+4533213,,G,58.228855,45.555943,258.839450602,,0.05724,-20.3572,0.08060688038572064,10936541367.140112
174693,175186,,,2268633,03550154+4540037,,G,58.756447,45.667717,148.629960566,,0.032858,-19.0615,0.08061485850671757,3315889121.908858
174771,175264,,,2273989,03453716+4600514,,G,56.404835,46.014297,141.224635571,,0.031043,-19.1276,0.08064624323973484,3524033270.93716
175114,175607,,,2296616,03401866+4720526,,G,55.077774,47.347958,257.640316757,,0.057007,-19.7751,0.08078218995006342,6397937599.520039
180654,181147,,,2798424,03444692+4937134,,G,56.195503,49.620403,180.032713785,,0.040076,-20.5608,0.08304451258075415,13192284239.5536
180655,181148,,,2798429,03441771+4924592,,G,56.073826,49.416454,189.61832928799998,,0.042211,-19.6464,0.08304472259490071,5682768964.914871
180657,181150,,,2798441,03453598+4929374,,G,56.399948,49.493732,10.8614993301,,0.001395,-15.1184,0.0830450010640837,87772809.53781682
180658,181151,,,2798443,03455015+4929524,,G,56.458965,49.49791,104.59139278399999,,0.022986000000000003,-19.3365,0.08304515893006365,4271692674.7632375
180659,181152,,,2798445,03480362+4953120,,G,57.015114,49.886684,153.77101115,,0.03411,-20.8764,0.08304581093149599,17642494877.144676
180660,181153,,,2798446,03460378+4927134,,G,56.515789,49.453724,95.5516539432,,0.021176,-19.7282,0.08304603737952751,6127453159.070412
180661,181154,,,2798473,03421573+4816599,,G,55.565548,48.283329,35.1436830741,,0.009486,-17.4932,0.08304606628423307,782131901.141114
180662,181155,,,2798487,03485081+4926108,,G,57.211735,49.436356,137.730897617,,0.030296,-20.7172,0.08304662936222068,15236317006.323978
180664,181157,,,2798492,03480732+4913220,,G,57.03051800000001,49.222794,18.4918206904,,0.003781,-16.4639,0.08304687868995816,303081899.19831586
180665,181158,,,2798496,03492373+4924181,,G,57.34890400000001,49.40505200000001,171.829791153,,0.038236,-20.6925,0.08304742910278963,14893610777.109154
180670,181163,,,2798532,03433098+4727065,,G,55.879116,47.451828000000006,174.15246629,,0.038749,-18.9736,0.08304974898966662,3058017736.562014
180671,181164,,,2798544,03441012+4714471,,G,56.042179,47.246429,71.94185134,,0.015146,-19.0249,0.08304986747062264,3205974029.786469
180672,181165,,,2798547,03495772+4825352,,G,57.49052,48.426472,29.2846047143,,0.007492,-16.2712,0.08304987684988209,253793210.71798345
180673,181166,,,2798556,03545448+4914360,,G,58.72700500000001,49.243343,55.5731015442,,0.012129,-18.5123,0.08304995074377551,1999493515.3901386
180676,181169,,,2798587,03585689+4911167,,G,59.737076,49.187977,67.3438690881,,0.014046,-19.3955,0.08305073289631343,4510243611.17195
180688,181181,,,2798635,03541466+4728437,,G,58.561119,47.478821,138.611823826,,0.030431,-19.895,0.08305349379535408,7144963260.75512
186999,187492,,,,03554713+4544153,,G,58.946411,45.737606,133.66216887299998,,0.029042,-19.351,0.08545062420479056,4329123745.028283
187000,187493,,,,03554590+4527533,,G,58.941277,45.464821,215.24437633099998,,0.047867,-19.9307,0.08545089708280718,7383801279.624545
187001,187494,,,,03554241+4524343,,G,58.926727,45.409531,74.9452707751,,0.015788,-18.7717,0.08545099091860478,2539101137.265691
187021,187514,,,,03571475+4508244,,G,59.311489,45.140125,148.37290753,,0.032796,-20.2178,0.08545531876247513,9618780183.870049
187022,187515,,,,03571865+4723364,,G,59.327744,47.393459,279.585611903,,0.061711,-20.2376,0.08545568077912892,9795802039.249208
187023,187516,,,,03571975+4752164,,G,59.33232099999999,47.871235,91.3939265401,,0.020258,-19.3476,0.08545584026732646,4315588230.338654
