,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
10066,10545,70396.0,ESO027-021,ESO027-021,23041916-7927575,,G,346.079834,-79.46599599999998,37.2311512919,,0.01268,-19.0785,0.0065447178716248,3368216507.6063113
37083,37574,,,232738,23055746-7826296,,G,346.489441,-78.44156600000002,157.735320589,,0.035193,-20.9356,0.023033811969402053,18631164484.258846
85844,86337,,,92789,23094120-7541268,,G,347.421692,-75.690788,258.606122693,,0.058037,-20.5912,0.04093219992701032,13566880510.675938
101389,101882,,,229779,23110882-7937195,,G,347.7867740000001,-79.622093,215.184501842,,0.04855,-20.5721,0.049199956309128885,13330302351.993649
101427,101920,,,231208,23033829-7903432,,G,345.909546,-79.06201899999998,253.41176099400002,,0.056937,-20.9961,0.04922292880711894,19698810392.935425
101452,101945,,,231885,23063339-7846108,,G,346.63913,-78.76969100000002,228.295517798,,0.051469000000000015,-20.9395,0.049238382286846835,18698208577.366444
101455,101948,,,231937,23064401-7844548,,G,346.68338,-78.748581,200.250449288,,0.044543,-20.9459,0.049239834840815774,18808752859.248928
101472,101965,,,232523,23101242-7831340,,G,347.551788,-78.526115,246.904504905,,0.055526,-20.3716,0.04925002742933414,11082557672.46303
101478,101971,,,232612,23163782-7829182,,G,349.157623,-78.488411,230.71484326,,0.052000000000000005,-20.9084,0.04925411057609759,18170212232.37957
101487,101980,,,232800,23192646-7825038,,G,349.860291,-78.417725,260.94479703,,0.058554,-20.9637,0.049259289607841886,19119652733.22361
101488,101981,,,232807,23030569-7824538,,G,345.773712,-78.414963,238.925061581,,0.053794000000000015,-21.1393,0.04926012023963448,22476050540.75828
101492,101985,,,232886,23052523-7823203,,G,346.355164,-78.38898499999998,268.23725853900004,,0.060121,-20.9466,0.04926303281484784,18820883220.301487
101555,102048,,,235022,23010884-7742239,,G,345.286865,-77.706665,277.661101181,,0.062136,-21.2476,0.04929919574513327,24833618208.39045
101591,102084,,,236366,23123132-7723214,,G,348.1305240000001,-77.389297,226.025836468,,0.050969,-20.2998,0.0493180991599091,10373373136.22613
101624,102117,,,237850,23155814-7702330,,G,348.992279,-77.042511,275.709530669,,0.061713,-21.2533,0.04933676039694952,24964334896.069897
101670,102163,,,239519,23032861-7636354,,G,345.869232,-76.609848,241.83037594700002,,0.054416999999999986,-20.6356,0.04936008273217743,14133183574.438896
101685,102178,,,240252,23000368-7624487,,G,345.01535,-76.41354399999999,237.93245329,,0.053568,-20.9493,0.049369243377134914,18867745083.9543
101688,102181,,,240413,23000080-7622007,,G,345.003357,-76.36688199999998,274.307526358,,0.061411,-21.2862,0.049370767641376434,25732382596.96318
101689,102182,,,240502,23124071-7620415,,G,348.169647,-76.344872,192.100419626,,0.042814,-20.2566,0.04937113604895012,9968733823.547646
101693,102186,,,240680,23093031-7617538,,G,347.376312,-76.29827900000002,149.649364625,,0.034885,-20.6764,0.049374152827913326,14674388070.67347
101732,102225,,,242613,23060311-7550400,,G,346.51297,-75.84446,208.11785219599997,,0.046986,-20.9275,0.04939348482916627,18492686189.780758
101811,102304,,,246699,23111086-7503323,,G,347.795288,-75.05899000000002,241.055067821,,0.054242,-21.2406,0.0494360887531204,24674024975.54766
