,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
2208,2683,66861.0,NGC7080,NGC7080,21300195+2643044,,G,322.508148,26.717913,74.4129577682,,0.015737,-21.5502,0.0014373995692409391,32815573606.64305
6537,7013,3089540.0,PGC3089540,PGC3089540,21253283+2519280,,G,321.38681,25.324448,72.52206284350001,,0.013697,-19.5964,0.004278956844514043,5427002229.566396
12700,13183,66983.0,UGC11769,UGC11769,21342243+2621118,,G,323.593475,26.353287,97.4487193061,,0.01756,-20.9829,0.008252176385958727,19460769107.992924
25428,25916,,,UGC11737,21223706+2923550,,G,320.654419,29.398638,193.403946607,,0.047143,-20.8793,0.016160705458785174,17689680947.078083
25790,26278,,,,21285267+2547541,,G,322.219482,25.798363,73.87634506100001,,0.033264,-18.8775,0.016370705147980964,2798981319.6343694
26408,26896,,,,21210691+2616010,,G,320.278809,26.266962,117.678317597,,0.019428,-20.9805,0.016769894551255295,19417798944.09754
34411,34901,,,,21212193+2927123,,G,320.3414,29.453428,73.0979945814,,0.031734,-19.6305,0.02149780226836633,5600154387.615574
36287,36778,,,,21320875+2903213,,G,323.03649900000005,29.055943,194.090226938,,0.029971,-21.548,0.022577779200616804,32749147555.558037
42256,42749,67087.0,PGC067087,PGC067087,21384198+2950153,,G,324.674957,29.837589,87.30837691379999,,0.018967,-20.5693,0.02511269356143056,13295969187.701523
126163,126656,,,1730822,21252137+2516107,,G,321.339081,25.269665,169.254585662,,0.038189,-20.6587,0.060588809870607024,14437101174.51932
134142,134635,,,SDSSJ213932.26+272721.9,21393227+2727218,,G,324.88446,27.456066,223.13437998900002,,0.049813,-19.6518,0.06365052533466797,5711103095.261364
145837,146330,,,214778,21285727+2501501,,G,322.238647,25.030588,179.85505362599997,,0.040475,-19.3806,0.06937062068436403,4448770476.932455
169006,169499,,,1726776,21350752+2508340,,G,323.781342,25.142803,149.031367013,,0.03382,-19.8264,0.07835908726583023,6707489476.930229
169066,169559,,,1733357,21351774+2520481,,G,323.823944,25.346703,187.992076757,,0.042223,-19.8267,0.07838092011803391,6709343080.836985
169111,169604,,,1737406,21381556+2527432,,G,324.56485,25.462021,189.11574690400002,,0.042460000000000005,-20.0456,0.07839925748995813,8208050126.330802
169125,169618,,,1738504,21210897+2529260,,G,320.287415,25.49057,203.13538389200002,,0.045531,-20.0529,0.07840378790340019,8263423292.695833
169361,169854,,,1763757,21394387+2607408,,G,324.9328,26.128016,191.37341982200002,,0.042942,-20.3154,0.07849388519340045,10523495022.992916
169489,169982,,,1780010,21232085+2632279,,G,320.836884,26.541101,217.031906123,,0.048525,-19.7426,0.07854372815332843,6209262210.14888
169649,170142,,,1794331,21232488+2658570,,G,320.853699,26.98251,211.221419463,,0.047267,-20.6307,0.0786057593920055,14069543287.57125
169707,170200,,,1799768,21321548+2710034,,G,323.0645140000001,27.167614,193.545765806,,0.043421,-20.2329,0.07863211632053273,9753489033.494036
169767,170260,,,1805565,21380673+2721226,,G,324.528046,27.356302000000003,184.90174719,,0.041532,-20.0387,0.07865540047681424,8156052262.592095
169789,170282,,,1807158,21225451+2724241,,G,320.727142,27.406715,200.154176502,,0.044869,-19.6188,0.07866476322275995,5540130565.952503
169795,170288,,,1807681,21222937+2725250,,G,320.622406,27.423622,221.458871647,,0.049477,-19.7915,0.07866621600939612,6495311744.387644
169809,170302,,,1808522,21390273+2727027,,G,324.761383,27.450762,148.97273134600002,,0.033772,-20.2365,0.07867194655594173,9785882571.180136
170227,170720,,,1846206,21332928+2847459,,G,323.372009,28.796087,153.924607025,,0.034845,-19.3765,0.07883352501259684,4432002533.708511
170236,170729,,,1846739,21333156+2848449,,G,323.3815,28.812481,216.64022425599998,,0.04841,-20.8617,0.07883634180472883,17405239353.682026
170510,171003,,,1884745,21261444+2957384,,G,321.560181,29.960667,187.79570357400002,,0.042167,-19.9814,0.07895164646166045,7736775588.965887
182753,183246,,,3089180,21382708+2949373,,G,324.612854,29.827038,105.329283637,,0.023448,-20.1667,0.08386584788528875,9176561932.472826
182773,183266,,,3089261,21394442+2854458,,G,324.9351200000001,28.912737,100.474142816,,0.022214,-19.6633,0.08387357895907978,5771915972.335522
185644,186137,,,,21340853+2616467,,G,323.535553,26.279646000000003,83.2241342262,,0.018167,-18.9282,0.08501029709160368,2932783471.228499
195166,195659,,,,21383702+2847383,,G,324.654266,28.793983,210.31073183,,0.047033,-19.5713,0.08813949231885802,5302980131.929086
195167,195660,,,,21382115+2701123,,G,324.588165,27.020086,216.704733328,,0.048429,-19.1553,0.08813962591950146,3615097376.726851
195168,195661,,,,21392395+2848038,,G,324.849823,28.801056,210.84883454200002,,0.047149,-19.6139,0.08813982974032396,5515183922.003218
197794,198287,,,,21203607+2633076,,G,320.15033,26.552128000000003,63.1957789531,,0.013427,-17.3964,0.08899214585721933,715418225.9286561
197795,198288,,,,21212896+2814013,,G,320.370697,28.233707,203.084909736,,0.0455,-20.4064,0.08899256876779905,11443529671.01442
