,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
9306,9785,,,24008,08334130+5432572,,G,128.422089,54.54924000000001,145.956757526,,0.029784,-21.4311,0.006044631641022974,29406274029.930595
9690,10169,,,NGC2603,08353444+5247196,,G,128.893524,52.78879499999999,198.380522493,,0.025856,-22.1815,0.006307983177041369,58694850394.78172
11349,11829,23850.0,UGC04438,UGC04438,08295993+5241499,,G,127.499748,52.697216,62.8627900607,,0.015893,-20.359,0.007376765120951331,10954687673.34001
11617,12097,,,23712,08273087+5454173,,G,126.878662,54.904827,137.80280042200002,,0.030094,-21.1213,0.0075456971994531065,22106500581.52712
12628,13110,,,,08361193+5025094,,G,129.049713,50.419304,47.1865321951,,0.022216,-19.2811,0.008207048076555373,4059195795.1516547
13233,13716,,,UGC04335,08204239+5407361,,G,125.17663600000002,54.126698,142.264085206,,0.028612,-21.0415,0.008594832521812139,20539979225.106358
13587,14070,23960.0,PGC023960,PGC023960,08324274+5226320,,G,128.178116,52.442238,73.6476552858,,0.023922,-19.4588,0.00881269571899687,4781013830.245074
14144,14628,23955.0,PGC023955,PGC023955,08322812+5236218,,G,128.117203,52.606075,74.3777669861,,0.02143,-19.5972,0.00914362632497885,5431002466.145761
15521,16005,,,24122,08353559+5432410,,G,128.8983,54.544746,146.105458161,,0.044381,-20.6533,0.010034727731693355,14365475308.258312
16201,16685,,,24333,08391290+5337244,,G,129.803772,53.623466,148.215078587,,0.021597,-21.6485,0.010465992604431163,35925266624.76621
17878,18363,23996.0,UGC04461,UGC04461,08332263+5231566,,G,128.34433,52.532394,72.8122125099,,0.0161223380612,-20.751,0.011533954953534964,15718098282.039206
18900,19385,,,NGC2600,08344506+5242566,,G,128.687759,52.71574,200.929024922,,0.028588,-22.2022,0.012176201544810705,59824627066.75895
19869,20354,,,24194,08364201+5343379,,G,129.175049,53.727203,145.645861286,,0.030566000000000006,-20.8015,0.012768602593809677,16466450767.206352
21271,21756,,,23565,08240108+5320006,,G,126.004524,53.333508,144.510681628,,0.024976,-21.3975,0.013630485697985613,28510182675.03921
26082,26570,,,24186,08363314+5402294,,G,129.138092,54.041519,134.770874491,,0.035336,-20.591,0.01654898201938661,13564381629.092648
30050,30540,,,24344,08392833+5215034,,G,129.868073,52.250969,198.188091792,,0.043018,-21.0644,0.01897128195399273,20977802870.165142
36306,36797,23392.0,PGC023392,PGC023392,08202167+5408209,,G,125.090332,54.13915600000001,50.0810488572,,0.022614,-18.7344,0.02258823089315388,2453352768.1593018
36629,37120,,,3087244,08392600+5141154,,G,129.858353,51.687637,244.14344464299998,,0.046549,-21.2182,0.022776513305823105,24170186417.19537
37021,37512,24055.0,PGC024055,PGC024055,08340992+5149207,,G,128.541351,51.822437,77.3308878352,,0.028261,-19.1678,0.022997734356165138,3656958231.4457455
37601,38092,,,NGC2602,08350431+5249538,,G,128.76796000000002,52.831612,199.347432142,,0.0449969324985,-21.0581,0.02332971528560665,20856431336.78706
40250,40743,23803.0,PGC023803,PGC023803,08290717+5201554,,G,127.279892,52.032059,87.9844852974,,0.019778,-18.622,0.02457619135791665,2212075776.464133
40252,40745,23834.0,PGC023834,PGC023834,08293873+5204352,,G,127.411385,52.076462,83.7360058388,,0.018802000000000003,-19.2896,0.02457653985049071,4091099103.0170884
40259,40752,24031.0,PGC024031,PGC024031,08340403+5200077,,G,128.51681499999998,52.002151,53.3453061841,,0.012078,-18.8315,0.024578267724539443,2682872290.6666718
47352,47845,2396908.0,PGC2396908,PGC2396908,08234354+5136300,,G,125.93145,51.608345,79.1324101184,,0.017704688852299998,-17.4918,0.026402567947385318,781124032.933863
48115,48608,3132199.0,PGC3132199,PGC3132199,08342016+5027088,,G,128.584,50.452446,50.879308182399996,,0.0116127958064,-16.4927,0.02659668419211391,311228958.92349905
49316,49809,23741.0,UGC04415,UGC04415,08280186+5426489,,G,127.007782,54.44693,51.4028796975,,0.011762525881299998,-18.6049,0.02694200059770774,2177509207.1073275
49320,49813,23845.0,UGC04437,UGC04437,08295625+5158239,,G,127.484383,51.973328,77.05349154470001,,0.0173541986771,-19.074,0.026943383386361118,3354285308.3269024
49323,49816,23880.0,UGC04442,UGC04442,08304127+5218024,,G,127.671974,52.30067800000001,86.4468974425,,0.019441,-20.5417,0.02694427035930846,12962238260.173813
51472,51965,,,2395560,08305270+5131453,,G,127.71962,51.529274,184.67362927599999,,0.0413404106702,-18.582,0.02755207369862469,2132062835.8116612
51580,52073,,,3133561,08381265+5243280,,G,129.55273400000002,52.724453,158.802979459,,0.035037,-19.3933,0.027586149877961867,4501113870.637367
52045,52538,,,2398616,08302489+5142123,,G,127.603745,51.703442,198.898309955,,0.044504,-20.9342,0.02776513009179097,18607156055.091988
52264,52757,,,2427361,08330369+5255410,,G,128.265396,52.928059,196.218631399,,0.043921,-19.7347,0.027841956077276016,6164246539.018424
52283,52776,,,139114,08314492+5221165,,G,127.937172,52.354595,225.697763683,,0.050497,-20.7266,0.027849614966659025,15368801451.09696
52387,52880,,,2415556,08355881+5227396,,G,128.995071,52.461014,190.99855379099998,,0.042843591421800005,-19.3752,0.02788884320051805,4426699076.631588
53937,54430,,,2424112,08345328+5248157,,G,128.72203100000002,52.804375,199.79661709400003,,0.0445977222989,-19.9429,0.028445140377694987,7467238109.5891905
54476,54969,,,2415470,08340671+5227257,,G,128.527985,52.457157,259.310822168,,0.057705999999999986,-20.1741,0.02863796568157987,9239319808.994385
54666,55159,,,2435873,08264540+5315146,,G,126.689171,53.254074,216.64022425599998,,0.048499,-20.1097,0.02869847423219504,8707229670.674402
54850,55343,,,2444254,08355579+5333116,,G,128.982483,53.553242,283.29215872,,0.062779,-19.7682,0.02875792481191428,6357406769.129375
54871,55364,,,2405100,08200641+5201437,,G,125.026733,52.028828,200.502605956,,0.044794,-20.6456,0.02876693104700723,14263956311.95409
54880,55373,,,2421868,08364841+5242558,,G,129.201721,52.715515,188.544726761,,0.042318,-20.4161,0.028770345373634924,11546224566.82506
55030,55523,,,2385179,08363825+5055469,,G,129.159393,50.929714,227.67131491400002,,0.05095,-20.5355,0.02883326497909632,12888429491.602222
55077,55570,,,2399583,08292573+5145293,,G,127.357246,51.758163,284.368697947,,0.06301699999999999,-20.6024,0.02885259899924981,13707555091.025349
55260,55753,,,2486987,08223496+5459336,,G,125.645699,54.992672,238.243191266,,0.053161,-20.9131,0.028904815966271563,18249039028.83375
55407,55900,,,2438804,08310332+5321322,,G,127.763847,53.358971,147.065426389,,0.0318775959388,-18.9876,0.028960250212185668,3097704595.214962
55678,56171,,,23985,08331600+5351238,,G,128.316696,53.856628,190.856847612,,0.042954,-21.0415,0.029092854145824576,20539979225.106358
56034,56527,,,24054,08341323+5400102,,G,128.55513,54.002834,207.892671877,,0.046551,-21.2632,0.029276057422414962,25193006574.328068
56069,56562,,,2422571,08365536+5244377,,G,129.230698,52.74381999999999,257.938893899,,0.057416,-20.9166,0.029292469424705283,18307961901.57872
56128,56621,,,24064,08343273+5351317,,G,128.636398,53.858822,161.614124305,,0.035685,-20.7734,0.02932142323335102,16045749208.753822
56205,56698,,,2423840,08352151+5247337,,G,128.83963,52.792709,193.72419244,,0.043425,-20.3119,0.02935558713212965,10489625903.021791
56357,56850,,,2443835,08381599+5332160,,G,129.566666,53.537781,281.77899158400004,,0.0624569712285,-19.3495,0.029405371206074293,4323146969.1088505
56425,56918,,,24000,08332561+5433325,,G,128.35672,54.559048,116.86148974,,0.026329,-20.0744,0.029435790817771763,8428688425.032856
56509,57002,,,2429575,08394373+5300493,,G,129.93223600000002,53.013714,198.380522493,,0.044299,-20.6995,0.029481835848996427,14989943641.12214
56588,57081,,,3133799,08262537+5304577,,G,126.605713,53.082695,199.81953637700002,,0.044597000000000005,-20.9742,0.02952392091146772,19305453144.71805
56680,57173,,,2428025,08394404+5257153,,G,129.933502,52.954269,203.011494193,,0.04539,-20.3766,0.02956977280327623,11133712434.427309
57162,57655,,,2438197,08261081+5320125,,G,126.545059,53.336830000000006,245.849082765,,0.054810000000000005,-20.6133,0.0297431935196697,13845862040.25281
57337,57830,,,3134631,08394837+5434508,,G,129.951569,54.580788,211.14781905200002,,0.047345,-19.5589,0.02977752780894535,5242760274.152307
57607,58100,,,3132941,08211160+5148197,,G,125.298355,51.805473,284.354592638,,0.0630094815047,-20.0793,0.029834008378523562,8466813624.857994
57835,58328,,,2424125,08373836+5248163,,G,129.409836,52.804543,174.143372239,,0.038814,-20.4495,0.02992108615392196,11906935471.06898
57946,58439,,,2475741,08251039+5438416,,G,126.293312,54.644909,257.28579072900004,,0.05724600000000001,-20.6681,0.029971618547947887,14562636192.755262
58023,58516,,,2411507,08312440+5217516,,G,127.851685,52.297672,242.220419551,,0.054049,-20.7271,0.03000426482358668,15375880675.647282
58167,58660,,,2430406,08341973+5302478,,G,128.582245,53.046616,168.664448538,,0.037408,-18.8011,0.03006182704495085,2608795279.7288604
58200,58693,,,2464352,08331902+5415366,,G,128.32926899999998,54.260178,210.444099397,,0.047144,-20.3497,0.030073042150751763,10861254745.926262
58218,58711,,,2452763,08305874+5351193,,G,127.744774,53.855373,220.25469689,,0.049304,-20.4086,0.03008043303552864,11466740915.98601
58411,58904,,,2416121,08343188+5228587,,G,128.632858,52.48299,240.20568606900002,,0.053622,-20.2109,0.0301517419605588,9557845368.21523
58768,59261,,,2456530,08310613+5359135,,G,127.775574,53.98710300000001,259.65155743400004,,0.057764,-20.445,0.030287560523656838,11857687481.671644
58951,59444,,,2402353,08240366+5154156,,G,126.015251,51.904346,186.87793378799998,,0.041986,-19.5838,0.030350652188870588,5364385747.807897
59088,59581,,,2380125,08355861+5042106,,G,128.994247,50.702957,259.828940079,,0.057833,-20.0924,0.030387362984645193,8569589127.627401
59092,59585,,,2479510,08245057+5445457,,G,126.210747,54.76271800000001,284.091304137,,0.062936,-20.8873,0.03038880488449716,17820504713.83806
59093,59586,,,2456509,08360478+5359104,,G,129.019928,53.986233,197.858237418,,0.044194,-19.9538,0.030389083630436714,7542581299.183116
59414,59907,,,3133492,08363024+5237510,,G,129.12600700000002,52.630836,264.59374255,,0.05883500000000001,-20.0969,0.030468471735632056,8605180808.98595
59424,59917,,,2390103,08324386+5111590,,G,128.18277,51.199738,265.795343414,,0.059065,-20.0917,0.03047136615406665,8564065890.010189
59669,60162,,,213469,08204358+5229394,,G,125.181618,52.494305,245.040306456,,0.054632000000000014,-19.7702,0.030520971790487638,6369128337.823959
59860,60353,,,24159,08360357+5425504,,G,129.014893,54.430672,203.300577564,,0.045422,-20.8997,0.030571516786873924,18025196174.683247
59928,60421,,,2449787,08225021+5345059,,G,125.709236,53.751663,158.237436427,,0.03492,-20.0555,0.030607025846019764,8283235329.759151
60441,60934,,,2441965,08305375+5328113,,G,127.723976,53.46983,257.467713903,,0.057301,-20.5936,0.030812636702352996,13596903021.505823
60604,61097,,,3133545,08374844+5242150,,G,129.451859,52.704193,181.126226782,,0.040612,-19.9569,0.030866322243831724,7564147692.4996395
60613,61106,,,2435303,08323941+5314000,,G,128.16421499999998,53.23334499999999,217.926038557,,0.048804,-19.7915,0.030868099182333693,6495311744.387644
60629,61122,,,3133319,08362911+5224290,,G,129.121323,52.408058,215.599040103,,0.0483178741589,-19.8382,0.03087225622331336,6780785401.036385
60679,61172,,,2436318,08260861+5316105,,G,126.535912,53.269604,255.676897829,,0.056913,-20.4015,0.030884178161077983,11392000621.86528
60775,61268,,,3133064,08334968+5200496,,G,128.457001,52.013786,207.915648743,,0.046601,-19.3654,0.030906716038672375,4386922882.188228
62493,62986,,,2414405,08324275+5225000,,G,128.178131,52.416679,137.047905552,,0.030521,-19.7474,0.03160816712444305,6236773900.265564
62495,62988,,,2413906,08355803+5223496,,G,128.991806,52.39712100000001,282.977252352,,0.06271900000000001,-21.2208,0.03160936854003996,24228135842.290237
62511,63004,,,2452572,08380631+5350570,,G,129.526321,53.84919,148.850953145,,0.0321655060828,-18.9838,0.031614837805778215,3086881798.5708995
62549,63042,,,2418739,08324470+5235210,,G,128.186264,52.589184,269.070343354,,0.059747,-20.1043,0.031628865040102525,8664031049.264357
62575,63068,,,3133517,08374460+5239290,,G,129.435852,52.658073,256.838021653,,0.057181978591,-18.9883,0.03163561136953685,3099702403.121489
62837,63330,,,2414613,08364945+5225278,,G,129.206055,52.4244,217.57112162,,0.0487492143746,-19.298,0.031735032417827366,4122873407.2288647
62861,63354,,,2423888,08234491+5247430,,G,125.937134,52.795288,209.050908918,,0.046765,-19.9873,0.031740902331043465,7778932446.100831
