,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
700,1174,34836.0,NGC3646,NGC3646,11214310+2010103,,G,170.42961100000005,20.169542,54.0440334284,,0.0132762066381,-22.5437,0.0004388982236734652,81936988893.35864
862,1336,36914.0,NGC3900,NGC3900,11490943+2701194,,G,177.289307,27.022076,27.627075363400003,,0.00669837334919,-20.0667,0.0005487171796623916,8369123950.436012
994,1468,37666.0,NGC4008,NGC4008,11581704+2811330,,G,179.57103,28.192516,48.066777693599995,,0.0117753358877,-20.5992,0.0006439618505297928,13667214169.428688
1223,1697,37591.0,NGC3987,NGC3987,11572090+2511436,,G,179.33711200000005,25.195452,55.91397791359999,,0.0143457371729,-20.7476,0.000793912725807701,15668953798.600971
1506,1981,35294.0,NGC3689,NGC3689,11281100+2539397,,G,172.045853,25.661039,38.924843636999995,,0.011094,-20.3591,0.0009685701297641598,10955696683.827309
1723,2198,36224.0,NGC3805,NGC3805,11404166+2020348,,G,175.17361499999996,20.343027,99.9060845131,,0.016342,-21.81,0.001109819990799478,41686938347.03346
2063,2538,36256.0,NGC3812,NGC3812,11410768+2449180,,G,175.28201299999995,24.821684,47.530753787799995,,0.013813,-19.7579,0.001346688868030306,6297381442.318541
2304,2779,37219.0,NGC3937,NGC3937,11524264+2037527,,G,178.177673,20.631329,102.49429834899999,,0.017221,-21.5205,0.0014906210753144458,31930079510.746708
2448,2923,36199.0,NGC3798,NGC3798,11401393+2441493,,G,175.058075,24.697039,47.2213881584,,0.015397999999999997,-19.7917,0.001579881871484329,6496508335.234089
2455,2930,36706.0,NGC3884,NGC3884,11461218+2023297,,G,176.550781,20.391611,106.027337534,,0.0206192803096,-21.8871,0.0015859689740068126,44754839087.95592
2841,3316,36292.0,NGC3816,NGC3816,11414804+2006127,,G,175.45018000000005,20.103552,88.9923102622,,0.014549,-21.5258,0.0018300026643781114,32086326616.28352
3086,3561,,,,11495932+2120012,,G,177.497177,21.333677,119.522578549,,0.022823,-21.6942,0.0019888665542999308,37469681369.112366
3258,3733,34913.0,NGC3650,NGC3650,11223537+2042145,,G,170.647415,20.704029,64.12484829600001,,0.024638,-20.1581,0.0020985492011033275,9104162482.537493
3526,4001,37032.0,NGC3919,NGC3919,11504150+2000544,,G,177.672943,20.015129,94.79405669479999,,0.021248,-20.9529,0.0022726934748976573,18930409122.36462
3581,4056,35285.0,NGC3687,NGC3687,11280056+2930397,,G,172.002365,29.511044,36.4931975562,,0.010554,-20.0011,0.002308506164318561,7878435793.193871
3883,4359,37224.0,NGC3940,NGC3940,11524641+2059217,,G,178.193405,20.989384,99.3159523759,,0.017618,-21.3491,0.0024988246112249038,27267165868.42577
4386,4862,,,,11500444+2628443,,G,177.51853899999998,26.478996,27.531895039299997,,0.013030000000000002,-18.8312,0.002859729820943736,2682131088.063148
4399,4875,,,NGC3826,11423285+2629198,,G,175.636887,26.488861,134.62272442100002,,0.025297,-21.5046,0.002867003283156424,31465888543.596806
4420,4896,35546.0,NGC3713,NGC3713,11314203+2809127,,G,172.92514,28.153534000000004,109.800559817,,0.022795,-21.415,0.0028799141051210897,28973435877.013325
4555,5031,37702.0,PGC037702,PGC037702,11584264+2502123,,G,179.677673,25.036764,53.7164835201,,0.017356,-19.6085,0.0029677471614006565,5487821792.914604
4615,5091,,,NGC3753,11375378+2158520,,G,174.474121,21.981123,130.455038502,,0.0293972846986,-21.0373,0.003006950010032131,20460677024.095383
5027,5503,35786.0,PGC035786,PGC035786,11345047+2531499,,G,173.71031200000004,25.530552,111.17666388200001,,0.019099,-20.9641,0.003294006527287519,19126697971.303383
5067,5543,35502.0,NGC3710,NGC3710,11310694+2246046,,G,172.778931,22.767948,97.70589246860001,,0.021187,-20.9896,0.0033243640369264443,19581231413.7813
5329,5805,35347.0,NGC3697,NGC3697,11285037+2047426,,G,172.209915,20.79517,94.34667883430001,,0.011637,-21.5766,0.0034939842765841786,33623274020.810112
5339,5815,35067.0,NGC3670,NGC3670,11244968+2356428,,G,171.207031,23.945227,110.65553991700001,,0.019571,-21.3429,0.003501725965899257,27111902873.34804
5409,5885,37443.0,NGC3971,NGC3971,11553641+2959452,,G,178.901749,29.995916,106.82340850899999,,0.020816,-21.1653,0.0035440888574235522,23020778171.45607
5487,5963,37661.0,NGC4005,NGC4005,11581014+2507199,,G,179.542252,25.122221,55.1317713308,,0.016111,-19.987,0.003586764479562124,7776783344.5570965
5573,6049,37206.0,UGC06846,UGC06846,11523674+2334567,,G,178.153091,23.582434,106.267470511,,0.023187,-20.936,0.003642442405203595,18638029723.462086
5587,6063,37635.0,NGC4002,NGC4002,11575931+2312070,,G,179.49714699999996,23.201965,102.290000031,,0.022851,-21.0272,0.0036507434500898665,20271225274.778484
5595,6071,37514.0,NGC3983,NGC3983,11562369+2352049,,G,179.098709,23.868034,52.1098554816,,0.020589,-19.2746,0.003657502101527904,4034967118.989997
5721,6197,37291.0,NGC3954,NGC3954,11534168+2052567,,G,178.423691,20.882425,106.81451268,,0.022248,-21.0492,0.0037490517916468455,20686165740.925503
5777,6253,36314.0,NGC3821,NGC3821,11420907+2018567,,G,175.537796,20.315775,89.39907504930002,,0.020224,-20.8457,0.0037805703910869883,17150626929.172613
5798,6274,37646.0,NGC4003,NGC4003,11575902+2307300,,G,179.495926,23.125019,101.797077484,,0.023309,-21.0417,0.00379185301758592,20543763177.608433
6447,6923,,,,11374841+2241320,,G,174.451721,22.69223,46.946909157,,0.016916999999999998,-19.554,0.004224197875685701,5219152658.354514
6468,6944,36288.0,NGC3815,NGC3815,11413930+2448019,,G,175.41378799999995,24.800529,48.432901550699995,,0.021701,-19.6387,0.0042363258031935455,5642609555.694675
6526,7002,37244.0,NGC3944,NGC3944,11530509+2612255,,G,178.27121,26.207085,47.8009319204,,0.0141,-19.4522,0.004273962441559091,4752039041.097714
6620,7096,37264.0,NGC3947,NGC3947,11532031+2045055,,G,178.334656,20.751541,96.4158192363,,0.017874,-21.5207,0.004338729347843204,31935961790.516064
6978,7455,,,,11464719+2040312,,G,176.69664,20.67536,107.263785359,,0.024408000000000003,-20.6073,0.004554461292976214,13769558008.989056
7501,7980,36154.0,NGC3787,NGC3787,11393798+2027169,,G,174.908264,20.454697,106.076251933,,0.024989,-20.6221,0.004914382420806677,13958540146.922585
7682,8161,,,NGC3785,11393294+2618079,,G,174.88725300000004,26.302221000000007,133.65319315,,0.02762,-21.0929,0.0050152540255183654,21535749949.40274
8066,8545,,,NGC3653,11223008+2416457,,G,170.625336,24.279387,132.45068622899998,,0.024576,-21.3103,0.005256795525660051,26309948622.15853
8094,8573,34883.0,NGC3649,NGC3649,11221474+2012310,,G,170.561417,20.208628,64.6903263277,,0.024367,-19.6132,0.005273118100506831,5511629297.522394
8272,8751,35669.0,NGC3728,NGC3728,11331580+2426493,,G,173.315857,24.447054,108.68322204,,0.020245,-21.0928,0.0053939254621072205,21533766524.872204
8292,8771,37237.0,NGC3943,NGC3943,11525659+2028445,,G,178.235825,20.47904,100.567350331,,0.018229,-20.9953,0.005407544038385367,19684301119.11451
8327,8806,35556.0,NGC3714,NGC3714,11315360+2821307,,G,172.973343,28.358543,111.889459699,,0.020762,-21.0559,0.005432336433645839,20814213261.00282
8339,8818,37288.0,NGC3951,NGC3951,11534125+2322557,,G,178.42189,23.382147,100.301050959,,0.020154,-21.0925,0.005439813991505674,21527817347.243828
8477,8956,37609.0,NGC3988,NGC3988,11572422+2752386,,G,179.350952,27.877403,102.592011234,,0.020833,-20.3646,0.0055237893257767505,11011335622.084671
8780,9259,36104.0,NGC3781,NGC3781,11390377+2621419,,G,174.765747,26.36165,105.107008006,,0.025136,-20.5052,0.005708100946957389,12533720333.387129
8883,9362,,,UGC06609,11382943+2031394,,G,174.62265,20.527626,118.10690656700001,,0.022464,-21.2864,0.0057728302305216864,25737123113.613525
9164,9643,36574.0,UGC06719,UGC06719,11444705+2007299,,G,176.19606000000005,20.124994,100.878063321,,0.022093,-20.997,0.005948203112496754,19715146109.96597
9217,9696,37699.0,NGC4018,NGC4018,11584070+2518591,,G,179.669601,25.31642,55.6692420057,,0.016002000000000002,-19.6001,0.005987436196091782,5445528056.996725
9270,9749,,,NGC3964,11545343+2815444,,G,178.722656,28.262354,126.99604327,,0.029721,-21.227,0.0060216730469377705,24366884234.59589
