,Unnamed: 0,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,flag,RA,dec,Luminosity Distance,Distance Error,Redshift,Absolute B Magnitude,Luminosity_Rank,B Luminosity
27224,27712,,,UGC09819,15182597+7255316,,G,229.608246,72.92546800000002,107.46397826299999,,0.032242,-20.3203,0.0172613722678503,10571095590.29101
31217,31707,,,UGC09786,15131213+7112400,,G,228.300583,71.211113,165.375338799,,0.0379730589865,-20.5924,0.01965600802452181,13581883470.565418
39084,39576,,,54094,15091343+7004226,,G,227.305984,70.072952,100.34987071,,0.03221,-19.3536,0.02418659877742952,4339503070.526989
82273,82766,,,53892,15060689+7326150,,G,226.528717,73.437523,224.68140812299998,,0.050184,-20.2568,0.0391930063231521,9970570301.320127
129001,129494,,,2737911,15180511+7042302,,G,229.521317,70.708412,235.52174474,,0.052544000000000014,-20.4692,0.061489593583179625,12124951218.219078
139499,139992,,,53820,15044761+7357559,,G,226.198395,73.965546,221.098956907,,0.049403,-20.0899,0.0664570002367075,8549879619.566928
139506,139999,,,54196,15110893+7114596,,G,227.787247,71.249916,251.925802853,,0.056053,-20.9004,0.06646002457187618,18036821195.187325
139511,140004,,,54438,15151223+7037547,,G,228.80098,70.631874,280.045776774,,0.062048,-21.2401,0.06646223845224579,24662664783.110863
139514,140007,,,54652,15184923+7011118,,G,229.705154,70.186615,119.804006229,,0.026777,-20.4894,0.06646341042808039,12352646123.396996
178303,178796,,,2735646,15060377+7021201,,G,226.515717,70.355598,255.401830752,,0.056807,-21.2721,0.08205135245486225,25400367490.29694
178319,178812,,,2736242,15060721+7027271,,G,226.53004500000003,70.457542,268.46189054,,0.05959,-19.5004,0.08205694111607457,4967753065.276309
178353,178846,,,2737706,15091311+7040436,,G,227.304642,70.67878,282.540191255,,0.06258,-20.7854,0.08207010305301292,16224077043.560638
178373,178866,,,2738834,15182178+7050216,,G,229.590759,70.83934,160.758289396,,0.036043,-19.9689,0.08207918137966534,7648213451.138475
178409,178902,,,2740017,15035536+7100076,,G,225.980667,71.002136,173.866016327,,0.03901,-20.3331,0.082092771424793,10696458240.505505
178416,178909,,,2740220,15020972+7101476,,G,225.540512,71.029907,271.191417234,,0.060167,-20.8004,0.0820967292878328,16449776437.53522
178421,178914,,,2740428,15143808+7103249,,G,228.658676,71.056923,241.458948323,,0.053814,-19.9472,0.08209888728951355,7496870345.287017
178427,178920,,,2740699,15103119+7105449,,G,227.62997400000003,71.09581,226.10439396599998,,0.05052,-20.5075,0.08210143368726412,12560299636.948805
178463,178956,,,2742151,15074893+7117290,,G,226.953903,71.29140500000003,266.955268213,,0.059262,-20.9772,0.08211765771856099,19358869846.983738
178478,178971,,,2742966,15070761+7124177,,G,226.781738,71.404922,262.822508464,,0.058378999999999986,-19.9293,0.08212538376316629,7374286390.195366
178510,179003,,,2744699,15065521+7138417,,G,226.730057,71.64492,184.865247222,,0.04148,-20.2673,0.08213751525457623,10067462022.664066
178520,179013,,,2745224,15152076+7143537,,G,228.836502,71.731606,216.76002783400003,,0.048489,-20.2919,0.08214190352128642,10298168653.340729
178527,179020,,,2745524,15024964+7146365,,G,225.706848,71.77681700000002,228.674721032,,0.051069,-19.8771,0.08214414015573931,7028133461.765929
178675,179168,,,2751055,15000180+7242049,,G,225.007538,72.70137,252.838727485,,0.056239,-20.0742,0.08220659345892267,8427135946.240141
178692,179185,,,2751615,15085453+7247338,,G,227.22724900000003,72.79274699999998,250.454467427,,0.055725,-21.0286,0.08221358555516879,20297380818.091633
178788,179281,,,2755686,15074777+7326256,,G,226.949051,73.440453,235.08614989,,0.052423,-20.5221,0.08225070317547202,12730339915.578005
178811,179304,,,2756658,15143657+7335240,,G,228.652405,73.590019,249.207131723,,0.055449,-20.3708,0.08225967687069011,11074394749.895666
